LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
3.965000,1425556.000,27776,3,AX,1,100,-0.362
4.004000,1425595.000,27776,3,AX,1,100,-0.366
4.042333,1425633.333,27793,3,AX,1,100,-0.365
4.080667,1425671.667,27793,3,AX,1,100,-0.368
4.119000,1425710.000,27793,3,AX,1,100,-0.367
4.158000,1425749.000,27809,2,AX,1,100,-0.367
4.197000,1425788.000,27809,2,AX,1,100,-0.364
4.236333,1425827.333,27826,3,AX,1,100,-0.375
4.275667,1425866.667,27826,3,AX,1,100,-0.364
4.315000,1425906.000,27826,3,AX,1,100,-0.370
4.355000,1425946.000,27843,2,AX,1,100,-0.354
4.395000,1425986.000,27843,2,AX,1,100,-0.376
4.434000,1426025.000,27862,3,AX,1,100,-0.365
4.473000,1426064.000,27862,3,AX,1,100,-0.368
4.512000,1426103.000,27862,3,AX,1,100,-0.367
4.551000,1426142.000,27877,2,AX,1,100,-0.364
4.590000,1426181.000,27877,2,AX,1,100,-0.361
4.629000,1426220.000,27895,3,AX,1,100,-0.366
4.668000,1426259.000,27895,3,AX,1,100,-0.367
4.707000,1426298.000,27895,3,AX,1,100,-0.372
4.746000,1426337.000,27911,3,AX,1,100,-0.363
4.785000,1426376.000,27911,3,AX,1,100,-0.371
4.824000,1426415.000,27911,3,AX,1,100,-0.352
4.863000,1426454.000,27928,2,AX,1,100,-0.372
4.902000,1426493.000,27928,2,AX,1,100,-0.361
4.941667,1426532.667,27943,3,AX,1,100,-0.365
4.981333,1426572.333,27943,3,AX,1,100,-0.361
5.021000,1426612.000,27943,3,AX,1,100,-0.363
5.060000,1426651.000,27961,2,AX,1,100,-0.373
5.099000,1426690.000,27961,2,AX,1,100,-0.362
5.138000,1426729.000,27977,3,AX,1,100,-0.366
5.177000,1426768.000,27977,3,AX,1,100,-0.367
5.216000,1426807.000,27977,3,AX,1,100,-0.364
5.255000,1426846.000,27994,2,AX,1,100,-0.364
5.294000,1426885.000,27994,2,AX,1,100,-0.369
5.333000,1426924.000,28011,3,AX,1,100,-0.358
5.372000,1426963.000,28011,3,AX,1,100,-0.371
5.411000,1427002.000,28011,3,AX,1,100,-0.366
5.445000,1427036.000,28029,3,AX,1,100,-0.368
5.479000,1427070.000,28029,3,AX,1,100,-0.362
5.513000,1427104.000,28029,3,AX,1,100,-0.360
5.552000,1427143.000,28045,3,AX,1,100,-0.360
5.591000,1427182.000,28045,3,AX,1,100,-0.364
5.630000,1427221.000,28045,3,AX,1,100,-0.374
5.669000,1427260.000,28063,2,AX,1,100,-0.363
5.708000,1427299.000,28063,2,AX,1,100,-0.365
5.747000,1427338.000,28079,3,AX,1,100,-0.362
5.786000,1427377.000,28079,3,AX,1,100,-0.362
5.825000,1427416.000,28079,3,AX,1,100,-0.367
5.864500,1427455.500,28097,4,AX,1,100,-0.362
5.904000,1427495.000,28097,4,AX,1,100,-0.365
5.943500,1427534.500,28097,4,AX,1,100,-0.365
5.983000,1427574.000,28097,4,AX,1,100,-0.363
6.022500,1427613.500,28114,2,AX,1,100,-0.362
6.062000,1427653.000,28114,2,AX,1,100,-0.362
6.101000,1427692.000,28130,3,AX,1,100,-0.372
6.140000,1427731.000,28130,3,AX,1,100,-0.351
6.179000,1427770.000,28130,3,AX,1,100,-0.371
6.217667,1427808.667,28146,3,AX,1,100,-0.363
6.256333,1427847.333,28146,3,AX,1,100,-0.364
6.295000,1427886.000,28146,3,AX,1,100,-0.367
6.334000,1427925.000,28164,2,AX,1,100,-0.364
6.373000,1427964.000,28164,2,AX,1,100,-0.362
6.412000,1428003.000,28182,3,AX,1,100,-0.355
6.451000,1428042.000,28182,3,AX,1,100,-0.367
6.490000,1428081.000,28182,3,AX,1,100,-0.365
6.530000,1428121.000,28198,2,AX,1,100,-0.360
6.570000,1428161.000,28198,2,AX,1,100,-0.375
6.609333,1428200.333,28215,3,AX,1,100,-0.352
6.648667,1428239.667,28215,3,AX,1,100,-0.367
6.688000,1428279.000,28215,3,AX,1,100,-0.370
6.727000,1428318.000,28232,2,AX,1,100,-0.352
6.766000,1428357.000,28232,2,AX,1,100,-0.366
6.804667,1428395.667,28248,3,AX,1,100,-0.358
6.843333,1428434.333,28248,3,AX,1,100,-0.378
6.882000,1428473.000,28248,3,AX,1,100,-0.357
6.920667,1428511.667,28266,3,AX,1,100,-0.373
6.959333,1428550.333,28266,3,AX,1,100,-0.356
6.998000,1428589.000,28266,3,AX,1,100,-0.366
7.037000,1428628.000,28281,2,AX,1,100,-0.364
7.076000,1428667.000,28281,2,AX,1,100,-0.366
7.111000,1428702.000,28298,3,AX,1,100,-0.367
7.146000,1428737.000,28298,3,AX,1,100,-0.365
7.181000,1428772.000,28298,3,AX,1,100,-0.360
7.220000,1428811.000,28314,3,AX,1,100,-0.370
7.259000,1428850.000,28314,3,AX,1,100,-0.363
7.298000,1428889.000,28314,3,AX,1,100,-0.368
7.337000,1428928.000,28334,2,AX,1,100,-0.360
7.376000,1428967.000,28334,2,AX,1,100,-0.367
7.415000,1429006.000,28349,3,AX,1,100,-0.366
7.454000,1429045.000,28349,3,AX,1,100,-0.374
7.493000,1429084.000,28349,3,AX,1,100,-0.367
7.532000,1429123.000,28366,3,AX,1,100,-0.377
7.571000,1429162.000,28366,3,AX,1,100,-0.362
7.610000,1429201.000,28366,3,AX,1,100,-0.371
7.648500,1429239.500,28383,2,AX,1,100,-0.361
7.687000,1429278.000,28383,2,AX,1,100,-0.364
7.725667,1429316.667,28400,3,AX,1,100,-0.366
7.764333,1429355.333,28400,3,AX,1,100,-0.375
7.803000,1429394.000,28400,3,AX,1,100,-0.359
7.842000,1429433.000,28416,2,AX,1,100,-0.368
7.881000,1429472.000,28416,2,AX,1,100,-0.373
7.920000,1429511.000,28433,3,AX,1,100,-0.361
7.959000,1429550.000,28433,3,AX,1,100,-0.378
7.998000,1429589.000,28433,3,AX,1,100,-0.372
8.037000,1429628.000,28449,3,AX,1,100,-0.374
8.076000,1429667.000,28449,3,AX,1,100,-0.369
8.115000,1429706.000,28449,3,AX,1,100,-0.367
8.154000,1429745.000,28466,2,AX,1,100,-0.369
8.193000,1429784.000,28466,2,AX,1,100,-0.370
8.231333,1429822.333,28483,3,AX,1,100,-0.377
8.269667,1429860.667,28483,3,AX,1,100,-0.380
8.308000,1429899.000,28483,3,AX,1,100,-0.369
8.347000,1429938.000,28501,2,AX,1,100,-0.371
8.386000,1429977.000,28501,2,AX,1,100,-0.367
8.425000,1430016.000,28517,3,AX,1,100,-0.380
8.464000,1430055.000,28517,3,AX,1,100,-0.373
8.503000,1430094.000,28517,3,AX,1,100,-0.366
8.542000,1430133.000,28535,3,AX,1,100,-0.370
8.581000,1430172.000,28535,3,AX,1,100,-0.376
8.620000,1430211.000,28535,3,AX,1,100,-0.375
8.659000,1430250.000,28551,2,AX,1,100,-0.381
8.698000,1430289.000,28551,2,AX,1,100,-0.377
8.737667,1430328.667,28568,3,AX,1,100,-0.371
8.777333,1430368.333,28568,3,AX,1,100,-0.372
8.817000,1430408.000,28568,3,AX,1,100,-0.372
8.856500,1430447.500,28583,2,AX,1,100,-0.380
8.896000,1430487.000,28583,2,AX,1,100,-0.376
8.930667,1430521.667,28601,3,AX,1,100,-0.373
8.965333,1430556.333,28601,3,AX,1,100,-0.380
9.000000,1430591.000,28601,3,AX,1,100,-0.375
9.038667,1430629.667,28617,3,AX,1,100,-0.381
9.077333,1430668.333,28617,3,AX,1,100,-0.367
9.116000,1430707.000,28617,3,AX,1,100,-0.385
9.155000,1430746.000,28634,2,AX,1,100,-0.373
9.194000,1430785.000,28634,2,AX,1,100,-0.379
9.233667,1430824.667,28651,3,AX,1,100,-0.372
9.273333,1430864.333,28651,3,AX,1,100,-0.374
9.313000,1430904.000,28651,3,AX,1,100,-0.386
9.352000,1430943.000,28669,3,AX,1,100,-0.373
9.391000,1430982.000,28669,3,AX,1,100,-0.383
9.430000,1431021.000,28669,3,AX,1,100,-0.383
9.469000,1431060.000,28685,2,AX,1,100,-0.377
9.508000,1431099.000,28685,2,AX,1,100,-0.383
9.547000,1431138.000,28703,3,AX,1,100,-0.381
9.586000,1431177.000,28703,3,AX,1,100,-0.384
9.625000,1431216.000,28703,3,AX,1,100,-0.386
9.663667,1431254.667,28719,3,AX,1,100,-0.378
9.702333,1431293.333,28719,3,AX,1,100,-0.375
9.741000,1431332.000,28719,3,AX,1,100,-0.385
9.781000,1431372.000,28735,2,AX,1,100,-0.386
9.821000,1431412.000,28735,2,AX,1,100,-0.378
9.860333,1431451.333,28752,3,AX,1,100,-0.384
9.899667,1431490.667,28752,3,AX,1,100,-0.370
9.939000,1431530.000,28752,3,AX,1,100,-0.389
9.978000,1431569.000,28769,2,AX,1,100,-0.376
10.017000,1431608.000,28769,2,AX,1,100,-0.377
10.056000,1431647.000,28785,3,AX,1,100,-0.379
10.095000,1431686.000,28785,3,AX,1,100,-0.379
10.134000,1431725.000,28785,3,AX,1,100,-0.384
10.173000,1431764.000,28803,3,AX,1,100,-0.378
10.212000,1431803.000,28803,3,AX,1,100,-0.375
10.251000,1431842.000,28803,3,AX,1,100,-0.385
10.290000,1431881.000,28820,2,AX,1,100,-0.366
10.329000,1431920.000,28820,2,AX,1,100,-0.387
10.368000,1431959.000,28837,3,AX,1,100,-0.378
10.407000,1431998.000,28837,3,AX,1,100,-0.374
10.446000,1432037.000,28837,3,AX,1,100,-0.389
10.484500,1432075.500,28853,2,AX,1,100,-0.381
10.523000,1432114.000,28853,2,AX,1,100,-0.374
10.561667,1432152.667,28871,3,AX,1,100,-0.362
10.600333,1432191.333,28871,3,AX,1,100,-0.372
10.639000,1432230.000,28871,3,AX,1,100,-0.383
10.673667,1432264.667,28886,3,AX,1,100,-0.379
10.708333,1432299.333,28886,3,AX,1,100,-0.367
10.743000,1432334.000,28886,3,AX,1,100,-0.364
10.782500,1432373.500,28903,2,AX,1,100,-0.387
10.822000,1432413.000,28903,2,AX,1,100,-0.357
10.861667,1432452.667,28920,3,AX,1,100,-0.372
10.901333,1432492.333,28920,3,AX,1,100,-0.366
10.941000,1432532.000,28920,3,AX,1,100,-0.372
10.980000,1432571.000,28938,4,AX,1,100,-0.374
11.019000,1432610.000,28938,4,AX,1,100,-0.358
11.058000,1432649.000,28938,4,AX,1,100,-0.353
11.097000,1432688.000,28938,4,AX,1,100,-0.344
11.135500,1432726.500,28954,2,AX,1,100,-0.308
11.174000,1432765.000,28954,2,AX,1,100,-0.312
11.213000,1432804.000,28974,3,AX,1,100,-0.292
11.252000,1432843.000,28974,3,AX,1,100,-0.262
11.291000,1432882.000,28974,3,AX,1,100,-0.245
11.330333,1432921.333,28989,3,AX,1,100,-0.236
11.369667,1432960.667,28989,3,AX,1,100,-0.207
11.409000,1433000.000,28989,3,AX,1,100,-0.175
11.449000,1433040.000,29006,2,AX,1,100,-0.158
11.489000,1433080.000,29006,2,AX,1,100,-0.165
11.528000,1433119.000,29023,3,AX,1,100,-0.134
11.567000,1433158.000,29023,3,AX,1,100,-0.065
11.606000,1433197.000,29023,3,AX,1,100,-0.060
11.645000,1433236.000,29040,2,AX,1,100,-0.024
11.684000,1433275.000,29040,2,AX,1,100,0.023
11.723000,1433314.000,29056,3,AX,1,100,0.053
11.762000,1433353.000,29056,3,AX,1,100,0.070
11.801000,1433392.000,29056,3,AX,1,100,0.086
11.840000,1433431.000,29073,3,AX,1,100,0.122
11.879000,1433470.000,29073,3,AX,1,100,0.166
11.918000,1433509.000,29073,3,AX,1,100,0.217
11.956000,1433547.000,29089,2,AX,1,100,0.240
11.994000,1433585.000,29089,2,AX,1,100,0.292
12.034000,1433625.000,29106,3,AX,1,100,0.293
12.074000,1433665.000,29106,3,AX,1,100,0.353
12.114000,1433705.000,29106,3,AX,1,100,0.361
12.153000,1433744.000,29123,2,AX,1,100,0.373
12.192000,1433783.000,29123,2,AX,1,100,0.372
12.231000,1433822.000,29141,3,AX,1,100,0.354
12.270000,1433861.000,29141,3,AX,1,100,0.323
12.309000,1433900.000,29141,3,AX,1,100,0.350
12.343667,1433934.667,29157,3,AX,1,100,0.359
12.378333,1433969.333,29157,3,AX,1,100,0.313
12.413000,1434004.000,29157,3,AX,1,100,0.296
12.452000,1434043.000,29174,2,AX,1,100,0.315
12.491000,1434082.000,29174,2,AX,1,100,0.257
12.529333,1434120.333,29193,3,AX,1,100,0.216
12.567667,1434158.667,29193,3,AX,1,100,0.116
12.606000,1434197.000,29193,3,AX,1,100,-0.002
12.645000,1434236.000,29210,3,AX,1,100,-0.045
12.684000,1434275.000,29210,3,AX,1,100,-0.061
12.723000,1434314.000,29210,3,AX,1,100,0.026
12.762000,1434353.000,29225,2,AX,1,100,-0.001
12.801000,1434392.000,29225,2,AX,1,100,-0.050
12.840000,1434431.000,29243,3,AX,1,100,-0.077
12.879000,1434470.000,29243,3,AX,1,100,-0.062
12.918000,1434509.000,29243,3,AX,1,100,-0.063
12.957000,1434548.000,29259,2,AX,1,100,-0.044
12.996000,1434587.000,29259,2,AX,1,100,-0.010
13.036000,1434627.000,29276,3,AX,1,100,0.031
13.076000,1434667.000,29276,3,AX,1,100,0.063
13.116000,1434707.000,29276,3,AX,1,100,0.062
13.155000,1434746.000,29292,3,AX,1,100,0.046
13.194000,1434785.000,29292,3,AX,1,100,0.078
13.233000,1434824.000,29292,3,AX,1,100,0.098
13.272000,1434863.000,29311,2,AX,1,100,0.130
13.311000,1434902.000,29311,2,AX,1,100,0.216
13.349333,1434940.333,29327,3,AX,1,100,0.186
13.387667,1434978.667,29327,3,AX,1,100,0.164
13.426000,1435017.000,29327,3,AX,1,100,0.167
13.465000,1435056.000,29345,2,AX,1,100,0.155
13.504000,1435095.000,29345,2,AX,1,100,0.225
13.543000,1435134.000,29361,3,AX,1,100,0.213
13.582000,1435173.000,29361,3,AX,1,100,0.219
13.621000,1435212.000,29361,3,AX,1,100,0.165
13.661000,1435252.000,29377,2,AX,1,100,0.164
13.701000,1435292.000,29377,2,AX,1,100,0.169
13.740333,1435331.333,29396,3,AX,1,100,0.161
13.779667,1435370.667,29396,3,AX,1,100,0.143
13.819000,1435410.000,29396,3,AX,1,100,0.097
13.858000,1435449.000,29413,3,AX,1,100,0.031
13.897000,1435488.000,29413,3,AX,1,100,-0.004
13.936000,1435527.000,29413,3,AX,1,100,-0.054
13.974500,1435565.500,29429,2,AX,1,100,-0.048
14.013000,1435604.000,29429,2,AX,1,100,0.010
14.051667,1435642.667,29445,3,AX,1,100,0.021
14.090333,1435681.333,29445,3,AX,1,100,0.019
14.129000,1435720.000,29445,3,AX,1,100,-0.000
14.163333,1435754.333,29464,3,AX,1,100,0.001
14.197667,1435788.667,29464,3,AX,1,100,-0.048
14.232000,1435823.000,29464,3,AX,1,100,-0.034
14.271000,1435862.000,29481,2,AX,1,100,0.030
14.310000,1435901.000,29481,2,AX,1,100,0.035
14.349000,1435940.000,29497,3,AX,1,100,0.029
14.388000,1435979.000,29497,3,AX,1,100,0.021
14.427000,1436018.000,29497,3,AX,1,100,0.052
14.466000,1436057.000,29515,3,AX,1,100,0.061
14.505000,1436096.000,29515,3,AX,1,100,0.042
14.544000,1436135.000,29515,3,AX,1,100,0.037
14.583000,1436174.000,29530,2,AX,1,100,0.052
14.622000,1436213.000,29530,2,AX,1,100,0.058
14.661000,1436252.000,29547,3,AX,1,100,0.249
14.700000,1436291.000,29547,3,AX,1,100,0.338
14.739000,1436330.000,29547,3,AX,1,100,0.363
14.777000,1436368.000,29566,2,AX,1,100,0.303
14.815000,1436406.000,29566,2,AX,1,100,0.291
14.854000,1436445.000,29583,3,AX,1,100,0.322
14.893000,1436484.000,29583,3,AX,1,100,0.317
14.932000,1436523.000,29583,3,AX,1,100,0.303
14.971000,1436562.000,29598,3,AX,1,100,0.325
15.010000,1436601.000,29598,3,AX,1,100,0.274
15.049000,1436640.000,29598,3,AX,1,100,0.225
15.088000,1436679.000,29616,2,AX,1,100,0.188
15.127000,1436718.000,29616,2,AX,1,100,0.177
15.166000,1436757.000,29634,3,AX,1,100,0.173
15.205000,1436796.000,29634,3,AX,1,100,0.105
15.244000,1436835.000,29634,3,AX,1,100,0.063
15.283000,1436874.000,29651,2,AX,1,100,0.079
15.322000,1436913.000,29651,2,AX,1,100,0.042
15.360333,1436951.333,29668,3,AX,1,100,0.042
15.398667,1436989.667,29668,3,AX,1,100,0.051
15.437000,1437028.000,29668,3,AX,1,100,0.095
15.476000,1437067.000,29684,3,AX,1,100,-0.002
15.515000,1437106.000,29684,3,AX,1,100,-0.018
15.554000,1437145.000,29684,3,AX,1,100,-0.022
15.592500,1437183.500,29702,2,AX,1,100,-0.063
15.631000,1437222.000,29702,2,AX,1,100,-0.015
15.669667,1437260.667,29719,3,AX,1,100,0.000
15.708333,1437299.333,29719,3,AX,1,100,-0.010
15.747000,1437338.000,29719,3,AX,1,100,-0.032
15.781667,1437372.667,29736,3,AX,1,100,-0.057
15.816333,1437407.333,29736,3,AX,1,100,-0.036
15.851000,1437442.000,29736,3,AX,1,100,-0.037
15.890000,1437481.000,29752,2,AX,1,100,-0.063
15.929000,1437520.000,29752,2,AX,1,100,-0.048
15.968000,1437559.000,29768,3,AX,1,100,-0.058
16.007000,1437598.000,29768,3,AX,1,100,-0.121
16.046000,1437637.000,29768,3,AX,1,100,-0.100
16.085000,1437676.000,29787,4,AX,1,100,-0.001
16.124000,1437715.000,29787,4,AX,1,100,-0.129
16.163000,1437754.000,29787,4,AX,1,100,-0.085
16.202000,1437793.000,29787,4,AX,1,100,0.031
16.241000,1437832.000,29805,2,AX,1,100,-0.007
16.280000,1437871.000,29805,2,AX,1,100,-0.161
16.319667,1437910.667,29822,3,AX,1,100,-0.064
16.359333,1437950.333,29822,3,AX,1,100,0.014
16.399000,1437990.000,29822,3,AX,1,100,-0.095
16.438000,1438029.000,29839,3,AX,1,100,-0.062
16.477000,1438068.000,29839,3,AX,1,100,-0.062
16.516000,1438107.000,29839,3,AX,1,100,-0.099
16.555000,1438146.000,29856,2,AX,1,100,-0.053
16.594000,1438185.000,29856,2,AX,1,100,-0.050
16.633000,1438224.000,29871,3,AX,1,100,-0.112
16.672000,1438263.000,29871,3,AX,1,100,-0.077
16.711000,1438302.000,29871,3,AX,1,100,0.036
16.750000,1438341.000,29889,2,AX,1,100,0.048
16.789000,1438380.000,29889,2,AX,1,100,0.019
16.827667,1438418.667,29907,3,AX,1,100,-0.008
16.866333,1438457.333,29907,3,AX,1,100,0.085
16.905000,1438496.000,29907,3,AX,1,100,0.105
16.944667,1438535.667,29924,3,AX,1,100,0.166
16.984333,1438575.333,29924,3,AX,1,100,0.173
17.024000,1438615.000,29924,3,AX,1,100,0.172
17.062500,1438653.500,29940,2,AX,1,100,0.142
17.101000,1438692.000,29940,2,AX,1,100,0.167
17.140000,1438731.000,29959,3,AX,1,100,0.221
17.179000,1438770.000,29959,3,AX,1,100,0.255
17.218000,1438809.000,29959,3,AX,1,100,0.277
17.257000,1438848.000,29975,2,AX,1,100,0.312
17.296000,1438887.000,29975,2,AX,1,100,0.312
17.335000,1438926.000,29993,3,AX,1,100,0.304
17.374000,1438965.000,29993,3,AX,1,100,0.363
17.413000,1439004.000,29993,3,AX,1,100,0.337
17.452000,1439043.000,30009,2,AX,1,100,0.236
17.491000,1439082.000,30009,2,AX,1,100,0.142
17.525333,1439116.333,30025,3,AX,1,100,0.032
17.559667,1439150.667,30025,3,AX,1,100,0.022
17.594000,1439185.000,30025,3,AX,1,100,-0.039
17.632667,1439223.667,30042,3,AX,1,100,0.002
17.671333,1439262.333,30042,3,AX,1,100,-0.034
17.710000,1439301.000,30042,3,AX,1,100,-0.019
17.749000,1439340.000,30059,3,AX,1,100,0.012
17.788000,1439379.000,30059,3,AX,1,100,0.059
17.827000,1439418.000,30059,3,AX,1,100,0.087
17.866500,1439457.500,30077,2,AX,1,100,0.111
17.906000,1439497.000,30077,2,AX,1,100,0.104
17.945667,1439536.667,30093,3,AX,1,100,0.112
17.985333,1439576.333,30093,3,AX,1,100,0.112
18.025000,1439616.000,30093,3,AX,1,100,0.107
18.064000,1439655.000,30112,2,AX,1,100,0.134
18.103000,1439694.000,30112,2,AX,1,100,0.123
18.142000,1439733.000,30129,3,AX,1,100,0.121
18.181000,1439772.000,30129,3,AX,1,100,0.254
18.220000,1439811.000,30129,3,AX,1,100,0.298
18.258333,1439849.333,30145,3,AX,1,100,0.210
18.296667,1439887.667,30145,3,AX,1,100,0.336
18.335000,1439926.000,30145,3,AX,1,100,0.332
18.374000,1439965.000,30163,2,AX,1,100,0.258
18.413000,1440004.000,30163,2,AX,1,100,0.248
18.451667,1440042.667,30178,3,AX,1,100,0.237
18.490333,1440081.333,30178,3,AX,1,100,0.243
18.529000,1440120.000,30178,3,AX,1,100,0.241
18.569000,1440160.000,30195,2,AX,1,100,0.270
18.609000,1440200.000,30195,2,AX,1,100,0.282
18.648000,1440239.000,30212,3,AX,1,100,0.207
18.687000,1440278.000,30212,3,AX,1,100,0.224
18.726000,1440317.000,30212,3,AX,1,100,0.233
18.765000,1440356.000,30229,2,AX,1,100,0.155
18.804000,1440395.000,30229,2,AX,1,100,0.098
18.843000,1440434.000,30244,3,AX,1,100,-0.023
18.882000,1440473.000,30244,3,AX,1,100,-0.036
18.921000,1440512.000,30244,3,AX,1,100,0.009
