LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
0.463000,1422054.000,27214,1,B%,1,100,39
1.434000,1423025.000,27366,1,B%,1,100,39
2.412000,1424003.000,27534,1,B%,1,100,38
3.388000,1424979.000,27684,1,B%,1,100,39
4.361000,1425952.000,27853,1,B%,1,100,38
5.339000,1426930.000,28021,1,B%,1,100,37
6.314000,1427905.000,28174,1,B%,1,100,38
7.291000,1428882.000,28324,1,B%,1,100,39
8.264000,1429855.000,28493,1,B%,1,100,38
9.240000,1430831.000,28661,1,B%,1,100,37
10.218000,1431809.000,28813,1,B%,1,100,38
11.193000,1432784.000,28964,1,B%,1,100,37
12.172000,1433763.000,29133,1,B%,1,100,38
13.149000,1434740.000,29302,1,B%,1,100,37
14.122000,1435713.000,29455,1,B%,1,100,37
15.094000,1436685.000,29626,1,B%,1,100,38
16.065000,1437656.000,29797,1,B%,1,100,38
17.042000,1438633.000,29950,1,B%,1,100,37
18.019000,1439610.000,30103,1,B%,1,100,37
18.992000,1440583.000,30272,1,B%,1,100,37
19.966000,1441557.000,30442,1,B%,1,100,38
20.946000,1442537.000,30594,1,B%,1,100,40
21.919000,1443510.000,30765,1,B%,1,100,41
22.895000,1444486.000,30934,1,B%,1,100,41
23.870000,1445461.000,31088,1,B%,1,100,41
24.843000,1446434.000,31256,1,B%,1,100,41
25.822000,1447413.000,31426,1,B%,1,100,41
26.793000,1448384.000,31577,1,B%,1,100,42
27.769000,1449360.000,31747,1,B%,1,100,43
28.744000,1450335.000,31900,1,B%,1,100,43
29.715000,1451306.000,32071,1,B%,1,100,42
30.694000,1452285.000,32238,1,B%,1,100,42
31.670000,1453261.000,32390,1,B%,1,100,41
32.646000,1454237.000,32561,1,B%,1,100,41
33.620000,1455211.000,32714,1,B%,1,100,41
34.596000,1456187.000,32884,1,B%,1,100,41
35.567000,1457158.000,33036,1,B%,1,100,41
36.539000,1458130.000,33203,1,B%,1,100,42
37.516000,1459107.000,33355,1,B%,1,100,41
38.488000,1460079.000,33526,1,B%,1,100,41
39.470000,1461061.000,33694,1,B%,1,100,42
