LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
12.526000,1434117,29183,1,BI,1,100,14640
13.832000,1435423,29386,1,BI,1,100,1320
14.815000,1436406,29556,1,BI,1,100,1000
15.603000,1437194,29693,1,BI,1,100,800
16.891000,1438482,29898,1,BI,1,100,1320
17.839000,1439430,30068,1,BI,1,100,960
19.455000,1441046,30339,1,BI,1,100,1640
20.558000,1442149,30509,1,BI,1,100,1120
21.706000,1443297,30712,1,BI,1,100,1160
22.173000,1443764,30782,1,BI,1,100,480
23.121000,1444712,30952,1,BI,1,100,960
25.397000,1446988,31323,1,BI,1,100,2320
26.939000,1448530,31595,1,BI,1,100,1560
28.554000,1450145,31864,1,BI,1,100,1640
29.411000,1451002,32001,1,BI,1,100,880
31.063000,1452654,32272,1,BI,1,100,1680
32.484000,1454075,32509,1,BI,1,100,1440
33.861000,1455452,32732,1,BI,1,100,1400
36.649000,1458240,33204,1,BI,1,100,2840
38.107000,1459698,33440,1,BI,1,100,1480
