LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1.417500,1423008.500,27349,4,DC,2,100,EA
1.443000,1423034.000,27349,4,DC,2,100,2
1.468500,1423059.500,27349,4,DC,2,100,EL
1.494000,1423085.000,27349,4,DC,2,100,2
1.519000,1423110.000,27367,4,DC,2,100,EA
1.544000,1423135.000,27367,4,DC,2,100,1
1.569000,1423160.000,27367,4,DC,2,100,EL
1.594000,1423185.000,27367,4,DC,2,100,1
1.619250,1423210.250,27384,4,DC,2,100,EA
1.644500,1423235.500,27384,4,DC,2,100,2
1.669750,1423260.750,27384,4,DC,2,100,EL
1.695000,1423286.000,27384,4,DC,2,100,2
1.720500,1423311.500,27401,4,DC,2,100,EA
1.746000,1423337.000,27401,4,DC,2,100,2
1.771500,1423362.500,27401,4,DC,2,100,EL
1.797000,1423388.000,27401,4,DC,2,100,2
1.822000,1423413.000,27418,4,DC,2,100,EA
1.847000,1423438.000,27418,4,DC,2,100,1
1.872000,1423463.000,27418,4,DC,2,100,EL
1.897000,1423488.000,27418,4,DC,2,100,1
1.922250,1423513.250,27433,4,DC,2,100,EA
1.947500,1423538.500,27433,4,DC,2,100,2
1.972750,1423563.750,27433,4,DC,2,100,EL
1.998000,1423589.000,27433,4,DC,2,100,2
2.023250,1423614.250,27450,4,DC,2,100,EA
2.048500,1423639.500,27450,4,DC,2,100,1
2.073750,1423664.750,27450,4,DC,2,100,EL
2.099000,1423690.000,27450,4,DC,2,100,1
2.124500,1423715.500,27467,4,DC,2,100,EA
2.150000,1423741.000,27467,4,DC,2,100,2
2.175500,1423766.500,27467,4,DC,2,100,EL
2.201000,1423792.000,27467,4,DC,2,100,2
2.226500,1423817.500,27484,4,DC,2,100,EA
2.252000,1423843.000,27484,4,DC,2,100,1
2.277500,1423868.500,27484,4,DC,2,100,EL
2.303000,1423894.000,27484,4,DC,2,100,1
2.328000,1423919.000,27499,4,DC,2,100,EA
2.353000,1423944.000,27499,4,DC,2,100,2
2.378000,1423969.000,27499,4,DC,2,100,EL
2.403000,1423994.000,27499,4,DC,2,100,2
2.428500,1424019.500,27517,4,DC,2,100,EA
2.454000,1424045.000,27517,4,DC,2,100,1
2.479500,1424070.500,27517,4,DC,2,100,EL
2.505000,1424096.000,27517,4,DC,2,100,1
2.530000,1424121.000,27535,4,DC,2,100,EA
2.555000,1424146.000,27535,4,DC,2,100,2
2.580000,1424171.000,27535,4,DC,2,100,EL
2.605000,1424196.000,27535,4,DC,2,100,2
2.630250,1424221.250,27552,4,DC,2,100,EA
2.655500,1424246.500,27552,4,DC,2,100,2
2.680750,1424271.750,27552,4,DC,2,100,EL
2.706000,1424297.000,27552,4,DC,2,100,2
2.731500,1424322.500,27569,4,DC,2,100,EA
2.757000,1424348.000,27569,4,DC,2,100,1
2.782500,1424373.500,27569,4,DC,2,100,EL
2.808000,1424399.000,27569,4,DC,2,100,1
2.833000,1424424.000,27585,4,DC,2,100,EA
2.858000,1424449.000,27585,4,DC,2,100,2
2.883000,1424474.000,27585,4,DC,2,100,EL
2.908000,1424499.000,27585,4,DC,2,100,2
2.933250,1424524.250,27601,4,DC,2,100,EA
2.958500,1424549.500,27601,4,DC,2,100,1
2.983750,1424574.750,27601,4,DC,2,100,EL
3.009000,1424600.000,27601,4,DC,2,100,1
3.034500,1424625.500,27619,4,DC,2,100,EA
3.060000,1424651.000,27619,4,DC,2,100,2
3.085500,1424676.500,27619,4,DC,2,100,EL
3.111000,1424702.000,27619,4,DC,2,100,2
3.136000,1424727.000,27635,4,DC,2,100,EA
3.161000,1424752.000,27635,4,DC,2,100,1
3.186000,1424777.000,27635,4,DC,2,100,EL
3.211000,1424802.000,27635,4,DC,2,100,1
3.236250,1424827.250,27651,4,DC,2,100,EA
3.261500,1424852.500,27651,4,DC,2,100,2
3.286750,1424877.750,27651,4,DC,2,100,EL
3.312000,1424903.000,27651,4,DC,2,100,2
3.337250,1424928.250,27667,4,DC,2,100,EA
3.362500,1424953.500,27667,4,DC,2,100,1
3.387750,1424978.750,27667,4,DC,2,100,EL
3.413000,1425004.000,27667,4,DC,2,100,1
3.438500,1425029.500,27687,4,DC,2,100,EA
3.464000,1425055.000,27687,4,DC,2,100,2
3.489500,1425080.500,27687,4,DC,2,100,EL
3.515000,1425106.000,27687,4,DC,2,100,2
3.540000,1425131.000,27703,4,DC,2,100,EA
3.565000,1425156.000,27703,4,DC,2,100,2
3.590000,1425181.000,27703,4,DC,2,100,EL
3.615000,1425206.000,27703,4,DC,2,100,2
3.640250,1425231.250,27720,4,DC,2,100,EA
3.665500,1425256.500,27720,4,DC,2,100,1
3.690750,1425281.750,27720,4,DC,2,100,EL
3.716000,1425307.000,27720,4,DC,2,100,1
3.741500,1425332.500,27736,4,DC,2,100,EA
3.767000,1425358.000,27736,4,DC,2,100,2
3.792500,1425383.500,27736,4,DC,2,100,EL
3.818000,1425409.000,27736,4,DC,2,100,2
3.843000,1425434.000,27753,4,DC,2,100,EA
3.868000,1425459.000,27753,4,DC,2,100,1
3.893000,1425484.000,27753,4,DC,2,100,EL
3.918000,1425509.000,27753,4,DC,2,100,1
3.943250,1425534.250,27769,4,DC,2,100,EA
3.968500,1425559.500,27769,4,DC,2,100,2
3.993750,1425584.750,27769,4,DC,2,100,EL
4.019000,1425610.000,27769,4,DC,2,100,2
4.044500,1425635.500,27787,4,DC,2,100,EA
4.070000,1425661.000,27787,4,DC,2,100,1
4.095500,1425686.500,27787,4,DC,2,100,EL
4.121000,1425712.000,27787,4,DC,2,100,1
4.146000,1425737.000,27802,4,DC,2,100,EA
4.171000,1425762.000,27802,4,DC,2,100,2
4.196000,1425787.000,27802,4,DC,2,100,EL
4.221000,1425812.000,27802,4,DC,2,100,2
4.246250,1425837.250,27819,4,DC,2,100,EA
4.271500,1425862.500,27819,4,DC,2,100,1
4.296750,1425887.750,27819,4,DC,2,100,EL
4.322000,1425913.000,27819,4,DC,2,100,1
4.347500,1425938.500,27836,4,DC,2,100,EA
4.373000,1425964.000,27836,4,DC,2,100,2
4.398500,1425989.500,27836,4,DC,2,100,EL
4.424000,1426015.000,27836,4,DC,2,100,2
4.449000,1426040.000,27855,4,DC,2,100,EA
4.474000,1426065.000,27855,4,DC,2,100,1
4.499000,1426090.000,27855,4,DC,2,100,EL
4.524000,1426115.000,27855,4,DC,2,100,1
4.549250,1426140.250,27871,4,DC,2,100,EA
4.574500,1426165.500,27871,4,DC,2,100,2
4.599750,1426190.750,27871,4,DC,2,100,EL
4.625000,1426216.000,27871,4,DC,2,100,2
4.650500,1426241.500,27888,4,DC,2,100,EA
4.676000,1426267.000,27888,4,DC,2,100,2
4.701500,1426292.500,27888,4,DC,2,100,EL
4.727000,1426318.000,27888,4,DC,2,100,2
4.752000,1426343.000,27904,4,DC,2,100,EA
4.777000,1426368.000,27904,4,DC,2,100,1
4.802000,1426393.000,27904,4,DC,2,100,EL
4.827000,1426418.000,27904,4,DC,2,100,1
4.852250,1426443.250,27921,4,DC,2,100,EA
4.877500,1426468.500,27921,4,DC,2,100,2
4.902750,1426493.750,27921,4,DC,2,100,EL
4.928000,1426519.000,27921,4,DC,2,100,2
4.953250,1426544.250,27937,4,DC,2,100,EA
4.978500,1426569.500,27937,4,DC,2,100,1
5.003750,1426594.750,27937,4,DC,2,100,EL
5.029000,1426620.000,27937,4,DC,2,100,1
5.054500,1426645.500,27954,4,DC,2,100,EA
5.080000,1426671.000,27954,4,DC,2,100,2
5.105500,1426696.500,27954,4,DC,2,100,EL
5.131000,1426722.000,27954,4,DC,2,100,2
5.156000,1426747.000,27970,4,DC,2,100,EA
5.181000,1426772.000,27970,4,DC,2,100,1
5.206000,1426797.000,27970,4,DC,2,100,EL
5.231000,1426822.000,27970,4,DC,2,100,1
5.256250,1426847.250,27987,4,DC,2,100,EA
5.281500,1426872.500,27987,4,DC,2,100,2
5.306750,1426897.750,27987,4,DC,2,100,EL
5.332000,1426923.000,27987,4,DC,2,100,2
5.357500,1426948.500,28004,4,DC,2,100,EA
5.383000,1426974.000,28004,4,DC,2,100,1
5.408500,1426999.500,28004,4,DC,2,100,EL
5.434000,1427025.000,28004,4,DC,2,100,1
5.459000,1427050.000,28023,4,DC,2,100,EA
5.484000,1427075.000,28023,4,DC,2,100,2
5.509000,1427100.000,28023,4,DC,2,100,EL
5.534000,1427125.000,28023,4,DC,2,100,2
5.559250,1427150.250,28038,4,DC,2,100,EA
5.584500,1427175.500,28038,4,DC,2,100,2
5.609750,1427200.750,28038,4,DC,2,100,EL
5.635000,1427226.000,28038,4,DC,2,100,2
5.660250,1427251.250,28056,4,DC,2,100,EA
5.685500,1427276.500,28056,4,DC,2,100,1
5.710750,1427301.750,28056,4,DC,2,100,EL
5.736000,1427327.000,28056,4,DC,2,100,1
5.761250,1427352.250,28072,4,DC,2,100,EA
5.786500,1427377.500,28072,4,DC,2,100,2
5.811750,1427402.750,28072,4,DC,2,100,EL
5.837000,1427428.000,28072,4,DC,2,100,2
5.876250,1427467.250,28090,4,DC,2,100,EA
5.915500,1427506.500,28090,4,DC,2,100,2
5.954750,1427545.750,28090,4,DC,2,100,EL
5.994000,1427585.000,28090,4,DC,2,100,2
6.019500,1427610.500,28107,4,DC,2,100,EA
6.045000,1427636.000,28107,4,DC,2,100,2
6.070500,1427661.500,28107,4,DC,2,100,EL
6.096000,1427687.000,28107,4,DC,2,100,2
6.121000,1427712.000,28124,4,DC,2,100,EA
6.146000,1427737.000,28124,4,DC,2,100,1
6.171000,1427762.000,28124,4,DC,2,100,EL
6.196000,1427787.000,28124,4,DC,2,100,1
6.221250,1427812.250,28139,4,DC,2,100,EA
6.246500,1427837.500,28139,4,DC,2,100,2
6.271750,1427862.750,28139,4,DC,2,100,EL
6.297000,1427888.000,28139,4,DC,2,100,2
6.322500,1427913.500,28157,4,DC,2,100,EA
6.348000,1427939.000,28157,4,DC,2,100,1
6.373500,1427964.500,28157,4,DC,2,100,EL
6.399000,1427990.000,28157,4,DC,2,100,1
6.424000,1428015.000,28175,4,DC,2,100,EA
6.449000,1428040.000,28175,4,DC,2,100,2
6.474000,1428065.000,28175,4,DC,2,100,EL
6.499000,1428090.000,28175,4,DC,2,100,2
6.524250,1428115.250,28192,4,DC,2,100,EA
6.549500,1428140.500,28192,4,DC,2,100,1
6.574750,1428165.750,28192,4,DC,2,100,EL
6.600000,1428191.000,28192,4,DC,2,100,1
6.625750,1428216.750,28208,4,DC,2,100,EA
6.651500,1428242.500,28208,4,DC,2,100,2
6.677250,1428268.250,28208,4,DC,2,100,EL
6.703000,1428294.000,28208,4,DC,2,100,2
6.727750,1428318.750,28225,4,DC,2,100,EA
6.752500,1428343.500,28225,4,DC,2,100,1
6.777250,1428368.250,28225,4,DC,2,100,EL
6.802000,1428393.000,28225,4,DC,2,100,1
6.827250,1428418.250,28241,4,DC,2,100,EA
6.852500,1428443.500,28241,4,DC,2,100,2
6.877750,1428468.750,28241,4,DC,2,100,EL
6.903000,1428494.000,28241,4,DC,2,100,2
6.928500,1428519.500,28259,4,DC,2,100,EA
6.954000,1428545.000,28259,4,DC,2,100,2
6.979500,1428570.500,28259,4,DC,2,100,EL
7.005000,1428596.000,28259,4,DC,2,100,2
7.030000,1428621.000,28275,4,DC,2,100,EA
7.055000,1428646.000,28275,4,DC,2,100,1
7.080000,1428671.000,28275,4,DC,2,100,EL
7.105000,1428696.000,28275,4,DC,2,100,1
7.130250,1428721.250,28291,4,DC,2,100,EA
7.155500,1428746.500,28291,4,DC,2,100,2
7.180750,1428771.750,28291,4,DC,2,100,EL
7.206000,1428797.000,28291,4,DC,2,100,2
7.231250,1428822.250,28307,4,DC,2,100,EA
7.256500,1428847.500,28307,4,DC,2,100,1
7.281750,1428872.750,28307,4,DC,2,100,EL
7.307000,1428898.000,28307,4,DC,2,100,1
7.332500,1428923.500,28327,4,DC,2,100,EA
7.358000,1428949.000,28327,4,DC,2,100,2
7.383500,1428974.500,28327,4,DC,2,100,EL
7.409000,1429000.000,28327,4,DC,2,100,2
7.434000,1429025.000,28343,4,DC,2,100,EA
7.459000,1429050.000,28343,4,DC,2,100,1
7.484000,1429075.000,28343,4,DC,2,100,EL
7.509000,1429100.000,28343,4,DC,2,100,1
7.534500,1429125.500,28359,4,DC,2,100,EA
7.560000,1429151.000,28359,4,DC,2,100,2
7.585500,1429176.500,28359,4,DC,2,100,EL
7.611000,1429202.000,28359,4,DC,2,100,2
7.636250,1429227.250,28376,4,DC,2,100,EA
7.661500,1429252.500,28376,4,DC,2,100,1
7.686750,1429277.750,28376,4,DC,2,100,EL
7.712000,1429303.000,28376,4,DC,2,100,1
7.737500,1429328.500,28393,4,DC,2,100,EA
7.763000,1429354.000,28393,4,DC,2,100,2
7.788500,1429379.500,28393,4,DC,2,100,EL
7.814000,1429405.000,28393,4,DC,2,100,2
7.839000,1429430.000,28409,4,DC,2,100,EA
7.864000,1429455.000,28409,4,DC,2,100,2
7.889000,1429480.000,28409,4,DC,2,100,EL
7.914000,1429505.000,28409,4,DC,2,100,2
7.939500,1429530.500,28427,4,DC,2,100,EA
7.965000,1429556.000,28427,4,DC,2,100,1
7.990500,1429581.500,28427,4,DC,2,100,EL
8.016000,1429607.000,28427,4,DC,2,100,1
8.041000,1429632.000,28442,4,DC,2,100,EA
8.066000,1429657.000,28442,4,DC,2,100,2
8.091000,1429682.000,28442,4,DC,2,100,EL
8.116000,1429707.000,28442,4,DC,2,100,2
8.141250,1429732.250,28459,4,DC,2,100,EA
8.166500,1429757.500,28459,4,DC,2,100,1
8.191750,1429782.750,28459,4,DC,2,100,EL
8.217000,1429808.000,28459,4,DC,2,100,1
8.242500,1429833.500,28476,4,DC,2,100,EA
8.268000,1429859.000,28476,4,DC,2,100,2
8.293500,1429884.500,28476,4,DC,2,100,EL
8.319000,1429910.000,28476,4,DC,2,100,2
8.344000,1429935.000,28495,4,DC,2,100,EA
8.369000,1429960.000,28495,4,DC,2,100,1
8.394000,1429985.000,28495,4,DC,2,100,EL
8.419000,1430010.000,28495,4,DC,2,100,1
8.444250,1430035.250,28510,4,DC,2,100,EA
8.469500,1430060.500,28510,4,DC,2,100,2
8.494750,1430085.750,28510,4,DC,2,100,EL
8.520000,1430111.000,28510,4,DC,2,100,2
8.545500,1430136.500,28528,4,DC,2,100,EA
8.571000,1430162.000,28528,4,DC,2,100,2
8.596500,1430187.500,28528,4,DC,2,100,EL
8.622000,1430213.000,28528,4,DC,2,100,2
8.647000,1430238.000,28544,4,DC,2,100,EA
8.672000,1430263.000,28544,4,DC,2,100,1
8.697000,1430288.000,28544,4,DC,2,100,EL
8.722000,1430313.000,28544,4,DC,2,100,1
8.747250,1430338.250,28561,4,DC,2,100,EA
8.772500,1430363.500,28561,4,DC,2,100,2
8.797750,1430388.750,28561,4,DC,2,100,EL
8.823000,1430414.000,28561,4,DC,2,100,2
8.848250,1430439.250,28577,4,DC,2,100,EA
8.873500,1430464.500,28577,4,DC,2,100,1
8.898750,1430489.750,28577,4,DC,2,100,EL
8.924000,1430515.000,28577,4,DC,2,100,1
8.949750,1430540.750,28594,4,DC,2,100,EA
8.975500,1430566.500,28594,4,DC,2,100,2
9.001250,1430592.250,28594,4,DC,2,100,EL
9.027000,1430618.000,28594,4,DC,2,100,2
9.051750,1430642.750,28610,4,DC,2,100,EA
9.076500,1430667.500,28610,4,DC,2,100,1
9.101250,1430692.250,28610,4,DC,2,100,EL
9.126000,1430717.000,28610,4,DC,2,100,1
9.151250,1430742.250,28627,4,DC,2,100,EA
9.176500,1430767.500,28627,4,DC,2,100,2
9.201750,1430792.750,28627,4,DC,2,100,EL
9.227000,1430818.000,28627,4,DC,2,100,2
9.256750,1430847.750,28644,4,DC,2,100,EA
9.286500,1430877.500,28644,4,DC,2,100,2
9.316250,1430907.250,28644,4,DC,2,100,EL
9.346000,1430937.000,28644,4,DC,2,100,2
9.371000,1430962.000,28663,4,DC,2,100,EA
9.396000,1430987.000,28663,4,DC,2,100,1
9.421000,1431012.000,28663,4,DC,2,100,EL
9.446000,1431037.000,28663,4,DC,2,100,1
9.471250,1431062.250,28678,4,DC,2,100,EA
9.496500,1431087.500,28678,4,DC,2,100,2
9.521750,1431112.750,28678,4,DC,2,100,EL
9.547000,1431138.000,28678,4,DC,2,100,2
9.572500,1431163.500,28696,4,DC,2,100,EA
9.598000,1431189.000,28696,4,DC,2,100,1
9.623500,1431214.500,28696,4,DC,2,100,EL
9.649000,1431240.000,28696,4,DC,2,100,1
9.674000,1431265.000,28712,4,DC,2,100,EA
9.699000,1431290.000,28712,4,DC,2,100,2
9.724000,1431315.000,28712,4,DC,2,100,EL
9.749000,1431340.000,28712,4,DC,2,100,2
9.774250,1431365.250,28729,4,DC,2,100,EA
9.799500,1431390.500,28729,4,DC,2,100,1
9.824750,1431415.750,28729,4,DC,2,100,EL
9.850000,1431441.000,28729,4,DC,2,100,1
9.875500,1431466.500,28745,4,DC,2,100,EA
9.901000,1431492.000,28745,4,DC,2,100,2
9.926500,1431517.500,28745,4,DC,2,100,EL
9.952000,1431543.000,28745,4,DC,2,100,2
9.977000,1431568.000,28762,4,DC,2,100,EA
10.002000,1431593.000,28762,4,DC,2,100,1
10.027000,1431618.000,28762,4,DC,2,100,EL
10.052000,1431643.000,28762,4,DC,2,100,1
10.077250,1431668.250,28778,4,DC,2,100,EA
10.102500,1431693.500,28778,4,DC,2,100,2
10.127750,1431718.750,28778,4,DC,2,100,EL
10.153000,1431744.000,28778,4,DC,2,100,2
10.178500,1431769.500,28796,4,DC,2,100,EA
10.204000,1431795.000,28796,4,DC,2,100,2
10.229500,1431820.500,28796,4,DC,2,100,EL
10.255000,1431846.000,28796,4,DC,2,100,2
10.280250,1431871.250,28814,4,DC,2,100,EA
10.305500,1431896.500,28814,4,DC,2,100,1
10.330750,1431921.750,28814,4,DC,2,100,EL
10.356000,1431947.000,28814,4,DC,2,100,1
10.381000,1431972.000,28830,4,DC,2,100,EA
10.406000,1431997.000,28830,4,DC,2,100,2
10.431000,1432022.000,28830,4,DC,2,100,EL
10.456000,1432047.000,28830,4,DC,2,100,2
10.481250,1432072.250,28846,4,DC,2,100,EA
10.506500,1432097.500,28846,4,DC,2,100,1
10.531750,1432122.750,28846,4,DC,2,100,EL
10.557000,1432148.000,28846,4,DC,2,100,1
10.582500,1432173.500,28864,4,DC,2,100,EA
10.608000,1432199.000,28864,4,DC,2,100,2
10.633500,1432224.500,28864,4,DC,2,100,EL
10.659000,1432250.000,28864,4,DC,2,100,2
10.684000,1432275.000,28880,4,DC,2,100,EA
10.709000,1432300.000,28880,4,DC,2,100,1
10.734000,1432325.000,28880,4,DC,2,100,EL
10.759000,1432350.000,28880,4,DC,2,100,1
10.784250,1432375.250,28896,4,DC,2,100,EA
10.809500,1432400.500,28896,4,DC,2,100,2
10.834750,1432425.750,28896,4,DC,2,100,EL
10.860000,1432451.000,28896,4,DC,2,100,2
10.885500,1432476.500,28913,4,DC,2,100,EA
10.911000,1432502.000,28913,4,DC,2,100,1
10.936500,1432527.500,28913,4,DC,2,100,EL
10.962000,1432553.000,28913,4,DC,2,100,1
10.999500,1432590.500,28931,4,DC,2,100,EA
11.037000,1432628.000,28931,4,DC,2,100,3
11.074500,1432665.500,28931,4,DC,2,100,EL
11.112000,1432703.000,28931,4,DC,2,100,3
11.137250,1432728.250,28947,4,DC,2,100,EA
11.162500,1432753.500,28947,4,DC,2,100,1
11.187750,1432778.750,28947,4,DC,2,100,EL
11.213000,1432804.000,28947,4,DC,2,100,1
11.238500,1432829.500,28967,4,DC,2,100,EA
11.264000,1432855.000,28967,4,DC,2,100,2
11.289500,1432880.500,28967,4,DC,2,100,EL
11.315000,1432906.000,28967,4,DC,2,100,2
11.340000,1432931.000,28983,4,DC,2,100,EA
11.365000,1432956.000,28983,4,DC,2,100,1
11.390000,1432981.000,28983,4,DC,2,100,EL
11.415000,1433006.000,28983,4,DC,2,100,1
11.440500,1433031.500,28999,4,DC,2,100,EA
11.466000,1433057.000,28999,4,DC,2,100,2
11.491500,1433082.500,28999,4,DC,2,100,EL
11.517000,1433108.000,28999,4,DC,2,100,2
11.542000,1433133.000,29016,4,DC,2,100,EA
11.567000,1433158.000,29016,4,DC,2,100,1
11.592000,1433183.000,29016,4,DC,2,100,EL
11.617000,1433208.000,29016,4,DC,2,100,1
11.642250,1433233.250,29033,4,DC,2,100,EA
11.667500,1433258.500,29033,4,DC,2,100,2
11.692750,1433283.750,29033,4,DC,2,100,EL
11.718000,1433309.000,29033,4,DC,2,100,2
11.743250,1433334.250,29049,4,DC,2,100,EA
11.768500,1433359.500,29049,4,DC,2,100,2
11.793750,1433384.750,29049,4,DC,2,100,EL
11.819000,1433410.000,29049,4,DC,2,100,2
11.844500,1433435.500,29067,4,DC,2,100,EA
11.870000,1433461.000,29067,4,DC,2,100,1
11.895500,1433486.500,29067,4,DC,2,100,EL
11.921000,1433512.000,29067,4,DC,2,100,1
11.946250,1433537.250,29082,4,DC,2,100,EA
11.971500,1433562.500,29082,4,DC,2,100,2
11.996750,1433587.750,29082,4,DC,2,100,EL
12.022000,1433613.000,29082,4,DC,2,100,2
12.047250,1433638.250,29099,4,DC,2,100,EA
12.072500,1433663.500,29099,4,DC,2,100,1
12.097750,1433688.750,29099,4,DC,2,100,EL
12.123000,1433714.000,29099,4,DC,2,100,1
12.148500,1433739.500,29116,4,DC,2,100,EA
12.174000,1433765.000,29116,4,DC,2,100,2
12.199500,1433790.500,29116,4,DC,2,100,EL
12.225000,1433816.000,29116,4,DC,2,100,2
12.250000,1433841.000,29135,4,DC,2,100,EA
12.275000,1433866.000,29135,4,DC,2,100,1
12.300000,1433891.000,29135,4,DC,2,100,EL
12.325000,1433916.000,29135,4,DC,2,100,1
12.350250,1433941.250,29150,4,DC,2,100,EA
12.375500,1433966.500,29150,4,DC,2,100,2
12.400750,1433991.750,29150,4,DC,2,100,EL
12.426000,1434017.000,29150,4,DC,2,100,2
12.451250,1434042.250,29167,4,DC,2,100,EA
12.476500,1434067.500,29167,4,DC,2,100,1
12.501750,1434092.750,29167,4,DC,2,100,EL
12.527000,1434118.000,29167,4,DC,2,100,1
12.552750,1434143.750,29186,4,DC,2,100,EA
12.578500,1434169.500,29186,4,DC,2,100,2
12.604250,1434195.250,29186,4,DC,2,100,EL
12.630000,1434221.000,29186,4,DC,2,100,2
12.654750,1434245.750,29203,4,DC,2,100,EA
12.679500,1434270.500,29203,4,DC,2,100,2
12.704250,1434295.250,29203,4,DC,2,100,EL
12.729000,1434320.000,29203,4,DC,2,100,2
12.754250,1434345.250,29219,4,DC,2,100,EA
12.779500,1434370.500,29219,4,DC,2,100,1
12.804750,1434395.750,29219,4,DC,2,100,EL
12.830000,1434421.000,29219,4,DC,2,100,1
12.855500,1434446.500,29236,4,DC,2,100,EA
12.881000,1434472.000,29236,4,DC,2,100,2
12.906500,1434497.500,29236,4,DC,2,100,EL
12.932000,1434523.000,29236,4,DC,2,100,2
12.957000,1434548.000,29252,4,DC,2,100,EA
12.982000,1434573.000,29252,4,DC,2,100,1
13.007000,1434598.000,29252,4,DC,2,100,EL
13.032000,1434623.000,29252,4,DC,2,100,1
13.057250,1434648.250,29269,4,DC,2,100,EA
13.082500,1434673.500,29269,4,DC,2,100,2
13.107750,1434698.750,29269,4,DC,2,100,EL
13.133000,1434724.000,29269,4,DC,2,100,2
13.158500,1434749.500,29286,4,DC,2,100,EA
13.184000,1434775.000,29286,4,DC,2,100,1
13.209500,1434800.500,29286,4,DC,2,100,EL
13.235000,1434826.000,29286,4,DC,2,100,1
13.260000,1434851.000,29304,4,DC,2,100,EA
13.285000,1434876.000,29304,4,DC,2,100,2
13.310000,1434901.000,29304,4,DC,2,100,EL
13.335000,1434926.000,29304,4,DC,2,100,2
13.360250,1434951.250,29320,4,DC,2,100,EA
13.385500,1434976.500,29320,4,DC,2,100,1
13.410750,1435001.750,29320,4,DC,2,100,EL
13.436000,1435027.000,29320,4,DC,2,100,1
13.461500,1435052.500,29338,4,DC,2,100,EA
13.487000,1435078.000,29338,4,DC,2,100,2
13.512500,1435103.500,29338,4,DC,2,100,EL
13.538000,1435129.000,29338,4,DC,2,100,2
13.563000,1435154.000,29354,4,DC,2,100,EA
13.588000,1435179.000,29354,4,DC,2,100,2
13.613000,1435204.000,29354,4,DC,2,100,EL
13.638000,1435229.000,29354,4,DC,2,100,2
13.663250,1435254.250,29371,4,DC,2,100,EA
13.688500,1435279.500,29371,4,DC,2,100,1
13.713750,1435304.750,29371,4,DC,2,100,EL
13.739000,1435330.000,29371,4,DC,2,100,1
13.764750,1435355.750,29389,4,DC,2,100,EA
13.790500,1435381.500,29389,4,DC,2,100,2
13.816250,1435407.250,29389,4,DC,2,100,EL
13.842000,1435433.000,29389,4,DC,2,100,2
13.866750,1435457.750,29406,4,DC,2,100,EA
13.891500,1435482.500,29406,4,DC,2,100,1
13.916250,1435507.250,29406,4,DC,2,100,EL
13.941000,1435532.000,29406,4,DC,2,100,1
