LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
0.106000,1421697.000,27143,14,MX,1,100,31
0.106000,1421697.000,27143,14,MX,1,100,32
0.106000,1421697.000,27143,14,MX,1,100,32
0.106000,1421697.000,27143,14,MX,1,100,32
0.106000,1421697.000,27143,14,MX,1,100,31
0.106000,1421697.000,27143,14,MX,1,100,31
0.106000,1421697.000,27143,14,MX,1,100,31
0.106000,1421697.000,27143,14,MX,1,100,31
0.106000,1421697.000,27143,14,MX,1,100,31
0.106000,1421697.000,27143,14,MX,1,100,32
0.106000,1421697.000,27143,14,MX,1,100,32
0.106000,1421697.000,27143,14,MX,1,100,32
0.106000,1421697.000,27143,14,MX,1,100,33
0.106000,1421697.000,27143,14,MX,1,100,32
0.145000,1421736.000,27160,3,MX,1,100,31
0.184000,1421775.000,27160,3,MX,1,100,32
0.223000,1421814.000,27160,3,MX,1,100,31
0.255500,1421846.500,27176,2,MX,1,100,31
0.288000,1421879.000,27176,2,MX,1,100,32
0.327000,1421918.000,27193,3,MX,1,100,32
0.366000,1421957.000,27193,3,MX,1,100,32
0.405000,1421996.000,27193,3,MX,1,100,33
0.444000,1422035.000,27210,3,MX,1,100,31
0.483000,1422074.000,27210,3,MX,1,100,33
0.522000,1422113.000,27210,3,MX,1,100,32
0.560000,1422151.000,27229,2,MX,1,100,32
0.598000,1422189.000,27229,2,MX,1,100,32
0.637000,1422228.000,27244,3,MX,1,100,32
0.676000,1422267.000,27244,3,MX,1,100,31
0.715000,1422306.000,27244,3,MX,1,100,33
0.754000,1422345.000,27263,4,MX,1,100,32
0.793000,1422384.000,27263,4,MX,1,100,32
0.832000,1422423.000,27263,4,MX,1,100,32
0.871000,1422462.000,27263,4,MX,1,100,33
0.910000,1422501.000,27278,2,MX,1,100,33
0.949000,1422540.000,27278,2,MX,1,100,31
0.988000,1422579.000,27295,3,MX,1,100,32
1.027000,1422618.000,27295,3,MX,1,100,32
1.066000,1422657.000,27295,3,MX,1,100,33
1.104667,1422695.667,27312,3,MX,1,100,31
1.143333,1422734.333,27312,3,MX,1,100,32
1.182000,1422773.000,27312,3,MX,1,100,32
1.220500,1422811.500,27329,2,MX,1,100,32
1.259000,1422850.000,27329,2,MX,1,100,33
