LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
0.106000,1421697.000,27135,2,EL,1,100,-26536.199219
0.106000,1421697.000,27135,2,EL,1,100,-26535.400391
0.171000,1421762.000,27153,1,EL,1,100,-26535.599609
0.235500,1421826.500,27168,2,EL,1,100,-26535.000000
0.300000,1421891.000,27168,2,EL,1,100,-26535.199219
0.366000,1421957.000,27185,1,EL,1,100,-26535.400391
0.430500,1422021.500,27202,2,EL,1,100,-26535.199219
0.495000,1422086.000,27202,2,EL,1,100,-26535.000000
0.559500,1422150.500,27221,2,EL,1,100,-26535.000000
0.624000,1422215.000,27221,2,EL,1,100,-26535.199219
0.689000,1422280.000,27237,1,EL,1,100,-26535.000000
0.753667,1422344.667,27255,3,EL,1,100,-26535.199219
0.818333,1422409.333,27255,3,EL,1,100,-26535.000000
0.883000,1422474.000,27255,3,EL,1,100,-26535.199219
0.949000,1422540.000,27271,1,EL,1,100,-26535.199219
1.013500,1422604.500,27287,2,EL,1,100,-26535.199219
1.078000,1422669.000,27287,2,EL,1,100,-26535.000000
1.144000,1422735.000,27304,1,EL,1,100,-26535.199219
1.208000,1422799.000,27321,2,EL,1,100,-26535.199219
1.272000,1422863.000,27321,2,EL,1,100,-26535.000000
1.337000,1422928.000,27337,1,EL,1,100,-26535.000000
1.401500,1422992.500,27354,2,EL,1,100,-26535.000000
1.466000,1423057.000,27354,2,EL,1,100,-26535.000000
1.532000,1423123.000,27372,1,EL,1,100,-26535.000000
1.597500,1423188.500,27389,2,EL,1,100,-26535.000000
1.663000,1423254.000,27389,2,EL,1,100,-26535.000000
1.729000,1423320.000,27406,2,EL,1,100,-26535.000000
1.795000,1423386.000,27406,2,EL,1,100,-26535.000000
1.860000,1423451.000,27423,1,EL,1,100,-26535.000000
1.924500,1423515.500,27438,2,EL,1,100,-26535.000000
1.989000,1423580.000,27438,2,EL,1,100,-26535.000000
2.052000,1423643.000,27455,1,EL,1,100,-26535.000000
2.118500,1423709.500,27472,2,EL,1,100,-26535.000000
2.185000,1423776.000,27472,2,EL,1,100,-26535.199219
2.250000,1423841.000,27489,1,EL,1,100,-26535.000000
2.315000,1423906.000,27504,2,EL,1,100,-26535.199219
2.380000,1423971.000,27504,2,EL,1,100,-26535.400391
2.445000,1424036.000,27522,1,EL,1,100,-26535.199219
2.510000,1424101.000,27540,2,EL,1,100,-26535.400391
2.575000,1424166.000,27540,2,EL,1,100,-26535.199219
2.639500,1424230.500,27557,2,EL,1,100,-26535.199219
2.704000,1424295.000,27557,2,EL,1,100,-26535.000000
2.771000,1424362.000,27574,1,EL,1,100,-26535.199219
2.836000,1424427.000,27590,2,EL,1,100,-26535.000000
2.901000,1424492.000,27590,2,EL,1,100,-26535.000000
2.966000,1424557.000,27606,1,EL,1,100,-26535.199219
3.030500,1424621.500,27624,2,EL,1,100,-26535.400391
3.095000,1424686.000,27624,2,EL,1,100,-26535.199219
3.161000,1424752.000,27640,1,EL,1,100,-26535.599609
3.225500,1424816.500,27656,2,EL,1,100,-26536.000000
3.290000,1424881.000,27656,2,EL,1,100,-26535.000000
3.356000,1424947.000,27672,1,EL,1,100,-26535.199219
3.420000,1425011.000,27692,2,EL,1,100,-26535.199219
3.484000,1425075.000,27692,2,EL,1,100,-26535.199219
3.549000,1425140.000,27708,2,EL,1,100,-26535.199219
3.614000,1425205.000,27708,2,EL,1,100,-26535.000000
3.678000,1425269.000,27725,1,EL,1,100,-26535.000000
3.743500,1425334.500,27741,2,EL,1,100,-26535.000000
3.809000,1425400.000,27741,2,EL,1,100,-26535.000000
3.874000,1425465.000,27758,1,EL,1,100,-26535.199219
3.939000,1425530.000,27774,2,EL,1,100,-26535.400391
4.004000,1425595.000,27774,2,EL,1,100,-26535.400391
4.067000,1425658.000,27792,1,EL,1,100,-26535.199219
4.132000,1425723.000,27807,2,EL,1,100,-26535.400391
4.197000,1425788.000,27807,2,EL,1,100,-26535.000000
4.261000,1425852.000,27824,1,EL,1,100,-26535.000000
4.328000,1425919.000,27841,2,EL,1,100,-26535.000000
4.395000,1425986.000,27841,2,EL,1,100,-26535.000000
4.460000,1426051.000,27860,1,EL,1,100,-26535.000000
4.525000,1426116.000,27876,2,EL,1,100,-26535.000000
4.590000,1426181.000,27876,2,EL,1,100,-26535.000000
4.654500,1426245.500,27893,2,EL,1,100,-26535.000000
4.719000,1426310.000,27893,2,EL,1,100,-26535.000000
4.785000,1426376.000,27909,1,EL,1,100,-26535.000000
4.850000,1426441.000,27926,2,EL,1,100,-26534.800781
4.915000,1426506.000,27926,2,EL,1,100,-26535.000000
4.982000,1426573.000,27942,1,EL,1,100,-26535.000000
5.047000,1426638.000,27959,2,EL,1,100,-26535.000000
5.112000,1426703.000,27959,2,EL,1,100,-26535.000000
5.177000,1426768.000,27975,1,EL,1,100,-26535.000000
5.241500,1426832.500,27992,2,EL,1,100,-26535.000000
5.306000,1426897.000,27992,2,EL,1,100,-26535.000000
5.372000,1426963.000,28009,1,EL,1,100,-26535.000000
5.436000,1427027.000,28028,2,EL,1,100,-26534.800781
5.500000,1427091.000,28028,2,EL,1,100,-26535.000000
5.565000,1427156.000,28043,2,EL,1,100,-26535.000000
5.630000,1427221.000,28043,2,EL,1,100,-26534.400391
5.695000,1427286.000,28061,1,EL,1,100,-26534.599609
5.760000,1427351.000,28077,2,EL,1,100,-26534.400391
5.825000,1427416.000,28077,2,EL,1,100,-26534.599609
