LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
2.066000,1423657.000,27458,3,AY,1,100,0.845
2.105667,1423696.667,27475,3,AY,1,100,0.846
2.145333,1423736.333,27475,3,AY,1,100,0.840
2.185000,1423776.000,27475,3,AY,1,100,0.842
2.224000,1423815.000,27491,2,AY,1,100,0.838
2.263000,1423854.000,27491,2,AY,1,100,0.841
2.302000,1423893.000,27507,3,AY,1,100,0.848
2.341000,1423932.000,27507,3,AY,1,100,0.847
2.380000,1423971.000,27507,3,AY,1,100,0.841
2.419000,1424010.000,27525,3,AY,1,100,0.845
2.458000,1424049.000,27525,3,AY,1,100,0.842
2.497000,1424088.000,27525,3,AY,1,100,0.846
2.536000,1424127.000,27543,2,AY,1,100,0.848
2.575000,1424166.000,27543,2,AY,1,100,0.840
2.613667,1424204.667,27560,3,AY,1,100,0.845
2.652333,1424243.333,27560,3,AY,1,100,0.846
2.691000,1424282.000,27560,3,AY,1,100,0.849
2.731000,1424322.000,27576,2,AY,1,100,0.843
2.771000,1424362.000,27576,2,AY,1,100,0.839
2.810000,1424401.000,27593,3,AY,1,100,0.842
2.849000,1424440.000,27593,3,AY,1,100,0.840
2.888000,1424479.000,27593,3,AY,1,100,0.846
2.927000,1424518.000,27609,3,AY,1,100,0.845
2.966000,1424557.000,27609,3,AY,1,100,0.845
3.005000,1424596.000,27609,3,AY,1,100,0.844
3.044000,1424635.000,27627,2,AY,1,100,0.842
3.083000,1424674.000,27627,2,AY,1,100,0.847
3.122000,1424713.000,27642,3,AY,1,100,0.844
3.161000,1424752.000,27642,3,AY,1,100,0.842
3.200000,1424791.000,27642,3,AY,1,100,0.840
3.239000,1424830.000,27659,2,AY,1,100,0.849
3.278000,1424869.000,27659,2,AY,1,100,0.850
3.316667,1424907.667,27675,3,AY,1,100,0.845
3.355333,1424946.333,27675,3,AY,1,100,0.841
3.394000,1424985.000,27675,3,AY,1,100,0.837
3.432667,1425023.667,27695,3,AY,1,100,0.842
3.471333,1425062.333,27695,3,AY,1,100,0.844
3.510000,1425101.000,27695,3,AY,1,100,0.845
3.549000,1425140.000,27711,2,AY,1,100,0.844
3.588000,1425179.000,27711,2,AY,1,100,0.844
3.627000,1425218.000,27727,3,AY,1,100,0.842
3.666000,1425257.000,27727,3,AY,1,100,0.840
3.705000,1425296.000,27727,3,AY,1,100,0.848
3.739667,1425330.667,27744,3,AY,1,100,0.843
3.774333,1425365.333,27744,3,AY,1,100,0.838
3.809000,1425400.000,27744,3,AY,1,100,0.848
3.848000,1425439.000,27761,2,AY,1,100,0.847
3.887000,1425478.000,27761,2,AY,1,100,0.848
3.926000,1425517.000,27777,3,AY,1,100,0.843
3.965000,1425556.000,27777,3,AY,1,100,0.840
4.004000,1425595.000,27777,3,AY,1,100,0.840
4.042333,1425633.333,27794,3,AY,1,100,0.845
4.080667,1425671.667,27794,3,AY,1,100,0.846
4.119000,1425710.000,27794,3,AY,1,100,0.845
4.158000,1425749.000,27810,2,AY,1,100,0.845
4.197000,1425788.000,27810,2,AY,1,100,0.849
4.236333,1425827.333,27827,3,AY,1,100,0.847
4.275667,1425866.667,27827,3,AY,1,100,0.847
4.315000,1425906.000,27827,3,AY,1,100,0.842
4.355000,1425946.000,27844,2,AY,1,100,0.843
4.395000,1425986.000,27844,2,AY,1,100,0.844
4.434000,1426025.000,27863,3,AY,1,100,0.848
4.473000,1426064.000,27863,3,AY,1,100,0.848
4.512000,1426103.000,27863,3,AY,1,100,0.843
4.551000,1426142.000,27878,2,AY,1,100,0.840
4.590000,1426181.000,27878,2,AY,1,100,0.840
4.629000,1426220.000,27896,3,AY,1,100,0.852
4.668000,1426259.000,27896,3,AY,1,100,0.854
4.707000,1426298.000,27896,3,AY,1,100,0.850
4.746000,1426337.000,27912,3,AY,1,100,0.843
4.785000,1426376.000,27912,3,AY,1,100,0.844
4.824000,1426415.000,27912,3,AY,1,100,0.848
4.863000,1426454.000,27929,2,AY,1,100,0.845
4.902000,1426493.000,27929,2,AY,1,100,0.847
4.941667,1426532.667,27944,3,AY,1,100,0.848
4.981333,1426572.333,27944,3,AY,1,100,0.839
5.021000,1426612.000,27944,3,AY,1,100,0.848
5.060000,1426651.000,27962,2,AY,1,100,0.845
5.099000,1426690.000,27962,2,AY,1,100,0.850
5.138000,1426729.000,27978,3,AY,1,100,0.844
5.177000,1426768.000,27978,3,AY,1,100,0.848
5.216000,1426807.000,27978,3,AY,1,100,0.848
5.255000,1426846.000,27995,2,AY,1,100,0.849
5.294000,1426885.000,27995,2,AY,1,100,0.847
5.333000,1426924.000,28012,3,AY,1,100,0.850
5.372000,1426963.000,28012,3,AY,1,100,0.849
5.411000,1427002.000,28012,3,AY,1,100,0.840
5.445000,1427036.000,28030,3,AY,1,100,0.848
5.479000,1427070.000,28030,3,AY,1,100,0.853
5.513000,1427104.000,28030,3,AY,1,100,0.849
5.552000,1427143.000,28046,3,AY,1,100,0.844
5.591000,1427182.000,28046,3,AY,1,100,0.849
5.630000,1427221.000,28046,3,AY,1,100,0.848
5.669000,1427260.000,28064,2,AY,1,100,0.852
5.708000,1427299.000,28064,2,AY,1,100,0.845
5.747000,1427338.000,28080,3,AY,1,100,0.844
5.786000,1427377.000,28080,3,AY,1,100,0.847
5.825000,1427416.000,28080,3,AY,1,100,0.841
5.864500,1427455.500,28098,4,AY,1,100,0.847
5.904000,1427495.000,28098,4,AY,1,100,0.849
5.943500,1427534.500,28098,4,AY,1,100,0.853
5.983000,1427574.000,28098,4,AY,1,100,0.851
6.022500,1427613.500,28115,2,AY,1,100,0.849
6.062000,1427653.000,28115,2,AY,1,100,0.851
6.101000,1427692.000,28131,3,AY,1,100,0.852
6.140000,1427731.000,28131,3,AY,1,100,0.844
6.179000,1427770.000,28131,3,AY,1,100,0.842
6.217667,1427808.667,28147,3,AY,1,100,0.854
6.256333,1427847.333,28147,3,AY,1,100,0.853
6.295000,1427886.000,28147,3,AY,1,100,0.848
6.334000,1427925.000,28165,2,AY,1,100,0.844
6.373000,1427964.000,28165,2,AY,1,100,0.844
6.412000,1428003.000,28183,3,AY,1,100,0.848
6.451000,1428042.000,28183,3,AY,1,100,0.850
6.490000,1428081.000,28183,3,AY,1,100,0.852
6.530000,1428121.000,28199,2,AY,1,100,0.853
6.570000,1428161.000,28199,2,AY,1,100,0.849
6.609333,1428200.333,28216,3,AY,1,100,0.850
6.648667,1428239.667,28216,3,AY,1,100,0.847
6.688000,1428279.000,28216,3,AY,1,100,0.855
6.727000,1428318.000,28233,2,AY,1,100,0.856
6.766000,1428357.000,28233,2,AY,1,100,0.840
6.804667,1428395.667,28249,3,AY,1,100,0.849
6.843333,1428434.333,28249,3,AY,1,100,0.852
6.882000,1428473.000,28249,3,AY,1,100,0.847
6.920667,1428511.667,28267,3,AY,1,100,0.850
6.959333,1428550.333,28267,3,AY,1,100,0.843
6.998000,1428589.000,28267,3,AY,1,100,0.848
7.037000,1428628.000,28282,2,AY,1,100,0.847
7.076000,1428667.000,28282,2,AY,1,100,0.849
7.111000,1428702.000,28299,3,AY,1,100,0.852
7.146000,1428737.000,28299,3,AY,1,100,0.850
7.181000,1428772.000,28299,3,AY,1,100,0.848
7.220000,1428811.000,28315,3,AY,1,100,0.848
7.259000,1428850.000,28315,3,AY,1,100,0.852
7.298000,1428889.000,28315,3,AY,1,100,0.846
7.337000,1428928.000,28335,2,AY,1,100,0.851
7.376000,1428967.000,28335,2,AY,1,100,0.853
7.415000,1429006.000,28350,3,AY,1,100,0.853
7.454000,1429045.000,28350,3,AY,1,100,0.849
7.493000,1429084.000,28350,3,AY,1,100,0.849
7.532000,1429123.000,28367,3,AY,1,100,0.840
7.571000,1429162.000,28367,3,AY,1,100,0.843
7.610000,1429201.000,28367,3,AY,1,100,0.845
7.648500,1429239.500,28384,2,AY,1,100,0.847
7.687000,1429278.000,28384,2,AY,1,100,0.845
7.725667,1429316.667,28401,3,AY,1,100,0.847
7.764333,1429355.333,28401,3,AY,1,100,0.848
7.803000,1429394.000,28401,3,AY,1,100,0.845
7.842000,1429433.000,28417,2,AY,1,100,0.847
7.881000,1429472.000,28417,2,AY,1,100,0.841
7.920000,1429511.000,28434,3,AY,1,100,0.852
7.959000,1429550.000,28434,3,AY,1,100,0.854
7.998000,1429589.000,28434,3,AY,1,100,0.856
8.037000,1429628.000,28450,3,AY,1,100,0.851
8.076000,1429667.000,28450,3,AY,1,100,0.846
8.115000,1429706.000,28450,3,AY,1,100,0.842
8.154000,1429745.000,28467,2,AY,1,100,0.840
8.193000,1429784.000,28467,2,AY,1,100,0.842
8.231333,1429822.333,28484,3,AY,1,100,0.843
8.269667,1429860.667,28484,3,AY,1,100,0.848
8.308000,1429899.000,28484,3,AY,1,100,0.844
8.347000,1429938.000,28502,2,AY,1,100,0.844
8.386000,1429977.000,28502,2,AY,1,100,0.843
8.425000,1430016.000,28518,3,AY,1,100,0.852
8.464000,1430055.000,28518,3,AY,1,100,0.843
8.503000,1430094.000,28518,3,AY,1,100,0.841
8.542000,1430133.000,28536,3,AY,1,100,0.843
8.581000,1430172.000,28536,3,AY,1,100,0.846
8.620000,1430211.000,28536,3,AY,1,100,0.844
8.659000,1430250.000,28552,2,AY,1,100,0.843
8.698000,1430289.000,28552,2,AY,1,100,0.846
8.737667,1430328.667,28569,3,AY,1,100,0.842
8.777333,1430368.333,28569,3,AY,1,100,0.840
8.817000,1430408.000,28569,3,AY,1,100,0.847
8.856500,1430447.500,28584,2,AY,1,100,0.840
8.896000,1430487.000,28584,2,AY,1,100,0.841
8.930667,1430521.667,28602,3,AY,1,100,0.843
8.965333,1430556.333,28602,3,AY,1,100,0.838
9.000000,1430591.000,28602,3,AY,1,100,0.846
9.038667,1430629.667,28618,3,AY,1,100,0.842
9.077333,1430668.333,28618,3,AY,1,100,0.842
9.116000,1430707.000,28618,3,AY,1,100,0.838
9.155000,1430746.000,28635,2,AY,1,100,0.845
9.194000,1430785.000,28635,2,AY,1,100,0.848
9.233667,1430824.667,28652,3,AY,1,100,0.847
9.273333,1430864.333,28652,3,AY,1,100,0.836
9.313000,1430904.000,28652,3,AY,1,100,0.829
9.352000,1430943.000,28670,3,AY,1,100,0.839
9.391000,1430982.000,28670,3,AY,1,100,0.844
9.430000,1431021.000,28670,3,AY,1,100,0.845
9.469000,1431060.000,28686,2,AY,1,100,0.840
9.508000,1431099.000,28686,2,AY,1,100,0.841
9.547000,1431138.000,28704,3,AY,1,100,0.839
9.586000,1431177.000,28704,3,AY,1,100,0.844
9.625000,1431216.000,28704,3,AY,1,100,0.842
9.663667,1431254.667,28720,3,AY,1,100,0.840
9.702333,1431293.333,28720,3,AY,1,100,0.832
9.741000,1431332.000,28720,3,AY,1,100,0.844
9.781000,1431372.000,28736,2,AY,1,100,0.842
9.821000,1431412.000,28736,2,AY,1,100,0.851
9.860333,1431451.333,28753,3,AY,1,100,0.836
9.899667,1431490.667,28753,3,AY,1,100,0.839
9.939000,1431530.000,28753,3,AY,1,100,0.841
9.978000,1431569.000,28770,2,AY,1,100,0.847
10.017000,1431608.000,28770,2,AY,1,100,0.845
10.056000,1431647.000,28786,3,AY,1,100,0.846
10.095000,1431686.000,28786,3,AY,1,100,0.841
10.134000,1431725.000,28786,3,AY,1,100,0.844
10.173000,1431764.000,28804,3,AY,1,100,0.837
10.212000,1431803.000,28804,3,AY,1,100,0.837
10.251000,1431842.000,28804,3,AY,1,100,0.839
10.290000,1431881.000,28821,2,AY,1,100,0.847
10.329000,1431920.000,28821,2,AY,1,100,0.849
10.368000,1431959.000,28838,3,AY,1,100,0.849
10.407000,1431998.000,28838,3,AY,1,100,0.840
10.446000,1432037.000,28838,3,AY,1,100,0.848
10.484500,1432075.500,28854,2,AY,1,100,0.855
10.523000,1432114.000,28854,2,AY,1,100,0.843
10.561667,1432152.667,28872,3,AY,1,100,0.835
10.600333,1432191.333,28872,3,AY,1,100,0.835
10.639000,1432230.000,28872,3,AY,1,100,0.853
10.673667,1432264.667,28887,3,AY,1,100,0.864
10.708333,1432299.333,28887,3,AY,1,100,0.835
10.743000,1432334.000,28887,3,AY,1,100,0.849
10.782500,1432373.500,28904,2,AY,1,100,0.868
10.822000,1432413.000,28904,2,AY,1,100,0.871
10.861667,1432452.667,28921,3,AY,1,100,0.855
10.901333,1432492.333,28921,3,AY,1,100,0.874
10.941000,1432532.000,28921,3,AY,1,100,0.898
10.980000,1432571.000,28939,4,AY,1,100,0.915
11.019000,1432610.000,28939,4,AY,1,100,0.935
11.058000,1432649.000,28939,4,AY,1,100,0.952
11.097000,1432688.000,28939,4,AY,1,100,0.981
11.135500,1432726.500,28955,2,AY,1,100,1.000
11.174000,1432765.000,28955,2,AY,1,100,1.029
11.213000,1432804.000,28975,3,AY,1,100,1.045
11.252000,1432843.000,28975,3,AY,1,100,1.040
11.291000,1432882.000,28975,3,AY,1,100,1.015
11.330333,1432921.333,28990,3,AY,1,100,1.002
11.369667,1432960.667,28990,3,AY,1,100,0.961
11.409000,1433000.000,28990,3,AY,1,100,0.948
11.449000,1433040.000,29007,2,AY,1,100,0.959
11.489000,1433080.000,29007,2,AY,1,100,0.882
11.528000,1433119.000,29024,3,AY,1,100,0.898
11.567000,1433158.000,29024,3,AY,1,100,0.903
11.606000,1433197.000,29024,3,AY,1,100,0.881
11.645000,1433236.000,29041,2,AY,1,100,0.851
11.684000,1433275.000,29041,2,AY,1,100,0.849
11.723000,1433314.000,29057,3,AY,1,100,0.833
11.762000,1433353.000,29057,3,AY,1,100,0.840
11.801000,1433392.000,29057,3,AY,1,100,0.860
11.840000,1433431.000,29074,3,AY,1,100,0.871
11.879000,1433470.000,29074,3,AY,1,100,0.895
11.918000,1433509.000,29074,3,AY,1,100,0.862
11.956000,1433547.000,29090,2,AY,1,100,0.864
11.994000,1433585.000,29090,2,AY,1,100,0.805
12.034000,1433625.000,29107,3,AY,1,100,0.820
12.074000,1433665.000,29107,3,AY,1,100,0.771
12.114000,1433705.000,29107,3,AY,1,100,0.761
12.153000,1433744.000,29124,2,AY,1,100,0.788
12.192000,1433783.000,29124,2,AY,1,100,0.798
12.231000,1433822.000,29142,3,AY,1,100,0.808
12.270000,1433861.000,29142,3,AY,1,100,0.868
12.309000,1433900.000,29142,3,AY,1,100,0.826
12.343667,1433934.667,29158,3,AY,1,100,0.819
12.378333,1433969.333,29158,3,AY,1,100,0.875
12.413000,1434004.000,29158,3,AY,1,100,0.934
12.452000,1434043.000,29175,2,AY,1,100,0.918
12.491000,1434082.000,29175,2,AY,1,100,0.905
12.529333,1434120.333,29194,3,AY,1,100,0.874
12.567667,1434158.667,29194,3,AY,1,100,0.929
12.606000,1434197.000,29194,3,AY,1,100,0.999
12.645000,1434236.000,29211,3,AY,1,100,1.009
12.684000,1434275.000,29211,3,AY,1,100,1.043
12.723000,1434314.000,29211,3,AY,1,100,0.940
12.762000,1434353.000,29226,2,AY,1,100,0.847
12.801000,1434392.000,29226,2,AY,1,100,0.819
12.840000,1434431.000,29244,3,AY,1,100,0.864
12.879000,1434470.000,29244,3,AY,1,100,0.897
12.918000,1434509.000,29244,3,AY,1,100,0.930
12.957000,1434548.000,29260,2,AY,1,100,0.970
12.996000,1434587.000,29260,2,AY,1,100,0.987
13.036000,1434627.000,29277,3,AY,1,100,0.978
13.076000,1434667.000,29277,3,AY,1,100,0.918
13.116000,1434707.000,29277,3,AY,1,100,0.885
13.155000,1434746.000,29293,3,AY,1,100,0.900
13.194000,1434785.000,29293,3,AY,1,100,0.940
13.233000,1434824.000,29293,3,AY,1,100,1.000
13.272000,1434863.000,29312,2,AY,1,100,1.148
13.311000,1434902.000,29312,2,AY,1,100,1.005
13.349333,1434940.333,29328,3,AY,1,100,0.754
13.387667,1434978.667,29328,3,AY,1,100,0.724
13.426000,1435017.000,29328,3,AY,1,100,0.908
13.465000,1435056.000,29346,2,AY,1,100,0.989
13.504000,1435095.000,29346,2,AY,1,100,0.903
13.543000,1435134.000,29362,3,AY,1,100,0.811
13.582000,1435173.000,29362,3,AY,1,100,0.773
13.621000,1435212.000,29362,3,AY,1,100,0.817
13.661000,1435252.000,29378,2,AY,1,100,0.852
13.701000,1435292.000,29378,2,AY,1,100,0.933
13.740333,1435331.333,29397,3,AY,1,100,0.945
13.779667,1435370.667,29397,3,AY,1,100,0.875
13.819000,1435410.000,29397,3,AY,1,100,0.938
13.858000,1435449.000,29414,3,AY,1,100,1.014
13.897000,1435488.000,29414,3,AY,1,100,0.974
13.936000,1435527.000,29414,3,AY,1,100,0.980
13.974500,1435565.500,29430,2,AY,1,100,1.028
14.013000,1435604.000,29430,2,AY,1,100,1.027
14.051667,1435642.667,29446,3,AY,1,100,0.984
14.090333,1435681.333,29446,3,AY,1,100,0.949
14.129000,1435720.000,29446,3,AY,1,100,0.921
14.163333,1435754.333,29465,3,AY,1,100,0.915
14.197667,1435788.667,29465,3,AY,1,100,0.969
14.232000,1435823.000,29465,3,AY,1,100,1.001
14.271000,1435862.000,29482,2,AY,1,100,0.958
14.310000,1435901.000,29482,2,AY,1,100,0.923
14.349000,1435940.000,29498,3,AY,1,100,0.921
14.388000,1435979.000,29498,3,AY,1,100,0.961
14.427000,1436018.000,29498,3,AY,1,100,0.976
14.466000,1436057.000,29516,3,AY,1,100,0.935
14.505000,1436096.000,29516,3,AY,1,100,0.898
14.544000,1436135.000,29516,3,AY,1,100,0.880
14.583000,1436174.000,29531,2,AY,1,100,0.909
14.622000,1436213.000,29531,2,AY,1,100,1.092
14.661000,1436252.000,29548,3,AY,1,100,1.013
14.700000,1436291.000,29548,3,AY,1,100,0.867
14.739000,1436330.000,29548,3,AY,1,100,0.794
14.777000,1436368.000,29567,2,AY,1,100,0.811
14.815000,1436406.000,29567,2,AY,1,100,0.796
14.854000,1436445.000,29584,3,AY,1,100,0.768
14.893000,1436484.000,29584,3,AY,1,100,0.769
14.932000,1436523.000,29584,3,AY,1,100,0.673
14.971000,1436562.000,29599,3,AY,1,100,0.599
15.010000,1436601.000,29599,3,AY,1,100,0.667
15.049000,1436640.000,29599,3,AY,1,100,0.682
15.088000,1436679.000,29617,2,AY,1,100,0.783
15.127000,1436718.000,29617,2,AY,1,100,0.727
15.166000,1436757.000,29635,3,AY,1,100,0.805
15.205000,1436796.000,29635,3,AY,1,100,0.895
15.244000,1436835.000,29635,3,AY,1,100,0.958
15.283000,1436874.000,29652,2,AY,1,100,1.031
15.322000,1436913.000,29652,2,AY,1,100,1.080
15.360333,1436951.333,29669,3,AY,1,100,1.043
15.398667,1436989.667,29669,3,AY,1,100,0.986
15.437000,1437028.000,29669,3,AY,1,100,0.942
15.476000,1437067.000,29685,3,AY,1,100,0.962
15.515000,1437106.000,29685,3,AY,1,100,0.972
15.554000,1437145.000,29685,3,AY,1,100,1.020
15.592500,1437183.500,29703,2,AY,1,100,1.060
15.631000,1437222.000,29703,2,AY,1,100,1.065
15.669667,1437260.667,29720,3,AY,1,100,1.050
15.708333,1437299.333,29720,3,AY,1,100,1.039
15.747000,1437338.000,29720,3,AY,1,100,1.049
15.781667,1437372.667,29737,3,AY,1,100,1.040
15.816333,1437407.333,29737,3,AY,1,100,1.035
15.851000,1437442.000,29737,3,AY,1,100,0.993
15.890000,1437481.000,29753,2,AY,1,100,0.969
15.929000,1437520.000,29753,2,AY,1,100,0.959
15.968000,1437559.000,29769,3,AY,1,100,0.942
16.007000,1437598.000,29769,3,AY,1,100,0.911
16.046000,1437637.000,29769,3,AY,1,100,0.871
16.085000,1437676.000,29788,4,AY,1,100,0.935
16.124000,1437715.000,29788,4,AY,1,100,0.921
16.163000,1437754.000,29788,4,AY,1,100,0.941
16.202000,1437793.000,29788,4,AY,1,100,0.953
16.241000,1437832.000,29806,2,AY,1,100,1.003
16.280000,1437871.000,29806,2,AY,1,100,0.968
16.319667,1437910.667,29823,3,AY,1,100,0.991
16.359333,1437950.333,29823,3,AY,1,100,0.944
16.399000,1437990.000,29823,3,AY,1,100,0.951
16.438000,1438029.000,29840,3,AY,1,100,0.991
16.477000,1438068.000,29840,3,AY,1,100,1.025
16.516000,1438107.000,29840,3,AY,1,100,1.022
16.555000,1438146.000,29857,2,AY,1,100,1.035
16.594000,1438185.000,29857,2,AY,1,100,1.030
16.633000,1438224.000,29872,3,AY,1,100,1.018
16.672000,1438263.000,29872,3,AY,1,100,1.042
16.711000,1438302.000,29872,3,AY,1,100,1.018
16.750000,1438341.000,29890,2,AY,1,100,1.053
16.789000,1438380.000,29890,2,AY,1,100,1.116
16.827667,1438418.667,29908,3,AY,1,100,1.170
16.866333,1438457.333,29908,3,AY,1,100,1.134
16.905000,1438496.000,29908,3,AY,1,100,1.063
16.944667,1438535.667,29925,3,AY,1,100,0.987
16.984333,1438575.333,29925,3,AY,1,100,0.930
17.024000,1438615.000,29925,3,AY,1,100,0.865
17.062500,1438653.500,29941,2,AY,1,100,0.844
17.101000,1438692.000,29941,2,AY,1,100,0.773
17.140000,1438731.000,29960,3,AY,1,100,0.717
17.179000,1438770.000,29960,3,AY,1,100,0.677
17.218000,1438809.000,29960,3,AY,1,100,0.668
17.257000,1438848.000,29976,2,AY,1,100,0.694
17.296000,1438887.000,29976,2,AY,1,100,0.702
17.335000,1438926.000,29994,3,AY,1,100,0.768
17.374000,1438965.000,29994,3,AY,1,100,0.900
17.413000,1439004.000,29994,3,AY,1,100,0.897
17.452000,1439043.000,30010,2,AY,1,100,0.995
17.491000,1439082.000,30010,2,AY,1,100,1.047
17.525333,1439116.333,30026,3,AY,1,100,1.026
17.559667,1439150.667,30026,3,AY,1,100,0.948
17.594000,1439185.000,30026,3,AY,1,100,0.927
17.632667,1439223.667,30043,3,AY,1,100,0.896
17.671333,1439262.333,30043,3,AY,1,100,0.895
17.710000,1439301.000,30043,3,AY,1,100,0.841
17.749000,1439340.000,30060,3,AY,1,100,0.795
17.788000,1439379.000,30060,3,AY,1,100,0.841
17.827000,1439418.000,30060,3,AY,1,100,0.830
17.866500,1439457.500,30078,2,AY,1,100,0.792
17.906000,1439497.000,30078,2,AY,1,100,0.771
17.945667,1439536.667,30094,3,AY,1,100,0.737
17.985333,1439576.333,30094,3,AY,1,100,0.704
18.025000,1439616.000,30094,3,AY,1,100,0.816
18.064000,1439655.000,30113,2,AY,1,100,0.820
18.103000,1439694.000,30113,2,AY,1,100,0.860
18.142000,1439733.000,30130,3,AY,1,100,0.901
18.181000,1439772.000,30130,3,AY,1,100,1.146
18.220000,1439811.000,30130,3,AY,1,100,1.039
18.258333,1439849.333,30146,3,AY,1,100,0.872
18.296667,1439887.667,30146,3,AY,1,100,0.908
18.335000,1439926.000,30146,3,AY,1,100,0.853
18.374000,1439965.000,30164,2,AY,1,100,0.751
18.413000,1440004.000,30164,2,AY,1,100,0.705
18.451667,1440042.667,30179,3,AY,1,100,0.698
18.490333,1440081.333,30179,3,AY,1,100,0.675
18.529000,1440120.000,30179,3,AY,1,100,0.679
18.569000,1440160.000,30196,2,AY,1,100,0.649
18.609000,1440200.000,30196,2,AY,1,100,0.689
18.648000,1440239.000,30213,3,AY,1,100,0.837
18.687000,1440278.000,30213,3,AY,1,100,0.911
18.726000,1440317.000,30213,3,AY,1,100,1.037
18.765000,1440356.000,30230,2,AY,1,100,1.156
18.804000,1440395.000,30230,2,AY,1,100,0.867
18.843000,1440434.000,30245,3,AY,1,100,0.921
18.882000,1440473.000,30245,3,AY,1,100,1.017
18.921000,1440512.000,30245,3,AY,1,100,0.972
18.960000,1440551.000,30263,3,AY,1,100,0.888
18.999000,1440590.000,30263,3,AY,1,100,0.836
19.038000,1440629.000,30263,3,AY,1,100,0.735
19.077000,1440668.000,30281,2,AY,1,100,0.745
19.116000,1440707.000,30281,2,AY,1,100,0.833
19.156000,1440747.000,30298,3,AY,1,100,0.941
19.196000,1440787.000,30298,3,AY,1,100,0.917
19.236000,1440827.000,30298,3,AY,1,100,0.892
19.270667,1440861.667,30314,3,AY,1,100,1.184
19.305333,1440896.333,30314,3,AY,1,100,0.970
19.340000,1440931.000,30314,3,AY,1,100,0.783
19.379000,1440970.000,30331,2,AY,1,100,0.812
19.418000,1441009.000,30331,2,AY,1,100,0.842
19.457000,1441048.000,30349,3,AY,1,100,0.857
