LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
0.003000,1421594.000,27129,4,EM,1,100,RS
0.003000,1421594.000,27129,4,EM,1,100,RB
0.003000,1421594.000,27129,4,EM,1,100,2023-11-19_22-11-05-907062.csv
0.003000,1421594.000,27129,4,EM,1,100,PS
0.057750,1421648.750,27146,4,EM,1,100,RS
0.112500,1421703.500,27146,4,EM,1,100,RB
0.167250,1421758.250,27146,4,EM,1,100,2023-11-19_22-11-05-907062.csv
0.222000,1421813.000,27146,4,EM,1,100,PS
0.272250,1421863.250,27179,4,EM,1,100,RS
0.322500,1421913.500,27179,4,EM,1,100,RB
0.372750,1421963.750,27179,4,EM,1,100,2023-11-19_22-11-05-907062.csv
0.423000,1422014.000,27179,4,EM,1,100,PS
0.473250,1422064.250,27215,4,EM,1,100,RS
0.523500,1422114.500,27215,4,EM,1,100,RB
0.573750,1422164.750,27215,4,EM,1,100,2023-11-19_22-11-05-907062.csv
0.624000,1422215.000,27215,4,EM,1,100,PS
0.688750,1422279.750,27248,4,EM,1,100,RS
0.753500,1422344.500,27248,4,EM,1,100,RB
0.818250,1422409.250,27248,4,EM,1,100,2023-11-19_22-11-05-907062.csv
0.883000,1422474.000,27248,4,EM,1,100,PS
0.933250,1422524.250,27281,4,EM,1,100,RS
0.983500,1422574.500,27281,4,EM,1,100,RB
1.033750,1422624.750,27281,4,EM,1,100,2023-11-19_22-11-05-907062.csv
1.084000,1422675.000,27281,4,EM,1,100,PS
1.134250,1422725.250,27315,4,EM,1,100,RS
1.184500,1422775.500,27315,4,EM,1,100,RB
1.234750,1422825.750,27315,4,EM,1,100,2023-11-19_22-11-05-907062.csv
1.285000,1422876.000,27315,4,EM,1,100,PS
1.335250,1422926.250,27347,4,EM,1,100,RS
1.385500,1422976.500,27347,4,EM,1,100,RB
1.435750,1423026.750,27347,4,EM,1,100,2023-11-19_22-11-05-907062.csv
1.486000,1423077.000,27347,4,EM,1,100,PS
1.536250,1423127.250,27383,4,EM,1,100,RS
1.586500,1423177.500,27383,4,EM,1,100,RB
1.636750,1423227.750,27383,4,EM,1,100,2023-11-19_22-11-05-907062.csv
