1421591,27128,1,RB,1,100,2023-11-19_22-11-05-907062
1421594,27129,4,EM,1,100,RS,RB,2023-11-19_22-11-05-907062.csv,PS,MN
1421699,27130,4,DC,2,100,EA,2,EL,2
1421683,27131,6,PI,1,100,164772,164780,164805,164812,164807,164794
1421683,27132,6,PR,1,100,129872,129874,129883,129887,129889,129877
1421683,27133,6,PG,1,100,12618,12613,12614,12619,12626,12619
1421697,27134,2,EA,1,100,1000.000000,1000.000000
1421697,27135,2,EL,1,100,-26536.199219,-26535.400391
1421690,27136,1,T1,1,100,30.983
1421697,27137,14,AX,1,100,-0.372,-0.346,-0.367,-0.370,-0.389,-0.397,-0.385,-0.377,-0.380,-0.368,-0.374,-0.378,-0.381,-0.369
1421697,27138,14,AY,1,100,0.835,0.809,0.827,0.835,0.854,0.851,0.835,0.833,0.832,0.827,0.829,0.838,0.839,0.834
1421697,27139,14,AZ,1,100,-0.359,-0.359,-0.352,-0.331,-0.292,-0.298,-0.303,-0.311,-0.322,-0.338,-0.331,-0.313,-0.313,-0.311
1421697,27140,14,GX,1,100,-6.104,-6.744,-2.350,2.289,4.517,3.510,0.580,-0.885,-1.373,-1.556,-1.099,0.427,1.404,0.214
1421697,27141,14,GY,1,100,-3.815,-5.402,0.244,2.472,0.763,0.000,0.427,-0.977,-1.190,-1.404,-0.519,1.892,0.702,-0.824
1421697,27142,14,GZ,1,100,-2.136,-1.953,-0.641,1.251,2.075,1.709,0.671,-0.397,-0.641,-0.183,-0.122,0.183,0.214,0.427
1421697,27143,14,MX,1,100,31,32,32,32,31,31,31,31,31,32,32,32,33,32
1421697,27144,14,MY,1,100, 0,-1, 0,-1, 0,-1,-1,-1,-2,-1,-1,-1,-2,-1
1421697,27145,14,MZ,1,100,-76,-77,-77,-75,-76,-76,-76,-75,-76,-77,-76,-75,-76,-76
1421813,27146,4,EM,1,100,RS,RB,2023-11-19_22-11-05-907062.csv,PS,MN
1421762,27147,1,SF,1,100,7.2450
1421818,27148,4,DC,2,100,EA,1,EL,1
1421801,27149,3,PI,1,100,164815,164786,164821
1421801,27150,3,PR,1,100,129889,129884,129900
1421801,27151,3,PG,1,100,12619,12619,12619
1421762,27152,1,EA,1,100,1000.000000
1421762,27153,1,EL,1,100,-26535.599609
1421814,27154,3,AX,1,100,-0.385,-0.390,-0.372
1421814,27155,3,AY,1,100,0.832,0.833,0.832
1421814,27156,3,AZ,1,100,-0.310,-0.323,-0.318
1421814,27157,3,GX,1,100,-0.366,-0.488,-0.885
1421814,27158,3,GY,1,100,0.397,0.427,-0.244
1421814,27159,3,GZ,1,100,0.366,0.885,0.580
1421814,27160,3,MX,1,100,31,32,31
1421814,27161,3,MY,1,100, 0,-2, 0
1421814,27162,3,MZ,1,100,-77,-77,-76
1421919,27163,4,DC,2,100,EA,2,EL,2
1421879,27164,2,PI,1,100,164820,164818
1421879,27165,2,PR,1,100,129886,129896
1421879,27166,2,PG,1,100,12622,12620
1421891,27167,2,EA,1,100,1000.000000,1000.000000
1421891,27168,2,EL,1,100,-26535.000000,-26535.199219
1421820,27169,1,T1,1,100,31.028
1421879,27170,2,AX,1,100,-0.391,-0.376
1421879,27171,2,AY,1,100,0.836,0.824
1421879,27172,2,AZ,1,100,-0.317,-0.329
1421879,27173,2,GX,1,100,-1.007,-1.038
1421879,27174,2,GY,1,100,1.160,1.068
1421879,27175,2,GZ,1,100,0.122,0.458
1421879,27176,2,MX,1,100,31,32
1421879,27177,2,MY,1,100, 0,-1
1421879,27178,2,MZ,1,100,-77,-76
1422014,27179,4,EM,1,100,RS,RB,2023-11-19_22-11-05-907062.csv,PS,MN
1422019,27180,4,DC,2,100,EA,1,EL,1
1421996,27181,3,PI,1,100,164817,164830,164836
1421996,27182,3,PR,1,100,129897,129902,129909
1421996,27183,3,PG,1,100,12628,12625,12628
1421957,27184,1,EA,1,100,1000.000000
1421957,27185,1,EL,1,100,-26535.400391
1421950,27186,1,T1,1,100,31.083
1421996,27187,3,AX,1,100,-0.379,-0.385,-0.372
1421996,27188,3,AY,1,100,0.820,0.831,0.832
1421996,27189,3,AZ,1,100,-0.313,-0.305,-0.295
1421996,27190,3,GX,1,100,0.244,-0.092,-2.075
1421996,27191,3,GY,1,100,0.397,-0.519,0.519
1421996,27192,3,GZ,1,100,-0.366,0.519,1.221
1421996,27193,3,MX,1,100,32,32,33
1421996,27194,3,MY,1,100,-1,-1,-1
1421996,27195,3,MZ,1,100,-76,-75,-76
1422086,27196,1,SF,1,100,7.1612
1422121,27197,4,DC,2,100,EA,2,EL,2
1422113,27198,3,PI,1,100,164822,164831,164846
1422113,27199,3,PR,1,100,129890,129906,129908
1422113,27200,3,PG,1,100,12621,12621,12630
1422086,27201,2,EA,1,100,1000.000000,1000.000000
1422086,27202,2,EL,1,100,-26535.199219,-26535.000000
1422079,27203,1,T1,1,100,31.000
1422113,27204,3,AX,1,100,-0.409,-0.361,-0.378
1422113,27205,3,AY,1,100,0.835,0.831,0.832
1422113,27206,3,AZ,1,100,-0.313,-0.325,-0.323
1422113,27207,3,GX,1,100,-2.563,-1.709,-0.458
1422113,27208,3,GY,1,100,2.441,-0.793,-2.502
1422113,27209,3,GZ,1,100,1.312,-0.214,-1.495
1422113,27210,3,MX,1,100,31,33,32
1422113,27211,3,MY,1,100,-1,-1,-1
1422113,27212,3,MZ,1,100,-76,-76,-75
1422054,27213,1,BV,1,100,3.78
