LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
12.526000,1434117,29184,1,HR,1,100,29
13.832000,1435423,29387,1,HR,1,100,31
14.815000,1436406,29557,1,HR,1,100,35
15.603000,1437194,29694,1,HR,1,100,39
16.891000,1438482,29899,1,HR,1,100,40
17.839000,1439430,30069,1,HR,1,100,43
19.455000,1441046,30340,1,HR,1,100,42
20.558000,1442149,30510,1,HR,1,100,43
21.706000,1443297,30713,1,HR,1,100,44
22.173000,1443764,30783,1,HR,1,100,54
23.121000,1444712,30953,1,HR,1,100,55
25.397000,1446988,31324,1,HR,1,100,51
26.939000,1448530,31596,1,HR,1,100,50
28.554000,1450145,31865,1,HR,1,100,48
29.411000,1451002,32002,1,HR,1,100,51
31.063000,1452654,32273,1,HR,1,100,49
32.484000,1454075,32510,1,HR,1,100,48
33.861000,1455452,32733,1,HR,1,100,47
36.649000,1458240,33205,1,HR,1,100,44
38.107000,1459698,33441,1,HR,1,100,44
