LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1700426645.614770,33852.000,2085,4,EM,1,100,RS
1700426645.614770,33852.000,2085,4,EM,1,100,RB
1700426645.614770,33852.000,2085,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426645.614770,33852.000,2085,4,EM,1,100,PS
1700426645.673981,33908.500,2105,4,EM,1,100,RS
1700426645.733192,33965.000,2105,4,EM,1,100,RB
1700426645.792403,34021.500,2105,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426645.851613,34078.000,2105,4,EM,1,100,PS
1700426645.904274,34128.250,2138,4,EM,1,100,RS
1700426645.956935,34178.500,2138,4,EM,1,100,RB
1700426646.009596,34228.750,2138,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426646.062257,34279.000,2138,4,EM,1,100,PS
1700426646.114918,34329.250,2171,4,EM,1,100,RS
1700426646.167579,34379.500,2171,4,EM,1,100,RB
1700426646.220240,34429.750,2171,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426646.272901,34480.000,2171,4,EM,1,100,PS
1700426646.325562,34530.250,2204,4,EM,1,100,RS
1700426646.378223,34580.500,2204,4,EM,1,100,RB
1700426646.430884,34630.750,2204,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426646.483545,34681.000,2204,4,EM,1,100,PS
1700426646.536206,34731.250,2240,4,EM,1,100,RS
1700426646.588866,34781.500,2240,4,EM,1,100,RB
1700426646.641527,34831.750,2240,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426646.694188,34882.000,2240,4,EM,1,100,PS
1700426646.746849,34932.250,2275,4,EM,1,100,RS
1700426646.799510,34982.500,2275,4,EM,1,100,RB
1700426646.852171,35032.750,2275,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426646.904832,35083.000,2275,4,EM,1,100,PS
1700426646.957493,35133.250,2308,4,EM,1,100,RS
1700426647.010154,35183.500,2308,4,EM,1,100,RB
1700426647.062815,35233.750,2308,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426647.115476,35284.000,2308,4,EM,1,100,PS
1700426647.168137,35334.250,2341,4,EM,1,100,RS
1700426647.220798,35384.500,2341,4,EM,1,100,RB
1700426647.273459,35434.750,2341,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426647.326120,35485.000,2341,4,EM,1,100,PS
1700426647.379567,35536.000,2375,4,EM,1,100,RS
1700426647.433013,35587.000,2375,4,EM,1,100,RB
1700426647.486460,35638.000,2375,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426647.539907,35689.000,2375,4,EM,1,100,PS
1700426647.592568,35739.250,2407,4,EM,1,100,RS
1700426647.645229,35789.500,2407,4,EM,1,100,RB
1700426647.697890,35839.750,2407,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426647.750551,35890.000,2407,4,EM,1,100,PS
1700426647.803212,35940.250,2443,4,EM,1,100,RS
1700426647.855873,35990.500,2443,4,EM,1,100,RB
1700426647.908534,36040.750,2443,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426647.961195,36091.000,2443,4,EM,1,100,PS
1700426648.013856,36141.250,2475,4,EM,1,100,RS
1700426648.066517,36191.500,2475,4,EM,1,100,RB
1700426648.119178,36241.750,2475,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426648.171839,36292.000,2475,4,EM,1,100,PS
1700426648.224762,36342.500,2509,4,EM,1,100,RS
1700426648.277685,36393.000,2509,4,EM,1,100,RB
1700426648.330607,36443.500,2509,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426648.383530,36494.000,2509,4,EM,1,100,PS
1700426648.435929,36544.000,2545,4,EM,1,100,RS
1700426648.488328,36594.000,2545,4,EM,1,100,RB
1700426648.540727,36644.000,2545,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426648.593126,36694.000,2545,4,EM,1,100,PS
1700426648.645787,36744.250,2577,4,EM,1,100,RS
1700426648.698448,36794.500,2577,4,EM,1,100,RB
1700426648.751109,36844.750,2577,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426648.803770,36895.000,2577,4,EM,1,100,PS
1700426648.881058,36968.750,2618,4,EM,1,100,RS
1700426648.958347,37042.500,2618,4,EM,1,100,RB
1700426649.035635,37116.250,2618,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426649.112924,37190.000,2618,4,EM,1,100,PS
1700426649.165585,37240.250,2652,4,EM,1,100,RS
1700426649.218246,37290.500,2652,4,EM,1,100,RB
1700426649.270907,37340.750,2652,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426649.323568,37391.000,2652,4,EM,1,100,PS
1700426649.376229,37441.250,2684,4,EM,1,100,RS
1700426649.428890,37491.500,2684,4,EM,1,100,RB
1700426649.481550,37541.750,2684,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426649.534211,37592.000,2684,4,EM,1,100,PS
1700426649.586872,37642.250,2718,4,EM,1,100,RS
1700426649.639533,37692.500,2718,4,EM,1,100,RB
1700426649.692194,37742.750,2718,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426649.744855,37793.000,2718,4,EM,1,100,PS
1700426649.797516,37843.250,2753,4,EM,1,100,RS
1700426649.850177,37893.500,2753,4,EM,1,100,RB
1700426649.902838,37943.750,2753,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426649.955499,37994.000,2753,4,EM,1,100,PS
1700426650.008160,38044.250,2786,4,EM,1,100,RS
1700426650.060821,38094.500,2786,4,EM,1,100,RB
1700426650.113482,38144.750,2786,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426650.166143,38195.000,2786,4,EM,1,100,PS
1700426650.218804,38245.250,2820,4,EM,1,100,RS
1700426650.271465,38295.500,2820,4,EM,1,100,RB
1700426650.324126,38345.750,2820,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426650.376786,38396.000,2820,4,EM,1,100,PS
1700426650.429447,38446.250,2853,4,EM,1,100,RS
1700426650.482108,38496.500,2853,4,EM,1,100,RB
1700426650.534769,38546.750,2853,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426650.587430,38597.000,2853,4,EM,1,100,PS
1700426650.652405,38659.000,2886,4,EM,1,100,RS
1700426650.717380,38721.000,2886,4,EM,1,100,RB
1700426650.782354,38783.000,2886,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426650.847329,38845.000,2886,4,EM,1,100,PS
1700426650.899990,38895.250,2921,4,EM,1,100,RS
1700426650.952651,38945.500,2921,4,EM,1,100,RB
1700426651.005312,38995.750,2921,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426651.057973,39046.000,2921,4,EM,1,100,PS
1700426651.110634,39096.250,2954,4,EM,1,100,RS
1700426651.163295,39146.500,2954,4,EM,1,100,RB
1700426651.215955,39196.750,2954,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426651.268616,39247.000,2954,4,EM,1,100,PS
1700426651.321277,39297.250,2988,4,EM,1,100,RS
1700426651.373938,39347.500,2988,4,EM,1,100,RB
1700426651.426599,39397.750,2988,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426651.479260,39448.000,2988,4,EM,1,100,PS
1700426651.531921,39498.250,3021,4,EM,1,100,RS
1700426651.584582,39548.500,3021,4,EM,1,100,RB
1700426651.637243,39598.750,3021,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426651.689904,39649.000,3021,4,EM,1,100,PS
1700426651.742565,39699.250,3054,4,EM,1,100,RS
1700426651.795226,39749.500,3054,4,EM,1,100,RB
1700426651.847887,39799.750,3054,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426651.900548,39850.000,3054,4,EM,1,100,PS
1700426651.953209,39900.250,3089,4,EM,1,100,RS
1700426652.005870,39950.500,3089,4,EM,1,100,RB
1700426652.058531,40000.750,3089,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426652.111192,40051.000,3089,4,EM,1,100,PS
1700426652.163852,40101.250,3123,4,EM,1,100,RS
1700426652.216513,40151.500,3123,4,EM,1,100,RB
1700426652.269174,40201.750,3123,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426652.321835,40252.000,3123,4,EM,1,100,PS
1700426652.374496,40302.250,3155,4,EM,1,100,RS
1700426652.427157,40352.500,3155,4,EM,1,100,RB
1700426652.479818,40402.750,3155,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426652.532479,40453.000,3155,4,EM,1,100,PS
1700426652.585140,40503.250,3191,4,EM,1,100,RS
1700426652.637801,40553.500,3191,4,EM,1,100,RB
1700426652.690462,40603.750,3191,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426652.743123,40654.000,3191,4,EM,1,100,PS
1700426652.796046,40704.500,3225,4,EM,1,100,RS
1700426652.848969,40755.000,3225,4,EM,1,100,RB
1700426652.901892,40805.500,3225,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426652.954815,40856.000,3225,4,EM,1,100,PS
1700426653.007214,40906.000,3259,4,EM,1,100,RS
1700426653.059613,40956.000,3259,4,EM,1,100,RB
1700426653.112011,41006.000,3259,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426653.164410,41056.000,3259,4,EM,1,100,PS
1700426653.217071,41106.250,3293,4,EM,1,100,RS
1700426653.269732,41156.500,3293,4,EM,1,100,RB
1700426653.322393,41206.750,3293,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426653.375054,41257.000,3293,4,EM,1,100,PS
1700426653.427715,41307.250,3325,4,EM,1,100,RS
1700426653.480376,41357.500,3325,4,EM,1,100,RB
1700426653.533037,41407.750,3325,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426653.585698,41458.000,3325,4,EM,1,100,PS
1700426653.638359,41508.250,3361,4,EM,1,100,RS
1700426653.691020,41558.500,3361,4,EM,1,100,RB
1700426653.743681,41608.750,3361,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426653.796342,41659.000,3361,4,EM,1,100,PS
1700426653.849003,41709.250,3396,4,EM,1,100,RS
1700426653.901664,41759.500,3396,4,EM,1,100,RB
1700426653.954324,41809.750,3396,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426654.006985,41860.000,3396,4,EM,1,100,PS
1700426654.059646,41910.250,3429,4,EM,1,100,RS
1700426654.112307,41960.500,3429,4,EM,1,100,RB
1700426654.164968,42010.750,3429,4,EM,1,100,2023-11-19_21-44-07-227075.csv
1700426654.217629,42061.000,3429,4,EM,1,100,PS
1700426654.281032,42121.500,3452,4,EM,1,100,RS
1700426654.344435,42182.000,3452,4,EM,1,100,RB
