LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1700426650.830561,38829.000,2903,4,MZ,1,100,-54
1700426650.871782,38868.333,2920,3,MZ,1,100,-54
1700426650.913002,38907.667,2920,3,MZ,1,100,-53
1700426650.954223,38947.000,2920,3,MZ,1,100,-55
1700426650.995094,38986.000,2937,2,MZ,1,100,-55
1700426651.035965,39025.000,2937,2,MZ,1,100,-54
1700426651.076836,39064.000,2953,3,MZ,1,100,-54
1700426651.117707,39103.000,2953,3,MZ,1,100,-55
1700426651.158579,39142.000,2953,3,MZ,1,100,-54
1700426651.194909,39176.667,2971,3,MZ,1,100,-54
1700426651.231239,39211.333,2971,3,MZ,1,100,-55
1700426651.267569,39246.000,2971,3,MZ,1,100,-56
1700426651.307392,39284.000,2987,2,MZ,1,100,-54
1700426651.347215,39322.000,2987,2,MZ,1,100,-55
1700426651.388086,39361.000,3003,3,MZ,1,100,-55
1700426651.428957,39400.000,3003,3,MZ,1,100,-55
1700426651.469828,39439.000,3003,3,MZ,1,100,-53
1700426651.510700,39478.000,3020,2,MZ,1,100,-53
1700426651.551571,39517.000,3020,2,MZ,1,100,-55
1700426651.592442,39556.000,3037,3,MZ,1,100,-54
1700426651.633313,39595.000,3037,3,MZ,1,100,-54
1700426651.674184,39634.000,3037,3,MZ,1,100,-55
1700426651.715055,39673.000,3053,3,MZ,1,100,-55
1700426651.755927,39712.000,3053,3,MZ,1,100,-53
1700426651.796798,39751.000,3053,3,MZ,1,100,-55
1700426651.837669,39790.000,3070,2,MZ,1,100,-54
1700426651.878540,39829.000,3070,2,MZ,1,100,-55
1700426651.918713,39867.333,3088,3,MZ,1,100,-55
1700426651.958885,39905.667,3088,3,MZ,1,100,-55
1700426651.999058,39944.000,3088,3,MZ,1,100,-56
1700426652.039929,39983.000,3105,2,MZ,1,100,-55
1700426652.080800,40022.000,3105,2,MZ,1,100,-55
1700426652.121671,40061.000,3122,3,MZ,1,100,-54
1700426652.162543,40100.000,3122,3,MZ,1,100,-55
1700426652.203414,40139.000,3122,3,MZ,1,100,-55
1700426652.244285,40178.000,3139,3,MZ,1,100,-55
1700426652.285156,40217.000,3139,3,MZ,1,100,-55
1700426652.326027,40256.000,3139,3,MZ,1,100,-55
1700426652.366899,40295.000,3154,2,MZ,1,100,-55
1700426652.407770,40334.000,3154,2,MZ,1,100,-55
1700426652.449689,40374.000,3174,3,MZ,1,100,-55
1700426652.491608,40414.000,3174,3,MZ,1,100,-54
1700426652.533527,40454.000,3174,3,MZ,1,100,-55
1700426652.574922,40493.500,3190,2,MZ,1,100,-56
1700426652.616318,40533.000,3190,2,MZ,1,100,-54
1700426652.657189,40572.000,3207,3,MZ,1,100,-55
1700426652.698060,40611.000,3207,3,MZ,1,100,-55
1700426652.738931,40650.000,3207,3,MZ,1,100,-55
1700426652.779104,40688.333,3222,3,MZ,1,100,-55
1700426652.819276,40726.667,3222,3,MZ,1,100,-54
1700426652.859448,40765.000,3222,3,MZ,1,100,-54
1700426652.899796,40803.500,3242,2,MZ,1,100,-55
1700426652.940143,40842.000,3242,2,MZ,1,100,-54
1700426652.976124,40876.333,3258,3,MZ,1,100,-54
1700426653.012104,40910.667,3258,3,MZ,1,100,-55
1700426653.048085,40945.000,3258,3,MZ,1,100,-55
1700426653.088956,40984.000,3275,3,MZ,1,100,-55
1700426653.129827,41023.000,3275,3,MZ,1,100,-54
1700426653.170698,41062.000,3275,3,MZ,1,100,-53
1700426653.211570,41101.000,3292,2,MZ,1,100,-55
1700426653.252441,41140.000,3292,2,MZ,1,100,-53
1700426653.293312,41179.000,3308,3,MZ,1,100,-53
1700426653.334183,41218.000,3308,3,MZ,1,100,-53
1700426653.375054,41257.000,3308,3,MZ,1,100,-54
1700426653.415227,41295.333,3324,3,MZ,1,100,-53
1700426653.455399,41333.667,3324,3,MZ,1,100,-55
1700426653.495572,41372.000,3324,3,MZ,1,100,-55
1700426653.537491,41412.000,3344,2,MZ,1,100,-55
1700426653.579410,41452.000,3344,2,MZ,1,100,-55
1700426653.620631,41491.333,3360,3,MZ,1,100,-55
1700426653.661851,41530.667,3360,3,MZ,1,100,-55
1700426653.703072,41570.000,3360,3,MZ,1,100,-53
1700426653.743943,41609.000,3376,2,MZ,1,100,-54
1700426653.784814,41648.000,3376,2,MZ,1,100,-54
1700426653.825685,41687.000,3393,3,MZ,1,100,-55
1700426653.866556,41726.000,3393,3,MZ,1,100,-54
1700426653.907428,41765.000,3393,3,MZ,1,100,-55
1700426653.948299,41804.000,3412,2,MZ,1,100,-54
1700426653.989170,41843.000,3412,2,MZ,1,100,-55
1700426654.030041,41882.000,3428,3,MZ,1,100,-54
1700426654.070912,41921.000,3428,3,MZ,1,100,-55
1700426654.111783,41960.000,3428,3,MZ,1,100,-55
1700426654.152655,41999.000,3446,3,MZ,1,100,-55
1700426654.193526,42038.000,3446,3,MZ,1,100,-55
1700426654.234397,42077.000,3446,3,MZ,1,100,-55
1700426654.274849,42115.600,3468,5,MZ,1,100,-54
1700426654.315301,42154.200,3468,5,MZ,1,100,-55
1700426654.355753,42192.800,3468,5,MZ,1,100,-56
1700426654.396205,42231.400,3468,5,MZ,1,100,-53
1700426654.436657,42270.000,3468,5,MZ,1,100,-55
1700426654.477528,42309.000,3485,3,MZ,1,100,-53
1700426654.518399,42348.000,3485,3,MZ,1,100,-55
1700426654.559270,42387.000,3485,3,MZ,1,100,-55
1700426654.600142,42426.000,3502,3,MZ,1,100,-55
1700426654.641013,42465.000,3502,3,MZ,1,100,-53
1700426654.681884,42504.000,3502,3,MZ,1,100,-55
1700426654.722755,42543.000,3518,2,MZ,1,100,-55
1700426654.763626,42582.000,3518,2,MZ,1,100,-55
1700426654.799607,42616.333,3534,3,MZ,1,100,-55
1700426654.835588,42650.667,3534,3,MZ,1,100,-56
1700426654.871568,42685.000,3534,3,MZ,1,100,-55
1700426654.911741,42723.333,3553,3,MZ,1,100,-55
1700426654.951913,42761.667,3553,3,MZ,1,100,-54
1700426654.992086,42800.000,3553,3,MZ,1,100,-54
1700426655.032957,42839.000,3570,2,MZ,1,100,-54
1700426655.073828,42878.000,3570,2,MZ,1,100,-53
1700426655.114699,42917.000,3586,3,MZ,1,100,-55
1700426655.155571,42956.000,3586,3,MZ,1,100,-56
1700426655.196442,42995.000,3586,3,MZ,1,100,-55
1700426655.238361,43035.000,3604,3,MZ,1,100,-56
1700426655.280280,43075.000,3604,3,MZ,1,100,-55
1700426655.322199,43115.000,3604,3,MZ,1,100,-55
1700426655.363070,43154.000,3619,2,MZ,1,100,-54
1700426655.403941,43193.000,3619,2,MZ,1,100,-54
1700426655.444813,43232.000,3636,3,MZ,1,100,-55
1700426655.485684,43271.000,3636,3,MZ,1,100,-54
1700426655.526555,43310.000,3636,3,MZ,1,100,-55
1700426655.567426,43349.000,3655,2,MZ,1,100,-53
1700426655.608297,43388.000,3655,2,MZ,1,100,-53
1700426655.649168,43427.000,3672,3,MZ,1,100,-55
1700426655.690040,43466.000,3672,3,MZ,1,100,-55
1700426655.730911,43505.000,3672,3,MZ,1,100,-55
1700426655.771782,43544.000,3688,3,MZ,1,100,-55
1700426655.812653,43583.000,3688,3,MZ,1,100,-54
1700426655.853524,43622.000,3688,3,MZ,1,100,-54
1700426655.895443,43662.000,3705,2,MZ,1,100,-53
1700426655.937363,43702.000,3705,2,MZ,1,100,-54
1700426655.978583,43741.333,3724,3,MZ,1,100,-55
1700426656.019804,43780.667,3724,3,MZ,1,100,-54
1700426656.061024,43820.000,3724,3,MZ,1,100,-53
1700426656.101895,43859.000,3741,2,MZ,1,100,-52
1700426656.142766,43898.000,3741,2,MZ,1,100,-51
1700426656.183638,43937.000,3758,3,MZ,1,100,-50
1700426656.224509,43976.000,3758,3,MZ,1,100,-49
1700426656.265380,44015.000,3758,3,MZ,1,100,-47
1700426656.306251,44054.000,3774,3,MZ,1,100,-48
1700426656.347122,44093.000,3774,3,MZ,1,100,-48
1700426656.387994,44132.000,3774,3,MZ,1,100,-51
1700426656.427817,44170.000,3790,2,MZ,1,100,-55
1700426656.467640,44208.000,3790,2,MZ,1,100,-59
1700426656.504669,44243.333,3807,3,MZ,1,100,-62
1700426656.541697,44278.667,3807,3,MZ,1,100,-64
1700426656.578726,44314.000,3807,3,MZ,1,100,-65
1700426656.619597,44353.000,3824,3,MZ,1,100,-66
1700426656.660468,44392.000,3824,3,MZ,1,100,-64
1700426656.701339,44431.000,3824,3,MZ,1,100,-66
1700426656.742211,44470.000,3840,2,MZ,1,100,-67
1700426656.783082,44509.000,3840,2,MZ,1,100,-67
1700426656.823953,44548.000,3856,3,MZ,1,100,-66
1700426656.864824,44587.000,3856,3,MZ,1,100,-66
1700426656.905695,44626.000,3856,3,MZ,1,100,-68
1700426656.947614,44666.000,3874,2,MZ,1,100,-68
1700426656.989534,44706.000,3874,2,MZ,1,100,-68
1700426657.030754,44745.333,3892,3,MZ,1,100,-67
1700426657.071975,44784.667,3892,3,MZ,1,100,-67
1700426657.113195,44824.000,3892,3,MZ,1,100,-65
1700426657.154066,44863.000,3909,3,MZ,1,100,-62
1700426657.194937,44902.000,3909,3,MZ,1,100,-62
1700426657.235809,44941.000,3909,3,MZ,1,100,-61
1700426657.276156,44979.500,3925,2,MZ,1,100,-64
1700426657.316503,45018.000,3925,2,MZ,1,100,-62
1700426657.357025,45056.667,3942,3,MZ,1,100,-64
1700426657.397547,45095.333,3942,3,MZ,1,100,-64
1700426657.438069,45134.000,3942,3,MZ,1,100,-66
1700426657.478940,45173.000,3958,2,MZ,1,100,-67
1700426657.519811,45212.000,3958,2,MZ,1,100,-68
1700426657.561730,45252.000,3976,3,MZ,1,100,-68
1700426657.603649,45292.000,3976,3,MZ,1,100,-69
1700426657.645568,45332.000,3976,3,MZ,1,100,-68
1700426657.686964,45371.500,3991,2,MZ,1,100,-68
1700426657.728359,45411.000,3991,2,MZ,1,100,-67
1700426657.769230,45450.000,4008,3,MZ,1,100,-67
1700426657.810101,45489.000,4008,3,MZ,1,100,-66
1700426657.850972,45528.000,4008,3,MZ,1,100,-66
1700426657.891145,45566.333,4024,3,MZ,1,100,-63
1700426657.931317,45604.667,4024,3,MZ,1,100,-63
1700426657.971490,45643.000,4024,3,MZ,1,100,-60
1700426658.011837,45681.500,4044,2,MZ,1,100,-62
1700426658.052184,45720.000,4044,2,MZ,1,100,-60
1700426658.093055,45759.000,4060,3,MZ,1,100,-59
1700426658.133927,45798.000,4060,3,MZ,1,100,-59
1700426658.174798,45837.000,4060,3,MZ,1,100,-58
1700426658.216717,45877.000,4076,2,MZ,1,100,-59
1700426658.258636,45917.000,4076,2,MZ,1,100,-57
1700426658.299857,45956.333,4093,3,MZ,1,100,-56
1700426658.341077,45995.667,4093,3,MZ,1,100,-55
1700426658.382298,46035.000,4093,3,MZ,1,100,-54
1700426658.418628,46069.667,4110,3,MZ,1,100,-54
1700426658.454957,46104.333,4110,3,MZ,1,100,-53
1700426658.491287,46139.000,4110,3,MZ,1,100,-52
1700426658.532159,46178.000,4126,2,MZ,1,100,-53
1700426658.573030,46217.000,4126,2,MZ,1,100,-52
1700426658.613901,46256.000,4143,3,MZ,1,100,-50
1700426658.654772,46295.000,4143,3,MZ,1,100,-49
1700426658.695643,46334.000,4143,3,MZ,1,100,-46
1700426658.735816,46372.333,4159,3,MZ,1,100,-44
1700426658.775988,46410.667,4159,3,MZ,1,100,-41
1700426658.816161,46449.000,4159,3,MZ,1,100,-40
1700426658.857032,46488.000,4176,2,MZ,1,100,-39
1700426658.897903,46527.000,4176,2,MZ,1,100,-36
1700426658.938774,46566.000,4193,3,MZ,1,100,-36
1700426658.979645,46605.000,4193,3,MZ,1,100,-34
1700426659.020517,46644.000,4193,3,MZ,1,100,-34
1700426659.061388,46683.000,4212,2,MZ,1,100,-33
1700426659.102259,46722.000,4212,2,MZ,1,100,-32
1700426659.143130,46761.000,4227,3,MZ,1,100,-31
1700426659.184001,46800.000,4227,3,MZ,1,100,-30
1700426659.224873,46839.000,4227,3,MZ,1,100,-29
1700426659.265744,46878.000,4245,3,MZ,1,100,-29
1700426659.306615,46917.000,4245,3,MZ,1,100,-29
1700426659.347486,46956.000,4245,3,MZ,1,100,-29
1700426659.387833,46994.500,4261,2,MZ,1,100,-29
1700426659.428181,47033.000,4261,2,MZ,1,100,-29
1700426659.468703,47071.667,4278,3,MZ,1,100,-28
1700426659.509224,47110.333,4278,3,MZ,1,100,-29
1700426659.549746,47149.000,4278,3,MZ,1,100,-26
1700426659.590617,47188.000,4293,2,MZ,1,100,-27
1700426659.631489,47227.000,4293,2,MZ,1,100,-25
1700426659.672360,47266.000,4318,5,MZ,1,100,-25
1700426659.713231,47305.000,4318,5,MZ,1,100,-24
1700426659.754102,47344.000,4318,5,MZ,1,100,-24
1700426659.794973,47383.000,4318,5,MZ,1,100,-23
1700426659.835844,47422.000,4318,5,MZ,1,100,-22
1700426659.876716,47461.000,4334,2,MZ,1,100,-24
1700426659.917587,47500.000,4334,2,MZ,1,100,-24
1700426659.959157,47539.667,4351,3,MZ,1,100,-23
1700426660.000726,47579.333,4351,3,MZ,1,100,-22
1700426660.042296,47619.000,4351,3,MZ,1,100,-22
1700426660.083167,47658.000,4369,2,MZ,1,100,-20
1700426660.124039,47697.000,4369,2,MZ,1,100,-22
1700426660.160368,47731.667,4386,3,MZ,1,100,-20
1700426660.196698,47766.333,4386,3,MZ,1,100,-21
1700426660.233028,47801.000,4386,3,MZ,1,100,-21
1700426660.273550,47839.667,4403,3,MZ,1,100,-23
1700426660.314072,47878.333,4403,3,MZ,1,100,-22
1700426660.354594,47917.000,4403,3,MZ,1,100,-22
1700426660.396164,47956.667,4419,3,MZ,1,100,-22
1700426660.437734,47996.333,4419,3,MZ,1,100,-23
1700426660.479303,48036.000,4419,3,MZ,1,100,-22
1700426660.520175,48075.000,4435,2,MZ,1,100,-22
1700426660.561046,48114.000,4435,2,MZ,1,100,-23
1700426660.601917,48153.000,4452,3,MZ,1,100,-21
1700426660.642788,48192.000,4452,3,MZ,1,100,-20
1700426660.683659,48231.000,4452,3,MZ,1,100,-20
1700426660.724530,48270.000,4469,2,MZ,1,100,-20
1700426660.765402,48309.000,4469,2,MZ,1,100,-19
1700426660.806273,48348.000,4485,3,MZ,1,100,-18
1700426660.847144,48387.000,4485,3,MZ,1,100,-18
1700426660.888015,48426.000,4485,3,MZ,1,100,-19
1700426660.929236,48465.333,4501,3,MZ,1,100,-18
1700426660.970456,48504.667,4501,3,MZ,1,100,-18
1700426661.011677,48544.000,4501,3,MZ,1,100,-19
1700426661.053596,48584.000,4519,2,MZ,1,100,-19
1700426661.095515,48624.000,4519,2,MZ,1,100,-18
1700426661.136386,48663.000,4537,3,MZ,1,100,-18
1700426661.177258,48702.000,4537,3,MZ,1,100,-18
1700426661.218129,48741.000,4537,3,MZ,1,100,-18
1700426661.259000,48780.000,4554,2,MZ,1,100,-18
1700426661.299871,48819.000,4554,2,MZ,1,100,-18
1700426661.340742,48858.000,4570,3,MZ,1,100,-18
1700426661.381613,48897.000,4570,3,MZ,1,100,-19
1700426661.422485,48936.000,4570,3,MZ,1,100,-18
1700426661.463356,48975.000,4587,2,MZ,1,100,-19
1700426661.504227,49014.000,4587,2,MZ,1,100,-18
1700426661.545098,49053.000,4603,3,MZ,1,100,-19
1700426661.585969,49092.000,4603,3,MZ,1,100,-18
1700426661.626840,49131.000,4603,3,MZ,1,100,-18
1700426661.667362,49169.667,4621,3,MZ,1,100,-18
1700426661.707884,49208.333,4621,3,MZ,1,100,-19
1700426661.748406,49247.000,4621,3,MZ,1,100,-19
1700426661.788753,49285.500,4636,2,MZ,1,100,-18
1700426661.829100,49324.000,4636,2,MZ,1,100,-19
1700426661.869972,49363.000,4653,3,MZ,1,100,-20
1700426661.910843,49402.000,4653,3,MZ,1,100,-19
1700426661.951714,49441.000,4653,3,MZ,1,100,-21
1700426661.988393,49476.000,4669,3,MZ,1,100,-21
1700426662.025072,49511.000,4669,3,MZ,1,100,-20
1700426662.061752,49546.000,4669,3,MZ,1,100,-22
1700426662.103671,49586.000,4689,2,MZ,1,100,-23
1700426662.145590,49626.000,4689,2,MZ,1,100,-22
1700426662.186461,49665.000,4705,3,MZ,1,100,-23
1700426662.227332,49704.000,4705,3,MZ,1,100,-24
1700426662.268203,49743.000,4705,3,MZ,1,100,-23
1700426662.309075,49782.000,4721,2,MZ,1,100,-22
1700426662.349946,49821.000,4721,2,MZ,1,100,-22
1700426662.390118,49859.333,4740,3,MZ,1,100,-22
1700426662.430291,49897.667,4740,3,MZ,1,100,-22
1700426662.470464,49936.000,4740,3,MZ,1,100,-21
1700426662.511335,49975.000,4757,3,MZ,1,100,-18
1700426662.552206,50014.000,4757,3,MZ,1,100,-18
1700426662.593077,50053.000,4757,3,MZ,1,100,-16
1700426662.634472,50092.500,4773,2,MZ,1,100,-16
1700426662.675867,50132.000,4773,2,MZ,1,100,-16
1700426662.717787,50172.000,4790,3,MZ,1,100,-16
1700426662.759706,50212.000,4790,3,MZ,1,100,-17
1700426662.801625,50252.000,4790,3,MZ,1,100,-18
1700426662.842496,50291.000,4806,2,MZ,1,100,-18
1700426662.883367,50330.000,4806,2,MZ,1,100,-19
1700426662.924238,50369.000,4823,3,MZ,1,100,-20
1700426662.965110,50408.000,4823,3,MZ,1,100,-22
1700426663.005981,50447.000,4823,3,MZ,1,100,-22
1700426663.046852,50486.000,4840,2,MZ,1,100,-24
1700426663.087723,50525.000,4840,2,MZ,1,100,-25
1700426663.128594,50564.000,4859,3,MZ,1,100,-27
1700426663.169466,50603.000,4859,3,MZ,1,100,-28
1700426663.210337,50642.000,4859,3,MZ,1,100,-30
1700426663.250859,50680.667,4874,3,MZ,1,100,-31
1700426663.291380,50719.333,4874,3,MZ,1,100,-33
1700426663.331902,50758.000,4874,3,MZ,1,100,-31
1700426663.373821,50798.000,4892,2,MZ,1,100,-33
1700426663.415740,50838.000,4892,2,MZ,1,100,-33
1700426663.456612,50877.000,4908,3,MZ,1,100,-35
1700426663.497483,50916.000,4908,3,MZ,1,100,-36
1700426663.538354,50955.000,4908,3,MZ,1,100,-35
1700426663.579225,50994.000,4925,2,MZ,1,100,-35
1700426663.620096,51033.000,4925,2,MZ,1,100,-36
1700426663.656426,51067.667,4940,3,MZ,1,100,-36
1700426663.692756,51102.333,4940,3,MZ,1,100,-37
1700426663.729086,51137.000,4940,3,MZ,1,100,-36
1700426663.769957,51176.000,4958,3,MZ,1,100,-36
1700426663.810828,51215.000,4958,3,MZ,1,100,-37
1700426663.851700,51254.000,4958,3,MZ,1,100,-37
1700426663.891872,51292.333,4974,3,MZ,1,100,-37
1700426663.932045,51330.667,4974,3,MZ,1,100,-36
1700426663.972217,51369.000,4974,3,MZ,1,100,-36
1700426664.013088,51408.000,4993,2,MZ,1,100,-37
1700426664.053960,51447.000,4993,2,MZ,1,100,-38
1700426664.094831,51486.000,5010,3,MZ,1,100,-37
1700426664.135702,51525.000,5010,3,MZ,1,100,-38
1700426664.176573,51564.000,5010,3,MZ,1,100,-38
1700426664.217444,51603.000,5028,2,MZ,1,100,-38
1700426664.258316,51642.000,5028,2,MZ,1,100,-39
1700426664.299187,51681.000,5044,3,MZ,1,100,-38
1700426664.340058,51720.000,5044,3,MZ,1,100,-40
1700426664.380929,51759.000,5044,3,MZ,1,100,-41
1700426664.421800,51798.000,5062,3,MZ,1,100,-43
1700426664.462672,51837.000,5062,3,MZ,1,100,-43
1700426664.503543,51876.000,5062,3,MZ,1,100,-45
