LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1700426645.716424,33949.000,2086,1,SF,1,100,0.0000
1700426646.055969,34273.000,2139,1,SF,1,100,0.0000
1700426646.465729,34664.000,2207,1,SF,1,100,0.0000
1700426646.806322,34989.000,2256,1,SF,1,100,0.0000
1700426647.076701,35247.000,2309,1,SF,1,100,0.0000
1700426647.417294,35572.000,2358,1,SF,1,100,0.0000
1700426647.754743,35894.000,2408,1,SF,1,100,0.0000
1700426648.165551,36286.000,2476,1,SF,1,100,0.0000
1700426648.507192,36612.000,2528,1,SF,1,100,0.0000
1700426648.779666,36872.000,2578,1,SF,1,100,0.0000
1700426649.191522,37265.000,2635,1,SF,1,100,0.0000
1700426649.533163,37591.000,2685,1,SF,1,100,0.0000
1700426649.806686,37852.000,2735,1,SF,1,100,0.0000
1700426650.146231,38176.000,2787,1,SF,1,100,0.0000
1700426650.487872,38502.000,2836,1,SF,1,100,0.0000
1700426650.830561,38829.000,2887,1,SF,1,100,0.0000
1700426651.239273,39219.000,2955,1,SF,1,100,0.0000
1700426651.578818,39543.000,3004,1,SF,1,100,0.0000
1700426651.850245,39802.000,3055,1,SF,1,100,0.0000
1700426652.189790,40126.000,3106,1,SF,1,100,0.0000
1700426652.533527,40454.000,3158,1,SF,1,100,0.0000
1700426652.940143,40842.000,3226,1,SF,1,100,0.0000
1700426653.279688,41166.000,3276,1,SF,1,100,0.0000
1700426653.551115,41425.000,3328,1,SF,1,100,0.0000
1700426653.893804,41752.000,3377,1,SF,1,100,0.0000
1700426654.234397,42077.000,3430,1,SF,1,100,0.0000
1700426654.571846,42399.000,3469,1,SF,1,100,0.0000
1700426654.978462,42787.000,3537,1,SF,1,100,0.0000
1700426655.322199,43115.000,3588,1,SF,1,100,0.0000
1700426655.594674,43375.000,3639,1,SF,1,100,0.0000
1700426655.937363,43702.000,3690,1,SF,1,100,0.0000
1700426656.277956,44027.000,3742,1,SF,1,100,0.0000
1700426656.687716,44418.000,3808,1,SF,1,100,0.0000
1700426656.961238,44679.000,3858,1,SF,1,100,0.0000
1700426657.302879,45005.000,3910,1,SF,1,100,0.0000
1700426657.645568,45332.000,3960,1,SF,1,100,0.0000
1700426658.052184,45720.000,4028,1,SF,1,100,0.0000
1700426658.395921,46048.000,4077,1,SF,1,100,0.0000
1700426658.667348,46307.000,4128,1,SF,1,100,0.0000
1700426659.006893,46631.000,4177,1,SF,1,100,0.0000
1700426659.347486,46956.000,4229,1,SF,1,100,0.0000
1700426659.821173,47408.000,4302,1,SF,1,100,0.0000
1700426660.028672,47606.000,4336,1,SF,1,100,0.0000
1700426660.368218,47930.000,4387,1,SF,1,100,0.0000
1700426660.777977,48321.000,4453,1,SF,1,100,0.0000
1700426661.053596,48584.000,4503,1,SF,1,100,0.0000
1700426661.394189,48909.000,4555,1,SF,1,100,0.0000
1700426661.734782,49234.000,4605,1,SF,1,100,0.0000
1700426662.145590,49626.000,4673,1,SF,1,100,0.0000
1700426662.483039,49948.000,4724,1,SF,1,100,0.0000
1700426662.759706,50212.000,4775,1,SF,1,100,0.0000
1700426663.100299,50537.000,4824,1,SF,1,100,0.0000
1700426663.442988,50864.000,4876,1,SF,1,100,0.0000
1700426663.851700,51254.000,4942,1,SF,1,100,0.0000
1700426664.122078,51512.000,4994,1,SF,1,100,0.0000
1700426664.462672,51837.000,5046,1,SF,1,100,0.0000
1700426664.799073,52158.000,5095,1,SF,1,100,0.0000
1700426665.142810,52486.000,5147,1,SF,1,100,0.0000
1700426665.481307,52809.000,5198,1,SF,1,100,0.0000
1700426665.821900,53134.000,5249,1,SF,1,100,0.0000
1700426666.229564,53523.000,5317,1,SF,1,100,0.0000
1700426666.569109,53847.000,5366,1,SF,1,100,0.0000
1700426666.840536,54106.000,5417,1,SF,1,100,0.0000
1700426667.180081,54430.000,5466,1,SF,1,100,0.0000
1700426667.518578,54753.000,5518,1,SF,1,100,0.0000
1700426667.929386,55145.000,5586,1,SF,1,100,0.0000
1700426668.269979,55470.000,5638,1,SF,1,100,0.0000
1700426668.543501,55731.000,5688,1,SF,1,100,0.0000
1700426668.884095,56056.000,5737,1,SF,1,100,0.0000
1700426669.221544,56378.000,5788,1,SF,1,100,0.0000
1700426669.633399,56771.000,5856,1,SF,1,100,0.0000
1700426669.902730,57028.000,5905,1,SF,1,100,0.0000
1700426670.246467,57356.000,5956,1,SF,1,100,0.0000
1700426670.653083,57744.000,6010,1,SF,1,100,0.0000
1700426670.925558,58004.000,6061,1,SF,1,100,0.0000
1700426671.266151,58329.000,6110,1,SF,1,100,0.0000
1700426671.603600,58651.000,6162,1,SF,1,100,0.0000
1700426672.011264,59040.000,6228,1,SF,1,100,0.0000
1700426672.281642,59298.000,6278,1,SF,1,100,0.0000
1700426672.625380,59626.000,6330,1,SF,1,100,0.0000
1700426672.968069,59953.000,6379,1,SF,1,100,0.0000
1700426673.377828,60344.000,6449,1,SF,1,100,0.0000
1700426673.719470,60670.000,6500,1,SF,1,100,0.0000
1700426673.991944,60930.000,6549,1,SF,1,100,0.0000
1700426674.330441,61253.000,6601,1,SF,1,100,0.0000
1700426674.674178,61581.000,6653,1,SF,1,100,0.0000
1700426675.080794,61969.000,6719,1,SF,1,100,0.0000
1700426675.356413,62232.000,6769,1,SF,1,100,0.0000
1700426675.697006,62557.000,6821,1,SF,1,100,0.0000
1700426676.106766,62948.000,6873,1,SF,1,100,0.0000
1700426676.379240,63208.000,6923,1,SF,1,100,0.0000
1700426676.716689,63530.000,6975,1,SF,1,100,0.0000
1700426677.061474,63859.000,7024,1,SF,1,100,0.0000
1700426677.468090,64247.000,7092,1,SF,1,100,0.0000
1700426677.743709,64510.000,7143,1,SF,1,100,0.0000
1700426678.084302,64835.000,7192,1,SF,1,100,0.0000
1700426678.424895,65160.000,7242,1,SF,1,100,0.0000
1700426678.832559,65549.000,7311,1,SF,1,100,0.0000
1700426679.173152,65874.000,7361,1,SF,1,100,0.0000
1700426679.443531,66132.000,7411,1,SF,1,100,0.0000
1700426679.784124,66457.000,7463,1,SF,1,100,0.0000
1700426680.123669,66781.000,7515,1,SF,1,100,0.0000
1700426680.534477,67173.000,7583,1,SF,1,100,0.0000
1700426680.806951,67433.000,7632,1,SF,1,100,0.0000
1700426681.148592,67759.000,7685,1,SF,1,100,0.0000
1700426681.489185,68084.000,7734,1,SF,1,100,0.0000
1700426681.825587,68405.000,7786,1,SF,1,100,0.0000
1700426682.237442,68798.000,7852,1,SF,1,100,0.0000
1700426682.507821,69056.000,7902,1,SF,1,100,0.0000
1700426682.851558,69384.000,7954,1,SF,1,100,0.0000
1700426683.192151,69709.000,8003,1,SF,1,100,0.0000
1700426683.600863,70099.000,8071,1,SF,1,100,0.0000
1700426683.939360,70422.000,8122,1,SF,1,100,0.0000
1700426684.211835,70682.000,8173,1,SF,1,100,0.0000
1700426684.555572,71010.000,8223,1,SF,1,100,0.0000
1700426684.895117,71334.000,8275,1,SF,1,100,0.0000
1700426685.306973,71727.000,8341,1,SF,1,100,0.0000
1700426685.580495,71988.000,8393,1,SF,1,100,0.0000
1700426685.921088,72313.000,8445,1,SF,1,100,0.0000
1700426686.259586,72636.000,8495,1,SF,1,100,0.0000
1700426686.667249,73025.000,8565,1,SF,1,100,0.0000
1700426687.006794,73349.000,8614,1,SF,1,100,0.0000
1700426687.282413,73612.000,8665,1,SF,1,100,0.0000
1700426687.623006,73937.000,8714,1,SF,1,100,0.0000
1700426687.964647,74263.000,8768,1,SF,1,100,0.0000
1700426688.305240,74588.000,8818,1,SF,1,100,0.0000
1700426688.647930,74915.000,8868,1,SF,1,100,0.0000
1700426688.988523,75240.000,8920,1,SF,1,100,0.0000
1700426689.395139,75628.000,8986,1,SF,1,100,0.0000
1700426689.670757,75891.000,9036,1,SF,1,100,0.0000
1700426690.010302,76215.000,9090,1,SF,1,100,0.0000
1700426690.354039,76543.000,9140,1,SF,1,100,0.0000
1700426690.693584,76867.000,9189,1,SF,1,100,0.0000
1700426691.101248,77256.000,9259,1,SF,1,100,0.0000
1700426691.371627,77514.000,9310,1,SF,1,100,0.0000
1700426691.712220,77839.000,9359,1,SF,1,100,0.0000
1700426692.051765,78163.000,9413,1,SF,1,100,0.0000
1700426692.391310,78487.000,9463,1,SF,1,100,0.0000
1700426692.800022,78877.000,9531,1,SF,1,100,0.0000
1700426693.141663,79203.000,9581,1,SF,1,100,0.0000
1700426693.414138,79463.000,9631,1,SF,1,100,0.0000
1700426693.752635,79786.000,9681,1,SF,1,100,0.0000
1700426694.092180,80110.000,9732,1,SF,1,100,0.0000
1700426694.498796,80498.000,9801,1,SF,1,100,0.0000
1700426694.842533,80826.000,9853,1,SF,1,100,0.0000
1700426695.113960,81085.000,9904,1,SF,1,100,0.0000
1700426695.456649,81412.000,9954,1,SF,1,100,0.0000
1700426695.796194,81736.000,10004,1,SF,1,100,0.0000
1700426696.203858,82125.000,10072,1,SF,1,100,0.0000
1700426696.542355,82448.000,10122,1,SF,1,100,0.0000
1700426696.813781,82707.000,10172,1,SF,1,100,0.0000
1700426697.157519,83035.000,10226,1,SF,1,100,0.0000
1700426697.494968,83357.000,10275,1,SF,1,100,0.0000
1700426697.906824,83750.000,10344,1,SF,1,100,0.0000
1700426698.246369,84074.000,10394,1,SF,1,100,0.0000
1700426698.518843,84334.000,10443,1,SF,1,100,0.0000
1700426698.925459,84722.000,10495,1,SF,1,100,0.0000
1700426699.266052,85047.000,10546,1,SF,1,100,0.0000
1700426699.535383,85304.000,10597,1,SF,1,100,0.0000
1700426699.877024,85630.000,10646,1,SF,1,100,0.0000
1700426700.217617,85955.000,10701,1,SF,1,100,0.0000
1700426700.560306,86282.000,10750,1,SF,1,100,0.0000
1700426700.899852,86606.000,10800,1,SF,1,100,0.0000
1700426701.309611,86997.000,10868,1,SF,1,100,0.0000
1700426701.585230,87260.000,10918,1,SF,1,100,0.0000
1700426701.924775,87584.000,10968,1,SF,1,100,0.0000
1700426702.268512,87912.000,11019,1,SF,1,100,0.0000
