LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1700426651.999058,39944.000,3083,3,GX,1,100,-0.580
1700426652.039929,39983.000,3100,2,GX,1,100,1.831
1700426652.080800,40022.000,3100,2,GX,1,100,2.869
1700426652.121671,40061.000,3117,3,GX,1,100,4.578
1700426652.162543,40100.000,3117,3,GX,1,100,2.899
1700426652.203414,40139.000,3117,3,GX,1,100,2.380
1700426652.244285,40178.000,3134,3,GX,1,100,-0.122
1700426652.285156,40217.000,3134,3,GX,1,100,-1.221
1700426652.326027,40256.000,3134,3,GX,1,100,-0.824
1700426652.366899,40295.000,3149,2,GX,1,100,-2.777
1700426652.407770,40334.000,3149,2,GX,1,100,-3.235
1700426652.449689,40374.000,3169,3,GX,1,100,0.305
1700426652.491608,40414.000,3169,3,GX,1,100,3.845
1700426652.533527,40454.000,3169,3,GX,1,100,5.219
1700426652.574922,40493.500,3185,2,GX,1,100,9.003
1700426652.616318,40533.000,3185,2,GX,1,100,4.761
1700426652.657189,40572.000,3202,3,GX,1,100,-2.197
1700426652.698060,40611.000,3202,3,GX,1,100,-7.599
1700426652.738931,40650.000,3202,3,GX,1,100,-8.209
1700426652.779104,40688.333,3217,3,GX,1,100,-8.911
1700426652.819276,40726.667,3217,3,GX,1,100,-8.362
1700426652.859448,40765.000,3217,3,GX,1,100,0.366
1700426652.899796,40803.500,3237,2,GX,1,100,4.303
1700426652.940143,40842.000,3237,2,GX,1,100,9.857
1700426652.976124,40876.333,3253,3,GX,1,100,10.773
1700426653.012104,40910.667,3253,3,GX,1,100,6.317
1700426653.048085,40945.000,3253,3,GX,1,100,0.427
1700426653.088956,40984.000,3270,3,GX,1,100,0.336
1700426653.129827,41023.000,3270,3,GX,1,100,2.441
1700426653.170698,41062.000,3270,3,GX,1,100,6.439
1700426653.211570,41101.000,3287,2,GX,1,100,6.836
1700426653.252441,41140.000,3287,2,GX,1,100,6.348
1700426653.293312,41179.000,3303,3,GX,1,100,2.594
1700426653.334183,41218.000,3303,3,GX,1,100,1.740
1700426653.375054,41257.000,3303,3,GX,1,100,0.427
1700426653.415227,41295.333,3319,3,GX,1,100,-1.221
1700426653.455399,41333.667,3319,3,GX,1,100,-0.183
1700426653.495572,41372.000,3319,3,GX,1,100,0.366
1700426653.537491,41412.000,3339,2,GX,1,100,-0.946
1700426653.579410,41452.000,3339,2,GX,1,100,-1.007
1700426653.620631,41491.333,3355,3,GX,1,100,-1.526
1700426653.661851,41530.667,3355,3,GX,1,100,-1.984
1700426653.703072,41570.000,3355,3,GX,1,100,-1.404
1700426653.743943,41609.000,3371,2,GX,1,100,-0.092
1700426653.784814,41648.000,3371,2,GX,1,100,-0.397
1700426653.825685,41687.000,3388,3,GX,1,100,0.153
1700426653.866556,41726.000,3388,3,GX,1,100,1.007
1700426653.907428,41765.000,3388,3,GX,1,100,0.977
1700426653.948299,41804.000,3407,2,GX,1,100,1.312
1700426653.989170,41843.000,3407,2,GX,1,100,2.014
1700426654.030041,41882.000,3423,3,GX,1,100,1.953
1700426654.070912,41921.000,3423,3,GX,1,100,1.953
1700426654.111783,41960.000,3423,3,GX,1,100,1.160
1700426654.152655,41999.000,3441,3,GX,1,100,0.824
1700426654.193526,42038.000,3441,3,GX,1,100,1.312
1700426654.234397,42077.000,3441,3,GX,1,100,1.465
1700426654.274849,42115.600,3463,5,GX,1,100,0.488
1700426654.315301,42154.200,3463,5,GX,1,100,0.427
1700426654.355753,42192.800,3463,5,GX,1,100,1.251
1700426654.396205,42231.400,3463,5,GX,1,100,0.793
1700426654.436657,42270.000,3463,5,GX,1,100,0.549
1700426654.477528,42309.000,3480,3,GX,1,100,0.366
1700426654.518399,42348.000,3480,3,GX,1,100,-0.031
1700426654.559270,42387.000,3480,3,GX,1,100,0.183
1700426654.600142,42426.000,3497,3,GX,1,100,0.214
1700426654.641013,42465.000,3497,3,GX,1,100,0.519
1700426654.681884,42504.000,3497,3,GX,1,100,0.702
1700426654.722755,42543.000,3513,2,GX,1,100,0.244
1700426654.763626,42582.000,3513,2,GX,1,100,-0.336
1700426654.799607,42616.333,3529,3,GX,1,100,0.092
1700426654.835588,42650.667,3529,3,GX,1,100,0.183
1700426654.871568,42685.000,3529,3,GX,1,100,-0.671
1700426654.911741,42723.333,3548,3,GX,1,100,-1.038
1700426654.951913,42761.667,3548,3,GX,1,100,-1.648
1700426654.992086,42800.000,3548,3,GX,1,100,-0.793
1700426655.032957,42839.000,3565,2,GX,1,100,0.122
1700426655.073828,42878.000,3565,2,GX,1,100,-0.397
1700426655.114699,42917.000,3581,3,GX,1,100,-1.068
1700426655.155571,42956.000,3581,3,GX,1,100,-1.251
1700426655.196442,42995.000,3581,3,GX,1,100,-0.885
1700426655.238361,43035.000,3599,3,GX,1,100,-1.312
1700426655.280280,43075.000,3599,3,GX,1,100,-1.495
1700426655.322199,43115.000,3599,3,GX,1,100,-1.587
1700426655.363070,43154.000,3614,2,GX,1,100,-1.831
1700426655.403941,43193.000,3614,2,GX,1,100,-2.228
1700426655.444813,43232.000,3631,3,GX,1,100,-2.350
1700426655.485684,43271.000,3631,3,GX,1,100,-1.099
1700426655.526555,43310.000,3631,3,GX,1,100,-1.129
1700426655.567426,43349.000,3650,2,GX,1,100,-1.923
1700426655.608297,43388.000,3650,2,GX,1,100,-1.373
1700426655.649168,43427.000,3667,3,GX,1,100,-0.458
1700426655.690040,43466.000,3667,3,GX,1,100,-0.763
1700426655.730911,43505.000,3667,3,GX,1,100,-1.648
1700426655.771782,43544.000,3683,3,GX,1,100,-2.014
1700426655.812653,43583.000,3683,3,GX,1,100,-0.336
1700426655.853524,43622.000,3683,3,GX,1,100,3.357
1700426655.895443,43662.000,3700,2,GX,1,100,8.026
1700426655.937363,43702.000,3700,2,GX,1,100,9.125
1700426655.978583,43741.333,3719,3,GX,1,100,11.719
1700426656.019804,43780.667,3719,3,GX,1,100,17.944
1700426656.061024,43820.000,3719,3,GX,1,100,19.531
1700426656.101895,43859.000,3736,2,GX,1,100,12.451
1700426656.142766,43898.000,3736,2,GX,1,100,9.613
1700426656.183638,43937.000,3753,3,GX,1,100,5.341
1700426656.224509,43976.000,3753,3,GX,1,100,-12.848
1700426656.265380,44015.000,3753,3,GX,1,100,-29.541
1700426656.306251,44054.000,3769,3,GX,1,100,-29.907
1700426656.347122,44093.000,3769,3,GX,1,100,-12.390
1700426656.387994,44132.000,3769,3,GX,1,100,21.210
1700426656.427817,44170.000,3785,2,GX,1,100,52.368
1700426656.467640,44208.000,3785,2,GX,1,100,64.148
1700426656.504669,44243.333,3802,3,GX,1,100,60.120
1700426656.541697,44278.667,3802,3,GX,1,100,43.457
1700426656.578726,44314.000,3802,3,GX,1,100,24.719
1700426656.619597,44353.000,3819,3,GX,1,100,21.057
1700426656.660468,44392.000,3819,3,GX,1,100,26.581
1700426656.701339,44431.000,3819,3,GX,1,100,20.935
1700426656.742211,44470.000,3835,2,GX,1,100,16.907
1700426656.783082,44509.000,3835,2,GX,1,100,13.184
1700426656.823953,44548.000,3851,3,GX,1,100,5.005
1700426656.864824,44587.000,3851,3,GX,1,100,-2.808
1700426656.905695,44626.000,3851,3,GX,1,100,-8.362
1700426656.947614,44666.000,3869,2,GX,1,100,-13.641
1700426656.989534,44706.000,3869,2,GX,1,100,-18.738
1700426657.030754,44745.333,3887,3,GX,1,100,-23.102
1700426657.071975,44784.667,3887,3,GX,1,100,-28.015
1700426657.113195,44824.000,3887,3,GX,1,100,-35.645
1700426657.154066,44863.000,3904,3,GX,1,100,-38.391
1700426657.194937,44902.000,3904,3,GX,1,100,-11.719
1700426657.235809,44941.000,3904,3,GX,1,100,-7.629
1700426657.276156,44979.500,3920,2,GX,1,100,-43.121
1700426657.316503,45018.000,3920,2,GX,1,100,-29.510
1700426657.357025,45056.667,3937,3,GX,1,100,-0.793
1700426657.397547,45095.333,3937,3,GX,1,100,22.552
1700426657.438069,45134.000,3937,3,GX,1,100,43.152
1700426657.478940,45173.000,3953,2,GX,1,100,50.964
1700426657.519811,45212.000,3953,2,GX,1,100,52.246
1700426657.561730,45252.000,3971,3,GX,1,100,56.854
1700426657.603649,45292.000,3971,3,GX,1,100,63.660
1700426657.645568,45332.000,3971,3,GX,1,100,66.345
1700426657.686964,45371.500,3986,2,GX,1,100,66.132
1700426657.728359,45411.000,3986,2,GX,1,100,64.789
1700426657.769230,45450.000,4003,3,GX,1,100,54.291
1700426657.810101,45489.000,4003,3,GX,1,100,41.077
1700426657.850972,45528.000,4003,3,GX,1,100,32.837
1700426657.891145,45566.333,4019,3,GX,1,100,29.175
1700426657.931317,45604.667,4019,3,GX,1,100,22.705
1700426657.971490,45643.000,4019,3,GX,1,100,7.782
1700426658.011837,45681.500,4039,2,GX,1,100,1.892
1700426658.052184,45720.000,4039,2,GX,1,100,3.174
1700426658.093055,45759.000,4055,3,GX,1,100,4.181
1700426658.133927,45798.000,4055,3,GX,1,100,1.495
1700426658.174798,45837.000,4055,3,GX,1,100,9.064
1700426658.216717,45877.000,4071,2,GX,1,100,12.848
1700426658.258636,45917.000,4071,2,GX,1,100,9.094
1700426658.299857,45956.333,4088,3,GX,1,100,3.296
1700426658.341077,45995.667,4088,3,GX,1,100,-3.174
1700426658.382298,46035.000,4088,3,GX,1,100,-4.395
1700426658.418628,46069.667,4105,3,GX,1,100,-9.430
1700426658.454957,46104.333,4105,3,GX,1,100,-16.571
1700426658.491287,46139.000,4105,3,GX,1,100,-14.832
1700426658.532159,46178.000,4121,2,GX,1,100,-5.707
1700426658.573030,46217.000,4121,2,GX,1,100,3.540
1700426658.613901,46256.000,4138,3,GX,1,100,3.906
1700426658.654772,46295.000,4138,3,GX,1,100,-1.404
1700426658.695643,46334.000,4138,3,GX,1,100,-5.249
1700426658.735816,46372.333,4154,3,GX,1,100,-11.780
1700426658.775988,46410.667,4154,3,GX,1,100,-21.271
1700426658.816161,46449.000,4154,3,GX,1,100,-29.358
1700426658.857032,46488.000,4171,2,GX,1,100,-30.762
1700426658.897903,46527.000,4171,2,GX,1,100,-19.440
1700426658.938774,46566.000,4188,3,GX,1,100,-6.500
1700426658.979645,46605.000,4188,3,GX,1,100,2.380
1700426659.020517,46644.000,4188,3,GX,1,100,7.965
1700426659.061388,46683.000,4207,2,GX,1,100,13.184
1700426659.102259,46722.000,4207,2,GX,1,100,20.203
1700426659.143130,46761.000,4222,3,GX,1,100,14.496
1700426659.184001,46800.000,4222,3,GX,1,100,6.561
1700426659.224873,46839.000,4222,3,GX,1,100,4.944
1700426659.265744,46878.000,4240,3,GX,1,100,1.862
1700426659.306615,46917.000,4240,3,GX,1,100,4.211
1700426659.347486,46956.000,4240,3,GX,1,100,-0.122
1700426659.387833,46994.500,4256,2,GX,1,100,-4.059
1700426659.428181,47033.000,4256,2,GX,1,100,1.160
1700426659.468703,47071.667,4273,3,GX,1,100,7.019
1700426659.509224,47110.333,4273,3,GX,1,100,8.636
1700426659.549746,47149.000,4273,3,GX,1,100,1.068
1700426659.590617,47188.000,4288,2,GX,1,100,-9.186
1700426659.631489,47227.000,4288,2,GX,1,100,-16.235
1700426659.672360,47266.000,4313,5,GX,1,100,-19.257
1700426659.713231,47305.000,4313,5,GX,1,100,-11.261
1700426659.754102,47344.000,4313,5,GX,1,100,3.082
1700426659.794973,47383.000,4313,5,GX,1,100,7.874
1700426659.835844,47422.000,4313,5,GX,1,100,9.155
1700426659.876716,47461.000,4329,2,GX,1,100,14.343
1700426659.917587,47500.000,4329,2,GX,1,100,15.137
1700426659.959157,47539.667,4346,3,GX,1,100,10.101
1700426660.000726,47579.333,4346,3,GX,1,100,9.460
1700426660.042296,47619.000,4346,3,GX,1,100,10.132
1700426660.083167,47658.000,4364,2,GX,1,100,11.139
1700426660.124039,47697.000,4364,2,GX,1,100,11.078
1700426660.160368,47731.667,4381,3,GX,1,100,13.977
1700426660.196698,47766.333,4381,3,GX,1,100,18.188
1700426660.233028,47801.000,4381,3,GX,1,100,23.315
1700426660.273550,47839.667,4398,3,GX,1,100,29.144
1700426660.314072,47878.333,4398,3,GX,1,100,32.288
1700426660.354594,47917.000,4398,3,GX,1,100,36.743
1700426660.396164,47956.667,4414,3,GX,1,100,18.280
1700426660.437734,47996.333,4414,3,GX,1,100,-1.465
1700426660.479303,48036.000,4414,3,GX,1,100,-14.252
1700426660.520175,48075.000,4430,2,GX,1,100,-5.951
1700426660.561046,48114.000,4430,2,GX,1,100,-3.021
1700426660.601917,48153.000,4447,3,GX,1,100,-5.646
1700426660.642788,48192.000,4447,3,GX,1,100,-10.590
1700426660.683659,48231.000,4447,3,GX,1,100,-19.287
1700426660.724530,48270.000,4464,2,GX,1,100,-17.792
1700426660.765402,48309.000,4464,2,GX,1,100,-11.139
1700426660.806273,48348.000,4480,3,GX,1,100,-5.524
1700426660.847144,48387.000,4480,3,GX,1,100,4.669
1700426660.888015,48426.000,4480,3,GX,1,100,7.111
1700426660.929236,48465.333,4496,3,GX,1,100,2.563
1700426660.970456,48504.667,4496,3,GX,1,100,-4.272
1700426661.011677,48544.000,4496,3,GX,1,100,-5.463
1700426661.053596,48584.000,4514,2,GX,1,100,-7.355
1700426661.095515,48624.000,4514,2,GX,1,100,-11.719
1700426661.136386,48663.000,4532,3,GX,1,100,-20.660
1700426661.177258,48702.000,4532,3,GX,1,100,-16.388
1700426661.218129,48741.000,4532,3,GX,1,100,-2.838
1700426661.259000,48780.000,4549,2,GX,1,100,5.157
1700426661.299871,48819.000,4549,2,GX,1,100,10.620
1700426661.340742,48858.000,4565,3,GX,1,100,12.207
1700426661.381613,48897.000,4565,3,GX,1,100,11.078
1700426661.422485,48936.000,4565,3,GX,1,100,7.751
1700426661.463356,48975.000,4582,2,GX,1,100,5.066
1700426661.504227,49014.000,4582,2,GX,1,100,2.747
1700426661.545098,49053.000,4598,3,GX,1,100,-1.160
1700426661.585969,49092.000,4598,3,GX,1,100,-3.113
1700426661.626840,49131.000,4598,3,GX,1,100,-1.923
1700426661.667362,49169.667,4616,3,GX,1,100,-5.280
1700426661.707884,49208.333,4616,3,GX,1,100,-7.019
1700426661.748406,49247.000,4616,3,GX,1,100,-0.427
1700426661.788753,49285.500,4631,2,GX,1,100,5.493
1700426661.829100,49324.000,4631,2,GX,1,100,10.193
1700426661.869972,49363.000,4648,3,GX,1,100,6.317
1700426661.910843,49402.000,4648,3,GX,1,100,9.369
1700426661.951714,49441.000,4648,3,GX,1,100,13.885
1700426661.988393,49476.000,4664,3,GX,1,100,16.479
1700426662.025072,49511.000,4664,3,GX,1,100,14.435
1700426662.061752,49546.000,4664,3,GX,1,100,5.890
1700426662.103671,49586.000,4684,2,GX,1,100,-0.610
1700426662.145590,49626.000,4684,2,GX,1,100,-4.181
1700426662.186461,49665.000,4700,3,GX,1,100,-1.434
1700426662.227332,49704.000,4700,3,GX,1,100,-3.174
1700426662.268203,49743.000,4700,3,GX,1,100,-12.604
1700426662.309075,49782.000,4716,2,GX,1,100,-19.440
1700426662.349946,49821.000,4716,2,GX,1,100,-23.438
1700426662.390118,49859.333,4735,3,GX,1,100,-35.431
1700426662.430291,49897.667,4735,3,GX,1,100,-47.272
1700426662.470464,49936.000,4735,3,GX,1,100,-60.425
1700426662.511335,49975.000,4752,3,GX,1,100,-73.120
1700426662.552206,50014.000,4752,3,GX,1,100,-83.344
1700426662.593077,50053.000,4752,3,GX,1,100,-86.151
1700426662.634472,50092.500,4768,2,GX,1,100,-87.250
1700426662.675867,50132.000,4768,2,GX,1,100,-84.229
1700426662.717787,50172.000,4785,3,GX,1,100,-75.348
1700426662.759706,50212.000,4785,3,GX,1,100,-74.371
1700426662.801625,50252.000,4785,3,GX,1,100,-72.052
1700426662.842496,50291.000,4801,2,GX,1,100,-62.439
1700426662.883367,50330.000,4801,2,GX,1,100,-52.429
1700426662.924238,50369.000,4818,3,GX,1,100,-49.103
1700426662.965110,50408.000,4818,3,GX,1,100,-49.286
1700426663.005981,50447.000,4818,3,GX,1,100,-47.089
1700426663.046852,50486.000,4835,2,GX,1,100,-41.046
1700426663.087723,50525.000,4835,2,GX,1,100,-34.454
1700426663.128594,50564.000,4854,3,GX,1,100,-29.022
1700426663.169466,50603.000,4854,3,GX,1,100,-23.010
1700426663.210337,50642.000,4854,3,GX,1,100,-17.181
1700426663.250859,50680.667,4869,3,GX,1,100,-11.322
1700426663.291380,50719.333,4869,3,GX,1,100,-0.977
1700426663.331902,50758.000,4869,3,GX,1,100,9.918
1700426663.373821,50798.000,4887,2,GX,1,100,16.235
1700426663.415740,50838.000,4887,2,GX,1,100,16.235
1700426663.456612,50877.000,4903,3,GX,1,100,18.646
1700426663.497483,50916.000,4903,3,GX,1,100,21.118
1700426663.538354,50955.000,4903,3,GX,1,100,18.311
1700426663.579225,50994.000,4920,2,GX,1,100,14.557
1700426663.620096,51033.000,4920,2,GX,1,100,8.514
1700426663.656426,51067.667,4935,3,GX,1,100,4.333
1700426663.692756,51102.333,4935,3,GX,1,100,5.035
1700426663.729086,51137.000,4935,3,GX,1,100,4.150
1700426663.769957,51176.000,4953,3,GX,1,100,2.106
1700426663.810828,51215.000,4953,3,GX,1,100,1.129
1700426663.851700,51254.000,4953,3,GX,1,100,0.641
1700426663.891872,51292.333,4969,3,GX,1,100,-0.458
1700426663.932045,51330.667,4969,3,GX,1,100,-2.075
1700426663.972217,51369.000,4969,3,GX,1,100,-0.977
1700426664.013088,51408.000,4988,2,GX,1,100,0.610
1700426664.053960,51447.000,4988,2,GX,1,100,3.204
1700426664.094831,51486.000,5005,3,GX,1,100,3.265
1700426664.135702,51525.000,5005,3,GX,1,100,2.289
1700426664.176573,51564.000,5005,3,GX,1,100,0.397
1700426664.217444,51603.000,5023,2,GX,1,100,-0.854
