LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1700426645.638874,33875.000,2093,1,T1,1,100,28.001
1700426645.778255,34008.000,2112,1,T1,1,100,28.071
1700426645.914492,34138.000,2128,1,T1,1,100,28.066
1700426646.049681,34267.000,2146,1,T1,1,100,27.993
1700426646.188015,34399.000,2178,1,T1,1,100,28.103
1700426646.322156,34527.000,2194,1,T1,1,100,28.116
1700426646.458393,34657.000,2214,1,T1,1,100,28.015
1700426646.594630,34787.000,2230,1,T1,1,100,27.971
1700426646.729820,34916.000,2263,1,T1,1,100,27.881
1700426646.865009,35045.000,2282,1,T1,1,100,27.913
1700426647.002294,35176.000,2298,1,T1,1,100,28.104
1700426647.137484,35305.000,2331,1,T1,1,100,28.045
1700426647.273721,35435.000,2348,1,T1,1,100,28.161
1700426647.409958,35565.000,2365,1,T1,1,100,28.034
1700426647.544099,35693.000,2382,1,T1,1,100,28.015
1700426647.680336,35823.000,2415,1,T1,1,100,28.006
1700426647.816574,35953.000,2433,1,T1,1,100,28.038
1700426647.953859,36084.000,2450,1,T1,1,100,27.981
1700426648.091144,36215.000,2483,1,T1,1,100,28.134
1700426648.226334,36344.000,2499,1,T1,1,100,28.093
1700426648.361523,36473.000,2518,1,T1,1,100,28.111
1700426648.499856,36605.000,2535,1,T1,1,100,28.084
1700426648.636093,36735.000,2567,1,T1,1,100,28.001
1700426648.772331,36865.000,2585,1,T1,1,100,28.036
1700426648.908568,36995.000,2603,1,T1,1,100,28.086
1700426649.044805,37125.000,2625,1,T1,1,100,28.108
1700426649.184186,37258.000,2642,1,T1,1,100,28.189
1700426649.321472,37389.000,2659,1,T1,1,100,28.117
1700426649.456661,37518.000,2692,1,T1,1,100,28.157
1700426649.596042,37651.000,2708,1,T1,1,100,28.068
1700426649.731231,37780.000,2725,1,T1,1,100,27.958
1700426649.865373,37908.000,2760,1,T1,1,100,28.053
1700426650.001610,38038.000,2776,1,T1,1,100,28.058
1700426650.138895,38169.000,2794,1,T1,1,100,28.238
1700426650.277228,38301.000,2810,1,T1,1,100,28.174
1700426650.414514,38432.000,2843,1,T1,1,100,28.182
1700426650.547607,38559.000,2860,1,T1,1,100,28.220
1700426650.683844,38689.000,2876,1,T1,1,100,28.202
