LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1700426648.629806,36729.000,2573,3,GZ,1,100,0.092
1700426648.670677,36768.000,2573,3,GZ,1,100,0.824
1700426648.711548,36807.000,2573,3,GZ,1,100,0.610
1700426648.752419,36846.000,2591,2,GZ,1,100,-0.732
1700426648.793290,36885.000,2591,2,GZ,1,100,-1.892
1700426648.834162,36924.000,2609,3,GZ,1,100,-2.441
1700426648.875033,36963.000,2609,3,GZ,1,100,-2.167
1700426648.915904,37002.000,2609,3,GZ,1,100,-0.458
1700426648.957037,37041.250,2631,4,GZ,1,100,-0.519
1700426648.998170,37080.500,2631,4,GZ,1,100,-1.038
1700426649.039303,37119.750,2631,4,GZ,1,100,-0.427
1700426649.080436,37159.000,2631,4,GZ,1,100,1.556
1700426649.122006,37198.667,2648,3,GZ,1,100,1.221
1700426649.163576,37238.333,2648,3,GZ,1,100,-0.977
1700426649.205146,37278.000,2648,3,GZ,1,100,0.610
1700426649.246017,37317.000,2665,2,GZ,1,100,0.336
1700426649.286888,37356.000,2665,2,GZ,1,100,-2.441
1700426649.327760,37395.000,2680,3,GZ,1,100,-1.038
1700426649.368631,37434.000,2680,3,GZ,1,100,1.007
1700426649.409502,37473.000,2680,3,GZ,1,100,1.831
1700426649.446181,37508.000,2698,3,GZ,1,100,1.404
1700426649.482860,37543.000,2698,3,GZ,1,100,-0.824
1700426649.519540,37578.000,2698,3,GZ,1,100,-2.594
1700426649.560760,37617.333,2714,3,GZ,1,100,-1.617
1700426649.601981,37656.667,2714,3,GZ,1,100,-0.244
1700426649.643201,37696.000,2714,3,GZ,1,100,-0.458
1700426649.684072,37735.000,2731,2,GZ,1,100,1.160
1700426649.724943,37774.000,2731,2,GZ,1,100,2.899
1700426649.765465,37812.667,2747,3,GZ,1,100,2.319
1700426649.805987,37851.333,2747,3,GZ,1,100,0.885
1700426649.846509,37890.000,2747,3,GZ,1,100,-0.610
1700426649.886856,37928.500,2766,2,GZ,1,100,-1.190
1700426649.927203,37967.000,2766,2,GZ,1,100,-1.984
1700426649.968075,38006.000,2782,3,GZ,1,100,-2.655
1700426650.008946,38045.000,2782,3,GZ,1,100,-2.167
1700426650.049817,38084.000,2782,3,GZ,1,100,-1.343
1700426650.091387,38123.667,2800,3,GZ,1,100,-0.702
1700426650.132957,38163.333,2800,3,GZ,1,100,-0.397
1700426650.174526,38203.000,2800,3,GZ,1,100,-0.305
1700426650.215922,38242.500,2816,2,GZ,1,100,-0.458
1700426650.257317,38282.000,2816,2,GZ,1,100,-0.244
1700426650.298188,38321.000,2832,3,GZ,1,100,0.427
1700426650.339059,38360.000,2832,3,GZ,1,100,0.854
1700426650.379930,38399.000,2832,3,GZ,1,100,0.885
1700426650.420802,38438.000,2849,2,GZ,1,100,0.977
1700426650.461673,38477.000,2849,2,GZ,1,100,0.732
1700426650.501845,38515.333,2866,3,GZ,1,100,0.763
1700426650.542018,38553.667,2866,3,GZ,1,100,0.671
1700426650.582190,38592.000,2866,3,GZ,1,100,0.610
1700426650.623061,38631.000,2882,2,GZ,1,100,1.129
1700426650.663933,38670.000,2882,2,GZ,1,100,1.068
1700426650.705590,38709.750,2900,4,GZ,1,100,0.824
1700426650.747247,38749.500,2900,4,GZ,1,100,0.336
1700426650.788904,38789.250,2900,4,GZ,1,100,-0.061
1700426650.830561,38829.000,2900,4,GZ,1,100,0.397
1700426650.871782,38868.333,2917,3,GZ,1,100,0.061
1700426650.913002,38907.667,2917,3,GZ,1,100,-0.366
1700426650.954223,38947.000,2917,3,GZ,1,100,-0.580
1700426650.995094,38986.000,2934,2,GZ,1,100,-0.580
1700426651.035965,39025.000,2934,2,GZ,1,100,-0.031
1700426651.076836,39064.000,2950,3,GZ,1,100,0.336
1700426651.117707,39103.000,2950,3,GZ,1,100,0.458
1700426651.158579,39142.000,2950,3,GZ,1,100,0.153
1700426651.194909,39176.667,2968,3,GZ,1,100,-0.427
1700426651.231239,39211.333,2968,3,GZ,1,100,-0.732
1700426651.267569,39246.000,2968,3,GZ,1,100,-1.099
1700426651.307392,39284.000,2984,2,GZ,1,100,-1.312
1700426651.347215,39322.000,2984,2,GZ,1,100,-1.038
1700426651.388086,39361.000,3000,3,GZ,1,100,-0.305
1700426651.428957,39400.000,3000,3,GZ,1,100,0.244
1700426651.469828,39439.000,3000,3,GZ,1,100,-0.397
1700426651.510700,39478.000,3017,2,GZ,1,100,-0.580
1700426651.551571,39517.000,3017,2,GZ,1,100,0.763
1700426651.592442,39556.000,3034,3,GZ,1,100,0.336
1700426651.633313,39595.000,3034,3,GZ,1,100,0.031
1700426651.674184,39634.000,3034,3,GZ,1,100,0.397
1700426651.715055,39673.000,3050,3,GZ,1,100,0.336
1700426651.755927,39712.000,3050,3,GZ,1,100,-0.275
1700426651.796798,39751.000,3050,3,GZ,1,100,0.366
1700426651.837669,39790.000,3067,2,GZ,1,100,1.282
1700426651.878540,39829.000,3067,2,GZ,1,100,1.709
1700426651.918713,39867.333,3085,3,GZ,1,100,1.526
1700426651.958885,39905.667,3085,3,GZ,1,100,0.763
1700426651.999058,39944.000,3085,3,GZ,1,100,-0.031
1700426652.039929,39983.000,3102,2,GZ,1,100,-0.549
1700426652.080800,40022.000,3102,2,GZ,1,100,-1.343
1700426652.121671,40061.000,3119,3,GZ,1,100,-0.092
1700426652.162543,40100.000,3119,3,GZ,1,100,0.946
1700426652.203414,40139.000,3119,3,GZ,1,100,-0.031
1700426652.244285,40178.000,3136,3,GZ,1,100,-1.587
1700426652.285156,40217.000,3136,3,GZ,1,100,-0.977
1700426652.326027,40256.000,3136,3,GZ,1,100,0.854
1700426652.366899,40295.000,3151,2,GZ,1,100,1.984
1700426652.407770,40334.000,3151,2,GZ,1,100,2.808
1700426652.449689,40374.000,3171,3,GZ,1,100,2.625
1700426652.491608,40414.000,3171,3,GZ,1,100,0.580
1700426652.533527,40454.000,3171,3,GZ,1,100,-1.221
1700426652.574922,40493.500,3187,2,GZ,1,100,-2.258
1700426652.616318,40533.000,3187,2,GZ,1,100,1.831
1700426652.657189,40572.000,3204,3,GZ,1,100,3.113
1700426652.698060,40611.000,3204,3,GZ,1,100,0.763
1700426652.738931,40650.000,3204,3,GZ,1,100,0.122
1700426652.779104,40688.333,3219,3,GZ,1,100,0.519
1700426652.819276,40726.667,3219,3,GZ,1,100,-1.099
1700426652.859448,40765.000,3219,3,GZ,1,100,-4.150
1700426652.899796,40803.500,3239,2,GZ,1,100,-3.387
1700426652.940143,40842.000,3239,2,GZ,1,100,-2.411
1700426652.976124,40876.333,3255,3,GZ,1,100,-2.045
1700426653.012104,40910.667,3255,3,GZ,1,100,-0.305
1700426653.048085,40945.000,3255,3,GZ,1,100,1.953
1700426653.088956,40984.000,3272,3,GZ,1,100,-1.526
1700426653.129827,41023.000,3272,3,GZ,1,100,-6.012
1700426653.170698,41062.000,3272,3,GZ,1,100,-3.021
1700426653.211570,41101.000,3289,2,GZ,1,100,-0.092
1700426653.252441,41140.000,3289,2,GZ,1,100,-2.350
1700426653.293312,41179.000,3305,3,GZ,1,100,-2.319
1700426653.334183,41218.000,3305,3,GZ,1,100,-0.702
1700426653.375054,41257.000,3305,3,GZ,1,100,0.092
1700426653.415227,41295.333,3321,3,GZ,1,100,0.153
1700426653.455399,41333.667,3321,3,GZ,1,100,1.099
1700426653.495572,41372.000,3321,3,GZ,1,100,1.007
1700426653.537491,41412.000,3341,2,GZ,1,100,0.854
1700426653.579410,41452.000,3341,2,GZ,1,100,0.671
1700426653.620631,41491.333,3357,3,GZ,1,100,-0.366
1700426653.661851,41530.667,3357,3,GZ,1,100,-1.740
1700426653.703072,41570.000,3357,3,GZ,1,100,-2.380
1700426653.743943,41609.000,3373,2,GZ,1,100,-1.495
1700426653.784814,41648.000,3373,2,GZ,1,100,-0.641
1700426653.825685,41687.000,3390,3,GZ,1,100,-0.641
1700426653.866556,41726.000,3390,3,GZ,1,100,-1.312
1700426653.907428,41765.000,3390,3,GZ,1,100,-1.251
1700426653.948299,41804.000,3409,2,GZ,1,100,-0.580
1700426653.989170,41843.000,3409,2,GZ,1,100,-0.519
1700426654.030041,41882.000,3425,3,GZ,1,100,-1.099
1700426654.070912,41921.000,3425,3,GZ,1,100,-1.526
1700426654.111783,41960.000,3425,3,GZ,1,100,-1.495
1700426654.152655,41999.000,3443,3,GZ,1,100,-1.038
1700426654.193526,42038.000,3443,3,GZ,1,100,-0.702
1700426654.234397,42077.000,3443,3,GZ,1,100,-0.671
1700426654.274849,42115.600,3465,5,GZ,1,100,-0.610
1700426654.315301,42154.200,3465,5,GZ,1,100,-0.610
1700426654.355753,42192.800,3465,5,GZ,1,100,-0.549
1700426654.396205,42231.400,3465,5,GZ,1,100,-0.275
1700426654.436657,42270.000,3465,5,GZ,1,100,-0.183
1700426654.477528,42309.000,3482,3,GZ,1,100,-0.305
1700426654.518399,42348.000,3482,3,GZ,1,100,-0.275
1700426654.559270,42387.000,3482,3,GZ,1,100,0.153
1700426654.600142,42426.000,3499,3,GZ,1,100,0.427
1700426654.641013,42465.000,3499,3,GZ,1,100,0.427
1700426654.681884,42504.000,3499,3,GZ,1,100,0.305
1700426654.722755,42543.000,3515,2,GZ,1,100,0.427
1700426654.763626,42582.000,3515,2,GZ,1,100,0.671
1700426654.799607,42616.333,3531,3,GZ,1,100,0.671
1700426654.835588,42650.667,3531,3,GZ,1,100,0.488
1700426654.871568,42685.000,3531,3,GZ,1,100,0.153
1700426654.911741,42723.333,3550,3,GZ,1,100,0.061
1700426654.951913,42761.667,3550,3,GZ,1,100,-0.153
1700426654.992086,42800.000,3550,3,GZ,1,100,0.671
1700426655.032957,42839.000,3567,2,GZ,1,100,0.793
1700426655.073828,42878.000,3567,2,GZ,1,100,0.305
1700426655.114699,42917.000,3583,3,GZ,1,100,-0.092
1700426655.155571,42956.000,3583,3,GZ,1,100,0.244
1700426655.196442,42995.000,3583,3,GZ,1,100,0.702
1700426655.238361,43035.000,3601,3,GZ,1,100,1.038
1700426655.280280,43075.000,3601,3,GZ,1,100,0.977
1700426655.322199,43115.000,3601,3,GZ,1,100,0.763
1700426655.363070,43154.000,3616,2,GZ,1,100,0.763
1700426655.403941,43193.000,3616,2,GZ,1,100,0.763
1700426655.444813,43232.000,3633,3,GZ,1,100,0.763
1700426655.485684,43271.000,3633,3,GZ,1,100,0.732
1700426655.526555,43310.000,3633,3,GZ,1,100,0.854
1700426655.567426,43349.000,3652,2,GZ,1,100,1.099
1700426655.608297,43388.000,3652,2,GZ,1,100,1.587
1700426655.649168,43427.000,3669,3,GZ,1,100,1.678
1700426655.690040,43466.000,3669,3,GZ,1,100,1.526
1700426655.730911,43505.000,3669,3,GZ,1,100,1.648
1700426655.771782,43544.000,3685,3,GZ,1,100,1.923
1700426655.812653,43583.000,3685,3,GZ,1,100,2.808
1700426655.853524,43622.000,3685,3,GZ,1,100,5.707
1700426655.895443,43662.000,3702,2,GZ,1,100,10.681
1700426655.937363,43702.000,3702,2,GZ,1,100,12.604
1700426655.978583,43741.333,3721,3,GZ,1,100,12.909
1700426656.019804,43780.667,3721,3,GZ,1,100,13.733
1700426656.061024,43820.000,3721,3,GZ,1,100,17.487
1700426656.101895,43859.000,3738,2,GZ,1,100,19.012
1700426656.142766,43898.000,3738,2,GZ,1,100,16.418
1700426656.183638,43937.000,3755,3,GZ,1,100,13.184
1700426656.224509,43976.000,3755,3,GZ,1,100,8.972
1700426656.265380,44015.000,3755,3,GZ,1,100,0.946
1700426656.306251,44054.000,3771,3,GZ,1,100,-2.777
1700426656.347122,44093.000,3771,3,GZ,1,100,-6.989
1700426656.387994,44132.000,3771,3,GZ,1,100,-14.099
1700426656.427817,44170.000,3787,2,GZ,1,100,-17.365
1700426656.467640,44208.000,3787,2,GZ,1,100,-16.815
1700426656.504669,44243.333,3804,3,GZ,1,100,-13.184
1700426656.541697,44278.667,3804,3,GZ,1,100,-13.733
1700426656.578726,44314.000,3804,3,GZ,1,100,-19.196
1700426656.619597,44353.000,3821,3,GZ,1,100,-18.890
1700426656.660468,44392.000,3821,3,GZ,1,100,-10.498
1700426656.701339,44431.000,3821,3,GZ,1,100,0.244
1700426656.742211,44470.000,3837,2,GZ,1,100,8.057
1700426656.783082,44509.000,3837,2,GZ,1,100,11.963
1700426656.823953,44548.000,3853,3,GZ,1,100,18.890
1700426656.864824,44587.000,3853,3,GZ,1,100,27.069
1700426656.905695,44626.000,3853,3,GZ,1,100,37.750
1700426656.947614,44666.000,3871,2,GZ,1,100,50.323
1700426656.989534,44706.000,3871,2,GZ,1,100,60.150
1700426657.030754,44745.333,3889,3,GZ,1,100,67.963
1700426657.071975,44784.667,3889,3,GZ,1,100,73.517
1700426657.113195,44824.000,3889,3,GZ,1,100,74.982
1700426657.154066,44863.000,3906,3,GZ,1,100,56.854
1700426657.194937,44902.000,3906,3,GZ,1,100,4.211
1700426657.235809,44941.000,3906,3,GZ,1,100,-21.759
1700426657.276156,44979.500,3922,2,GZ,1,100,2.533
1700426657.316503,45018.000,3922,2,GZ,1,100,-3.754
1700426657.357025,45056.667,3939,3,GZ,1,100,-18.951
1700426657.397547,45095.333,3939,3,GZ,1,100,-25.024
1700426657.438069,45134.000,3939,3,GZ,1,100,-21.606
1700426657.478940,45173.000,3955,2,GZ,1,100,-16.785
1700426657.519811,45212.000,3955,2,GZ,1,100,-19.409
1700426657.561730,45252.000,3973,3,GZ,1,100,-31.952
1700426657.603649,45292.000,3973,3,GZ,1,100,-35.736
1700426657.645568,45332.000,3973,3,GZ,1,100,-36.346
1700426657.686964,45371.500,3988,2,GZ,1,100,-33.386
1700426657.728359,45411.000,3988,2,GZ,1,100,-30.029
1700426657.769230,45450.000,4005,3,GZ,1,100,-30.090
1700426657.810101,45489.000,4005,3,GZ,1,100,-32.013
1700426657.850972,45528.000,4005,3,GZ,1,100,-33.844
1700426657.891145,45566.333,4021,3,GZ,1,100,-31.525
1700426657.931317,45604.667,4021,3,GZ,1,100,-28.931
1700426657.971490,45643.000,4021,3,GZ,1,100,-25.696
1700426658.011837,45681.500,4041,2,GZ,1,100,-22.522
1700426658.052184,45720.000,4041,2,GZ,1,100,-24.414
1700426658.093055,45759.000,4057,3,GZ,1,100,-27.222
1700426658.133927,45798.000,4057,3,GZ,1,100,-33.722
1700426658.174798,45837.000,4057,3,GZ,1,100,-40.985
1700426658.216717,45877.000,4073,2,GZ,1,100,-44.312
1700426658.258636,45917.000,4073,2,GZ,1,100,-40.100
1700426658.299857,45956.333,4090,3,GZ,1,100,-34.729
1700426658.341077,45995.667,4090,3,GZ,1,100,-25.116
1700426658.382298,46035.000,4090,3,GZ,1,100,-16.052
1700426658.418628,46069.667,4107,3,GZ,1,100,-14.832
1700426658.454957,46104.333,4107,3,GZ,1,100,-16.815
1700426658.491287,46139.000,4107,3,GZ,1,100,-12.787
1700426658.532159,46178.000,4123,2,GZ,1,100,-15.411
1700426658.573030,46217.000,4123,2,GZ,1,100,-14.496
1700426658.613901,46256.000,4140,3,GZ,1,100,-6.470
1700426658.654772,46295.000,4140,3,GZ,1,100,-2.625
1700426658.695643,46334.000,4140,3,GZ,1,100,0.366
1700426658.735816,46372.333,4156,3,GZ,1,100,-2.014
1700426658.775988,46410.667,4156,3,GZ,1,100,-6.287
1700426658.816161,46449.000,4156,3,GZ,1,100,-6.866
1700426658.857032,46488.000,4173,2,GZ,1,100,-4.608
1700426658.897903,46527.000,4173,2,GZ,1,100,-3.876
1700426658.938774,46566.000,4190,3,GZ,1,100,-8.057
1700426658.979645,46605.000,4190,3,GZ,1,100,-2.716
1700426659.020517,46644.000,4190,3,GZ,1,100,2.686
1700426659.061388,46683.000,4209,2,GZ,1,100,3.143
1700426659.102259,46722.000,4209,2,GZ,1,100,1.892
1700426659.143130,46761.000,4224,3,GZ,1,100,2.563
1700426659.184001,46800.000,4224,3,GZ,1,100,5.585
1700426659.224873,46839.000,4224,3,GZ,1,100,4.242
1700426659.265744,46878.000,4242,3,GZ,1,100,9.430
1700426659.306615,46917.000,4242,3,GZ,1,100,10.437
1700426659.347486,46956.000,4242,3,GZ,1,100,2.014
1700426659.387833,46994.500,4258,2,GZ,1,100,-1.526
1700426659.428181,47033.000,4258,2,GZ,1,100,1.007
1700426659.468703,47071.667,4275,3,GZ,1,100,3.113
1700426659.509224,47110.333,4275,3,GZ,1,100,4.578
1700426659.549746,47149.000,4275,3,GZ,1,100,2.289
1700426659.590617,47188.000,4290,2,GZ,1,100,0.580
1700426659.631489,47227.000,4290,2,GZ,1,100,0.488
1700426659.672360,47266.000,4315,5,GZ,1,100,0.031
1700426659.713231,47305.000,4315,5,GZ,1,100,1.953
1700426659.754102,47344.000,4315,5,GZ,1,100,6.531
1700426659.794973,47383.000,4315,5,GZ,1,100,10.620
1700426659.835844,47422.000,4315,5,GZ,1,100,14.008
1700426659.876716,47461.000,4331,2,GZ,1,100,14.099
1700426659.917587,47500.000,4331,2,GZ,1,100,12.909
1700426659.959157,47539.667,4348,3,GZ,1,100,14.130
1700426660.000726,47579.333,4348,3,GZ,1,100,16.724
1700426660.042296,47619.000,4348,3,GZ,1,100,13.000
1700426660.083167,47658.000,4366,2,GZ,1,100,4.150
1700426660.124039,47697.000,4366,2,GZ,1,100,-6.134
1700426660.160368,47731.667,4383,3,GZ,1,100,-11.047
1700426660.196698,47766.333,4383,3,GZ,1,100,-9.888
1700426660.233028,47801.000,4383,3,GZ,1,100,-1.587
1700426660.273550,47839.667,4400,3,GZ,1,100,8.026
1700426660.314072,47878.333,4400,3,GZ,1,100,15.137
1700426660.354594,47917.000,4400,3,GZ,1,100,13.275
1700426660.396164,47956.667,4416,3,GZ,1,100,3.143
1700426660.437734,47996.333,4416,3,GZ,1,100,-14.069
1700426660.479303,48036.000,4416,3,GZ,1,100,-19.653
1700426660.520175,48075.000,4432,2,GZ,1,100,-17.059
1700426660.561046,48114.000,4432,2,GZ,1,100,-15.076
1700426660.601917,48153.000,4449,3,GZ,1,100,-13.733
1700426660.642788,48192.000,4449,3,GZ,1,100,-11.078
1700426660.683659,48231.000,4449,3,GZ,1,100,-3.204
1700426660.724530,48270.000,4466,2,GZ,1,100,5.005
1700426660.765402,48309.000,4466,2,GZ,1,100,3.784
1700426660.806273,48348.000,4482,3,GZ,1,100,-2.167
1700426660.847144,48387.000,4482,3,GZ,1,100,-7.324
1700426660.888015,48426.000,4482,3,GZ,1,100,-4.669
1700426660.929236,48465.333,4498,3,GZ,1,100,-0.092
1700426660.970456,48504.667,4498,3,GZ,1,100,3.021
1700426661.011677,48544.000,4498,3,GZ,1,100,2.533
1700426661.053596,48584.000,4516,2,GZ,1,100,3.662
1700426661.095515,48624.000,4516,2,GZ,1,100,3.235
1700426661.136386,48663.000,4534,3,GZ,1,100,3.021
1700426661.177258,48702.000,4534,3,GZ,1,100,1.038
1700426661.218129,48741.000,4534,3,GZ,1,100,1.862
1700426661.259000,48780.000,4551,2,GZ,1,100,4.791
1700426661.299871,48819.000,4551,2,GZ,1,100,9.888
1700426661.340742,48858.000,4567,3,GZ,1,100,15.656
1700426661.381613,48897.000,4567,3,GZ,1,100,12.299
1700426661.422485,48936.000,4567,3,GZ,1,100,6.866
1700426661.463356,48975.000,4584,2,GZ,1,100,4.456
1700426661.504227,49014.000,4584,2,GZ,1,100,3.723
1700426661.545098,49053.000,4600,3,GZ,1,100,-1.129
1700426661.585969,49092.000,4600,3,GZ,1,100,-4.730
1700426661.626840,49131.000,4600,3,GZ,1,100,-10.620
1700426661.667362,49169.667,4618,3,GZ,1,100,-18.677
1700426661.707884,49208.333,4618,3,GZ,1,100,-23.956
1700426661.748406,49247.000,4618,3,GZ,1,100,-24.109
1700426661.788753,49285.500,4633,2,GZ,1,100,-22.552
1700426661.829100,49324.000,4633,2,GZ,1,100,-27.039
1700426661.869972,49363.000,4650,3,GZ,1,100,-22.430
1700426661.910843,49402.000,4650,3,GZ,1,100,-3.021
1700426661.951714,49441.000,4650,3,GZ,1,100,10.773
1700426661.988393,49476.000,4666,3,GZ,1,100,29.327
1700426662.025072,49511.000,4666,3,GZ,1,100,39.276
1700426662.061752,49546.000,4666,3,GZ,1,100,44.556
1700426662.103671,49586.000,4686,2,GZ,1,100,45.013
1700426662.145590,49626.000,4686,2,GZ,1,100,45.807
1700426662.186461,49665.000,4702,3,GZ,1,100,45.197
1700426662.227332,49704.000,4702,3,GZ,1,100,37.415
1700426662.268203,49743.000,4702,3,GZ,1,100,31.982
1700426662.309075,49782.000,4718,2,GZ,1,100,28.900
1700426662.349946,49821.000,4718,2,GZ,1,100,21.851
1700426662.390118,49859.333,4737,3,GZ,1,100,14.099
1700426662.430291,49897.667,4737,3,GZ,1,100,7.446
1700426662.470464,49936.000,4737,3,GZ,1,100,-1.282
1700426662.511335,49975.000,4754,3,GZ,1,100,-14.709
1700426662.552206,50014.000,4754,3,GZ,1,100,-27.069
1700426662.593077,50053.000,4754,3,GZ,1,100,-37.292
1700426662.634472,50092.500,4770,2,GZ,1,100,-40.192
1700426662.675867,50132.000,4770,2,GZ,1,100,-38.574
1700426662.717787,50172.000,4787,3,GZ,1,100,-40.039
1700426662.759706,50212.000,4787,3,GZ,1,100,-36.072
1700426662.801625,50252.000,4787,3,GZ,1,100,-31.799
1700426662.842496,50291.000,4803,2,GZ,1,100,-27.130
1700426662.883367,50330.000,4803,2,GZ,1,100,-25.208
1700426662.924238,50369.000,4820,3,GZ,1,100,-25.024
1700426662.965110,50408.000,4820,3,GZ,1,100,-27.374
1700426663.005981,50447.000,4820,3,GZ,1,100,-28.809
1700426663.046852,50486.000,4837,2,GZ,1,100,-32.196
1700426663.087723,50525.000,4837,2,GZ,1,100,-35.431
1700426663.128594,50564.000,4856,3,GZ,1,100,-37.170
1700426663.169466,50603.000,4856,3,GZ,1,100,-33.020
1700426663.210337,50642.000,4856,3,GZ,1,100,-28.473
1700426663.250859,50680.667,4871,3,GZ,1,100,-24.780
1700426663.291380,50719.333,4871,3,GZ,1,100,-25.330
1700426663.331902,50758.000,4871,3,GZ,1,100,-21.423
1700426663.373821,50798.000,4889,2,GZ,1,100,-15.289
1700426663.415740,50838.000,4889,2,GZ,1,100,-11.200
1700426663.456612,50877.000,4905,3,GZ,1,100,-12.390
1700426663.497483,50916.000,4905,3,GZ,1,100,-5.920
1700426663.538354,50955.000,4905,3,GZ,1,100,3.082
