LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1700426645.688129,33922.000,2089,2,PR,1,100,124392
1700426645.688129,33922.000,2089,2,PR,1,100,124385
1700426645.729524,33961.500,2108,4,PR,1,100,124367
1700426645.770919,34001.000,2108,4,PR,1,100,124371
1700426645.812314,34040.500,2108,4,PR,1,100,124359
1700426645.853709,34080.000,2108,4,PR,1,100,124359
1700426645.894580,34119.000,2124,2,PR,1,100,124380
1700426645.935452,34158.000,2124,2,PR,1,100,124380
1700426645.975624,34196.333,2142,3,PR,1,100,124391
1700426646.015797,34234.667,2142,3,PR,1,100,124394
1700426646.055969,34273.000,2142,3,PR,1,100,124406
1700426646.097364,34312.500,2158,2,PR,1,100,124411
1700426646.138760,34352.000,2158,2,PR,1,100,124408
1700426646.184172,34395.333,2174,3,PR,1,100,124427
1700426646.229584,34438.667,2174,3,PR,1,100,124442
1700426646.274997,34482.000,2174,3,PR,1,100,124435
1700426646.315868,34521.000,2190,2,PR,1,100,124450
1700426646.356739,34560.000,2190,2,PR,1,100,124466
1700426646.397610,34599.000,2210,3,PR,1,100,124456
1700426646.438482,34638.000,2210,3,PR,1,100,124468
1700426646.479353,34677.000,2210,3,PR,1,100,124466
1700426646.520224,34716.000,2226,2,PR,1,100,124459
1700426646.561095,34755.000,2226,2,PR,1,100,124463
1700426646.601966,34794.000,2243,3,PR,1,100,124462
1700426646.642838,34833.000,2243,3,PR,1,100,124471
1700426646.683709,34872.000,2243,3,PR,1,100,124473
1700426646.724580,34911.000,2259,3,PR,1,100,124474
1700426646.765451,34950.000,2259,3,PR,1,100,124475
1700426646.806322,34989.000,2259,3,PR,1,100,124462
1700426646.846145,35027.000,2278,2,PR,1,100,124484
1700426646.885968,35065.000,2278,2,PR,1,100,124479
1700426646.926840,35104.000,2294,3,PR,1,100,124488
1700426646.967711,35143.000,2294,3,PR,1,100,124488
1700426647.008582,35182.000,2294,3,PR,1,100,124491
