LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,UN
1669790690.000000,55709,6999,2,UN,1,100,rilassato perchè ancora non comincio a lavorare
