LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1669790657.111529,22695.000,1514,1,EL,1,100,26521.000000
1669790657.177564,22759.500,1534,2,EL,1,100,26521.000000
1669790657.243598,22824.000,1534,2,EL,1,100,26521.000000
1669790657.309633,22888.500,1549,2,EL,1,100,26521.000000
1669790657.375668,22953.000,1549,2,EL,1,100,26521.000000
1669790657.443238,23019.000,1566,1,EL,1,100,26521.000000
1669790657.509273,23083.500,1583,2,EL,1,100,26520.800781
1669790657.575308,23148.000,1583,2,EL,1,100,26521.000000
1669790657.642878,23214.000,1600,1,EL,1,100,26521.000000
1669790657.708401,23278.000,1615,2,EL,1,100,26521.000000
1669790657.773924,23342.000,1615,2,EL,1,100,26521.000000
1669790657.840470,23407.000,1633,1,EL,1,100,26521.000000
1669790657.906505,23471.500,1653,2,EL,1,100,26521.000000
1669790657.972540,23536.000,1653,2,EL,1,100,26520.800781
1669790658.039086,23601.000,1670,2,EL,1,100,26521.000000
1669790658.105633,23666.000,1670,2,EL,1,100,26521.000000
1669790658.172691,23731.500,1687,2,EL,1,100,26521.000000
1669790658.239750,23797.000,1687,2,EL,1,100,26520.400391
1669790658.307320,23863.000,1704,1,EL,1,100,26520.599609
1669790658.374379,23928.500,1719,2,EL,1,100,26520.800781
1669790658.441437,23994.000,1719,2,EL,1,100,26521.000000
1669790658.507984,24059.000,1737,1,EL,1,100,26521.000000
1669790658.574530,24124.000,1753,2,EL,1,100,26521.000000
1669790658.641077,24189.000,1753,2,EL,1,100,26521.000000
1669790658.709159,24255.500,1772,2,EL,1,100,26521.000000
1669790658.777241,24322.000,1772,2,EL,1,100,26521.000000
1669790658.843788,24387.000,1789,1,EL,1,100,26521.000000
1669790658.910335,24452.000,1807,2,EL,1,100,26521.000000
1669790658.976881,24517.000,1807,2,EL,1,100,26521.000000
1669790659.042404,24581.000,1823,1,EL,1,100,26521.000000
1669790659.108951,24646.000,1841,2,EL,1,100,26521.000000
1669790659.175497,24711.000,1841,2,EL,1,100,26521.000000
1669790659.241020,24775.000,1857,1,EL,1,100,26521.000000
1669790659.309102,24841.500,1873,2,EL,1,100,26521.000000
1669790659.377185,24908.000,1873,2,EL,1,100,26521.000000
1669790659.443731,24973.000,1889,1,EL,1,100,26521.000000
1669790659.510278,25038.000,1909,2,EL,1,100,26521.000000
1669790659.576824,25103.000,1909,2,EL,1,100,26521.000000
1669790659.643371,25168.000,1925,2,EL,1,100,26521.000000
1669790659.709918,25233.000,1925,2,EL,1,100,26521.000000
1669790659.776464,25298.000,1942,1,EL,1,100,26521.000000
1669790659.843011,25363.000,1960,2,EL,1,100,26521.000000
1669790659.909557,25428.000,1960,2,EL,1,100,26521.000000
1669790659.975080,25492.000,1977,1,EL,1,100,26521.000000
1669790660.041115,25556.500,1993,2,EL,1,100,26521.000000
1669790660.107150,25621.000,1993,2,EL,1,100,26521.000000
1669790660.173696,25686.000,2011,1,EL,1,100,26521.000000
1669790660.240755,25751.500,2030,2,EL,1,100,26520.800781
1669790660.307813,25817.000,2030,2,EL,1,100,26521.000000
1669790660.375896,25883.500,2049,2,EL,1,100,26521.000000
1669790660.443978,25950.000,2049,2,EL,1,100,26521.000000
1669790660.510524,26015.000,2066,1,EL,1,100,26521.000000
1669790660.577071,26080.000,2083,2,EL,1,100,26520.599609
1669790660.643618,26145.000,2083,2,EL,1,100,26521.000000
1669790660.708117,26208.000,2099,1,EL,1,100,26521.000000
1669790660.774151,26272.500,2116,2,EL,1,100,26521.000000
1669790660.840186,26337.000,2116,2,EL,1,100,26521.000000
1669790660.908268,26403.500,2134,2,EL,1,100,26521.000000
1669790660.976351,26470.000,2134,2,EL,1,100,26521.000000
1669790661.043921,26536.000,2151,1,EL,1,100,26521.000000
1669790661.110467,26601.000,2168,2,EL,1,100,26521.199219
1669790661.177014,26666.000,2168,2,EL,1,100,26521.199219
1669790661.243561,26731.000,2187,1,EL,1,100,26521.000000
1669790661.310107,26796.000,2202,2,EL,1,100,26521.400391
1669790661.376654,26861.000,2202,2,EL,1,100,26521.199219
1669790661.443200,26926.000,2219,1,EL,1,100,26521.000000
1669790661.509235,26990.500,2236,2,EL,1,100,26521.000000
1669790661.575270,27055.000,2236,2,EL,1,100,26521.199219
1669790661.642840,27121.000,2253,1,EL,1,100,26521.400391
1669790661.709899,27186.500,2269,2,EL,1,100,26521.800781
1669790661.776957,27252.000,2269,2,EL,1,100,26521.400391
1669790661.842992,27316.500,2286,2,EL,1,100,26521.800781
1669790661.909027,27381.000,2286,2,EL,1,100,26522.000000
1669790661.975573,27446.000,2304,1,EL,1,100,26521.599609
1669790662.042120,27511.000,2323,2,EL,1,100,26521.599609
1669790662.108666,27576.000,2323,2,EL,1,100,26521.000000
1669790662.174189,27640.000,2340,1,EL,1,100,26521.000000
1669790662.240736,27705.000,2356,2,EL,1,100,26521.199219
1669790662.307282,27770.000,2356,2,EL,1,100,26521.199219
1669790662.372805,27834.000,2372,1,EL,1,100,26521.000000
1669790662.439352,27899.000,2390,2,EL,1,100,26521.000000
1669790662.505898,27964.000,2390,2,EL,1,100,26521.000000
1669790662.573469,28030.000,2406,1,EL,1,100,26521.000000
1669790662.641551,28096.500,2422,2,EL,1,100,26521.000000
1669790662.709633,28163.000,2422,2,EL,1,100,26521.000000
1669790662.776180,28228.000,2438,1,EL,1,100,26521.000000
1669790662.842726,28293.000,2460,2,EL,1,100,26520.800781
1669790662.909273,28358.000,2460,2,EL,1,100,26521.000000
1669790662.974796,28422.000,2476,2,EL,1,100,26521.000000
1669790663.040319,28486.000,2476,2,EL,1,100,26521.000000
1669790663.106865,28551.000,2493,1,EL,1,100,26520.800781
1669790663.173924,28616.500,2509,2,EL,1,100,26520.800781
1669790663.240982,28682.000,2509,2,EL,1,100,26520.400391
1669790663.308553,28748.000,2526,1,EL,1,100,26520.199219
1669790663.375611,28813.500,2542,2,EL,1,100,26520.400391
1669790663.442670,28879.000,2542,2,EL,1,100,26520.000000
1669790663.509216,28944.000,2560,1,EL,1,100,26520.000000
1669790663.575251,29008.500,2575,2,EL,1,100,26520.000000
1669790663.641286,29073.000,2575,2,EL,1,100,26520.000000
1669790663.707832,29138.000,2592,1,EL,1,100,26520.199219
1669790663.774379,29203.000,2611,2,EL,1,100,26520.000000
1669790663.840925,29268.000,2611,2,EL,1,100,26520.199219
1669790663.907472,29333.000,2630,2,EL,1,100,26520.199219
1669790663.974019,29398.000,2630,2,EL,1,100,26520.199219
1669790664.039541,29462.000,2646,1,EL,1,100,26520.199219
1669790664.106088,29527.000,2663,2,EL,1,100,26520.199219
1669790664.172635,29592.000,2663,2,EL,1,100,26520.400391
1669790664.239181,29657.000,2679,1,EL,1,100,26520.400391
1669790664.305728,29722.000,2696,2,EL,1,100,26520.400391
1669790664.372274,29787.000,2696,2,EL,1,100,26520.400391
1669790664.437797,29851.000,2712,1,EL,1,100,26520.199219
1669790664.504344,29916.000,2730,2,EL,1,100,26520.599609
1669790664.570890,29981.000,2730,2,EL,1,100,26520.000000
1669790664.637437,30046.000,2747,2,EL,1,100,26520.599609
1669790664.703984,30111.000,2747,2,EL,1,100,26521.000000
1669790664.770530,30176.000,2764,1,EL,1,100,26521.000000
1669790664.837077,30241.000,2783,2,EL,1,100,26521.000000
1669790664.903623,30306.000,2783,2,EL,1,100,26521.000000
1669790664.969146,30370.000,2800,1,EL,1,100,26521.000000
1669790665.035181,30434.500,2815,2,EL,1,100,26521.000000
1669790665.101216,30499.000,2815,2,EL,1,100,26520.800781
1669790665.167250,30563.500,2833,2,EL,1,100,26520.800781
1669790665.233285,30628.000,2833,2,EL,1,100,26520.800781
1669790665.300855,30694.000,2849,1,EL,1,100,26520.599609
1669790665.366890,30758.500,2866,2,EL,1,100,26520.800781
1669790665.432925,30823.000,2866,2,EL,1,100,26520.800781
1669790665.499983,30888.500,2890,2,EL,1,100,26521.000000
