LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1669790657.806685,23374.000,1644,1,BV,1,100,3.76
1669790658.810003,24354.000,1799,1,BV,1,100,3.76
1669790659.809226,25330.000,1952,1,BV,1,100,3.76
1669790660.807425,26305.000,2127,1,BV,1,100,3.76
1669790661.810742,27285.000,2297,1,BV,1,100,3.76
1669790662.808941,28260.000,2449,1,BV,1,100,3.76
1669790663.807140,29235.000,2622,1,BV,1,100,3.76
1669790664.803292,30208.000,2775,1,BV,1,100,3.75
1669790665.799443,31181.000,2951,1,BV,1,100,3.75
1669790666.800713,32159.000,3103,1,BV,1,100,3.76
1669790667.797888,33133.000,3257,1,BV,1,100,3.76
1669790668.796087,34108.000,3428,1,BV,1,100,3.76
1669790669.794286,35083.000,3600,1,BV,1,100,3.76
1669790670.795556,36061.000,3742,1,BV,1,100,3.76
1669790671.793755,37036.000,3913,1,BV,1,100,3.76
1669790672.791954,38011.000,4064,1,BV,1,100,3.76
1669790673.789129,38985.000,4217,1,BV,1,100,3.76
1669790674.787328,39960.000,4372,1,BV,1,100,3.76
1669790675.791670,40941.000,4527,1,BV,1,100,3.75
1669790676.786797,41913.000,4701,1,BV,1,100,3.74
1669790677.780901,42884.000,4853,1,BV,1,100,3.75
1669790678.779100,43859.000,5024,1,BV,1,100,3.75
1669790679.777299,44834.000,5196,1,BV,1,100,3.75
1669790680.781640,45815.000,5349,1,BV,1,100,3.75
1669790681.776768,46787.000,5525,1,BV,1,100,3.75
1669790682.777014,47764.000,5677,1,BV,1,100,3.76
1669790683.775213,48739.000,5848,1,BV,1,100,3.76
1669790684.769317,49710.000,6019,1,BV,1,100,3.76
1669790685.773659,50691.000,6172,1,BV,1,100,3.75
1669790686.776977,51671.000,6331,1,BV,1,100,3.75
1669790687.776199,52647.000,6502,1,BV,1,100,3.76
1669790688.773374,53621.000,6671,1,BV,1,100,3.75
1669790689.772597,54597.000,6824,1,BV,1,100,3.75
1669790690.774891,55576.000,6997,1,BV,1,100,3.75
1669790691.773090,56551.000,7157,1,BV,1,100,3.75
1669790692.772313,57527.000,7326,1,BV,1,100,3.75
1669790693.769488,58501.000,7478,1,BV,1,100,3.75
1669790694.769734,59478.000,7649,1,BV,1,100,3.75
1669790695.763838,60449.000,7819,1,BV,1,100,3.76
1669790696.758965,61421.000,7972,1,BV,1,100,3.76
1669790697.757164,62396.000,8150,1,BV,1,100,3.76
1669790698.755363,63371.000,8302,1,BV,1,100,3.76
1669790699.758681,64351.000,8473,1,BV,1,100,3.75
1669790700.753809,65323.000,8626,1,BV,1,100,3.75
1669790701.748936,66295.000,8797,1,BV,1,100,3.75
1669790702.750206,67273.000,8954,1,BV,1,100,3.75
1669790703.747381,68247.000,9125,1,BV,1,100,3.75
1669790704.750699,69227.000,9296,1,BV,1,100,3.75
1669790705.747874,70201.000,9449,1,BV,1,100,3.75
1669790706.749145,71179.000,9620,1,BV,1,100,3.75
1669790707.748368,72155.000,9795,1,BV,1,100,3.75
1669790708.741447,73125.000,9947,1,BV,1,100,3.74
1669790709.739646,74100.000,10118,1,BV,1,100,3.74
1669790710.737845,75075.000,10290,1,BV,1,100,3.75
1669790711.737068,76051.000,10444,1,BV,1,100,3.75
1669790712.736290,77027.000,10603,1,BV,1,100,3.75
1669790713.733466,78001.000,10773,1,BV,1,100,3.75
1669790714.735760,78980.000,10925,1,BV,1,100,3.75
1669790715.730887,79952.000,11098,1,BV,1,100,3.75
1669790716.731134,80929.000,11268,1,BV,1,100,3.75
1669790717.731380,81906.000,11420,1,BV,1,100,3.76
1669790718.731627,82883.000,11579,1,BV,1,100,3.75
1669790719.729825,83858.000,11750,1,BV,1,100,3.75
1669790720.725977,84831.000,11920,1,BV,1,100,3.75
1669790721.722128,85804.000,12076,1,BV,1,100,3.75
1669790722.719303,86778.000,12229,1,BV,1,100,3.75
1669790723.717502,87753.000,12388,1,BV,1,100,3.75
1669790724.714677,88727.000,12557,1,BV,1,100,3.75
1669790725.712876,89702.000,12709,1,BV,1,100,3.75
1669790726.711075,90677.000,12880,1,BV,1,100,3.75
1669790727.705179,91648.000,13052,1,BV,1,100,3.75
1669790728.702354,92622.000,13211,1,BV,1,100,3.75
1669790729.701576,93598.000,13364,1,BV,1,100,3.75
1669790730.702847,94576.000,13535,1,BV,1,100,3.75
1669790731.700022,95550.000,13705,1,BV,1,100,3.75
1669790732.692078,96519.000,13857,1,BV,1,100,3.75
1669790733.693348,97497.000,14016,1,BV,1,100,3.75
1669790734.692571,98473.000,14187,1,BV,1,100,3.75
1669790735.688722,99446.000,14337,1,BV,1,100,3.75
1669790736.687945,100422.000,14508,1,BV,1,100,3.75
1669790737.685120,101396.000,14676,1,BV,1,100,3.74
1669790738.685367,102373.000,14829,1,BV,1,100,3.73
1669790739.681518,103346.000,14985,1,BV,1,100,3.73
1669790740.682788,104324.000,15158,1,BV,1,100,3.73
1669790741.682011,105300.000,15328,1,BV,1,100,3.72
1669790742.679186,106274.000,15481,1,BV,1,100,3.72
1669790743.683528,107255.000,15652,1,BV,1,100,3.73
1669790744.683774,108232.000,15826,1,BV,1,100,3.73
1669790745.684021,109209.000,15981,1,BV,1,100,3.73
1669790746.680172,110182.000,16151,1,BV,1,100,3.72
1669790747.677347,111156.000,16304,1,BV,1,100,3.73
