LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1669790813.025078,174985,27245,1,SA,1,100,0.000194
1669790814.958000,176873,27472,1,SA,1,100,0.000221
1669790816.753734,178627,27553,1,SA,1,100,0.000009
1669790816.951327,178820,27637,1,SA,1,100,0.000072
1669790817.621912,179475,27687,1,SA,1,100,0.000015
1669790817.954644,179800,27767,1,SA,1,100,0.000051
1669790818.485993,180319,27834,1,SA,1,100,0.000035
1669790818.817703,180643,27898,1,SA,1,100,0.000037
1669790819.148388,180966,27932,1,SA,1,100,0.000026
1669790819.951042,181750,28062,1,SA,1,100,0.000024
1669790820.217229,182010,28111,1,SA,1,100,0.000029
1669790820.618556,182402,28162,1,SA,1,100,0.000033
1669790821.020907,182795,28258,1,SA,1,100,0.000070
1669790821.483661,183247,28290,1,SA,1,100,0.000013
1669790821.686373,183445,28340,1,SA,1,100,0.000035
1669790822.288363,184033,28473,1,SA,1,100,0.000078
1669790823.150398,184875,28537,1,SA,1,100,0.000015
1669790823.349014,185069,28587,1,SA,1,100,0.000037
1669790823.679699,185392,28669,1,SA,1,100,0.000064
1669790824.545829,186238,28797,1,SA,1,100,0.000046
1669790824.945108,186628,28830,1,SA,1,100,0.000010
1669790825.276817,186952,28912,1,SA,1,100,0.000049
1669790826.074353,187731,29008,1,SA,1,100,0.000027
1669790826.336444,187987,29056,1,SA,1,100,0.000028
1669790826.606725,188251,29092,1,SA,1,100,0.000009
1669790826.807389,188447,29124,1,SA,1,100,0.000018
1669790827.006005,188641,29158,1,SA,1,100,0.000010
1669790827.206668,188837,29192,1,SA,1,100,0.000041
1669790827.605948,189227,29243,1,SA,1,100,0.000017
1669790827.939705,189553,29310,1,SA,1,100,0.000033
1669790828.475149,190076,29392,1,SA,1,100,0.000021
1669790828.740311,190335,29487,1,SA,1,100,0.000070
1669790829.541942,191118,29554,1,SA,1,100,0.000006
1669790829.741582,191313,29603,1,SA,1,100,0.000057
1669790830.139838,191702,29794,1,SA,1,100,0.000335
1669790832.803749,194304,30102,1,SA,1,100,0.000122
1669790833.802971,195280,30232,1,SA,1,100,0.000046
1669790834.870788,196323,30427,1,SA,1,100,0.000075
1669790835.803464,197234,30573,1,SA,1,100,0.000088
1669790836.601000,198013,30657,1,SA,1,100,0.000038
1669790837.065802,198467,30723,1,SA,1,100,0.000018
1669790837.395464,198789,30806,1,SA,1,100,0.000058
1669790838.324045,199696,30971,1,SA,1,100,0.000081
1669790839.060152,200415,31067,1,SA,1,100,0.000079
1669790839.525978,200870,31119,1,SA,1,100,0.000031
1669790839.924234,201259,31153,1,SA,1,100,0.000013
1669790840.390060,201714,31217,1,SA,1,100,0.000013
1669790840.725865,202042,31285,1,SA,1,100,0.000025
1669790840.990004,202300,31334,1,SA,1,100,0.000026
1669790841.258237,202562,31402,1,SA,1,100,0.000064
1669790841.793682,203085,31451,1,SA,1,100,0.000013
1669790842.126415,203410,31500,1,SA,1,100,0.000014
1669790842.324007,203603,31534,1,SA,1,100,0.000014
1669790842.522623,203797,31586,1,SA,1,100,0.000028
1669790842.791880,204060,31619,1,SA,1,100,0.000028
1669790843.190136,204449,31669,1,SA,1,100,0.000016
1669790843.660058,204908,31752,1,SA,1,100,0.000015
1669790843.860721,205104,31801,1,SA,1,100,0.000037
1669790844.459641,205689,31915,1,SA,1,100,0.000049
1669790845.118964,206333,32063,1,SA,1,100,0.000104
1669790845.985093,207179,32145,1,SA,1,100,0.000048
1669790846.520537,207702,32196,1,SA,1,100,0.000013
1669790846.857365,208031,32262,1,SA,1,100,0.000031
1669790847.122528,208290,32295,1,SA,1,100,0.000016
1669790847.718376,208872,32395,1,SA,1,100,0.000024
1669790847.987634,209135,32443,1,SA,1,100,0.000048
1669790848.588601,209722,32542,1,SA,1,100,0.000021
1669790848.855811,209983,32592,1,SA,1,100,0.000043
1669790849.451659,210565,32658,1,SA,1,100,0.000018
1669790849.650275,210759,32694,1,SA,1,100,0.000019
1669790849.981984,211083,32742,1,SA,1,100,0.000018
1669790850.319836,211413,32841,1,SA,1,100,0.000060
1669790850.786686,211869,32907,1,SA,1,100,0.000073
1669790851.650768,212713,33005,1,SA,1,100,0.000028
1669790851.916954,212973,33071,1,SA,1,100,0.000044
1669790852.248663,213297,33186,1,SA,1,100,0.000140
1669790853.651261,214667,33318,1,SA,1,100,0.000017
1669790854.118111,215123,33446,1,SA,1,100,0.000072
1669790854.652531,215645,33513,1,SA,1,100,0.000053
1669790855.051811,216035,33579,1,SA,1,100,0.000045
1669790855.985510,216947,33777,1,SA,1,100,0.000131
1669790856.849592,217791,33810,1,SA,1,100,0.000012
1669790857.181301,218115,33907,1,SA,1,100,0.000067
1669790858.113977,219026,34053,1,SA,1,100,0.000061
1669790858.516329,219419,34074,1,SA,1,100,0.000012
1669790858.981131,219873,34217,1,SA,1,100,0.000101
1669790859.578003,220456,34302,1,SA,1,100,0.000079
1669790860.245516,221108,34350,1,SA,1,100,0.000011
1669790861.110622,221953,34512,1,SA,1,100,0.000046
1669790861.508878,222342,34580,1,SA,1,100,0.000056
1669790862.110868,222930,34646,1,SA,1,100,0.000026
1669790862.379102,223192,34699,1,SA,1,100,0.000048
1669790862.843905,223646,34778,1,SA,1,100,0.000034
1669790863.178685,223973,34844,1,SA,1,100,0.000048
1669790863.975197,224751,35024,1,SA,1,100,0.000208
1669790864.974419,225727,35201,1,SA,1,100,0.000370
1669790866.709750,227422,35361,1,SA,1,100,0.000034
1669790866.977984,227684,35478,1,SA,1,100,0.000130
1669790867.908612,228593,35544,1,SA,1,100,0.000015
1669790868.111323,228791,35627,1,SA,1,100,0.000086
1669790868.641649,229309,35660,1,SA,1,100,0.000038
1669790868.906811,229568,35724,1,SA,1,100,0.000047
1669790869.641895,230286,35809,1,SA,1,100,0.000017
1669790870.373908,231001,35986,1,SA,1,100,0.000110
1669790871.303512,231909,36102,1,SA,1,100,0.000077
1669790872.101048,232688,36231,1,SA,1,100,0.000065
1669790872.501351,233079,36268,1,SA,1,100,0.000013
1669790872.835108,233405,36332,1,SA,1,100,0.000029
1669790873.632643,234184,36463,1,SA,1,100,0.000041
1669790873.965376,234509,36511,1,SA,1,100,0.000019
1669790874.898052,235420,36691,1,SA,1,100,0.000057
1669790875.368997,235880,36742,1,SA,1,100,0.000043
1669790875.831752,236332,36808,1,SA,1,100,0.000033
1669790876.164485,236657,36872,1,SA,1,100,0.000075
1669790876.698905,237179,36972,1,SA,1,100,0.000064
1669790877.568106,238028,37102,1,SA,1,100,0.000055
1669790877.968410,238419,37135,1,SA,1,100,0.000010
1669790878.166002,238612,37169,1,SA,1,100,0.000014
1669790878.365642,238807,37237,1,SA,1,100,0.000085
1669790878.961489,239389,37286,1,SA,1,100,0.000021
1669790879.162153,239585,37352,1,SA,1,100,0.000041
1669790879.761072,240170,37434,1,SA,1,100,0.000034
1669790880.094829,240496,37500,1,SA,1,100,0.000040
1669790880.429610,240823,37582,1,SA,1,100,0.000096
1669790880.960959,241342,37649,1,SA,1,100,0.000103
1669790882.492554,242838,37892,1,SA,1,100,0.000077
1669790883.757963,244074,38071,1,SA,1,100,0.000068
1669790884.155195,244462,38137,1,SA,1,100,0.000054
1669790884.952730,245241,38251,1,SA,1,100,0.000047
1669790885.285463,245566,38301,1,SA,1,100,0.000037
1669790886.079927,246342,38462,1,SA,1,100,0.000063
1669790886.948104,247190,38578,1,SA,1,100,0.000066
1669790887.349432,247582,38610,1,SA,1,100,0.000029
1669790887.547024,247775,38646,1,SA,1,100,0.000021
1669790888.145943,248360,38759,1,SA,1,100,0.000018
1669790888.546247,248751,38828,1,SA,1,100,0.000043
1669790889.014120,249208,38907,1,SA,1,100,0.000042
1669790889.347877,249534,38961,1,SA,1,100,0.000051
1669790889.810632,249986,39025,1,SA,1,100,0.000027
1669790890.208887,250375,39073,1,SA,1,100,0.000016
1669790890.408527,250570,39108,1,SA,1,100,0.000015
1669790890.607143,250764,39143,1,SA,1,100,0.000029
1669790890.874353,251025,39193,1,SA,1,100,0.000036
1669790891.140540,251285,39243,1,SA,1,100,0.000034
1669790891.405702,251544,39261,1,SA,1,100,0.000016
1669790891.604318,251738,39296,1,SA,1,100,0.000017
1669790892.069121,252192,39377,1,SA,1,100,0.000012
1669790892.268760,252387,39411,1,SA,1,100,0.000039
1669790892.534947,252647,39477,1,SA,1,100,0.000057
1669790892.933203,253036,39543,1,SA,1,100,0.000055
1669790893.531098,253620,39628,1,SA,1,100,0.000041
1669790894.131041,254206,39724,1,SA,1,100,0.000025
1669790894.533392,254599,39776,1,SA,1,100,0.000013
1669790894.733032,254794,39808,1,SA,1,100,0.000016
1669790895.061670,255115,39858,1,SA,1,100,0.000012
1669790895.399522,255445,39908,1,SA,1,100,0.000013
1669790895.597114,255638,39944,1,SA,1,100,0.000013
1669790895.797777,255834,39993,1,SA,1,100,0.000029
1669790896.133582,256162,40059,1,SA,1,100,0.000059
1669790896.666978,256683,40109,1,SA,1,100,0.000012
1669790896.998688,257007,40175,1,SA,1,100,0.000015
1669790897.598631,257593,40322,1,SA,1,100,0.000080
1669790898.128956,258111,40387,1,SA,1,100,0.000095
1669790898.734018,258702,40456,1,SA,1,100,0.000032
1669790899.133297,259092,40570,1,SA,1,100,0.000101
1669790899.861215,259803,40619,1,SA,1,100,0.000020
1669790900.192924,260127,40684,1,SA,1,100,0.000038
1669790900.460134,260388,40752,1,SA,1,100,0.000058
1669790901.391786,261298,40883,1,SA,1,100,0.000049
1669790901.861708,261757,41028,1,SA,1,100,0.000115
1669790902.726814,262602,41077,1,SA,1,100,0.000010
1669790903.058523,262926,41175,1,SA,1,100,0.000069
1669790903.792583,263643,41244,1,SA,1,100,0.000013
1669790903.992223,263838,41291,1,SA,1,100,0.000042
1669790904.257385,264097,41325,1,SA,1,100,0.000027
1669790904.653593,264484,41410,1,SA,1,100,0.000034
1669790905.123515,264943,41476,1,SA,1,100,0.000031
1669790905.523818,265334,41557,1,SA,1,100,0.000054
1669790906.058238,265856,41624,1,SA,1,100,0.000036
1669790906.323401,266115,41656,1,SA,1,100,0.000031
1669790906.721657,266504,41756,1,SA,1,100,0.000071
1669790907.586762,267349,41918,1,SA,1,100,0.000102
1669790908.254276,268001,41951,1,SA,1,100,0.000012
1669790908.585985,268325,42033,1,SA,1,100,0.000042
1669790909.052835,268781,42084,1,SA,1,100,0.000017
1669790909.255546,268979,42151,1,SA,1,100,0.000077
1669790910.055129,269760,42248,1,SA,1,100,0.000029
1669790910.589549,270282,42443,1,SA,1,100,0.000214
1669790912.715969,272359,42702,1,SA,1,100,0.000075
1669790913.181795,272814,42736,1,SA,1,100,0.000013
1669790913.381435,273009,42787,1,SA,1,100,0.000029
1669790913.779691,273398,42837,1,SA,1,100,0.000002
1669790913.978307,273592,42870,1,SA,1,100,0.000009
1669790914.843412,274437,43048,1,SA,1,100,0.000083
1669790915.375785,274957,43101,1,SA,1,100,0.000043
1669790915.775065,275347,43150,1,SA,1,100,0.000015
1669790915.974705,275542,43183,1,SA,1,100,0.000015
1669790916.307437,275867,43282,1,SA,1,100,0.000102
1669790917.111115,276652,43380,1,SA,1,100,0.000040
1669790917.442825,276976,43446,1,SA,1,100,0.000052
1669790917.778629,277304,43494,1,SA,1,100,0.000054
1669790918.308954,277822,43560,1,SA,1,100,0.000040
1669790918.707210,278211,43628,1,SA,1,100,0.000034
1669790919.105466,278600,43694,1,SA,1,100,0.000037
1669790919.640910,279123,43809,1,SA,1,100,0.000077
1669790920.372922,279838,44002,1,SA,1,100,0.000432
1669790922.239298,281661,44193,1,SA,1,100,0.000037
1669790922.705124,282116,44260,1,SA,1,100,0.000034
1669790923.038881,282442,44341,1,SA,1,100,0.000066
1669790923.633705,283023,44426,1,SA,1,100,0.000048
1669790924.167102,283544,44505,1,SA,1,100,0.000087
1669790924.702546,284067,44558,1,SA,1,100,0.000025
1669790925.032208,284389,44606,1,SA,1,100,0.000014
1669790925.230824,284583,44672,1,SA,1,100,0.000046
1669790925.562533,284907,44740,1,SA,1,100,0.000112
1669790926.159405,285490,44804,1,SA,1,100,0.000038
1669790927.226198,286532,45001,1,SA,1,100,0.000067
1669790927.888592,287179,45114,1,SA,1,100,0.000105
1669790928.686127,287958,45195,1,SA,1,100,0.000012
1669790928.888839,288156,45262,1,SA,1,100,0.000053
1669790929.284023,288542,45295,1,SA,1,100,0.000026
1669790929.686374,288935,45554,1,SA,1,100,0.000591
1669790932.878563,292053,45910,1,SA,1,100,0.000115
1669790933.873690,293025,46009,1,SA,1,100,0.000015
1669790934.338493,293479,46107,1,SA,1,100,0.000038
1669790934.806366,293936,46220,1,SA,1,100,0.000121
1669790935.468761,294583,46256,1,SA,1,100,0.000020
1669790935.931516,295035,46338,1,SA,1,100,0.000018
1669790936.268344,295364,46387,1,SA,1,100,0.000029
1669790936.533506,295623,46424,1,SA,1,100,0.000007
1669790936.736218,295821,46571,1,SA,1,100,0.000186
