LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1669790660.313956,25823.000,2022,2,RD,1,100,TL
1669790660.313956,25823.000,2022,2,RD,1,100,TU
1669790662.936404,28384.500,2879,2,RD,1,100,TL
1669790665.558851,30946.000,2879,2,RD,1,100,TU
1669790668.170549,33497.000,3722,2,RD,1,100,TL
1669790670.782247,36048.000,3722,2,RD,1,100,TU
1669790673.400088,38605.000,4546,2,RD,1,100,TL
1669790676.017928,41162.000,4546,2,RD,1,100,TU
1669790678.642423,43725.500,5420,2,RD,1,100,TL
1669790681.266919,46289.000,5420,2,RD,1,100,TU
1669790683.893973,48855.000,6279,2,RD,1,100,TL
1669790686.521028,51421.000,6279,2,RD,1,100,TU
1669790689.139892,53979.000,7134,2,RD,1,100,TL
1669790691.758757,56537.000,7134,2,RD,1,100,TU
1669790694.373014,59090.500,7994,2,RD,1,100,TL
1669790696.987272,61644.000,7994,2,RD,1,100,TU
1669790699.601017,64197.000,8850,2,RD,1,100,TL
1669790702.214762,66750.000,8850,2,RD,1,100,TU
1669790704.841305,69315.500,9723,2,RD,1,100,TL
1669790707.467848,71881.000,9723,2,RD,1,100,TU
1669790710.089784,74442.000,10582,2,RD,1,100,TL
1669790712.711720,77003.000,10582,2,RD,1,100,TU
1669790715.327001,79557.500,11441,2,RD,1,100,TL
1669790717.942282,82112.000,11441,2,RD,1,100,TU
1669790720.552956,84662.000,12282,2,RD,1,100,TL
1669790723.163630,87212.000,12282,2,RD,1,100,TU
1669790725.782494,89770.000,13139,2,RD,1,100,TL
1669790728.401359,92328.000,13139,2,RD,1,100,TU
1669790731.015104,94881.000,13996,2,RD,1,100,TL
1669790733.628849,97434.000,13996,2,RD,1,100,TU
1669790736.245154,99989.500,14850,2,RD,1,100,TL
1669790738.861459,102545.000,14850,2,RD,1,100,TU
1669790741.485954,105108.500,15707,2,RD,1,100,TL
1669790744.110450,107672.000,15707,2,RD,1,100,TU
1669790746.719588,110220.500,16563,2,RD,1,100,TL
1669790749.328726,112769.000,16563,2,RD,1,100,TU
1669790751.942472,115322.000,17417,2,RD,1,100,TL
1669790754.556217,117875.000,17417,2,RD,1,100,TU
1669790757.176617,120434.500,18258,2,RD,1,100,TL
1669790759.797017,122994.000,18258,2,RD,1,100,TU
1669790762.415370,125551.500,19116,2,RD,1,100,TL
1669790765.033722,128109.000,19116,2,RD,1,100,TU
1669790767.645420,130660.000,19969,2,RD,1,100,TL
1669790770.257118,133211.000,19969,2,RD,1,100,TU
1669790772.865744,135759.000,20820,2,RD,1,100,TL
1669790775.474371,138307.000,20820,2,RD,1,100,TU
1669790778.095795,140867.500,21673,2,RD,1,100,TL
1669790780.717219,143428.000,21673,2,RD,1,100,TU
1669790783.330964,145981.000,22532,2,RD,1,100,TL
1669790785.944709,148534.000,22532,2,RD,1,100,TU
1669790788.559990,151088.500,23385,2,RD,1,100,TL
1669790791.175272,153643.000,23385,2,RD,1,100,TU
1669790793.805398,156212.000,24243,2,RD,1,100,TL
1669790796.435524,158781.000,24243,2,RD,1,100,TU
1669790799.068209,161352.500,25099,2,RD,1,100,TL
1669790801.700895,163924.000,25099,2,RD,1,100,TU
1669790804.320271,166482.500,25956,2,RD,1,100,TL
1669790806.939647,169041.000,25956,2,RD,1,100,TU
1669790809.554929,171595.500,26815,2,RD,1,100,TL
1669790812.170210,174150.000,26815,2,RD,1,100,TU
1669790814.787539,176706.500,27635,2,RD,1,100,TL
1669790817.404867,179263.000,27635,2,RD,1,100,TU
1669790820.040112,181837.000,28455,2,RD,1,100,TL
1669790822.675357,184411.000,28455,2,RD,1,100,TU
1669790825.287567,186962.500,29274,2,RD,1,100,TL
1669790827.899777,189514.000,29274,2,RD,1,100,TU
1669790830.520177,192073.500,30084,2,RD,1,100,TL
1669790833.140577,194633.000,30084,2,RD,1,100,TU
1669790835.749715,197181.500,30903,2,RD,1,100,TL
1669790838.358854,199730.000,30903,2,RD,1,100,TU
