LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1669790660.346717,25855.000,2023,1,TL,1,100,2022-11-30_08-44-20-344063
1669790665.555780,30943.000,2877,1,TL,1,100,2022-11-30_08-44-20-437617
1669790665.581375,30968.000,2880,1,TL,1,100,2022-11-30_08-44-25-578650
1669790670.779176,36045.000,3720,1,TL,1,100,2022-11-30_08-44-25-631337
1669790670.813985,36079.000,3723,1,TL,1,100,2022-11-30_08-44-30-796761
1669790676.014857,41159.000,4544,1,TL,1,100,2022-11-30_08-44-30-886885
1669790676.038404,41182.000,4547,1,TL,1,100,2022-11-30_08-44-36-028404
1669790681.262823,46285.000,5418,1,TL,1,100,2022-11-30_08-44-36-081154
1669790681.287395,46309.000,5421,1,TL,1,100,2022-11-30_08-44-41-282378
1669790686.517957,51418.000,6277,1,TL,1,100,2022-11-30_08-44-41-432570
1669790686.543551,51443.000,6280,1,TL,1,100,2022-11-30_08-44-46-532152
1669790691.753638,56532.000,7132,1,TL,1,100,2022-11-30_08-44-46-662679
1669790691.806875,56584.000,7135,1,TL,1,100,2022-11-30_08-44-51-778803
1669790696.982152,61639.000,7992,1,TL,1,100,2022-11-30_08-44-51-851521
1669790697.025152,61681.000,7995,1,TL,1,100,2022-11-30_08-44-57-010334
1669790702.210667,66746.000,8848,1,TL,1,100,2022-11-30_08-44-57-100003
1669790702.238310,66773.000,8851,1,TL,1,100,2022-11-30_08-45-02-225643
1669790707.464777,71878.000,9721,1,TL,1,100,2022-11-30_08-45-02-324759
1669790707.499586,71912.000,9724,1,TL,1,100,2022-11-30_08-45-07-474572
1669790712.706600,76998.000,10580,1,TL,1,100,2022-11-30_08-45-07-543999
1669790712.784409,77074.000,10583,1,TL,1,100,2022-11-30_08-45-12-766681
1669790717.936139,82106.000,11439,1,TL,1,100,2022-11-30_08-45-12-833247
1669790718.010876,82179.000,11442,1,TL,1,100,2022-11-30_08-45-17-987455
1669790723.157487,87206.000,12280,1,TL,1,100,2022-11-30_08-45-18-054220
1669790723.231200,87278.000,12283,1,TL,1,100,2022-11-30_08-45-23-217049
1669790728.396240,92323.000,13137,1,TL,1,100,2022-11-30_08-45-23-316295
1669790728.468929,92394.000,13140,1,TL,1,100,2022-11-30_08-45-28-449046
1669790733.623730,97429.000,13994,1,TL,1,100,2022-11-30_08-45-28-536780
1669790733.685158,97489.000,13997,1,TL,1,100,2022-11-30_08-45-33-676071
1669790738.858388,102542.000,14848,1,TL,1,100,2022-11-30_08-45-33-794413
1669790744.106354,107668.000,15705,1,TL,1,100,2022-11-30_08-45-38-972285
1669790744.140140,107701.000,15708,1,TL,1,100,2022-11-30_08-45-44-126013
1669790754.592050,117910.000,17418,1,TL,1,100,2022-11-30_08-45-54-568153
1669790759.793946,122991.000,18256,1,TL,1,100,2022-11-30_08-45-54-709686
1669790759.836945,123033.000,18259,1,TL,1,100,2022-11-30_08-45-59-806189
1669790765.028603,128104.000,19114,1,TL,1,100,2022-11-30_08-45-59-909096
1669790765.117673,128191.000,19117,1,TL,1,100,2022-11-30_08-46-05-091950
1669790770.254046,133208.000,19967,1,TL,1,100,2022-11-30_08-46-05-215541
1669790775.497918,138330.000,20821,1,TL,1,100,2022-11-30_08-46-15-487084
1669790780.714147,143425.000,21671,1,TL,1,100,2022-11-30_08-46-15-589862
1669790780.799122,143508.000,21674,1,TL,1,100,2022-11-30_08-46-20-771755
1669790785.941638,148531.000,22530,1,TL,1,100,2022-11-30_08-46-20-868375
1669790786.046065,148633.000,22533,1,TL,1,100,2022-11-30_08-46-26-026556
1669790791.172200,153640.000,23383,1,TL,1,100,2022-11-30_08-46-26-103848
1669790791.202914,153670.000,23386,1,TL,1,100,2022-11-30_08-46-31-189414
1669790796.429381,158775.000,24241,1,TL,1,100,2022-11-30_08-46-31-269079
1669790801.697824,163921.000,25097,1,TL,1,100,2022-11-30_08-46-36-588044
1669790801.769489,163991.000,25100,1,TL,1,100,2022-11-30_08-46-41-741774
1669790806.934529,169036.000,25954,1,TL,1,100,2022-11-30_08-46-41-810028
1669790807.023599,169123.000,25957,1,TL,1,100,2022-11-30_08-46-46-975327
1669790812.164067,174144.000,26813,1,TL,1,100,2022-11-30_08-46-47-103106
1669790812.255185,174233.000,26816,1,TL,1,100,2022-11-30_08-46-52-215170
1669790817.401796,179260.000,27633,1,TL,1,100,2022-11-30_08-46-52-350642
1669790822.668191,184404.000,28453,1,TL,1,100,2022-11-30_08-46-57-694481
1669790827.935610,189549.000,29275,1,TL,1,100,2022-11-30_08-47-07-890376
1669790833.137506,194630.000,30082,1,TL,1,100,2022-11-30_08-47-07-990060
