LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1669790657.070577,22655.000,1508,4,EM,1,100,RS
1669790657.070577,22655.000,1508,4,EM,1,100,RB
1669790657.070577,22655.000,1508,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790657.070577,22655.000,1508,4,EM,1,100,PS
1669790657.122023,22705.250,1525,4,EM,1,100,RS
1669790657.173469,22755.500,1525,4,EM,1,100,RB
1669790657.224914,22805.750,1525,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790657.276360,22856.000,1525,4,EM,1,100,PS
1669790657.327806,22906.250,1560,4,EM,1,100,RS
1669790657.379251,22956.500,1560,4,EM,1,100,RB
1669790657.430697,23006.750,1560,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790657.482142,23057.000,1560,4,EM,1,100,PS
1669790657.533588,23107.250,1594,4,EM,1,100,RS
1669790657.585034,23157.500,1594,4,EM,1,100,RB
1669790657.636479,23207.750,1594,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790657.687925,23258.000,1594,4,EM,1,100,PS
1669790657.739371,23308.250,1626,4,EM,1,100,RS
1669790657.790816,23358.500,1626,4,EM,1,100,RB
1669790657.842262,23408.750,1626,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790657.893708,23459.000,1626,4,EM,1,100,PS
1669790657.945153,23509.250,1664,4,EM,1,100,RS
1669790657.996599,23559.500,1664,4,EM,1,100,RB
1669790658.048044,23609.750,1664,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790658.099490,23660.000,1664,4,EM,1,100,PS
1669790658.153751,23713.000,1698,4,EM,1,100,RS
1669790658.208012,23766.000,1698,4,EM,1,100,RB
1669790658.262273,23819.000,1698,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790658.316534,23872.000,1698,4,EM,1,100,PS
1669790658.367980,23922.250,1730,4,EM,1,100,RS
1669790658.419426,23972.500,1730,4,EM,1,100,RB
1669790658.470871,24022.750,1730,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790658.522317,24073.000,1730,4,EM,1,100,PS
1669790658.573763,24123.250,1764,4,EM,1,100,RS
1669790658.625208,24173.500,1764,4,EM,1,100,RB
1669790658.676654,24223.750,1764,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790658.728099,24274.000,1764,4,EM,1,100,PS
1669790658.779545,24324.250,1801,4,EM,1,100,RS
1669790658.830991,24374.500,1801,4,EM,1,100,RB
1669790658.882436,24424.750,1801,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790658.933882,24475.000,1801,4,EM,1,100,PS
1669790658.985584,24525.500,1834,4,EM,1,100,RS
1669790659.037285,24576.000,1834,4,EM,1,100,RB
1669790659.088987,24626.500,1834,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790659.140688,24677.000,1834,4,EM,1,100,PS
1669790659.194438,24729.500,1867,4,EM,1,100,RS
1669790659.248187,24782.000,1867,4,EM,1,100,RB
1669790659.301936,24834.500,1867,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790659.355685,24887.000,1867,4,EM,1,100,PS
1669790659.406875,24937.000,1900,4,EM,1,100,RS
1669790659.458064,24987.000,1900,4,EM,1,100,RB
1669790659.509254,25037.000,1900,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790659.560444,25087.000,1900,4,EM,1,100,PS
1669790659.611889,25137.250,1936,4,EM,1,100,RS
1669790659.663335,25187.500,1936,4,EM,1,100,RB
1669790659.714781,25237.750,1936,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790659.766226,25288.000,1936,4,EM,1,100,PS
1669790659.817672,25338.250,1971,4,EM,1,100,RS
1669790659.869117,25388.500,1971,4,EM,1,100,RB
1669790659.920563,25438.750,1971,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790659.972009,25489.000,1971,4,EM,1,100,PS
1669790660.023454,25539.250,2004,4,EM,1,100,RS
1669790660.074900,25589.500,2004,4,EM,1,100,RB
1669790660.126346,25639.750,2004,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790660.177791,25690.000,2004,4,EM,1,100,PS
1669790660.239475,25750.250,2041,4,EM,1,100,RS
1669790660.301158,25810.500,2041,4,EM,1,100,RB
1669790660.362842,25870.750,2041,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790660.424526,25931.000,2041,4,EM,1,100,PS
1669790660.476227,25981.500,2077,4,EM,1,100,RS
1669790660.527929,26032.000,2077,4,EM,1,100,RB
1669790660.579630,26082.500,2077,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790660.631332,26133.000,2077,4,EM,1,100,PS
1669790660.682778,26183.250,2109,4,EM,1,100,RS
1669790660.734223,26233.500,2109,4,EM,1,100,RB
1669790660.785669,26283.750,2109,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790660.837115,26334.000,2109,4,EM,1,100,PS
1669790660.888560,26384.250,2145,4,EM,1,100,RS
1669790660.940006,26434.500,2145,4,EM,1,100,RB
1669790660.991452,26484.750,2145,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790661.042897,26535.000,2145,4,EM,1,100,PS
1669790661.094343,26585.250,2179,4,EM,1,100,RS
1669790661.145788,26635.500,2179,4,EM,1,100,RB
1669790661.197234,26685.750,2179,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790661.248680,26736.000,2179,4,EM,1,100,PS
1669790661.300125,26786.250,2213,4,EM,1,100,RS
1669790661.351571,26836.500,2213,4,EM,1,100,RB
1669790661.403017,26886.750,2213,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790661.454462,26937.000,2213,4,EM,1,100,PS
1669790661.505908,26987.250,2247,4,EM,1,100,RS
1669790661.557353,27037.500,2247,4,EM,1,100,RB
1669790661.608799,27087.750,2247,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790661.660245,27138.000,2247,4,EM,1,100,PS
1669790661.711690,27188.250,2279,4,EM,1,100,RS
1669790661.763136,27238.500,2279,4,EM,1,100,RB
1669790661.814582,27288.750,2279,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790661.866027,27339.000,2279,4,EM,1,100,PS
1669790661.917473,27389.250,2315,4,EM,1,100,RS
1669790661.968919,27439.500,2315,4,EM,1,100,RB
1669790662.020364,27489.750,2315,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790662.071810,27540.000,2315,4,EM,1,100,PS
1669790662.123255,27590.250,2350,4,EM,1,100,RS
1669790662.174701,27640.500,2350,4,EM,1,100,RB
1669790662.226147,27690.750,2350,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790662.277592,27741.000,2350,4,EM,1,100,PS
1669790662.329038,27791.250,2383,4,EM,1,100,RS
1669790662.380484,27841.500,2383,4,EM,1,100,RB
1669790662.431929,27891.750,2383,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790662.483375,27942.000,2383,4,EM,1,100,PS
1669790662.534821,27992.250,2416,4,EM,1,100,RS
1669790662.586266,28042.500,2416,4,EM,1,100,RB
1669790662.637712,28092.750,2416,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790662.689157,28143.000,2416,4,EM,1,100,PS
1669790662.740603,28193.250,2451,4,EM,1,100,RS
1669790662.792049,28243.500,2451,4,EM,1,100,RB
1669790662.843494,28293.750,2451,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790662.894940,28344.000,2451,4,EM,1,100,PS
1669790662.947154,28395.000,2487,4,EM,1,100,RS
1669790662.999367,28446.000,2487,4,EM,1,100,RB
1669790663.051580,28497.000,2487,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790663.103794,28548.000,2487,4,EM,1,100,PS
1669790663.155240,28598.250,2520,4,EM,1,100,RS
1669790663.206685,28648.500,2520,4,EM,1,100,RB
1669790663.258131,28698.750,2520,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790663.309577,28749.000,2520,4,EM,1,100,PS
1669790663.362558,28800.750,2553,4,EM,1,100,RS
1669790663.415539,28852.500,2553,4,EM,1,100,RB
1669790663.468520,28904.250,2553,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790663.521502,28956.000,2553,4,EM,1,100,PS
1669790663.572947,29006.250,2586,4,EM,1,100,RS
1669790663.624393,29056.500,2586,4,EM,1,100,RB
1669790663.675839,29106.750,2586,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790663.727284,29157.000,2586,4,EM,1,100,PS
1669790663.781545,29210.000,2624,4,EM,1,100,RS
1669790663.835806,29263.000,2624,4,EM,1,100,RB
1669790663.890068,29316.000,2624,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790663.944329,29369.000,2624,4,EM,1,100,PS
1669790663.995774,29419.250,2656,4,EM,1,100,RS
1669790664.047220,29469.500,2656,4,EM,1,100,RB
1669790664.098665,29519.750,2656,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790664.150111,29570.000,2656,4,EM,1,100,PS
1669790664.201557,29620.250,2690,4,EM,1,100,RS
1669790664.253002,29670.500,2690,4,EM,1,100,RB
1669790664.304448,29720.750,2690,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790664.355894,29771.000,2690,4,EM,1,100,PS
1669790664.407339,29821.250,2723,4,EM,1,100,RS
1669790664.458785,29871.500,2723,4,EM,1,100,RB
1669790664.510231,29921.750,2723,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790664.561676,29972.000,2723,4,EM,1,100,PS
1669790664.613122,30022.250,2758,4,EM,1,100,RS
1669790664.664567,30072.500,2758,4,EM,1,100,RB
1669790664.716013,30122.750,2758,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790664.767459,30173.000,2758,4,EM,1,100,PS
1669790664.818904,30223.250,2794,4,EM,1,100,RS
1669790664.870350,30273.500,2794,4,EM,1,100,RB
1669790664.921796,30323.750,2794,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790664.973241,30374.000,2794,4,EM,1,100,PS
1669790665.044139,30443.250,2826,4,EM,1,100,RS
1669790665.115037,30512.500,2826,4,EM,1,100,RB
1669790665.185934,30581.750,2826,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790665.256832,30651.000,2826,4,EM,1,100,PS
1669790665.308278,30701.250,2860,4,EM,1,100,RS
1669790665.359723,30751.500,2860,4,EM,1,100,RB
1669790665.411169,30801.750,2860,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790665.462615,30852.000,2860,4,EM,1,100,PS
1669790665.514060,30902.250,2901,4,EM,1,100,RS
1669790665.565506,30952.500,2901,4,EM,1,100,RB
1669790665.616951,31002.750,2901,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790665.668397,31053.000,2901,4,EM,1,100,PS
1669790665.719843,31103.250,2933,4,EM,1,100,RS
1669790665.771288,31153.500,2933,4,EM,1,100,RB
1669790665.822734,31203.750,2933,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790665.874180,31254.000,2933,4,EM,1,100,PS
1669790665.927161,31305.750,2969,4,EM,1,100,RS
1669790665.980142,31357.500,2969,4,EM,1,100,RB
1669790666.033124,31409.250,2969,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790666.086105,31461.000,2969,4,EM,1,100,PS
1669790666.137551,31511.250,3002,4,EM,1,100,RS
1669790666.188996,31561.500,3002,4,EM,1,100,RB
1669790666.240442,31611.750,3002,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790666.291888,31662.000,3002,4,EM,1,100,PS
1669790666.343333,31712.250,3035,4,EM,1,100,RS
1669790666.394779,31762.500,3035,4,EM,1,100,RB
1669790666.446224,31812.750,3035,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790666.497670,31863.000,3035,4,EM,1,100,PS
1669790666.549116,31913.250,3070,4,EM,1,100,RS
1669790666.600561,31963.500,3070,4,EM,1,100,RB
1669790666.652007,32013.750,3070,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790666.703453,32064.000,3070,4,EM,1,100,PS
1669790666.754898,32114.250,3105,4,EM,1,100,RS
1669790666.806344,32164.500,3105,4,EM,1,100,RB
1669790666.857790,32214.750,3105,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790666.909235,32265.000,3105,4,EM,1,100,PS
1669790666.960681,32315.250,3139,4,EM,1,100,RS
1669790667.012126,32365.500,3139,4,EM,1,100,RB
1669790667.063572,32415.750,3139,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790667.115018,32466.000,3139,4,EM,1,100,PS
1669790667.166463,32516.250,3172,4,EM,1,100,RS
1669790667.217909,32566.500,3172,4,EM,1,100,RB
1669790667.269355,32616.750,3172,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790667.320800,32667.000,3172,4,EM,1,100,PS
1669790667.387603,32732.250,3207,4,EM,1,100,RS
1669790667.454405,32797.500,3207,4,EM,1,100,RB
1669790667.521208,32862.750,3207,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790667.588011,32928.000,3207,4,EM,1,100,PS
1669790667.639456,32978.250,3241,4,EM,1,100,RS
1669790667.690902,33028.500,3241,4,EM,1,100,RB
1669790667.742347,33078.750,3241,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790667.793793,33129.000,3241,4,EM,1,100,PS
1669790667.845239,33179.250,3276,4,EM,1,100,RS
1669790667.896684,33229.500,3276,4,EM,1,100,RB
1669790667.948130,33279.750,3276,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790667.999576,33330.000,3276,4,EM,1,100,PS
1669790668.051021,33380.250,3309,4,EM,1,100,RS
1669790668.102467,33430.500,3309,4,EM,1,100,RB
1669790668.153913,33480.750,3309,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790668.205358,33531.000,3309,4,EM,1,100,PS
1669790668.256804,33581.250,3344,4,EM,1,100,RS
1669790668.308249,33631.500,3344,4,EM,1,100,RB
1669790668.359695,33681.750,3344,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790668.411141,33732.000,3344,4,EM,1,100,PS
1669790668.462586,33782.250,3378,4,EM,1,100,RS
1669790668.514032,33832.500,3378,4,EM,1,100,RB
1669790668.565478,33882.750,3378,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790668.616923,33933.000,3378,4,EM,1,100,PS
1669790668.668369,33983.250,3410,4,EM,1,100,RS
1669790668.719815,34033.500,3410,4,EM,1,100,RB
1669790668.771260,34083.750,3410,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790668.822706,34134.000,3410,4,EM,1,100,PS
1669790668.874151,34184.250,3446,4,EM,1,100,RS
1669790668.925597,34234.500,3446,4,EM,1,100,RB
1669790668.977043,34284.750,3446,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790669.028488,34335.000,3446,4,EM,1,100,PS
1669790669.079934,34385.250,3481,4,EM,1,100,RS
1669790669.131380,34435.500,3481,4,EM,1,100,RB
1669790669.182825,34485.750,3481,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790669.234271,34536.000,3481,4,EM,1,100,PS
1669790669.285717,34586.250,3514,4,EM,1,100,RS
1669790669.337162,34636.500,3514,4,EM,1,100,RB
1669790669.388608,34686.750,3514,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790669.440053,34737.000,3514,4,EM,1,100,PS
1669790669.491499,34787.250,3548,4,EM,1,100,RS
1669790669.542945,34837.500,3548,4,EM,1,100,RB
1669790669.594390,34887.750,3548,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790669.645836,34938.000,3548,4,EM,1,100,PS
1669790669.721597,35012.000,3580,4,EM,1,100,RS
1669790669.797357,35086.000,3580,4,EM,1,100,RB
1669790669.873118,35160.000,3580,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790669.948879,35234.000,3580,4,EM,1,100,PS
1669790670.000324,35284.250,3618,4,EM,1,100,RS
1669790670.051770,35334.500,3618,4,EM,1,100,RB
1669790670.103216,35384.750,3618,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790670.154661,35435.000,3618,4,EM,1,100,PS
1669790670.206107,35485.250,3652,4,EM,1,100,RS
1669790670.257553,35535.500,3652,4,EM,1,100,RB
1669790670.308998,35585.750,3652,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790670.360444,35636.000,3652,4,EM,1,100,PS
1669790670.411890,35686.250,3684,4,EM,1,100,RS
1669790670.463335,35736.500,3684,4,EM,1,100,RB
1669790670.514781,35786.750,3684,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790670.566226,35837.000,3684,4,EM,1,100,PS
1669790670.629958,35899.250,3725,4,EM,1,100,RS
1669790670.693689,35961.500,3725,4,EM,1,100,RB
1669790670.757420,36023.750,3725,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790670.821151,36086.000,3725,4,EM,1,100,PS
1669790670.872341,36136.000,3761,4,EM,1,100,RS
1669790670.923531,36186.000,3761,4,EM,1,100,RB
1669790670.974720,36236.000,3761,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790671.025910,36286.000,3761,4,EM,1,100,PS
1669790671.077355,36336.250,3793,4,EM,1,100,RS
1669790671.128801,36386.500,3793,4,EM,1,100,RB
1669790671.180247,36436.750,3793,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790671.231692,36487.000,3793,4,EM,1,100,PS
1669790671.288257,36542.250,3827,4,EM,1,100,RS
1669790671.344822,36597.500,3827,4,EM,1,100,RB
1669790671.401386,36652.750,3827,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790671.457951,36708.000,3827,4,EM,1,100,PS
1669790671.509140,36758.000,3861,4,EM,1,100,RS
1669790671.560330,36808.000,3861,4,EM,1,100,RB
1669790671.611520,36858.000,3861,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790671.662709,36908.000,3861,4,EM,1,100,PS
1669790671.714155,36958.250,3895,4,EM,1,100,RS
1669790671.765601,37008.500,3895,4,EM,1,100,RB
1669790671.817046,37058.750,3895,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790671.868492,37109.000,3895,4,EM,1,100,PS
1669790671.919938,37159.250,3931,4,EM,1,100,RS
1669790671.971383,37209.500,3931,4,EM,1,100,RB
1669790672.022829,37259.750,3931,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790672.074275,37310.000,3931,4,EM,1,100,PS
1669790672.135702,37370.000,3964,4,EM,1,100,RS
1669790672.197130,37430.000,3964,4,EM,1,100,RB
1669790672.258558,37490.000,3964,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790672.319985,37550.000,3964,4,EM,1,100,PS
1669790672.372199,37601.000,3997,4,EM,1,100,RS
1669790672.424412,37652.000,3997,4,EM,1,100,RB
1669790672.476626,37703.000,3997,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790672.528839,37754.000,3997,4,EM,1,100,PS
1669790672.580029,37804.000,4031,4,EM,1,100,RS
1669790672.631218,37854.000,4031,4,EM,1,100,RB
1669790672.682408,37904.000,4031,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790672.733598,37954.000,4031,4,EM,1,100,PS
1669790672.785043,38004.250,4066,4,EM,1,100,RS
1669790672.836489,38054.500,4066,4,EM,1,100,RB
1669790672.887935,38104.750,4066,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790672.939380,38155.000,4066,4,EM,1,100,PS
1669790672.992362,38206.750,4099,4,EM,1,100,RS
1669790673.045343,38258.500,4099,4,EM,1,100,RB
1669790673.098324,38310.250,4099,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790673.151306,38362.000,4099,4,EM,1,100,PS
1669790673.202751,38412.250,4134,4,EM,1,100,RS
1669790673.254197,38462.500,4134,4,EM,1,100,RB
1669790673.305643,38512.750,4134,4,EM,1,100,2022-11-30_08-44-16-792664.csv
1669790673.357088,38563.000,4134,4,EM,1,100,PS
