LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1669790767.687907,130701.500,19968,2,AK,1,100,19116
1669790770.256094,133210.000,19968,2,AK,1,100,RD
1669790772.878542,135771.500,20822,2,AK,1,100,20820
1669790775.500989,138333.000,20822,2,AK,1,100,RD
1669790778.108592,140880.000,21672,2,AK,1,100,20820
1669790780.716195,143427.000,21672,2,AK,1,100,RD
1669790780.759706,143469.500,21675,2,AK,1,100,21673
1669790780.803217,143512.000,21675,2,AK,1,100,RD
1669790783.373963,146023.000,22531,2,AK,1,100,21673
1669790785.944709,148534.000,22531,2,AK,1,100,RD
1669790785.996923,148585.000,22534,2,AK,1,100,22532
1669790786.049136,148636.000,22534,2,AK,1,100,RD
1669790788.611692,151139.000,23384,2,AK,1,100,22532
1669790791.174248,153642.000,23384,2,AK,1,100,RD
1669790791.190629,153658.000,23387,2,AK,1,100,23385
1669790791.207009,153674.000,23387,2,AK,1,100,RD
1669790793.821266,156227.500,24242,2,AK,1,100,23385
1669790796.435524,158781.000,24242,2,AK,1,100,RD
1669790799.062067,161346.500,25096,2,AK,1,100,24243
1669790801.688609,163912.000,25096,2,AK,1,100,RD
1669790801.694752,163918.000,25098,2,AK,1,100,24243
1669790801.700895,163924.000,25098,2,AK,1,100,RD
1669790801.737240,163959.500,25101,2,AK,1,100,25099
1669790801.773584,163995.000,25101,2,AK,1,100,RD
1669790804.356104,166517.500,25955,2,AK,1,100,25099
1669790806.938624,169040.000,25955,2,AK,1,100,RD
1669790806.982647,169083.000,25958,2,AK,1,100,25956
1669790807.026670,169126.000,25958,2,AK,1,100,RD
1669790809.597928,171637.500,26814,2,AK,1,100,25956
1669790812.169186,174149.000,26814,2,AK,1,100,RD
1669790814.787027,176706.000,27634,2,AK,1,100,26815
1669790817.404867,179263.000,27634,2,AK,1,100,RD
1669790820.039088,181836.000,28454,2,AK,1,100,27635
1669790822.673310,184409.000,28454,2,AK,1,100,RD
1669790825.305995,186980.500,29276,2,AK,1,100,29274
1669790827.938681,189552.000,29276,2,AK,1,100,RD
1669790830.539629,192092.500,30083,2,AK,1,100,29274
1669790833.140577,194633.000,30083,2,AK,1,100,RD
