LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1669790657.243598,22824.000,1528,1,SF,1,100,0.0000
1669790657.575308,23148.000,1577,1,SF,1,100,0.0000
1669790657.840470,23407.000,1627,1,SF,1,100,0.0000
1669790658.239750,23797.000,1681,1,SF,1,100,0.0000
1669790658.507984,24059.000,1731,1,SF,1,100,0.0000
1669790658.843788,24387.000,1783,1,SF,1,100,0.0000
1669790659.175497,24711.000,1835,1,SF,1,100,0.0000
1669790659.576824,25103.000,1903,1,SF,1,100,0.0000
1669790659.909557,25428.000,1954,1,SF,1,100,0.0000
1669790660.173696,25686.000,2005,1,SF,1,100,0.0000
1669790660.510524,26015.000,2060,1,SF,1,100,0.0000
1669790660.840186,26337.000,2110,1,SF,1,100,0.0000
1669790661.177014,26666.000,2162,1,SF,1,100,0.0000
1669790661.575270,27055.000,2230,1,SF,1,100,0.0000
1669790661.909027,27381.000,2280,1,SF,1,100,0.0000
1669790662.174189,27640.000,2334,1,SF,1,100,0.0000
1669790662.505898,27964.000,2384,1,SF,1,100,0.0000
1669790662.909273,28358.000,2454,1,SF,1,100,0.0000
1669790663.240982,28682.000,2503,1,SF,1,100,0.0000
1669790663.509216,28944.000,2554,1,SF,1,100,0.0000
1669790663.840925,29268.000,2605,1,SF,1,100,0.0000
1669790664.172635,29592.000,2657,1,SF,1,100,0.0000
1669790664.570890,29981.000,2724,1,SF,1,100,0.0000
1669790664.903623,30306.000,2777,1,SF,1,100,0.0000
1669790665.233285,30628.000,2827,1,SF,1,100,0.0000
1669790665.567042,30954.000,2884,1,SF,1,100,0.0000
1669790665.832204,31213.000,2934,1,SF,1,100,0.0000
1669790666.166985,31540.000,2986,1,SF,1,100,0.0000
1669790666.497670,31863.000,3038,1,SF,1,100,0.0000
1669790666.898997,32255.000,3106,1,SF,1,100,0.0000
1669790667.231730,32580.000,3155,1,SF,1,100,0.0000
1669790667.562416,32903.000,3208,1,SF,1,100,0.0000
1669790667.898220,33231.000,3259,1,SF,1,100,0.0000
1669790668.161335,33488.000,3312,1,SF,1,100,0.0000
1669790668.498163,33817.000,3361,1,SF,1,100,0.0000
1669790668.830896,34142.000,3411,1,SF,1,100,0.0000
1669790669.230176,34532.000,3482,1,SF,1,100,0.0000
1669790669.561885,34856.000,3531,1,SF,1,100,0.0000
1669790669.894618,35181.000,3583,1,SF,1,100,0.0000
1669790670.226327,35505.000,3635,1,SF,1,100,0.0000
1669790670.561107,35832.000,3685,1,SF,1,100,0.0000
1669790670.893841,36157.000,3744,1,SF,1,100,0.0000
1669790671.229645,36485.000,3794,1,SF,1,100,0.0000
1669790671.562378,36810.000,3844,1,SF,1,100,0.0000
1669790671.826517,37068.000,3896,1,SF,1,100,0.0000
1669790672.159250,37393.000,3948,1,SF,1,100,0.0000
1669790672.488911,37715.000,3998,1,SF,1,100,0.0000
1669790672.825739,38044.000,4047,1,SF,1,100,0.0000
1669790673.155401,38366.000,4102,1,SF,1,100,0.0000
1669790673.556728,38758.000,4168,1,SF,1,100,0.0000
1669790673.891509,39085.000,4219,1,SF,1,100,0.0000
1669790674.158719,39346.000,4270,1,SF,1,100,0.0000
1669790674.490428,39670.000,4319,1,SF,1,100,0.0000
1669790674.820089,39992.000,4355,1,SF,1,100,0.0000
1669790675.156918,40321.000,4408,1,SF,1,100,0.0000
1669790675.489650,40646.000,4460,1,SF,1,100,0.0000
1669790675.824431,40973.000,4510,1,SF,1,100,0.0000
1669790676.222687,41362.000,4583,1,SF,1,100,0.0000
1669790676.555420,41687.000,4634,1,SF,1,100,0.0000
1669790676.819559,41945.000,4685,1,SF,1,100,0.0000
1669790677.152292,42270.000,4738,1,SF,1,100,0.0000
1669790677.481953,42592.000,4788,1,SF,1,100,0.0000
1669790677.881233,42982.000,4856,1,SF,1,100,0.0000
1669790678.212942,43306.000,4908,1,SF,1,100,0.0000
1669790678.481176,43568.000,4958,1,SF,1,100,0.0000
1669790678.813909,43893.000,5007,1,SF,1,100,0.0000
1669790679.147666,44219.000,5062,1,SF,1,100,0.0000
1669790679.546945,44609.000,5128,1,SF,1,100,0.0000
1669790679.810060,44866.000,5179,1,SF,1,100,0.0000
1669790680.146888,45195.000,5232,1,SF,1,100,0.0000
1669790680.479621,45520.000,5281,1,SF,1,100,0.0000
1669790680.881972,45913.000,5351,1,SF,1,100,0.0000
1669790681.212657,46236.000,5401,1,SF,1,100,0.0000
1669790681.477820,46495.000,5458,1,SF,1,100,0.0000
1669790681.809529,46819.000,5508,1,SF,1,100,0.0000
1669790682.143286,47145.000,5559,1,SF,1,100,0.0000
1669790682.543589,47536.000,5627,1,SF,1,100,0.0000
1669790682.877346,47862.000,5680,1,SF,1,100,0.0000
1669790683.141485,48120.000,5731,1,SF,1,100,0.0000
1669790683.477289,48448.000,5782,1,SF,1,100,0.0000
1669790683.810022,48773.000,5831,1,SF,1,100,0.0000
1669790684.207254,49161.000,5901,1,SF,1,100,0.0000
1669790684.538963,49485.000,5951,1,SF,1,100,0.0000
1669790684.802078,49742.000,6003,1,SF,1,100,0.0000
1669790685.138906,50071.000,6055,1,SF,1,100,0.0000
1669790685.471639,50396.000,6104,1,SF,1,100,0.0000
1669790685.873991,50789.000,6174,1,SF,1,100,0.0000
1669790686.207747,51115.000,6225,1,SF,1,100,0.0000
1669790686.541504,51441.000,6282,1,SF,1,100,0.0000
1669790686.875261,51767.000,6334,1,SF,1,100,0.0000
1669790687.142471,52028.000,6383,1,SF,1,100,0.0000
1669790687.477252,52355.000,6435,1,SF,1,100,0.0000
1669790687.809984,52680.000,6485,1,SF,1,100,0.0000
1669790688.211312,53072.000,6553,1,SF,1,100,0.0000
1669790688.475450,53330.000,6605,1,SF,1,100,0.0000
1669790688.808183,53655.000,6655,1,SF,1,100,0.0000
1669790689.137845,53977.000,6709,1,SF,1,100,0.0000
1669790689.540196,54370.000,6775,1,SF,1,100,0.0000
1669790689.871905,54694.000,6826,1,SF,1,100,0.0000
1669790690.140139,54956.000,6879,1,SF,1,100,0.0000
1669790690.472872,55281.000,6928,1,SF,1,100,0.0000
1669790690.807652,55608.000,6980,1,SF,1,100,0.0000
1669790691.206932,55998.000,7049,1,SF,1,100,0.0000
1669790691.537617,56321.000,7099,1,SF,1,100,0.0000
1669790691.805851,56583.000,7140,1,SF,1,100,0.0000
1669790692.206155,56974.000,7208,1,SF,1,100,0.0000
1669790692.473365,57235.000,7257,1,SF,1,100,0.0000
1669790692.806098,57560.000,7310,1,SF,1,100,0.0000
1669790693.140878,57887.000,7361,1,SF,1,100,0.0000
1669790693.537086,58274.000,7429,1,SF,1,100,0.0000
1669790693.869820,58599.000,7481,1,SF,1,100,0.0000
1669790694.136006,58859.000,7531,1,SF,1,100,0.0000
1669790694.468739,59184.000,7583,1,SF,1,100,0.0000
1669790694.802496,59510.000,7632,1,SF,1,100,0.0000
1669790695.198704,59897.000,7700,1,SF,1,100,0.0000
1669790695.531437,60222.000,7753,1,SF,1,100,0.0000
1669790695.796599,60481.000,7802,1,SF,1,100,0.0000
1669790696.129332,60806.000,7856,1,SF,1,100,0.0000
1669790696.460018,61129.000,7906,1,SF,1,100,0.0000
1669790696.857250,61517.000,7974,1,SF,1,100,0.0000
1669790697.123436,61777.000,8015,1,SF,1,100,0.0000
1669790697.525787,62170.000,8081,1,SF,1,100,0.0000
1669790697.790950,62429.000,8133,1,SF,1,100,0.0000
1669790698.125730,62756.000,8185,1,SF,1,100,0.0000
1669790698.457439,63080.000,8235,1,SF,1,100,0.0000
1669790698.857743,63471.000,8305,1,SF,1,100,0.0000
1669790699.190475,63796.000,8354,1,SF,1,100,0.0000
1669790699.457686,64057.000,8405,1,SF,1,100,0.0000
1669790699.791442,64383.000,8456,1,SF,1,100,0.0000
