LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1669790670.054330,35337.000,3612,3,GX,1,100,-0.214
1669790670.094258,35376.000,3629,2,GX,1,100,0.305
1669790670.134186,35415.000,3629,2,GX,1,100,0.275
1669790670.173772,35453.667,3646,3,GX,1,100,0.275
1669790670.213359,35492.333,3646,3,GX,1,100,0.671
1669790670.252946,35531.000,3646,3,GX,1,100,1.038
1669790670.292874,35570.000,3663,3,GX,1,100,1.709
1669790670.332802,35609.000,3663,3,GX,1,100,2.319
1669790670.372730,35648.000,3663,3,GX,1,100,2.289
1669790670.412657,35687.000,3678,2,GX,1,100,2.777
1669790670.452585,35726.000,3678,2,GX,1,100,2.136
1669790670.493537,35766.000,3696,3,GX,1,100,1.221
1669790670.534489,35806.000,3696,3,GX,1,100,0.641
1669790670.575441,35846.000,3696,3,GX,1,100,0.092
1669790670.611273,35881.000,3714,3,GX,1,100,1.404
1669790670.647106,35916.000,3714,3,GX,1,100,2.319
1669790670.682939,35951.000,3714,3,GX,1,100,5.249
1669790670.722867,35990.000,3736,3,GX,1,100,6.989
1669790670.762795,36029.000,3736,3,GX,1,100,7.538
1669790670.802723,36068.000,3736,3,GX,1,100,7.263
1669790670.842309,36106.667,3755,3,GX,1,100,9.674
1669790670.881896,36145.333,3755,3,GX,1,100,7.782
1669790670.921483,36184.000,3755,3,GX,1,100,11.078
1669790670.962435,36224.000,3772,2,GX,1,100,7.294
1669790671.003386,36264.000,3772,2,GX,1,100,-2.228
1669790671.043314,36303.000,3787,3,GX,1,100,-4.852
1669790671.083242,36342.000,3787,3,GX,1,100,1.282
1669790671.123170,36381.000,3787,3,GX,1,100,5.188
1669790671.163098,36420.000,3805,2,GX,1,100,-4.913
1669790671.203026,36459.000,3805,2,GX,1,100,-22.736
1669790671.242954,36498.000,3821,3,GX,1,100,-29.907
1669790671.282882,36537.000,3821,3,GX,1,100,-25.024
1669790671.322810,36576.000,3821,3,GX,1,100,-19.989
1669790671.362738,36615.000,3838,3,GX,1,100,-11.627
1669790671.402666,36654.000,3838,3,GX,1,100,1.068
1669790671.442594,36693.000,3838,3,GX,1,100,14.679
1669790671.482522,36732.000,3855,3,GX,1,100,15.900
1669790671.522450,36771.000,3855,3,GX,1,100,7.019
1669790671.562378,36810.000,3855,3,GX,1,100,4.303
1669790671.602306,36849.000,3871,2,GX,1,100,2.808
1669790671.642234,36888.000,3871,2,GX,1,100,2.563
1669790671.681479,36926.333,3889,3,GX,1,100,5.432
1669790671.720725,36964.667,3889,3,GX,1,100,5.707
1669790671.759970,37003.000,3889,3,GX,1,100,-0.092
1669790671.799898,37042.000,3907,2,GX,1,100,-10.498
1669790671.839826,37081.000,3907,2,GX,1,100,-8.911
1669790671.879754,37120.000,3925,3,GX,1,100,-4.242
1669790671.919682,37159.000,3925,3,GX,1,100,-6.653
1669790671.959610,37198.000,3925,3,GX,1,100,-8.484
1669790671.999538,37237.000,3942,3,GX,1,100,-9.460
1669790672.039466,37276.000,3942,3,GX,1,100,-7.050
1669790672.079394,37315.000,3942,3,GX,1,100,-8.179
1669790672.119322,37354.000,3958,2,GX,1,100,-11.292
1669790672.159250,37393.000,3958,2,GX,1,100,-12.848
1669790672.198921,37431.750,3975,4,GX,1,100,-10.498
1669790672.238594,37470.500,3975,4,GX,1,100,-6.805
1669790672.278265,37509.250,3975,4,GX,1,100,-1.312
1669790672.317938,37548.000,3975,4,GX,1,100,-0.854
1669790672.353088,37582.333,3991,3,GX,1,100,-1.953
1669790672.388238,37616.667,3991,3,GX,1,100,-1.465
1669790672.423388,37651.000,3991,3,GX,1,100,-1.190
1669790672.463316,37690.000,4009,2,GX,1,100,-0.305
1669790672.503244,37729.000,4009,2,GX,1,100,-0.092
1669790672.543855,37768.667,4025,3,GX,1,100,-1.190
1669790672.584465,37808.333,4025,3,GX,1,100,-1.373
1669790672.625076,37848.000,4025,3,GX,1,100,-0.885
1669790672.665515,37887.500,4041,2,GX,1,100,-0.824
1669790672.705955,37927.000,4041,2,GX,1,100,0.031
1669790672.745883,37966.000,4058,3,GX,1,100,-0.488
1669790672.785811,38005.000,4058,3,GX,1,100,-0.458
1669790672.825739,38044.000,4058,3,GX,1,100,-0.671
1669790672.865326,38082.667,4077,3,GX,1,100,-0.488
1669790672.904913,38121.333,4077,3,GX,1,100,0.244
1669790672.944499,38160.000,4077,3,GX,1,100,-0.610
1669790672.984427,38199.000,4093,2,GX,1,100,0.061
1669790673.024355,38238.000,4093,2,GX,1,100,-0.702
1669790673.063942,38276.667,4113,3,GX,1,100,-0.488
1669790673.103528,38315.333,4113,3,GX,1,100,-0.366
1669790673.143115,38354.000,4113,3,GX,1,100,-1.587
1669790673.183043,38393.000,4128,2,GX,1,100,-1.892
1669790673.222971,38432.000,4128,2,GX,1,100,-0.702
1669790673.263582,38471.667,4145,3,GX,1,100,-0.519
1669790673.304192,38511.333,4145,3,GX,1,100,-0.763
1669790673.344803,38551.000,4145,3,GX,1,100,-0.916
1669790673.384731,38590.000,4161,3,GX,1,100,1.038
1669790673.424659,38629.000,4161,3,GX,1,100,0.061
1669790673.464586,38668.000,4161,3,GX,1,100,-1.587
1669790673.504514,38707.000,4179,3,GX,1,100,0.305
1669790673.544442,38746.000,4179,3,GX,1,100,2.075
1669790673.584370,38785.000,4179,3,GX,1,100,-0.977
1669790673.624298,38824.000,4195,2,GX,1,100,-1.648
1669790673.664226,38863.000,4195,2,GX,1,100,0.427
1669790673.703813,38901.667,4211,3,GX,1,100,0.854
1669790673.743400,38940.333,4211,3,GX,1,100,-0.549
1669790673.782986,38979.000,4211,3,GX,1,100,-1.312
1669790673.823938,39019.000,4230,2,GX,1,100,0.031
1669790673.864890,39059.000,4230,2,GX,1,100,-0.702
1669790673.905500,39098.667,4247,3,GX,1,100,-0.610
1669790673.946111,39138.333,4247,3,GX,1,100,0.214
1669790673.986721,39178.000,4247,3,GX,1,100,0.122
1669790674.022213,39212.667,4263,3,GX,1,100,0.122
1669790674.057704,39247.333,4263,3,GX,1,100,0.458
1669790674.093196,39282.000,4263,3,GX,1,100,0.275
1669790674.133124,39321.000,4280,2,GX,1,100,0.031
1669790674.173052,39360.000,4280,2,GX,1,100,0.122
1669790674.212980,39399.000,4296,3,GX,1,100,0.732
1669790674.252908,39438.000,4296,3,GX,1,100,0.153
1669790674.292836,39477.000,4296,3,GX,1,100,-0.092
1669790674.332081,39515.333,4313,3,GX,1,100,0.214
1669790674.371326,39553.667,4313,3,GX,1,100,0.122
1669790674.410572,39592.000,4313,3,GX,1,100,0.549
1669790674.450500,39631.000,4330,2,GX,1,100,0.366
1669790674.490428,39670.000,4330,2,GX,1,100,0.122
1669790674.529946,39708.600,4347,5,GX,1,100,-0.092
1669790674.569465,39747.200,4347,5,GX,1,100,-0.061
1669790674.608983,39785.800,4347,5,GX,1,100,-0.305
1669790674.648502,39824.400,4347,5,GX,1,100,-0.671
1669790674.688020,39863.000,4347,5,GX,1,100,0.214
1669790674.727948,39902.000,4366,4,GX,1,100,0.793
1669790674.767876,39941.000,4366,4,GX,1,100,1.068
1669790674.807804,39980.000,4366,4,GX,1,100,1.312
1669790674.847732,40019.000,4366,4,GX,1,100,1.495
1669790674.888684,40059.000,4385,3,GX,1,100,0.244
1669790674.929635,40099.000,4385,3,GX,1,100,0.183
1669790674.970587,40139.000,4385,3,GX,1,100,0.580
1669790675.010515,40178.000,4401,3,GX,1,100,2.991
1669790675.050443,40217.000,4401,3,GX,1,100,3.693
1669790675.090371,40256.000,4401,3,GX,1,100,-0.153
1669790675.130299,40295.000,4419,3,GX,1,100,1.373
1669790675.170227,40334.000,4419,3,GX,1,100,4.211
1669790675.210155,40373.000,4419,3,GX,1,100,1.953
1669790675.249571,40411.500,4435,2,GX,1,100,4.456
1669790675.288987,40450.000,4435,2,GX,1,100,4.639
1669790675.328915,40489.000,4452,3,GX,1,100,0.488
1669790675.368843,40528.000,4452,3,GX,1,100,0.671
1669790675.408771,40567.000,4452,3,GX,1,100,3.693
