LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1671981902.772607,240277.000,36612,1,B%,1,100,100
1671981903.770518,241252.000,36764,1,B%,1,100,100
1671981904.770476,242229.000,36913,1,B%,1,100,100
1671981905.768387,243204.000,37074,1,B%,1,100,100
1671981906.764251,244177.000,37223,1,B%,1,100,100
1671981907.764209,245154.000,37386,1,B%,1,100,100
1671981908.761096,246128.000,37532,1,B%,1,100,100
1671981909.763101,247107.000,37700,1,B%,1,100,100
1671981910.756918,248078.000,37848,1,B%,1,100,100
1671981911.758923,249057.000,38012,1,B%,1,100,100
1671981912.757857,250033.000,38176,1,B%,1,100,100
1671981913.752698,251005.000,38323,1,B%,1,100,100
1671981914.754703,251984.000,38481,1,B%,1,100,100
1671981915.756708,252963.000,38644,1,B%,1,100,100
1671981916.757689,253941.000,38789,1,B%,1,100,100
1671981917.753553,254914.000,38931,1,B%,1,100,100
1671981918.750441,255888.000,39096,1,B%,1,100,100
1671981919.750399,256865.000,39251,1,B%,1,100,100
1671981920.745239,257837.000,39398,1,B%,1,100,100
1671981921.746221,258815.000,39559,1,B%,1,100,100
1671981922.745155,259791.000,39721,1,B%,1,100,100
1671981923.743066,260766.000,39869,1,B%,1,100,100
1671981924.742001,261742.000,40043,1,B%,1,100,100
1671981925.741959,262719.000,40187,1,B%,1,100,100
1671981926.741917,263696.000,40351,1,B%,1,100,100
1671981927.739828,264671.000,40501,1,B%,1,100,100
1671981928.739786,265648.000,40670,1,B%,1,100,100
1671981929.736673,266622.000,40833,1,B%,1,100,100
1671981930.739702,267602.000,40985,1,B%,1,100,100
1671981931.733519,268573.000,41131,1,B%,1,100,100
1671981932.728359,269545.000,41302,1,B%,1,100,100
1671981933.728317,270522.000,41469,1,B%,1,100,100
1671981934.724181,271495.000,41616,1,B%,1,100,100
1671981935.727209,272475.000,41769,1,B%,1,100,100
1671981936.725120,273450.000,41936,1,B%,1,100,100
1671981937.724055,274426.000,42099,1,B%,1,100,100
1671981938.726060,275405.000,42248,1,B%,1,100,100
1671981939.719877,276376.000,42417,1,B%,1,100,100
1671981940.722905,277356.000,42572,1,B%,1,100,100
1671981941.721840,278332.000,42719,1,B%,1,100,100
1671981942.719751,279307.000,42884,1,B%,1,100,100
1671981943.718685,280283.000,43048,1,B%,1,100,100
1671981944.717620,281259.000,43195,1,B%,1,100,100
1671981945.717578,282236.000,43364,1,B%,1,100,100
1671981946.712418,283208.000,43514,1,B%,1,100,100
1671981947.710329,284183.000,43662,1,B%,1,100,100
1671981948.711311,285161.000,43825,1,B%,1,100,100
1671981949.714339,286141.000,43992,1,B%,1,100,100
1671981950.713274,287117.000,44139,1,B%,1,100,100
1671981951.707091,288088.000,44296,1,B%,1,100,100
1671981952.708072,289066.000,44449,1,B%,1,100,100
1671981953.705983,290041.000,44610,1,B%,1,100,100
1671981954.705941,291018.000,44758,1,B%,1,100,100
1671981955.704875,291994.000,44927,1,B%,1,100,100
1671981956.702786,292969.000,45080,1,B%,1,100,100
1671981957.704792,293948.000,45245,1,B%,1,100,100
1671981958.698608,294919.000,45392,1,B%,1,100,100
1671981959.702661,295900.000,45561,1,B%,1,100,100
1671981960.701595,296876.000,45727,1,B%,1,100,100
1671981961.698483,297850.000,45867,1,B%,1,100,100
1671981962.703558,298832.000,46029,1,B%,1,100,100
1671981963.701469,299807.000,46193,1,B%,1,100,100
1671981964.700403,300783.000,46339,1,B%,1,100,100
1671981965.696267,301756.000,46503,1,B%,1,100,100
1671981966.691108,302728.000,46659,1,B%,1,100,100
1671981967.694136,303708.000,46805,1,B%,1,100,100
1671981968.691024,304682.000,46955,1,B%,1,100,100
1671981969.688935,305657.000,47122,1,B%,1,100,100
1671981970.687869,306633.000,47286,1,B%,1,100,100
1671981971.691921,307614.000,47431,1,B%,1,100,100
1671981972.689832,308589.000,47568,1,B%,1,100,100
1671981973.687743,309564.000,47733,1,B%,1,100,100
1671981974.686678,310540.000,47899,1,B%,1,100,100
1671981975.686636,311517.000,48046,1,B%,1,100,100
1671981976.690688,312498.000,48212,1,B%,1,100,100
1671981977.685528,313470.000,48369,1,B%,1,100,100
1671981978.684463,314446.000,48533,1,B%,1,100,100
1671981979.684421,315423.000,48682,1,B%,1,100,100
1671981980.678237,316394.000,48849,1,B%,1,100,100
1671981981.681266,317374.000,49014,1,B%,1,100,100
1671981982.685318,318355.000,49171,1,B%,1,100,100
1671981983.683229,319330.000,49318,1,B%,1,100,100
1671981984.680116,320304.000,49485,1,B%,1,100,100
1671981985.680074,321281.000,49655,1,B%,1,100,100
1671981986.681056,322259.000,49804,1,B%,1,100,100
1671981987.677943,323233.000,49978,1,B%,1,100,100
1671981988.675854,324208.000,50112,1,B%,1,100,100
1671981989.673765,325183.000,50276,1,B%,1,100,100
1671981990.675770,326162.000,50418,1,B%,1,100,100
1671981991.671634,327135.000,50580,1,B%,1,100,100
1671981992.669545,328110.000,50742,1,B%,1,100,100
1671981993.668480,329086.000,50890,1,B%,1,100,100
1671981994.666391,330061.000,51032,1,B%,1,100,100
1671981995.666349,331038.000,51190,1,B%,1,100,100
1671981996.664260,332013.000,51331,1,B%,1,100,100
1671981997.664218,332990.000,51490,1,B%,1,100,100
1671981998.660082,333963.000,51638,1,B%,1,100,100
1671981999.651852,334932.000,51796,1,B%,1,100,100
1671982000.649763,335907.000,51938,1,B%,1,100,100
1671982001.646650,336881.000,52097,1,B%,1,100,100
1671982002.645585,337857.000,52239,1,B%,1,100,100
1671982003.645543,338834.000,52387,1,B%,1,100,100
1671982004.641407,339807.000,52546,1,B%,1,100,100
1671982005.641365,340784.000,52707,1,B%,1,100,100
1671982006.636205,341756.000,52851,1,B%,1,100,100
