LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1671981902.532084,240042.000,36569,1,T1,1,100,30.619
1671981902.664116,240171.000,36585,1,T1,1,100,30.552
1671981902.799217,240303.000,36601,1,T1,1,100,30.522
1671981902.933296,240434.000,36635,1,T1,1,100,30.510
1671981903.065327,240563.000,36651,1,T1,1,100,30.504
1671981903.199405,240694.000,36669,1,T1,1,100,30.466
1671981903.331437,240823.000,36685,1,T1,1,100,30.485
1671981903.463468,240952.000,36716,1,T1,1,100,30.494
1671981903.596523,241082.000,36731,1,T1,1,100,30.533
1671981903.731113,241213.500,36753,2,T1,1,100,30.514
1671981903.865703,241345.000,36753,2,T1,1,100,30.612
1671981903.998758,241475.000,36787,1,T1,1,100,30.655
1671981904.130789,241604.000,36804,1,T1,1,100,30.638
1671981904.263844,241734.000,36819,1,T1,1,100,30.595
1671981904.397922,241865.000,36835,1,T1,1,100,30.648
1671981904.534047,241998.000,36870,1,T1,1,100,30.599
1671981904.666079,242127.000,36885,1,T1,1,100,30.649
1671981904.797086,242255.000,36902,1,T1,1,100,30.671
1671981904.932188,242387.000,36934,1,T1,1,100,30.609
1671981905.065243,242517.000,36949,1,T1,1,100,30.547
1671981905.198298,242647.000,36966,1,T1,1,100,30.556
1671981905.331353,242777.000,36983,1,T1,1,100,30.524
1671981905.464407,242907.000,37014,1,T1,1,100,30.475
1671981905.596439,243036.000,37032,1,T1,1,100,30.489
1671981905.728470,243165.000,37047,1,T1,1,100,30.637
1671981905.861525,243295.000,37082,1,T1,1,100,30.666
1671981905.994580,243425.000,37098,1,T1,1,100,30.678
1671981906.126611,243554.000,37116,1,T1,1,100,30.719
1671981906.258642,243683.000,37132,1,T1,1,100,30.666
1671981906.391697,243813.000,37167,1,T1,1,100,30.643
1671981906.524752,243943.000,37182,1,T1,1,100,30.774
1671981906.658830,244074.000,37198,1,T1,1,100,30.690
1671981906.790861,244203.000,37233,1,T1,1,100,30.688
1671981906.923916,244333.000,37248,1,T1,1,100,30.688
