LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1671982123.529962,455966,5521,1,SA,1,100,0.000042
1671982123.727497,456159,5569,1,SA,1,100,0.000083
1671982124.260740,456680,5642,1,SA,1,100,0.000088
1671982124.859487,457265,5757,1,SA,1,100,0.000038
1671982125.589241,457978,5857,1,SA,1,100,0.000050
1671982125.787800,458172,5890,1,SA,1,100,0.000063
1671982126.388593,458759,6036,1,SA,1,100,0.000231
1671982127.052844,459408,6116,1,SA,1,100,0.000118
1671982127.589157,459932,6200,1,SA,1,100,0.000076
1671982128.653595,460972,6328,1,SA,1,100,0.000059
1671982128.854201,461168,6378,1,SA,1,100,0.000093
1671982129.518451,461817,6499,1,SA,1,100,0.000136
1671982130.182702,462466,6597,1,SA,1,100,0.000145
1671982130.649417,462922,6664,1,SA,1,100,0.000107
1671982130.916550,463183,6697,1,SA,1,100,0.000055
1671982131.249187,463508,6746,1,SA,1,100,0.000120
1671982131.515297,463768,6799,1,SA,1,100,0.000081
1671982132.047516,464288,6894,1,SA,1,100,0.000167
1671982132.444633,464676,6948,1,SA,1,100,0.000099
1671982132.911349,465132,7027,1,SA,1,100,0.000021
1671982133.242962,465456,7062,1,SA,1,100,0.000082
1671982133.443568,465652,7113,1,SA,1,100,0.000095
1671982134.244967,466435,7230,1,SA,1,100,0.000116
1671982134.908194,467083,7345,1,SA,1,100,0.000155
1671982135.643066,467801,7476,1,SA,1,100,0.000234
1671982136.372821,468514,7542,1,SA,1,100,0.000065
1671982136.572403,468709,7593,1,SA,1,100,0.000113
1671982137.034001,469160,7657,1,SA,1,100,0.000187
1671982137.302157,469422,7710,1,SA,1,100,0.000191
1671982137.699275,469810,7743,1,SA,1,100,0.000074
1671982138.036005,470139,7808,1,SA,1,100,0.000052
1671982138.500674,470593,7876,1,SA,1,100,0.000013
1671982138.700256,470788,7925,1,SA,1,100,0.000057
1671982138.966366,471048,7958,1,SA,1,100,0.000074
1671982139.164924,471242,7977,1,SA,1,100,0.000057
1671982139.761624,471825,8114,1,SA,1,100,0.000053
1671982140.098355,472154,8133,1,SA,1,100,0.000057
1671982140.297937,472349,8166,1,SA,1,100,0.000013
1671982140.963211,472999,8312,1,SA,1,100,0.000105
1671982141.634626,473655,8380,1,SA,1,100,0.000062
1671982142.099294,474109,8461,1,SA,1,100,0.000044
1671982142.300924,474306,8498,1,SA,1,100,0.000026
1671982142.567033,474566,8562,1,SA,1,100,0.000132
1671982142.902741,474894,8627,1,SA,1,100,0.000150
1671982143.300881,475283,8664,1,SA,1,100,0.000124
1671982143.564944,475541,8697,1,SA,1,100,0.000035
1671982143.764526,475736,8730,1,SA,1,100,0.000040
1671982144.096140,476060,8796,1,SA,1,100,0.000155
1671982144.429800,476386,8832,1,SA,1,100,0.000151
1671982144.631429,476583,8864,1,SA,1,100,0.000075
1671982144.828965,476776,8920,1,SA,1,100,0.000262
1671982145.226082,477164,8986,1,SA,1,100,0.000133
1671982146.027481,477947,9148,1,SA,1,100,0.001049
1671982146.757236,478660,9276,1,SA,1,100,0.002267
1671982149.225914,481072,9580,1,SA,1,100,0.000116
1671982149.494071,481334,9662,1,SA,1,100,0.000392
1671982152.156190,483935,10038,1,SA,1,100,0.000005
1671982153.024117,484783,10199,1,SA,1,100,0.000247
1671982153.488785,485237,10284,1,SA,1,100,0.000328
1671982154.418122,486145,10415,1,SA,1,100,0.000169
1671982154.751782,486471,10448,1,SA,1,100,0.000146
1671982155.152993,486863,10498,1,SA,1,100,0.000080
1671982155.483583,487186,10553,1,SA,1,100,0.000071
1671982155.683166,487381,10587,1,SA,1,100,0.000104
1671982156.348440,488031,10702,1,SA,1,100,0.000114
1671982156.681077,488356,10783,1,SA,1,100,0.000289
1671982157.279823,488941,10833,1,SA,1,100,0.000038
1671982157.747562,489398,10914,1,SA,1,100,0.000076
1671982158.209160,489849,11028,1,SA,1,100,0.000238
1671982158.872387,490497,11092,1,SA,1,100,0.000091
1671982159.209118,490826,11161,1,SA,1,100,0.000139
1671982159.675833,491282,11209,1,SA,1,100,0.000019
1671982159.875415,491477,11259,1,SA,1,100,0.000062
1671982160.204982,491799,11293,1,SA,1,100,0.000134
1671982160.404564,491994,11329,1,SA,1,100,0.000120
1671982160.604146,492189,11366,1,SA,1,100,0.000062
1671982161.402475,492969,11510,1,SA,1,100,0.000096
1671982162.333858,493879,11641,1,SA,1,100,0.000077
1671982162.603039,494142,11676,1,SA,1,100,0.000053
1671982162.933629,494465,11741,1,SA,1,100,0.000140
1671982163.399320,494920,11792,1,SA,1,100,0.000111
1671982163.600950,495117,11827,1,SA,1,100,0.000077
1671982163.799508,495311,11892,1,SA,1,100,0.000145
1671982165.660228,497129,12166,1,SA,1,100,0.000092
1671982166.193471,497650,12255,1,SA,1,100,0.000093
1671982167.391988,498821,12435,1,SA,1,100,0.000029
1671982169.722494,501098,12790,1,SA,1,100,0.000088
1671982169.988603,501358,12839,1,SA,1,100,0.000084
1671982170.257783,501621,12907,1,SA,1,100,0.000138
1671982170.925104,502273,12971,1,SA,1,100,0.000010
1671982171.255694,502596,13010,1,SA,1,100,0.000025
1671982171.591402,502924,13092,1,SA,1,100,0.000188
1671982172.187078,503506,13174,1,SA,1,100,0.000129
1671982172.651746,503960,13240,1,SA,1,100,0.000030
1671982172.986430,504287,13340,1,SA,1,100,0.000218
1671982173.517626,504806,13388,1,SA,1,100,0.000070
1671982173.915767,505195,13455,1,SA,1,100,0.000025
1671982174.518607,505784,13555,1,SA,1,100,0.000045
1671982175.115307,506367,13652,1,SA,1,100,0.000125
1671982175.714054,506952,13734,1,SA,1,100,0.000065
1671982176.047714,507278,13767,1,SA,1,100,0.000030
1671982176.245249,507471,13843,1,SA,1,100,0.000105
1671982176.580957,507799,13860,1,SA,1,100,0.000140
1671982177.311735,508513,13991,1,SA,1,100,0.000065
1671982177.578868,508774,14024,1,SA,1,100,0.000065
1671982177.980079,509166,14091,1,SA,1,100,0.000040
1671982178.779432,509947,14236,1,SA,1,100,0.000106
1671982180.570554,511697,14496,1,SA,1,100,0.000005
1671982180.972789,512090,14576,1,SA,1,100,0.000051
