LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1671981903.771541,241253.000,36744,2,RD,1,100,TL
1671981903.771541,241253.000,36744,2,RD,1,100,TU
1671981906.399373,243820.500,37567,2,RD,1,100,TL
1671981909.027205,246388.000,37567,2,RD,1,100,TU
1671981911.654526,248955.000,38392,2,RD,1,100,TL
1671981914.281847,251522.000,38392,2,RD,1,100,TU
1671981916.885627,254066.000,39195,2,RD,1,100,TL
1671981919.489407,256610.000,39195,2,RD,1,100,TU
1671981922.114168,259174.500,40020,2,RD,1,100,TL
1671981924.738930,261739.000,40020,2,RD,1,100,TU
1671981927.357551,264297.500,40851,2,RD,1,100,TL
1671981929.976172,266856.000,40851,2,RD,1,100,TU
1671981932.599398,269419.000,41685,2,RD,1,100,TL
1671981935.222625,271982.000,41685,2,RD,1,100,TU
1671981937.854551,274553.500,42519,2,RD,1,100,TL
1671981940.486477,277125.000,42519,2,RD,1,100,TU
1671981943.121474,279699.500,43345,2,RD,1,100,TL
1671981945.756471,282274.000,43345,2,RD,1,100,TU
1671981948.395050,284852.000,44176,2,RD,1,100,TL
1671981951.033629,287430.000,44176,2,RD,1,100,TU
1671981953.626662,289963.500,44996,2,RD,1,100,TL
1671981956.219695,292497.000,44996,2,RD,1,100,TU
1671981958.863904,295080.500,45830,2,RD,1,100,TL
1671981961.508112,297664.000,45830,2,RD,1,100,TU
1671981964.112403,300208.500,46638,2,RD,1,100,TL
1671981966.716695,302753.000,46638,2,RD,1,100,TU
1671981969.335316,305311.500,47453,2,RD,1,100,TL
1671981971.953937,307870.000,47453,2,RD,1,100,TU
1671981974.586375,310442.000,48282,2,RD,1,100,TL
1671981977.218813,313014.000,48282,2,RD,1,100,TU
1671981979.838969,315574.000,49115,2,RD,1,100,TL
1671981982.459125,318134.000,49115,2,RD,1,100,TU
1671981985.072116,320687.000,49953,2,RD,1,100,TL
1671981987.685108,323240.000,49953,2,RD,1,100,TU
1671981990.307823,325802.500,50760,2,RD,1,100,TL
1671981992.930537,328365.000,50760,2,RD,1,100,TU
1671981995.557346,330931.500,51555,2,RD,1,100,TL
1671981998.184155,333498.000,51555,2,RD,1,100,TU
1671982000.808405,336062.000,52352,2,RD,1,100,TL
1671982003.432655,338626.000,52352,2,RD,1,100,TU
1671982006.046670,341180.000,53156,2,RD,1,100,TL
1671982008.660685,343734.000,53156,2,RD,1,100,TU
1671982011.286470,346299.500,53966,2,RD,1,100,TL
1671982013.912256,348865.000,53966,2,RD,1,100,TU
1671982016.541111,351433.500,54758,2,RD,1,100,TL
1671982019.169967,354002.000,54758,2,RD,1,100,TU
1671982021.774770,356547.000,55550,2,RD,1,100,TL
1671982024.379574,359092.000,55550,2,RD,1,100,TU
1671982027.013036,361665.000,56353,2,RD,1,100,TL
1671982029.646497,364238.000,56353,2,RD,1,100,TU
1671982032.274329,366805.500,57162,2,RD,1,100,TL
1671982034.902162,369373.000,57162,2,RD,1,100,TU
1671982037.530505,371941.000,57975,2,RD,1,100,TL
1671982040.158849,374509.000,57975,2,RD,1,100,TU
1671982042.798452,377088.000,58794,2,RD,1,100,TL
1671982045.438055,379667.000,58794,2,RD,1,100,TU
1671982048.080216,382248.500,59623,2,RD,1,100,TL
1671982050.722377,384830.000,59623,2,RD,1,100,TU
1671982053.322575,387370.500,60439,2,RD,1,100,TL
1671982055.922772,389911.000,60439,2,RD,1,100,TU
1671982058.537811,392466.000,61256,2,RD,1,100,TL
1671982061.152849,395021.000,61256,2,RD,1,100,TU
1671982063.768400,397576.500,62066,2,RD,1,100,TL
1671982066.383950,400132.000,62066,2,RD,1,100,TU
1671982069.011782,402699.500,62883,2,RD,1,100,TL
1671982071.639615,405267.000,62883,2,RD,1,100,TU
1671982074.258235,407825.500,63662,2,RD,1,100,TL
1671982076.876856,410384.000,63662,2,RD,1,100,TU
1671982079.497524,412944.500,64495,2,RD,1,100,TL
1671982082.118192,415505.000,64495,2,RD,1,100,TU
1671982084.734765,418061.500,65321,2,RD,1,100,TL
1671982087.351339,420618.000,65321,2,RD,1,100,TU
1671982089.973030,423179.500,616,2,RD,1,100,TL
1671982092.594722,425741.000,616,2,RD,1,100,TU
1671982095.229718,428315.500,1444,2,RD,1,100,TL
1671982097.864715,430890.000,1444,2,RD,1,100,TU
1671982100.464401,433430.000,2275,2,RD,1,100,TL
1671982103.064087,435970.000,2275,2,RD,1,100,TU
1671982105.702666,438548.000,3104,2,RD,1,100,TL
1671982108.341245,441126.000,3104,2,RD,1,100,TU
1671982110.940419,443665.500,3932,2,RD,1,100,TL
1671982113.539594,446205.000,3932,2,RD,1,100,TU
1671982116.172544,448777.500,4760,2,RD,1,100,TL
1671982118.805493,451350.000,4760,2,RD,1,100,TU
1671982121.432814,453917.000,5589,2,RD,1,100,TL
1671982124.060134,456484.000,5589,2,RD,1,100,TU
1671982126.679267,459043.000,6412,2,RD,1,100,TL
1671982129.298399,461602.000,6412,2,RD,1,100,TU
1671982131.912414,464156.000,7227,2,RD,1,100,TL
1671982134.526429,466710.000,7227,2,RD,1,100,TU
1671982137.155285,469278.500,8062,2,RD,1,100,TL
1671982139.784141,471847.000,8062,2,RD,1,100,TU
1671982142.394062,474397.000,8900,2,RD,1,100,TL
1671982145.003983,476947.000,8900,2,RD,1,100,TU
1671982147.635909,479518.500,9717,2,RD,1,100,TL
1671982150.267835,482090.000,9717,2,RD,1,100,TU
1671982152.871615,484634.000,10535,2,RD,1,100,TL
1671982155.475395,487178.000,10535,2,RD,1,100,TU
1671982158.104763,489747.000,11364,2,RD,1,100,TL
1671982160.734130,492316.000,11364,2,RD,1,100,TU
1671982163.364010,494885.500,12187,2,RD,1,100,TL
1671982165.993889,497455.000,12187,2,RD,1,100,TU
1671982168.599716,500001.000,12991,2,RD,1,100,TL
1671982171.205543,502547.000,12991,2,RD,1,100,TU
1671982173.843098,505124.000,13822,2,RD,1,100,TL
1671982176.480654,507701.000,13822,2,RD,1,100,TU
1671982179.082387,510243.000,14647,2,RD,1,100,TL
1671982181.684120,512785.000,14647,2,RD,1,100,TU
1671982184.307858,515348.500,15474,2,RD,1,100,TL
1671982186.931597,517912.000,15474,2,RD,1,100,TU
1671982189.546635,520467.000,16303,2,RD,1,100,TL
1671982192.161674,523022.000,16303,2,RD,1,100,TU
1671982194.776200,525576.500,17129,2,RD,1,100,TL
1671982197.390727,528131.000,17129,2,RD,1,100,TU
1671982200.038006,530717.500,17962,2,RD,1,100,TL
1671982202.685285,533304.000,17962,2,RD,1,100,TU
1671982205.290088,535849.000,18786,2,RD,1,100,TL
1671982207.894892,538394.000,18786,2,RD,1,100,TU
1671982210.527841,540966.500,19628,2,RD,1,100,TL
1671982213.160791,543539.000,19628,2,RD,1,100,TU
1671982215.794765,546112.500,20476,2,RD,1,100,TL
1671982218.428738,548686.000,20476,2,RD,1,100,TU
1671982221.042241,551239.500,21307,2,RD,1,100,TL
1671982223.655744,553793.000,21307,2,RD,1,100,TU
1671982226.290741,556367.500,22126,2,RD,1,100,TL
1671982228.925738,558942.000,22126,2,RD,1,100,TU
1671982231.536682,561493.000,22943,2,RD,1,100,TL
1671982234.147627,564044.000,22943,2,RD,1,100,TU
1671982236.762665,566599.000,23780,2,RD,1,100,TL
1671982239.377704,569154.000,23780,2,RD,1,100,TU
1671982242.014748,571730.500,24601,2,RD,1,100,TL
1671982244.651791,574307.000,24601,2,RD,1,100,TU
1671982247.258130,576853.500,25407,2,RD,1,100,TL
1671982249.864469,579400.000,25407,2,RD,1,100,TU
1671982252.497419,581972.500,26221,2,RD,1,100,TL
1671982255.130368,584545.000,26221,2,RD,1,100,TU
1671982257.768435,587122.500,27030,2,RD,1,100,TL
1671982260.406503,589700.000,27030,2,RD,1,100,TU
1671982263.004653,592238.500,27834,2,RD,1,100,TL
1671982265.602804,594777.000,27834,2,RD,1,100,TU
1671982268.239336,597353.000,28649,2,RD,1,100,TL
1671982270.875868,599929.000,28649,2,RD,1,100,TU
1671982273.489372,602482.500,29444,2,RD,1,100,TL
1671982276.102875,605036.000,29444,2,RD,1,100,TU
1671982278.704608,607578.000,30254,2,RD,1,100,TL
1671982281.306341,610120.000,30254,2,RD,1,100,TU
1671982283.920356,612674.000,31060,2,RD,1,100,TL
1671982286.534371,615228.000,31060,2,RD,1,100,TU
1671982289.167832,617801.000,31865,2,RD,1,100,TL
1671982291.801294,620374.000,31865,2,RD,1,100,TU
1671982294.410192,622923.000,32674,2,RD,1,100,TL
1671982297.019089,625472.000,32674,2,RD,1,100,TU
1671982299.636686,628029.500,33482,2,RD,1,100,TL
1671982302.254284,630587.000,33482,2,RD,1,100,TU
1671982304.868299,633141.000,34291,2,RD,1,100,TL
1671982307.482314,635695.000,34291,2,RD,1,100,TU
1671982310.096329,638249.000,35088,2,RD,1,100,TL
1671982312.710344,640803.000,35088,2,RD,1,100,TU
1671982315.327941,643360.500,35880,2,RD,1,100,TL
1671982317.945538,645918.000,35880,2,RD,1,100,TU
1671982320.576953,648489.000,36672,2,RD,1,100,TL
1671982323.208367,651060.000,36672,2,RD,1,100,TU
1671982325.819312,653611.000,37439,2,RD,1,100,TL
1671982328.430256,656162.000,37439,2,RD,1,100,TU
1671982331.061159,658732.500,38236,2,RD,1,100,TL
1671982333.692062,661303.000,38236,2,RD,1,100,TU
1671982336.332176,663882.500,39043,2,RD,1,100,TL
1671982338.972290,666462.000,39043,2,RD,1,100,TU
1671982341.585282,669015.000,39834,2,RD,1,100,TL
1671982344.198273,671568.000,39834,2,RD,1,100,TU
1671982346.796424,674106.500,40627,2,RD,1,100,TL
1671982349.394575,676645.000,40627,2,RD,1,100,TU
1671982352.025989,679216.000,41432,2,RD,1,100,TL
1671982354.657404,681787.000,41432,2,RD,1,100,TU
1671982357.276536,684346.000,42226,2,RD,1,100,TL
1671982359.895669,686905.000,42226,2,RD,1,100,TU
1671982362.491773,689441.500,43015,2,RD,1,100,TL
1671982365.087876,691978.000,43015,2,RD,1,100,TU
1671982367.709056,694539.000,43824,2,RD,1,100,TL
1671982370.330235,697100.000,43824,2,RD,1,100,TU
1671982372.949368,699659.000,44631,2,RD,1,100,TL
1671982375.568501,702218.000,44631,2,RD,1,100,TU
1671982378.197356,704786.500,45440,2,RD,1,100,TL
1671982380.826212,707355.000,45440,2,RD,1,100,TU
1671982383.435110,709904.000,46232,2,RD,1,100,TL
1671982386.044007,712453.000,46232,2,RD,1,100,TU
1671982388.680027,715028.500,47044,2,RD,1,100,TL
1671982391.316047,717604.000,47044,2,RD,1,100,TU
1671982393.944903,720172.500,47853,2,RD,1,100,TL
1671982396.573759,722741.000,47853,2,RD,1,100,TU
1671982399.203126,725310.000,48660,2,RD,1,100,TL
1671982401.832494,727879.000,48660,2,RD,1,100,TU
1671982404.462885,730449.000,49471,2,RD,1,100,TL
1671982407.093276,733019.000,49471,2,RD,1,100,TU
1671982409.719061,735584.500,50275,2,RD,1,100,TL
1671982412.344846,738150.000,50275,2,RD,1,100,TU
1671982414.965514,740710.500,51082,2,RD,1,100,TL
1671982417.586182,743271.000,51082,2,RD,1,100,TU
1671982420.214014,745838.500,51874,2,RD,1,100,TL
1671982422.841846,748406.000,51874,2,RD,1,100,TU
1671982425.469679,750973.500,52683,2,RD,1,100,TL
1671982428.097511,753541.000,52683,2,RD,1,100,TU
1671982430.738649,756121.500,53490,2,RD,1,100,TL
1671982433.379786,758702.000,53490,2,RD,1,100,TU
1671982435.972308,761235.000,54285,2,RD,1,100,TL
1671982438.564830,763768.000,54285,2,RD,1,100,TU
1671982441.200850,766343.500,55092,2,RD,1,100,TL
1671982443.836870,768919.000,55092,2,RD,1,100,TU
1671982446.436044,771458.500,55886,2,RD,1,100,TL
1671982449.035219,773998.000,55886,2,RD,1,100,TU
1671982451.670727,776573.000,56694,2,RD,1,100,TL
1671982454.306236,779148.000,56694,2,RD,1,100,TU
1671982456.921786,781703.500,57486,2,RD,1,100,TL
1671982459.537336,784259.000,57486,2,RD,1,100,TU
1671982462.158004,786819.500,58285,2,RD,1,100,TL
1671982464.778672,789380.000,58285,2,RD,1,100,TU
1671982467.405480,791946.500,59092,2,RD,1,100,TL
1671982470.032289,794513.000,59092,2,RD,1,100,TU
1671982472.652957,797073.500,59900,2,RD,1,100,TL
1671982475.273625,799634.000,59900,2,RD,1,100,TU
1671982477.891734,802192.000,60706,2,RD,1,100,TL
1671982480.509843,804750.000,60706,2,RD,1,100,TU
1671982483.128975,807309.000,61511,2,RD,1,100,TL
1671982485.748108,809868.000,61511,2,RD,1,100,TU
1671982488.368776,812428.500,62321,2,RD,1,100,TL
1671982490.989443,814989.000,62321,2,RD,1,100,TU
1671982493.607552,817547.000,63099,2,RD,1,100,TL
1671982496.225661,820105.000,63099,2,RD,1,100,TU
1671982498.834047,822653.500,63892,2,RD,1,100,TL
1671982501.442433,825202.000,63892,2,RD,1,100,TU
1671982504.065148,827764.500,64684,2,RD,1,100,TL
1671982506.687862,830327.000,64684,2,RD,1,100,TU
1671982509.297272,832876.500,65448,2,RD,1,100,TL
1671982511.906681,835426.000,65448,2,RD,1,100,TU
1671982514.529396,837988.500,718,2,RD,1,100,TL
1671982517.152111,840551.000,718,2,RD,1,100,TU
