LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1671981924.642721,261645.000,40007,1,EL,1,100,-3309.000000
1671981924.708908,261709.667,40031,3,EL,1,100,-3315.000000
1671981924.775094,261774.333,40031,3,EL,1,100,-3313.800049
1671981924.841280,261839.000,40031,3,EL,1,100,-3312.600098
1671981924.908831,261905.000,40048,1,EL,1,100,-3312.600098
1671981924.974847,261969.500,40064,2,EL,1,100,-3322.199951
1671981925.040862,262034.000,40064,2,EL,1,100,-3334.600098
1671981925.107390,262099.000,40080,1,EL,1,100,-3333.399902
1671981925.173405,262163.500,40097,2,EL,1,100,-3333.600098
1671981925.239421,262228.000,40097,2,EL,1,100,-3333.000000
1671981925.305948,262293.000,40112,1,EL,1,100,-3332.600098
1671981925.371964,262357.500,40129,2,EL,1,100,-3334.399902
1671981925.437980,262422.000,40129,2,EL,1,100,-3334.800049
1671981925.504507,262487.000,40144,2,EL,1,100,-3333.000000
1671981925.571034,262552.000,40144,2,EL,1,100,-3343.600098
1671981925.639609,262619.000,40160,1,EL,1,100,-3351.399902
1671981925.707160,262685.000,40175,2,EL,1,100,-3353.199951
1671981925.774711,262751.000,40175,2,EL,1,100,-3355.600098
1671981925.841238,262816.000,40193,1,EL,1,100,-3361.199951
1671981925.907254,262880.500,40208,2,EL,1,100,-3369.000000
1671981925.973269,262945.000,40208,2,EL,1,100,-3370.600098
1671981926.039797,263010.000,40224,1,EL,1,100,-3375.399902
1671981926.107859,263076.500,40241,2,EL,1,100,-3372.000000
1671981926.175922,263143.000,40241,2,EL,1,100,-3373.399902
1671981926.242449,263208.000,40259,1,EL,1,100,-3374.399902
1671981926.308977,263273.000,40274,2,EL,1,100,-3374.000000
1671981926.375504,263338.000,40274,2,EL,1,100,-3382.000000
1671981926.442032,263403.000,40291,1,EL,1,100,-3388.399902
1671981926.508047,263467.500,40308,2,EL,1,100,-3387.600098
1671981926.574063,263532.000,40308,2,EL,1,100,-3393.000000
1671981926.641102,263597.500,40323,2,EL,1,100,-3393.800049
1671981926.708141,263663.000,40323,2,EL,1,100,-3396.399902
1671981926.775692,263729.000,40339,1,EL,1,100,-3405.000000
1671981926.842219,263794.000,40359,2,EL,1,100,-3407.800049
1671981926.908747,263859.000,40359,2,EL,1,100,-3408.600098
1671981926.975274,263924.000,40374,1,EL,1,100,-3409.800049
1671981927.041290,263988.500,40392,2,EL,1,100,-3410.199951
1671981927.107306,264053.000,40392,2,EL,1,100,-3411.399902
1671981927.174856,264119.000,40407,1,EL,1,100,-3413.399902
1671981927.240872,264183.500,40423,2,EL,1,100,-3416.600098
1671981927.306888,264248.000,40423,2,EL,1,100,-3426.000000
1671981927.374439,264314.000,40438,1,EL,1,100,-3433.399902
1671981927.439943,264378.000,40457,2,EL,1,100,-3424.600098
1671981927.505446,264442.000,40457,2,EL,1,100,-3423.800049
1671981927.571974,264507.000,40473,2,EL,1,100,-3434.399902
1671981927.638501,264572.000,40473,2,EL,1,100,-3431.800049
1671981927.705029,264637.000,40489,1,EL,1,100,-3432.600098
1671981927.773091,264703.500,40507,2,EL,1,100,-3440.000000
1671981927.841154,264770.000,40507,2,EL,1,100,-3447.800049
1671981927.907681,264835.000,40523,1,EL,1,100,-3454.399902
1671981927.973697,264899.500,40537,2,EL,1,100,-3457.800049
1671981928.039713,264964.000,40537,2,EL,1,100,-3458.199951
1671981928.105217,265028.000,40556,1,EL,1,100,-3457.800049
1671981928.171744,265093.000,40571,2,EL,1,100,-3465.399902
1671981928.238271,265158.000,40571,2,EL,1,100,-3470.199951
1671981928.304799,265223.000,40589,1,EL,1,100,-3467.000000
1671981928.372861,265289.500,40604,2,EL,1,100,-3471.600098
1671981928.440924,265356.000,40604,2,EL,1,100,-3477.800049
1671981928.507452,265421.000,40620,1,EL,1,100,-3484.199951
1671981928.573979,265486.000,40639,2,EL,1,100,-3479.000000
1671981928.640506,265551.000,40639,2,EL,1,100,-3481.199951
1671981928.706522,265615.500,40658,2,EL,1,100,-3487.199951
1671981928.772537,265680.000,40658,2,EL,1,100,-3488.199951
1671981928.840088,265746.000,40675,1,EL,1,100,-3491.000000
1671981928.906104,265810.500,40690,2,EL,1,100,-3487.399902
1671981928.972120,265875.000,40690,2,EL,1,100,-3493.600098
1671981929.040694,265942.000,40705,1,EL,1,100,-3500.199951
1671981929.107222,266007.000,40724,2,EL,1,100,-3503.600098
1671981929.173749,266072.000,40724,2,EL,1,100,-3501.399902
1671981929.240276,266137.000,40739,1,EL,1,100,-3505.800049
1671981929.306292,266201.500,40754,2,EL,1,100,-3513.600098
1671981929.372308,266266.000,40754,2,EL,1,100,-3513.800049
1671981929.438835,266331.000,40770,1,EL,1,100,-3517.600098
1671981929.504851,266395.500,40790,2,EL,1,100,-3520.800049
1671981929.570866,266460.000,40790,2,EL,1,100,-3522.399902
1671981929.637394,266525.000,40805,2,EL,1,100,-3536.399902
1671981929.703921,266590.000,40805,2,EL,1,100,-3533.800049
1671981929.770448,266655.000,40822,1,EL,1,100,-3532.600098
1671981929.836976,266720.000,40838,2,EL,1,100,-3544.000000
1671981929.903503,266785.000,40838,2,EL,1,100,-3541.000000
1671981929.971054,266851.000,40859,2,EL,1,100,-3542.199951
1671981930.038605,266917.000,40859,2,EL,1,100,-3543.199951
1671981930.105644,266982.500,40875,2,EL,1,100,-3545.399902
1671981930.172683,267048.000,40875,2,EL,1,100,-3548.800049
1671981930.239211,267113.000,40893,1,EL,1,100,-3558.199951
1671981930.304715,267177.000,40908,2,EL,1,100,-3566.800049
1671981930.370219,267241.000,40908,2,EL,1,100,-3568.399902
1671981930.435723,267305.000,40925,1,EL,1,100,-3572.800049
1671981930.502250,267370.000,40942,2,EL,1,100,-3567.399902
1671981930.568777,267435.000,40942,2,EL,1,100,-3566.800049
1671981930.637352,267502.000,40957,2,EL,1,100,-3568.600098
1671981930.705926,267569.000,40957,2,EL,1,100,-3572.399902
1671981930.772454,267634.000,40973,1,EL,1,100,-3576.800049
1671981930.838981,267699.000,40991,2,EL,1,100,-3572.600098
1671981930.905508,267764.000,40991,2,EL,1,100,-3577.800049
1671981930.971012,267828.000,41008,1,EL,1,100,-3584.399902
1671981931.037539,267893.000,41024,2,EL,1,100,-3593.199951
1671981931.104067,267958.000,41024,2,EL,1,100,-3595.600098
1671981931.169571,268022.000,41039,1,EL,1,100,-3597.600098
1671981931.236098,268087.000,41057,2,EL,1,100,-3598.399902
