LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1671981902.579165,240088.000,36565,3,PR,1,100,130628
1671981902.579165,240088.000,36565,3,PR,1,100,130629
1671981902.579165,240088.000,36565,3,PR,1,100,130621
1671981902.618399,240126.333,36581,3,PR,1,100,130635
1671981902.657634,240164.667,36581,3,PR,1,100,130641
1671981902.696868,240203.000,36581,3,PR,1,100,130645
1671981902.737808,240243.000,36597,3,PR,1,100,130641
1671981902.778748,240283.000,36597,3,PR,1,100,130650
1671981902.819688,240323.000,36597,3,PR,1,100,130659
1671981902.860116,240362.500,36617,2,PR,1,100,130669
1671981902.900544,240402.000,36617,2,PR,1,100,130674
1671981902.940460,240441.000,36631,3,PR,1,100,130684
1671981902.980377,240480.000,36631,3,PR,1,100,130675
1671981903.020293,240519.000,36631,3,PR,1,100,130667
1671981903.060210,240558.000,36647,2,PR,1,100,130661
1671981903.100126,240597.000,36647,2,PR,1,100,130660
1671981903.140043,240636.000,36665,3,PR,1,100,130675
1671981903.179959,240675.000,36665,3,PR,1,100,130669
1671981903.219875,240714.000,36665,3,PR,1,100,130668
1671981903.259109,240752.333,36681,3,PR,1,100,130669
1671981903.298344,240790.667,36681,3,PR,1,100,130667
1671981903.337578,240829.000,36681,3,PR,1,100,130672
1671981903.377494,240868.000,36696,2,PR,1,100,130682
1671981903.417411,240907.000,36696,2,PR,1,100,130678
1671981903.457327,240946.000,36712,3,PR,1,100,130671
1671981903.497243,240985.000,36712,3,PR,1,100,130683
1671981903.537160,241024.000,36712,3,PR,1,100,130684
1671981903.583217,241069.000,36727,2,PR,1,100,130682
1671981903.629275,241114.000,36727,2,PR,1,100,130691
1671981903.669873,241153.667,36749,6,PR,1,100,130685
1671981903.710472,241193.333,36749,6,PR,1,100,130650
1671981903.751071,241233.000,36749,6,PR,1,100,130359
1671981903.791670,241272.667,36749,6,PR,1,100,130112
1671981903.832269,241312.333,36749,6,PR,1,100,130037
1671981903.872867,241352.000,36749,6,PR,1,100,129993
1671981903.912784,241391.000,36767,3,PR,1,100,129997
1671981903.952700,241430.000,36767,3,PR,1,100,130104
1671981903.992617,241469.000,36767,3,PR,1,100,130207
1671981904.032533,241508.000,36783,2,PR,1,100,130217
1671981904.072450,241547.000,36783,2,PR,1,100,130236
1671981904.111684,241585.333,36800,3,PR,1,100,130227
1671981904.150918,241623.667,36800,3,PR,1,100,130227
1671981904.190152,241662.000,36800,3,PR,1,100,130220
1671981904.230068,241701.000,36815,2,PR,1,100,130169
1671981904.269985,241740.000,36815,2,PR,1,100,130140
1671981904.310242,241779.333,36831,3,PR,1,100,130083
1671981904.350500,241818.667,36831,3,PR,1,100,130053
1671981904.390758,241858.000,36831,3,PR,1,100,130021
1671981904.431698,241898.000,36849,3,PR,1,100,129985
1671981904.472637,241938.000,36849,3,PR,1,100,129952
1671981904.513577,241978.000,36849,3,PR,1,100,129929
1671981904.553494,242017.000,36866,2,PR,1,100,129937
1671981904.593410,242056.000,36866,2,PR,1,100,129934
1671981904.632986,242094.667,36881,3,PR,1,100,129924
1671981904.672561,242133.333,36881,3,PR,1,100,129941
1671981904.712136,242172.000,36881,3,PR,1,100,129938
1671981904.751029,242210.000,36898,2,PR,1,100,129917
1671981904.789922,242248.000,36898,2,PR,1,100,129918
1671981904.830862,242288.000,36915,3,PR,1,100,129949
1671981904.871802,242328.000,36915,3,PR,1,100,129959
1671981904.912742,242368.000,36915,3,PR,1,100,129979
1671981904.952658,242407.000,36930,2,PR,1,100,129997
1671981904.992575,242446.000,36930,2,PR,1,100,130009
1671981905.036926,242489.333,36945,3,PR,1,100,130002
1671981905.081278,242532.667,36945,3,PR,1,100,130000
1671981905.125629,242576.000,36945,3,PR,1,100,129994
1671981905.165546,242615.000,36962,2,PR,1,100,129992
1671981905.205462,242654.000,36962,2,PR,1,100,129980
1671981905.245379,242693.000,36979,3,PR,1,100,129985
1671981905.285295,242732.000,36979,3,PR,1,100,129974
1671981905.325212,242771.000,36979,3,PR,1,100,129985
1671981905.365128,242810.000,36995,3,PR,1,100,129960
1671981905.405045,242849.000,36995,3,PR,1,100,129918
1671981905.444961,242888.000,36995,3,PR,1,100,129917
1671981905.484877,242927.000,37010,2,PR,1,100,129925
1671981905.524794,242966.000,37010,2,PR,1,100,129933
1671981905.564028,243004.333,37028,3,PR,1,100,129926
1671981905.603262,243042.667,37028,3,PR,1,100,129927
1671981905.642496,243081.000,37028,3,PR,1,100,129921
1671981905.682413,243120.000,37043,2,PR,1,100,129887
1671981905.722329,243159.000,37043,2,PR,1,100,129883
1671981905.762246,243198.000,37060,3,PR,1,100,129870
1671981905.802162,243237.000,37060,3,PR,1,100,129843
1671981905.842078,243276.000,37060,3,PR,1,100,129817
1671981905.881995,243315.000,37078,3,PR,1,100,129798
1671981905.921911,243354.000,37078,3,PR,1,100,129788
1671981905.961828,243393.000,37078,3,PR,1,100,129785
1671981906.001744,243432.000,37094,2,PR,1,100,129839
1671981906.041661,243471.000,37094,2,PR,1,100,129848
1671981906.081577,243510.000,37112,3,PR,1,100,129869
1671981906.121494,243549.000,37112,3,PR,1,100,129880
1671981906.161410,243588.000,37112,3,PR,1,100,129882
1671981906.200303,243626.000,37128,2,PR,1,100,129878
1671981906.239196,243664.000,37128,2,PR,1,100,129892
1671981906.279112,243703.000,37145,3,PR,1,100,129907
1671981906.319029,243742.000,37145,3,PR,1,100,129915
1671981906.358945,243781.000,37145,3,PR,1,100,129923
1671981906.398862,243820.000,37163,3,PR,1,100,129931
1671981906.438778,243859.000,37163,3,PR,1,100,129934
1671981906.478694,243898.000,37163,3,PR,1,100,129945
1671981906.525264,243943.500,37178,2,PR,1,100,129951
1671981906.571833,243989.000,37178,2,PR,1,100,129977
1671981906.611749,244028.000,37194,2,PR,1,100,129977
1671981906.651666,244067.000,37194,2,PR,1,100,130005
1671981906.691582,244106.000,37209,3,PR,1,100,130016
1671981906.731498,244145.000,37209,3,PR,1,100,130025
1671981906.771415,244184.000,37209,3,PR,1,100,130051
1671981906.811332,244223.000,37229,3,PR,1,100,130066
1671981906.851248,244262.000,37229,3,PR,1,100,130075
1671981906.891164,244301.000,37229,3,PR,1,100,130086
1671981906.931081,244340.000,37244,2,PR,1,100,130097
1671981906.970997,244379.000,37244,2,PR,1,100,130097
1671981907.010231,244417.333,37260,3,PR,1,100,130074
1671981907.049465,244455.667,37260,3,PR,1,100,130070
1671981907.088700,244494.000,37260,3,PR,1,100,130045
1671981907.129639,244534.000,37276,3,PR,1,100,130025
1671981907.170579,244574.000,37276,3,PR,1,100,129998
1671981907.211519,244614.000,37276,3,PR,1,100,130003
1671981907.251436,244653.000,37292,2,PR,1,100,129955
1671981907.291352,244692.000,37292,2,PR,1,100,129899
1671981907.331269,244731.000,37306,3,PR,1,100,129901
1671981907.371185,244770.000,37306,3,PR,1,100,129892
1671981907.411102,244809.000,37306,3,PR,1,100,129889
1671981907.451018,244848.000,37323,2,PR,1,100,129898
1671981907.490934,244887.000,37323,2,PR,1,100,129905
1671981907.530851,244926.000,37338,3,PR,1,100,129905
1671981907.570767,244965.000,37338,3,PR,1,100,129905
1671981907.610684,245004.000,37338,3,PR,1,100,129917
1671981907.650259,245042.667,37356,3,PR,1,100,129929
1671981907.689834,245081.333,37356,3,PR,1,100,129942
1671981907.729409,245120.000,37356,3,PR,1,100,129951
1671981907.770350,245160.000,37372,2,PR,1,100,129941
1671981907.811289,245200.000,37372,2,PR,1,100,129944
1671981907.851547,245239.333,37389,3,PR,1,100,129942
1671981907.891805,245278.667,37389,3,PR,1,100,129940
1671981907.932062,245318.000,37389,3,PR,1,100,129932
1671981907.978631,245363.500,37404,2,PR,1,100,129932
1671981908.025201,245409.000,37404,2,PR,1,100,129940
1671981908.065117,245448.000,37425,3,PR,1,100,129942
1671981908.105033,245487.000,37425,3,PR,1,100,129948
1671981908.144950,245526.000,37425,3,PR,1,100,129941
1671981908.184866,245565.000,37440,2,PR,1,100,129946
1671981908.224783,245604.000,37440,2,PR,1,100,129946
1671981908.264358,245642.667,37455,3,PR,1,100,129951
1671981908.303933,245681.333,37455,3,PR,1,100,129958
1671981908.343509,245720.000,37455,3,PR,1,100,129972
1671981908.383425,245759.000,37470,2,PR,1,100,130002
1671981908.423342,245798.000,37470,2,PR,1,100,130008
1671981908.462234,245836.000,37487,3,PR,1,100,130010
1671981908.501127,245874.000,37487,3,PR,1,100,130032
1671981908.540020,245912.000,37487,3,PR,1,100,130032
1671981908.579937,245951.000,37502,3,PR,1,100,130028
1671981908.619853,245990.000,37502,3,PR,1,100,130015
1671981908.659770,246029.000,37502,3,PR,1,100,130010
1671981908.700198,246068.500,37518,2,PR,1,100,129995
1671981908.740626,246108.000,37518,2,PR,1,100,129986
1671981908.781566,246148.000,37535,3,PR,1,100,129988
1671981908.822506,246188.000,37535,3,PR,1,100,129966
1671981908.863446,246228.000,37535,3,PR,1,100,129924
1671981908.903362,246267.000,37551,2,PR,1,100,129829
1671981908.943279,246306.000,37551,2,PR,1,100,129802
1671981908.982939,246344.750,37570,4,PR,1,100,129837
1671981909.022600,246383.500,37570,4,PR,1,100,129866
1671981909.062260,246422.250,37570,4,PR,1,100,129903
1671981909.101921,246461.000,37570,4,PR,1,100,129924
1671981909.141496,246499.667,37588,3,PR,1,100,129938
1671981909.181072,246538.333,37588,3,PR,1,100,129954
1671981909.220647,246577.000,37588,3,PR,1,100,129971
1671981909.260563,246616.000,37603,2,PR,1,100,129976
1671981909.300480,246655.000,37603,2,PR,1,100,129974
1671981909.341079,246694.667,37619,3,PR,1,100,129989
1671981909.381677,246734.333,37619,3,PR,1,100,129977
1671981909.422276,246774.000,37619,3,PR,1,100,129970
1671981909.469869,246820.500,37634,2,PR,1,100,129972
1671981909.517461,246867.000,37634,2,PR,1,100,129967
1671981909.557378,246906.000,37654,3,PR,1,100,129960
1671981909.597294,246945.000,37654,3,PR,1,100,129963
1671981909.637211,246984.000,37654,3,PR,1,100,129957
1671981909.677127,247023.000,37669,2,PR,1,100,129965
1671981909.717044,247062.000,37669,2,PR,1,100,129968
1671981909.756960,247101.000,37686,3,PR,1,100,129977
1671981909.796876,247140.000,37686,3,PR,1,100,129982
1671981909.836793,247179.000,37686,3,PR,1,100,130003
1671981909.876027,247217.333,37702,3,PR,1,100,130003
1671981909.915261,247255.667,37702,3,PR,1,100,130011
1671981909.954495,247294.000,37702,3,PR,1,100,130018
1671981909.994412,247333.000,37718,2,PR,1,100,130031
1671981910.034328,247372.000,37718,2,PR,1,100,130038
1671981910.074244,247411.000,37736,3,PR,1,100,130022
1671981910.114161,247450.000,37736,3,PR,1,100,130040
1671981910.154077,247489.000,37736,3,PR,1,100,130026
1671981910.193994,247528.000,37752,2,PR,1,100,130020
1671981910.233910,247567.000,37752,2,PR,1,100,130026
1671981910.273827,247606.000,37767,3,PR,1,100,130025
1671981910.313743,247645.000,37767,3,PR,1,100,130023
1671981910.353660,247684.000,37767,3,PR,1,100,130020
1671981910.393576,247723.000,37785,3,PR,1,100,130031
1671981910.433492,247762.000,37785,3,PR,1,100,130025
1671981910.473409,247801.000,37785,3,PR,1,100,130016
1671981910.512814,247839.500,37800,2,PR,1,100,130031
1671981910.552218,247878.000,37800,2,PR,1,100,130031
1671981910.591794,247916.667,37816,3,PR,1,100,130021
1671981910.631369,247955.333,37816,3,PR,1,100,130039
1671981910.670944,247994.000,37816,3,PR,1,100,130050
1671981910.710860,248033.000,37833,2,PR,1,100,130046
