LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1671981903.178936,240674,36662,1,HR,1,100,52
1671981904.593410,242056,36864,1,HR,1,100,51
1671981906.318005,243741,37143,1,HR,1,100,49
1671981908.063070,245446,37420,1,HR,1,100,47
1671981909.555331,246904,37650,1,HR,1,100,46
1671981911.084437,248398,37882,1,HR,1,100,46
1671981911.925753,249220,38015,1,HR,1,100,49
1671981912.775257,250050,38158,1,HR,1,100,51
1671981914.866264,252093,38483,1,HR,1,100,49
1671981918.863026,255998,39098,1,HR,1,100,45
1671981919.502712,256623,39200,1,HR,1,100,51
1671981922.936549,259978,39741,1,HR,1,100,47
1671981923.774795,260797,39871,1,HR,1,100,50
1671981924.508643,261514,39987,1,HR,1,100,54
1671981926.200486,263167,40254,1,HR,1,100,51
1671981927.054084,264001,40386,1,HR,1,100,54
1671981928.667117,265577,40632,1,HR,1,100,52
1671981929.502292,266393,40783,1,HR,1,100,54
1671981930.197247,267072,40888,1,HR,1,100,58
1671981930.955660,267813,41003,1,HR,1,100,61
1671981931.925936,268761,41152,1,HR,1,100,61
1671981932.721195,269538,41284,1,HR,1,100,63
1671981933.575816,270373,41419,1,HR,1,100,64
1671981934.508223,271284,41569,1,HR,1,100,64
1671981935.382290,272138,41703,1,HR,1,100,64
1671981936.238959,272975,41838,1,HR,1,100,65
1671981937.850969,274550,42101,1,HR,1,100,62
1671981938.665673,275346,42232,1,HR,1,100,63
1671981939.542812,276203,42367,1,HR,1,100,64
1671981940.354446,276996,42499,1,HR,1,100,65
1671981941.152775,277776,42623,1,HR,1,100,66
1671981941.887647,278494,42740,1,HR,1,100,68
1671981943.538550,280107,42997,1,HR,1,100,65
1671981944.294915,280846,43113,1,HR,1,100,66
1671981945.587593,282109,43325,1,HR,1,100,64
1671981946.518977,283019,43466,1,HR,1,100,64
1671981947.611050,284086,43629,1,HR,1,100,63
1671981948.570068,285023,43791,1,HR,1,100,63
1671981949.464606,285897,43923,1,HR,1,100,64
1671981950.307968,286721,44057,1,HR,1,100,65
1671981951.076616,287472,44181,1,HR,1,100,66
1671981951.807394,288186,44298,1,HR,1,100,68
1671981952.687602,289046,44429,1,HR,1,100,68
1671981953.501283,289841,44562,1,HR,1,100,69
1671981954.415267,290734,44708,1,HR,1,100,69
1671981955.471518,291766,44877,1,HR,1,100,67
1671981956.524698,292795,45031,1,HR,1,100,66
1671981957.361919,293613,45164,1,HR,1,100,67
1671981958.254410,294485,45312,1,HR,1,100,67
1671981959.146901,295357,45463,1,HR,1,100,67
1671981959.749741,295946,45543,1,HR,1,100,71
1671981961.401668,297560,45809,1,HR,1,100,67
1671981963.012654,299134,46062,1,HR,1,100,63
1671981963.944038,300044,46210,1,HR,1,100,64
1671981965.000288,301076,46374,1,HR,1,100,63
1671981966.034022,302086,46536,1,HR,1,100,62
1671981966.925489,302957,46661,1,HR,1,100,63
1671981967.939776,303948,46825,1,HR,1,100,63
1671981968.778021,304767,46957,1,HR,1,100,64
1671981969.511869,305484,47072,1,HR,1,100,66
1671981970.428924,306380,47219,1,HR,1,100,66
1671981971.121833,307057,47335,1,HR,1,100,69
1671981972.046052,307960,47456,1,HR,1,100,68
1671981973.054198,308945,47620,1,HR,1,100,67
1671981973.985581,309855,47766,1,HR,1,100,67
1671981975.042855,310888,47931,1,HR,1,100,66
1671981975.923064,311748,48082,1,HR,1,100,66
1671981976.897434,312700,48230,1,HR,1,100,66
1671981977.770478,313553,48371,1,HR,1,100,66
1671981978.582113,314346,48497,1,HR,1,100,67
1671981979.438781,315183,48635,1,HR,1,100,68
1671981980.196170,315923,48750,1,HR,1,100,69
1671981981.048744,316756,48882,1,HR,1,100,69
1671981981.965799,317652,49032,1,HR,1,100,69
1671981982.744681,318413,49153,1,HR,1,100,70
1671981983.757944,319403,49321,1,HR,1,100,69
1671981984.553203,320180,49452,1,HR,1,100,70
1671981985.324920,320934,49571,1,HR,1,100,71
1671981986.205129,321794,49722,1,HR,1,100,70
1671981986.940001,322512,49838,1,HR,1,100,72
1671981987.776199,323329,49958,1,HR,1,100,72
1671981988.668690,324201,50094,1,HR,1,100,71
1671981989.387186,324903,50209,1,HR,1,100,73
1671981990.933692,326414,50451,1,HR,1,100,69
1671982000.827851,336081,51955,1,HR,1,100,61
1671982004.861459,340022,52563,1,HR,1,100,56
1671982005.554367,340699,52675,1,HR,1,100,60
1671982006.431505,341556,52803,1,HR,1,100,61
1671982007.081427,342191,52916,1,HR,1,100,65
1671982007.921719,343012,53045,1,HR,1,100,65
1671982008.853103,343922,53179,1,HR,1,100,65
1671982009.783463,344831,53324,1,HR,1,100,65
1671982010.580768,345610,53451,1,HR,1,100,67
1671982011.509081,346517,53595,1,HR,1,100,66
1671982012.349373,347338,53723,1,HR,1,100,67
1671982013.116997,348088,53852,1,HR,1,100,68
1671982014.085227,349034,53985,1,HR,1,100,68
1671982014.885602,349816,54113,1,HR,1,100,69
1671982015.977675,350883,54273,1,HR,1,100,67
1671982016.736088,351624,54402,1,HR,1,100,68
1671982017.629602,352497,54528,1,HR,1,100,68
1671982018.554844,353401,54673,1,HR,1,100,68
1671982019.436077,354262,54794,1,HR,1,100,68
1671982020.405329,355209,54938,1,HR,1,100,67
1671982021.172953,355959,55066,1,HR,1,100,69
1671982022.090008,356855,55211,1,HR,1,100,68
1671982023.019345,357763,55355,1,HR,1,100,68
1671982023.781851,358508,55469,1,HR,1,100,69
1671982024.757245,359461,55602,1,HR,1,100,68
1671982026.446017,361111,55856,1,HR,1,100,65
1671982027.296545,361942,56000,1,HR,1,100,65
1671982028.052910,362681,56113,1,HR,1,100,67
1671982029.709954,364300,56358,1,HR,1,100,63
1671982030.523635,365095,56488,1,HR,1,100,65
1671982031.418173,365969,56617,1,HR,1,100,65
1671982032.332157,366862,56760,1,HR,1,100,65
1671982034.833587,369306,57144,1,HR,1,100,60
1671982035.763947,370215,57294,1,HR,1,100,61
1671982036.445597,370881,57390,1,HR,1,100,64
1671982037.416897,371830,57552,1,HR,1,100,64
1671982038.099571,372497,57651,1,HR,1,100,67
1671982039.031978,373408,57795,1,HR,1,100,67
1671982039.827236,374185,57925,1,HR,1,100,68
1671982040.602024,374942,58046,1,HR,1,100,69
1671982041.576395,375894,58190,1,HR,1,100,68
1671982043.342953,377620,58467,1,HR,1,100,64
1671982044.183245,378441,58595,1,HR,1,100,65
1671982045.077783,379315,58743,1,HR,1,100,65
1671982045.931381,380149,58863,1,HR,1,100,66
1671982046.685699,380886,58994,1,HR,1,100,68
1671982048.257793,382422,59241,1,HR,1,100,64
1671982049.790993,383920,59472,1,HR,1,100,61
1671982050.563735,384675,59600,1,HR,1,100,63
1671982051.284277,385379,59711,1,HR,1,100,66
1671982052.134805,386210,59847,1,HR,1,100,66
1671982053.028319,387083,59994,1,HR,1,100,67
1671982053.785708,387823,60108,1,HR,1,100,68
1671982054.715044,388731,60257,1,HR,1,100,68
1671982055.512350,389510,60386,1,HR,1,100,69
1671982056.328078,390307,60493,1,HR,1,100,69
1671982057.256391,391214,60642,1,HR,1,100,69
1671982059.546980,393452,61025,1,HR,1,100,64
1671982060.361685,394248,61124,1,HR,1,100,65
1671982061.114980,394984,61261,1,HR,1,100,67
1671982062.044317,395892,61394,1,HR,1,100,67
1671982062.939878,396767,61525,1,HR,1,100,67
1671982063.892755,397698,61687,1,HR,1,100,66
1671982064.867125,398650,61835,1,HR,1,100,66
1671982065.794415,399556,61984,1,HR,1,100,66
1671982066.630613,400373,62105,1,HR,1,100,66
1671982067.566091,401287,62235,1,HR,1,100,66
1671982068.320409,402024,62369,1,HR,1,100,68
1671982069.056304,402743,62469,1,HR,1,100,70
1671982070.106414,403769,62649,1,HR,1,100,68
1671982070.986623,404629,62782,1,HR,1,100,68
1671982071.922100,405543,62917,1,HR,1,100,68
1671982072.879071,406478,63066,1,HR,1,100,67
1671982073.729598,407309,63214,1,HR,1,100,68
1671982076.064198,409590,63561,1,HR,1,100,63
1671982076.863551,410371,63667,1,HR,1,100,64
1671982077.713054,411201,63802,1,HR,1,100,65
1671982078.597357,412065,63936,1,HR,1,100,65
1671982079.650537,413094,64101,1,HR,1,100,65
1671982080.659706,414080,64265,1,HR,1,100,64
1671982081.555268,414955,64413,1,HR,1,100,64
1671982082.472322,415851,64547,1,HR,1,100,65
1671982083.362766,416721,64680,1,HR,1,100,65
1671982084.242974,417581,64831,1,HR,1,100,65
1671982086.666619,419949,65205,1,HR,1,100,61
1671982087.598002,420859,65359,1,HR,1,100,61
1671982088.394284,421637,65490,1,HR,1,100,63
1671982089.367631,422588,104,1,HR,1,100,63
1671982090.259098,423459,253,1,HR,1,100,63
1671982091.140330,424320,385,1,HR,1,100,64
1671982091.956059,425117,518,1,HR,1,100,65
1671982092.874137,426014,652,1,HR,1,100,65
1671982094.444183,427548,895,1,HR,1,100,62
1671982095.214878,428301,1031,1,HR,1,100,64
1671982095.907786,428978,1146,1,HR,1,100,67
1671982097.516726,430550,1391,1,HR,1,100,63
1671982098.395911,431409,1529,1,HR,1,100,64
1671982099.329341,432321,1680,1,HR,1,100,64
1671982100.087754,433062,1797,1,HR,1,100,66
1671982101.176756,434126,1976,1,HR,1,100,65
1671982102.067200,434996,2110,1,HR,1,100,65
1671982103.756996,436647,2376,1,HR,1,100,62
1671982105.160212,438018,2605,1,HR,1,100,59
1671982106.012786,438851,2737,1,HR,1,100,61
1671982106.771199,439592,2851,1,HR,1,100,63
1671982107.626843,440428,3002,1,HR,1,100,64
1671982108.584838,441364,3143,1,HR,1,100,64
1671982109.436388,442196,3286,1,HR,1,100,65
1671982110.367772,443106,3435,1,HR,1,100,65
1671982111.165077,443885,3549,1,HR,1,100,66
1671982112.059615,444759,3700,1,HR,1,100,66
1671982112.859991,445541,3833,1,HR,1,100,67
1671982113.672649,446335,3951,1,HR,1,100,68
1671982114.448460,447093,4067,1,HR,1,100,69
1671982115.363468,447987,4213,1,HR,1,100,69
1671982116.217066,448821,4345,1,HR,1,100,69
1671982117.176084,449758,4492,1,HR,1,100,68
1671982118.023540,450586,4640,1,HR,1,100,69
1671982119.155530,451692,4811,1,HR,1,100,67
1671982121.667195,454146,5203,1,HR,1,100,62
1671982122.424584,454886,5319,1,HR,1,100,64
1671982123.235194,455678,5454,1,HR,1,100,65
1671982124.113356,456536,5594,1,HR,1,100,66
1671982124.926014,457330,5726,1,HR,1,100,67
1671982125.680332,458067,5840,1,HR,1,100,68
1671982126.774452,459136,6020,1,HR,1,100,67
1671982127.667966,460009,6168,1,HR,1,100,67
1671982129.278953,461583,6417,1,HR,1,100,63
1671982130.035318,462322,6532,1,HR,1,100,65
1671982130.888916,463156,6663,1,HR,1,100,66
1671982131.662681,463912,6783,1,HR,1,100,67
1671982132.416999,464649,6913,1,HR,1,100,69
