LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1671981901.914915,239439,36615,1,SR,1,100,0.400000
1671981903.469609,240958,36781,1,SR,1,100,0.466667
1671981904.072450,241547,36846,1,SR,1,100,0.333333
1671981905.072407,242524,36977,1,SR,1,100,0.133333
1671981905.469525,242912,37026,1,SR,1,100,0.066667
1671981905.668084,243106,37076,1,SR,1,100,0.133333
1671981905.934193,243366,37109,1,SR,1,100,0.066667
1671981906.133775,243561,37160,1,SR,1,100,0.200000
1671981906.731498,244145,37227,1,SR,1,100,0.066667
1671981907.330245,244730,37354,1,SR,1,100,0.333333
1671981907.797984,245187,37422,1,SR,1,100,0.200000
1671981908.659770,246029,37586,1,SR,1,100,0.466667
1671981909.394641,246747,37652,1,SR,1,100,0.133333
1671981909.928908,247269,37733,1,SR,1,100,0.133333
1671981910.326025,247657,37782,1,SR,1,100,0.066667
1671981910.525607,247852,37831,1,SR,1,100,0.133333
1671981911.056803,248371,37930,1,SR,1,100,0.200000
1671981911.522495,248826,37995,1,SR,1,100,0.200000
1671981912.258390,249545,38111,1,SR,1,100,0.200000
1671981912.857137,250130,38225,1,SR,1,100,0.266667
1671981913.255278,250519,38258,1,SR,1,100,0.066667
1671981913.718922,250972,38325,1,SR,1,100,0.066667
1671981914.054630,251300,38397,1,SR,1,100,0.200000
1671981914.386243,251624,38430,1,SR,1,100,0.066667
1671981914.588896,251822,38463,1,SR,1,100,0.133333
1671981914.853982,252081,38500,1,SR,1,100,0.066667
1671981915.188666,252408,38549,1,SR,1,100,0.066667
1671981915.524374,252736,38646,1,SR,1,100,0.333333
1671981917.387141,254556,38933,1,SR,1,100,0.333333
1671981917.852833,255011,39045,1,SR,1,100,0.600000
1671981918.586681,255728,39078,1,SR,1,100,0.066667
1671981918.916248,256050,39146,1,SR,1,100,0.133333
1671981919.183381,256311,39203,1,SR,1,100,0.266667
1671981919.584592,256703,39253,1,SR,1,100,0.200000
1671981920.048237,257156,39317,1,SR,1,100,0.133333
1671981920.314346,257416,39350,1,SR,1,100,0.066667
1671981920.910022,257998,39495,1,SR,1,100,0.400000
1671981921.712445,258782,39562,1,SR,1,100,0.066667
1671981922.179161,259238,39641,1,SR,1,100,0.066667
1671981922.508727,259560,39724,1,SR,1,100,0.266667
1671981923.042993,260082,39836,1,SR,1,100,0.466667
1671981923.645834,260671,39873,1,SR,1,100,0.066667
1671981924.112549,261127,39938,1,SR,1,100,0.066667
1671981924.576194,261580,40026,1,SR,1,100,0.200000
1671981924.908831,261905,40092,1,SR,1,100,0.200000
1671981925.503484,262486,40235,1,SR,1,100,0.533333
1671981926.307953,263272,40303,1,SR,1,100,0.133333
1671981926.708141,263663,40354,1,SR,1,100,0.133333
1671981927.239337,264182,40451,1,SR,1,100,0.133333
1671981927.505446,264442,40468,1,SR,1,100,0.066667
1671981927.705029,264637,40550,1,SR,1,100,0.333333
1671981928.170720,265092,40584,1,SR,1,100,0.066667
1671981928.373373,265290,40634,1,SR,1,100,0.133333
1671981928.640506,265551,40652,1,SR,1,100,0.066667
1671981928.972120,265875,40719,1,SR,1,100,0.133333
