LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1673995940.822345,1226278.000,60196,1,EA,1,100,0.365596
1673995940.887860,1226342.000,60212,2,EA,1,100,0.365232
1673995940.953376,1226406.000,60212,2,EA,1,100,0.365194
1673995941.021450,1226472.500,60227,2,EA,1,100,0.365194
1673995941.089525,1226539.000,60227,2,EA,1,100,0.365290
1673995941.156064,1226604.000,60243,1,EA,1,100,0.365481
1673995941.222604,1226669.000,60259,2,EA,1,100,0.365309
1673995941.289143,1226734.000,60259,2,EA,1,100,0.365385
1673995941.355682,1226799.000,60275,2,EA,1,100,0.365481
1673995941.422221,1226864.000,60275,2,EA,1,100,0.365443
1673995941.487736,1226928.000,60290,1,EA,1,100,0.365424
1673995941.553764,1226992.500,60306,2,EA,1,100,0.365539
1673995941.619791,1227057.000,60306,2,EA,1,100,0.365385
1673995941.688378,1227124.000,60323,1,EA,1,100,0.365385
1673995941.755429,1227189.500,60341,2,EA,1,100,0.365481
1673995941.822480,1227255.000,60341,2,EA,1,100,0.365347
1673995941.889019,1227320.000,60356,1,EA,1,100,0.365136
1673995941.955558,1227385.000,60373,2,EA,1,100,0.365156
1673995942.022097,1227450.000,60373,2,EA,1,100,0.365156
1673995942.088637,1227515.000,60387,1,EA,1,100,0.365194
1673995942.155858,1227580.667,60404,3,EA,1,100,0.365117
1673995942.223080,1227646.333,60404,3,EA,1,100,0.365041
1673995942.290302,1227712.000,60404,3,EA,1,100,0.364964
1673995942.355817,1227776.000,60419,1,EA,1,100,0.365347
1673995942.421844,1227840.500,60435,2,EA,1,100,0.365500
1673995942.487872,1227905.000,60435,2,EA,1,100,0.365270
1673995942.554411,1227970.000,60451,2,EA,1,100,0.365194
1673995942.620950,1228035.000,60451,2,EA,1,100,0.365156
1673995942.688513,1228101.000,60469,1,EA,1,100,0.365136
1673995942.756076,1228167.000,60485,2,EA,1,100,0.365175
1673995942.823639,1228233.000,60485,2,EA,1,100,0.365309
1673995942.890178,1228298.000,60501,1,EA,1,100,0.365443
1673995942.956205,1228362.500,60517,2,EA,1,100,0.365405
1673995943.022233,1228427.000,60517,2,EA,1,100,0.365309
1673995943.087748,1228491.000,60533,1,EA,1,100,0.365232
1673995943.154287,1228556.000,60547,2,EA,1,100,0.365347
1673995943.220827,1228621.000,60547,2,EA,1,100,0.365385
1673995943.287366,1228686.000,60564,1,EA,1,100,0.365309
1673995943.355440,1228752.500,60579,2,EA,1,100,0.365347
1673995943.423515,1228819.000,60579,2,EA,1,100,0.365309
1673995943.489713,1228883.667,60601,3,EA,1,100,0.365366
1673995943.555911,1228948.333,60601,3,EA,1,100,0.365328
1673995943.622109,1229013.000,60601,3,EA,1,100,0.365270
1673995943.689672,1229079.000,60618,1,EA,1,100,0.365232
1673995943.755699,1229143.500,60634,2,EA,1,100,0.365481
1673995943.821727,1229208.000,60634,2,EA,1,100,0.365692
1673995943.887242,1229272.000,60651,1,EA,1,100,0.365558
1673995943.953269,1229336.500,60667,2,EA,1,100,0.365424
1673995944.019297,1229401.000,60667,2,EA,1,100,0.365366
1673995944.086860,1229467.000,60682,1,EA,1,100,0.365290
1673995944.152887,1229531.500,60698,2,EA,1,100,0.365347
1673995944.218915,1229596.000,60698,2,EA,1,100,0.365405
1673995944.286477,1229662.000,60714,1,EA,1,100,0.365462
1673995944.352505,1229726.500,60730,2,EA,1,100,0.365520
1673995944.418532,1229791.000,60730,2,EA,1,100,0.365424
1673995944.484047,1229855.000,60744,2,EA,1,100,0.365500
1673995944.549563,1229919.000,60744,2,EA,1,100,0.365309
1673995944.616102,1229984.000,60761,1,EA,1,100,0.365328
1673995944.682642,1230049.000,60778,2,EA,1,100,0.365405
1673995944.749181,1230114.000,60778,2,EA,1,100,0.365366
1673995944.814696,1230178.000,60794,1,EA,1,100,0.365481
1673995944.881747,1230243.500,60809,2,EA,1,100,0.365539
1673995944.948798,1230309.000,60809,2,EA,1,100,0.365520
1673995945.017385,1230376.000,60825,1,EA,1,100,0.365558
1673995945.084436,1230441.500,60840,2,EA,1,100,0.365385
1673995945.151487,1230507.000,60840,2,EA,1,100,0.365366
1673995945.218026,1230572.000,60856,1,EA,1,100,0.365424
1673995945.284053,1230636.500,60872,2,EA,1,100,0.365194
1673995945.350081,1230701.000,60872,2,EA,1,100,0.365060
1673995945.417644,1230767.000,60887,2,EA,1,100,0.365098
1673995945.485206,1230833.000,60887,2,EA,1,100,0.365309
1673995945.551746,1230898.000,60902,1,EA,1,100,0.365328
1673995945.617773,1230962.500,60921,2,EA,1,100,0.365232
1673995945.683800,1231027.000,60921,2,EA,1,100,0.365290
1673995945.751363,1231093.000,60936,1,EA,1,100,0.365290
1673995945.817390,1231157.500,60951,2,EA,1,100,0.365270
1673995945.883418,1231222.000,60951,2,EA,1,100,0.365251
1673995945.948933,1231286.000,60967,1,EA,1,100,0.365328
1673995946.017008,1231352.500,60983,2,EA,1,100,0.365194
1673995946.085083,1231419.000,60983,2,EA,1,100,0.365156
1673995946.151622,1231484.000,60998,1,EA,1,100,0.365213
1673995946.218161,1231549.000,61015,2,EA,1,100,0.365213
1673995946.284700,1231614.000,61015,2,EA,1,100,0.365060
1673995946.351240,1231679.000,61029,2,EA,1,100,0.365060
1673995946.417779,1231744.000,61029,2,EA,1,100,0.365156
1673995946.483294,1231808.000,61047,1,EA,1,100,0.365060
1673995946.549834,1231873.000,61063,2,EA,1,100,0.365022
1673995946.616373,1231938.000,61063,2,EA,1,100,0.365041
1673995946.682912,1232003.000,61081,1,EA,1,100,0.365079
1673995946.748939,1232067.500,61095,2,EA,1,100,0.365175
1673995946.814967,1232132.000,61095,2,EA,1,100,0.365022
1673995946.881506,1232197.000,61112,2,EA,1,100,0.365022
1673995946.948045,1232262.000,61112,2,EA,1,100,0.365194
1673995947.014584,1232327.000,61127,1,EA,1,100,0.365156
1673995947.081123,1232392.000,61143,2,EA,1,100,0.364907
1673995947.147663,1232457.000,61143,2,EA,1,100,0.364831
1673995947.213690,1232521.500,61159,2,EA,1,100,0.364983
1673995947.279717,1232586.000,61159,2,EA,1,100,0.365041
1673995947.345233,1232650.000,61175,1,EA,1,100,0.365060
1673995947.411260,1232714.500,61189,2,EA,1,100,0.365156
1673995947.477288,1232779.000,61189,2,EA,1,100,0.365175
1673995947.542803,1232843.000,61207,1,EA,1,100,0.365156
1673995947.610366,1232909.000,61225,2,EA,1,100,0.365270
1673995947.677929,1232975.000,61225,2,EA,1,100,0.365060
1673995947.746515,1233042.000,61241,1,EA,1,100,0.365117
1673995947.813054,1233107.000,61255,2,EA,1,100,0.365194
1673995947.879594,1233172.000,61255,2,EA,1,100,0.364926
