LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1673995941.586010,1227024.000,60318,1,BV,1,100,3.86
1673995942.586145,1228001.000,60463,1,BV,1,100,3.87
1673995943.589351,1228981.000,60613,1,BV,1,100,3.86
1673995944.582321,1229951.000,60773,1,BV,1,100,3.86
1673995945.585527,1230931.000,60914,1,BV,1,100,3.86
1673995946.583615,1231906.000,61075,1,BV,1,100,3.86
1673995947.575561,1232875.000,61219,1,BV,1,100,3.86
1673995948.578767,1233855.000,61380,1,BV,1,100,3.87
1673995949.577878,1234831.000,61514,1,BV,1,100,3.86
1673995950.575966,1235806.000,61675,1,BV,1,100,3.86
1673995951.572007,1236779.000,61820,1,BV,1,100,3.87
1673995952.568048,1237752.000,61980,1,BV,1,100,3.86
1673995953.567159,1238728.000,62123,1,BV,1,100,3.86
1673995954.564223,1239702.000,62275,1,BV,1,100,3.86
1673995955.563335,1240678.000,62419,1,BV,1,100,3.86
1673995956.559375,1241651.000,62564,1,BV,1,100,3.86
1673995957.562582,1242631.000,62724,1,BV,1,100,3.86
1673995958.557598,1243603.000,62870,1,BV,1,100,3.86
1673995959.558757,1244581.000,62972,1,BV,1,100,3.86
1673995960.558892,1245558.000,63133,1,BV,1,100,3.86
1673995961.552886,1246529.000,63292,1,BV,1,100,3.86
1673995962.555068,1247508.000,63435,1,BV,1,100,3.85
1673995963.554180,1248484.000,63596,1,BV,1,100,3.86
1673995964.552268,1249459.000,63746,1,BV,1,100,3.86
1673995965.549332,1250433.000,63905,1,BV,1,100,3.86
1673995966.544349,1251405.000,64046,1,BV,1,100,3.85
1673995967.543460,1252381.000,64207,1,BV,1,100,3.85
1673995968.539501,1253354.000,64367,1,BV,1,100,3.85
1673995969.538612,1254330.000,64511,1,BV,1,100,3.86
1673995970.537724,1255306.000,64661,1,BV,1,100,3.86
1673995971.537859,1256283.000,64820,1,BV,1,100,3.86
1673995972.535947,1257258.000,64964,1,BV,1,100,3.86
1673995973.539153,1258238.000,65125,1,BV,1,100,3.86
1673995974.534170,1259210.000,65266,1,BV,1,100,3.86
1673995975.529187,1260182.000,65417,1,BV,1,100,3.86
1673995976.531369,1261161.000,42,1,BV,1,100,3.86
1673995977.529457,1262136.000,201,1,BV,1,100,3.86
1673995978.530616,1263114.000,344,1,BV,1,100,3.86
1673995979.528704,1264089.000,505,1,BV,1,100,3.86
1673995980.525768,1265063.000,670,1,BV,1,100,3.86
1673995981.523856,1266038.000,814,1,BV,1,100,3.86
1673995982.518873,1267010.000,975,1,BV,1,100,3.86
1673995983.516961,1267985.000,1118,1,BV,1,100,3.86
1673995984.513001,1268958.000,1279,1,BV,1,100,3.86
1673995985.512113,1269934.000,1428,1,BV,1,100,3.86
1673995986.512248,1270911.000,1589,1,BV,1,100,3.86
1673995987.515455,1271891.000,1748,1,BV,1,100,3.86
1673995988.514566,1272867.000,1891,1,BV,1,100,3.86
1673995989.508559,1273838.000,2050,1,BV,1,100,3.86
1673995990.507671,1274814.000,2210,1,BV,1,100,3.86
1673995991.503711,1275787.000,2360,1,BV,1,100,3.86
1673995992.499752,1276760.000,2520,1,BV,1,100,3.86
1673995993.498863,1277736.000,2663,1,BV,1,100,3.86
1673995994.494904,1278709.000,2824,1,BV,1,100,3.86
1673995995.500157,1279691.000,2981,1,BV,1,100,3.86
1673995996.496198,1280664.000,3114,1,BV,1,100,3.86
1673995997.496333,1281641.000,3273,1,BV,1,100,3.86
1673995998.492374,1282614.000,3416,1,BV,1,100,3.86
1673995999.487391,1283586.000,3577,1,BV,1,100,3.86
1673996000.490597,1284566.000,3737,1,BV,1,100,3.86
1673996001.487661,1285540.000,3887,1,BV,1,100,3.86
1673996002.485749,1286515.000,4048,1,BV,1,100,3.85
1673996003.482813,1287489.000,4207,1,BV,1,100,3.86
1673996004.486019,1288469.000,4350,1,BV,1,100,3.86
1673996005.481036,1289441.000,4511,1,BV,1,100,3.86
1673996006.476053,1290413.000,4676,1,BV,1,100,3.86
1673996007.476188,1291390.000,4821,1,BV,1,100,3.86
1673996008.469158,1292360.000,4981,1,BV,1,100,3.86
1673996009.472364,1293340.000,5122,1,BV,1,100,3.86
1673996010.472499,1294317.000,5283,1,BV,1,100,3.86
1673996011.468540,1295290.000,5427,1,BV,1,100,3.86
1673996012.466628,1296265.000,5593,1,BV,1,100,3.86
1673996013.465739,1297241.000,5752,1,BV,1,100,3.86
1673996014.467922,1298220.000,5895,1,BV,1,100,3.86
1673996015.467033,1299196.000,6056,1,BV,1,100,3.85
1673996016.462050,1300168.000,6214,1,BV,1,100,3.86
1673996017.458091,1301141.000,6364,1,BV,1,100,3.85
1673996018.461297,1302121.000,6509,1,BV,1,100,3.86
1673996019.454266,1303091.000,6668,1,BV,1,100,3.86
1673996020.452354,1304066.000,6828,1,BV,1,100,3.86
1673996021.452490,1305043.000,6970,1,BV,1,100,3.86
1673996022.445459,1306013.000,7136,1,BV,1,100,3.86
1673996023.448665,1306993.000,7281,1,BV,1,100,3.86
1673996024.448801,1307970.000,7440,1,BV,1,100,3.86
1673996025.448936,1308947.000,7599,1,BV,1,100,3.86
1673996026.444976,1309920.000,7742,1,BV,1,100,3.86
1673996027.443064,1310895.000,7907,1,BV,1,100,3.86
