LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1673995957.020031,1242101.000,62631,3,PR,1,100,144277
1673995957.059955,1242140.000,62631,3,PR,1,100,144280
1673995957.099878,1242179.000,62631,3,PR,1,100,144291
1673995957.140314,1242218.500,62647,2,PR,1,100,144292
1673995957.180749,1242258.000,62647,2,PR,1,100,144310
1673995957.221696,1242298.000,62664,3,PR,1,100,144327
1673995957.262643,1242338.000,62664,3,PR,1,100,144338
1673995957.303591,1242378.000,62664,3,PR,1,100,144351
1673995957.350168,1242423.500,62679,2,PR,1,100,144356
1673995957.396745,1242469.000,62679,2,PR,1,100,144377
1673995957.436669,1242508.000,62695,3,PR,1,100,144381
1673995957.476592,1242547.000,62695,3,PR,1,100,144385
1673995957.516516,1242586.000,62695,3,PR,1,100,144375
1673995957.556439,1242625.000,62710,2,PR,1,100,144305
1673995957.596363,1242664.000,62710,2,PR,1,100,144273
1673995957.636286,1242703.000,62728,3,PR,1,100,144250
1673995957.676210,1242742.000,62728,3,PR,1,100,144266
1673995957.716134,1242781.000,62728,3,PR,1,100,144269
1673995957.755033,1242819.000,62743,2,PR,1,100,144280
1673995957.793933,1242857.000,62743,2,PR,1,100,144299
1673995957.834198,1242896.333,62760,3,PR,1,100,144295
1673995957.874463,1242935.667,62760,3,PR,1,100,144280
1673995957.914727,1242975.000,62760,3,PR,1,100,144289
1673995957.954651,1243014.000,62775,3,PR,1,100,144292
1673995957.994574,1243053.000,62775,3,PR,1,100,144307
1673995958.034498,1243092.000,62775,3,PR,1,100,144317
1673995958.074421,1243131.000,62790,2,PR,1,100,144323
1673995958.114345,1243170.000,62790,2,PR,1,100,144331
1673995958.154269,1243209.000,62805,3,PR,1,100,144335
1673995958.194192,1243248.000,62805,3,PR,1,100,144352
1673995958.234116,1243287.000,62805,3,PR,1,100,144352
1673995958.274039,1243326.000,62822,2,PR,1,100,144356
1673995958.313962,1243365.000,62822,2,PR,1,100,144371
1673995958.353477,1243403.600,62839,5,PR,1,100,144385
1673995958.392991,1243442.200,62839,5,PR,1,100,144397
1673995958.432505,1243480.800,62839,5,PR,1,100,144403
1673995958.472019,1243519.400,62839,5,PR,1,100,144403
1673995958.511533,1243558.000,62839,5,PR,1,100,144423
1673995958.551456,1243597.000,62856,5,PR,1,100,144436
1673995958.591380,1243636.000,62856,5,PR,1,100,144431
1673995958.631303,1243675.000,62856,5,PR,1,100,144445
1673995958.671227,1243714.000,62856,5,PR,1,100,144451
1673995958.711150,1243753.000,62856,5,PR,1,100,144397
1673995958.754657,1243795.500,62873,4,PR,1,100,144343
1673995958.798163,1243838.000,62873,4,PR,1,100,144325
1673995958.841670,1243880.500,62873,4,PR,1,100,144327
1673995958.885176,1243923.000,62873,4,PR,1,100,144352
1673995958.925782,1243962.667,62890,3,PR,1,100,144347
1673995958.966388,1244002.333,62890,3,PR,1,100,144364
1673995959.006994,1244042.000,62890,3,PR,1,100,144370
1673995959.046917,1244081.000,62905,3,PR,1,100,144364
1673995959.086841,1244120.000,62905,3,PR,1,100,144362
1673995959.126764,1244159.000,62905,3,PR,1,100,144374
1673995959.166074,1244197.400,62927,5,PR,1,100,144372
1673995959.205383,1244235.800,62927,5,PR,1,100,144368
1673995959.244692,1244274.200,62927,5,PR,1,100,144402
1673995959.284002,1244312.600,62927,5,PR,1,100,144405
1673995959.323311,1244351.000,62927,5,PR,1,100,144399
1673995959.363235,1244390.000,62942,3,PR,1,100,144405
1673995959.403158,1244429.000,62942,3,PR,1,100,144420
1673995959.443081,1244468.000,62942,3,PR,1,100,144423
1673995959.484029,1244508.000,62958,3,PR,1,100,144429
1673995959.524976,1244548.000,62958,3,PR,1,100,144437
1673995959.565923,1244588.000,62958,3,PR,1,100,144455
1673995959.606358,1244627.500,62978,2,PR,1,100,144452
1673995959.646794,1244667.000,62978,2,PR,1,100,144480
1673995959.686717,1244706.000,62994,3,PR,1,100,144470
1673995959.726641,1244745.000,62994,3,PR,1,100,144472
1673995959.766564,1244784.000,62994,3,PR,1,100,144495
1673995959.805805,1244822.333,63008,3,PR,1,100,144499
