LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1673995941.586010,1227024.000,60319,1,B%,1,100,56
1673995942.586145,1228001.000,60464,1,B%,1,100,56
1673995943.589351,1228981.000,60614,1,B%,1,100,56
1673995944.582321,1229951.000,60774,1,B%,1,100,55
1673995945.585527,1230931.000,60915,1,B%,1,100,55
1673995946.583615,1231906.000,61076,1,B%,1,100,55
1673995947.575561,1232875.000,61220,1,B%,1,100,56
1673995948.578767,1233855.000,61381,1,B%,1,100,56
1673995949.577878,1234831.000,61515,1,B%,1,100,56
1673995950.575966,1235806.000,61676,1,B%,1,100,55
1673995951.572007,1236779.000,61821,1,B%,1,100,56
1673995952.568048,1237752.000,61981,1,B%,1,100,56
1673995953.567159,1238728.000,62124,1,B%,1,100,55
1673995954.564223,1239702.000,62276,1,B%,1,100,55
1673995955.563335,1240678.000,62420,1,B%,1,100,55
1673995956.559375,1241651.000,62565,1,B%,1,100,55
1673995957.562582,1242631.000,62725,1,B%,1,100,55
1673995958.557598,1243603.000,62871,1,B%,1,100,56
1673995959.558757,1244581.000,62973,1,B%,1,100,55
1673995960.558892,1245558.000,63134,1,B%,1,100,55
1673995961.552886,1246529.000,63293,1,B%,1,100,55
1673995962.555068,1247508.000,63436,1,B%,1,100,54
1673995963.554180,1248484.000,63597,1,B%,1,100,55
1673995964.552268,1249459.000,63747,1,B%,1,100,55
1673995965.549332,1250433.000,63906,1,B%,1,100,55
1673995966.544349,1251405.000,64047,1,B%,1,100,54
1673995967.543460,1252381.000,64208,1,B%,1,100,53
1673995968.539501,1253354.000,64368,1,B%,1,100,54
1673995969.538612,1254330.000,64512,1,B%,1,100,55
1673995970.537724,1255306.000,64662,1,B%,1,100,55
1673995971.537859,1256283.000,64821,1,B%,1,100,55
1673995972.535947,1257258.000,64965,1,B%,1,100,55
1673995973.539153,1258238.000,65126,1,B%,1,100,54
1673995974.534170,1259210.000,65267,1,B%,1,100,55
1673995975.529187,1260182.000,65418,1,B%,1,100,56
1673995976.531369,1261161.000,43,1,B%,1,100,55
1673995977.529457,1262136.000,202,1,B%,1,100,55
1673995978.530616,1263114.000,345,1,B%,1,100,55
1673995979.528704,1264089.000,506,1,B%,1,100,55
1673995980.525768,1265063.000,671,1,B%,1,100,55
