LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1673995945.218026,1230572.000,60853,2,PI,1,100,165140
1673995945.257950,1230611.000,60853,2,PI,1,100,165162
1673995945.297191,1230649.333,60869,3,PI,1,100,165176
1673995945.336432,1230687.667,60869,3,PI,1,100,165169
1673995945.375673,1230726.000,60869,3,PI,1,100,165196
1673995945.416620,1230766.000,60884,2,PI,1,100,165196
1673995945.457567,1230806.000,60884,2,PI,1,100,165189
1673995945.497832,1230845.333,60899,3,PI,1,100,165195
1673995945.538096,1230884.667,60899,3,PI,1,100,165177
1673995945.578361,1230924.000,60899,3,PI,1,100,165157
1673995945.618285,1230963.000,60918,2,PI,1,100,165159
1673995945.658208,1231002.000,60918,2,PI,1,100,165179
1673995945.698132,1231041.000,60933,3,PI,1,100,165193
1673995945.738055,1231080.000,60933,3,PI,1,100,165102
1673995945.777979,1231119.000,60933,3,PI,1,100,164984
1673995945.817561,1231157.667,60948,3,PI,1,100,164913
1673995945.857143,1231196.333,60948,3,PI,1,100,164896
1673995945.896726,1231235.000,60948,3,PI,1,100,164932
1673995945.936137,1231273.500,60964,2,PI,1,100,164971
1673995945.975549,1231312.000,60964,2,PI,1,100,165008
1673995946.016496,1231352.000,60980,3,PI,1,100,165012
1673995946.057443,1231392.000,60980,3,PI,1,100,165020
1673995946.098391,1231432.000,60980,3,PI,1,100,165025
1673995946.138314,1231471.000,60995,2,PI,1,100,165033
1673995946.178238,1231510.000,60995,2,PI,1,100,165074
1673995946.222597,1231553.333,61012,3,PI,1,100,165111
1673995946.266957,1231596.667,61012,3,PI,1,100,165136
1673995946.311316,1231640.000,61012,3,PI,1,100,165164
1673995946.351240,1231679.000,61026,2,PI,1,100,165176
1673995946.391163,1231718.000,61026,2,PI,1,100,165206
1673995946.431087,1231757.000,61044,3,PI,1,100,165209
1673995946.471010,1231796.000,61044,3,PI,1,100,165220
1673995946.510934,1231835.000,61044,3,PI,1,100,165233
1673995946.550857,1231874.000,61060,2,PI,1,100,165238
1673995946.590781,1231913.000,61060,2,PI,1,100,165260
1673995946.630704,1231952.000,61078,3,PI,1,100,165278
1673995946.670628,1231991.000,61078,3,PI,1,100,165235
1673995946.710551,1232030.000,61078,3,PI,1,100,165127
1673995946.749792,1232068.333,61092,3,PI,1,100,165007
1673995946.789033,1232106.667,61092,3,PI,1,100,164982
1673995946.828274,1232145.000,61092,3,PI,1,100,164964
1673995946.868198,1232184.000,61109,3,PI,1,100,164978
1673995946.908121,1232223.000,61109,3,PI,1,100,165000
1673995946.948045,1232262.000,61109,3,PI,1,100,165017
1673995946.987968,1232301.000,61124,2,PI,1,100,165002
1673995947.027892,1232340.000,61124,2,PI,1,100,164984
1673995947.067816,1232379.000,61140,3,PI,1,100,164961
1673995947.107739,1232418.000,61140,3,PI,1,100,164969
1673995947.147663,1232457.000,61140,3,PI,1,100,164971
1673995947.187245,1232495.667,61156,3,PI,1,100,164993
1673995947.226827,1232534.333,61156,3,PI,1,100,165011
1673995947.266409,1232573.000,61156,3,PI,1,100,165043
1673995947.305650,1232611.333,61172,3,PI,1,100,165081
1673995947.344892,1232649.667,61172,3,PI,1,100,165100
1673995947.384133,1232688.000,61172,3,PI,1,100,165104
1673995947.423544,1232726.500,61186,2,PI,1,100,165115
1673995947.462956,1232765.000,61186,2,PI,1,100,165117
1673995947.502879,1232804.000,61204,3,PI,1,100,165127
1673995947.542803,1232843.000,61204,3,PI,1,100,165153
1673995947.582726,1232882.000,61204,3,PI,1,100,165141
1673995947.630328,1232928.500,61222,2,PI,1,100,165044
1673995947.677929,1232975.000,61222,2,PI,1,100,164941
1673995947.718876,1233015.000,61238,2,PI,1,100,164902
1673995947.759823,1233055.000,61238,2,PI,1,100,164884
1673995947.799747,1233094.000,61252,3,PI,1,100,164899
1673995947.839670,1233133.000,61252,3,PI,1,100,164900
1673995947.879594,1233172.000,61252,3,PI,1,100,164908
1673995947.919517,1233211.000,61269,3,PI,1,100,164906
1673995947.959441,1233250.000,61269,3,PI,1,100,164893
1673995947.999364,1233289.000,61269,3,PI,1,100,164873
1673995948.039288,1233328.000,61284,2,PI,1,100,164879
1673995948.079211,1233367.000,61284,2,PI,1,100,164897
1673995948.118793,1233405.667,61300,3,PI,1,100,164907
1673995948.158376,1233444.333,61300,3,PI,1,100,164930
1673995948.197958,1233483.000,61300,3,PI,1,100,164954
1673995948.237370,1233521.500,61316,2,PI,1,100,164986
1673995948.276781,1233560.000,61316,2,PI,1,100,164996
1673995948.317729,1233600.000,61331,3,PI,1,100,165011
1673995948.358676,1233640.000,61331,3,PI,1,100,165023
1673995948.399623,1233680.000,61331,3,PI,1,100,165031
1673995948.439547,1233719.000,61348,3,PI,1,100,165059
1673995948.479470,1233758.000,61348,3,PI,1,100,165073
1673995948.519393,1233797.000,61348,3,PI,1,100,165011
1673995948.559317,1233836.000,61365,2,PI,1,100,164893
1673995948.599241,1233875.000,61365,2,PI,1,100,164814
1673995948.638994,1233913.833,61388,6,PI,1,100,164776
1673995948.678746,1233952.667,61388,6,PI,1,100,164770
1673995948.718499,1233991.500,61388,6,PI,1,100,164780
1673995948.758252,1234030.333,61388,6,PI,1,100,164797
1673995948.798005,1234069.167,61388,6,PI,1,100,164803
1673995948.837758,1234108.000,61388,6,PI,1,100,164793
1673995948.877681,1234147.000,61404,3,PI,1,100,164774
1673995948.917605,1234186.000,61404,3,PI,1,100,164753
1673995948.957529,1234225.000,61404,3,PI,1,100,164788
1673995949.003594,1234270.000,61420,2,PI,1,100,164805
1673995949.049660,1234315.000,61420,2,PI,1,100,164812
1673995949.089242,1234353.667,61435,3,PI,1,100,164826
1673995949.128824,1234392.333,61435,3,PI,1,100,164837
1673995949.168406,1234431.000,61435,3,PI,1,100,164858
1673995949.208671,1234470.333,61452,3,PI,1,100,164872
1673995949.248936,1234509.667,61452,3,PI,1,100,164900
1673995949.289201,1234549.000,61452,3,PI,1,100,164926
1673995949.330148,1234589.000,61469,2,PI,1,100,164941
1673995949.371095,1234629.000,61469,2,PI,1,100,164998
1673995949.411360,1234668.333,61484,3,PI,1,100,165003
1673995949.451625,1234707.667,61484,3,PI,1,100,164963
1673995949.491889,1234747.000,61484,3,PI,1,100,164851
1673995949.531813,1234786.000,61499,2,PI,1,100,164737
1673995949.571736,1234825.000,61499,2,PI,1,100,164712
1673995949.610977,1234863.333,61518,3,PI,1,100,164703
1673995949.650218,1234901.667,61518,3,PI,1,100,164713
1673995949.689460,1234940.000,61518,3,PI,1,100,164729
1673995949.729042,1234978.667,61533,3,PI,1,100,164709
1673995949.768624,1235017.333,61533,3,PI,1,100,164670
1673995949.808207,1235056.000,61533,3,PI,1,100,164662
1673995949.848130,1235095.000,61549,2,PI,1,100,164663
1673995949.888053,1235134.000,61549,2,PI,1,100,164660
1673995949.929001,1235174.000,61564,3,PI,1,100,164680
1673995949.969948,1235214.000,61564,3,PI,1,100,164698
1673995950.010895,1235254.000,61564,3,PI,1,100,164710
1673995950.051331,1235293.500,61580,2,PI,1,100,164726
1673995950.091766,1235333.000,61580,2,PI,1,100,164751
1673995950.131689,1235372.000,61595,3,PI,1,100,164751
1673995950.171613,1235411.000,61595,3,PI,1,100,164764
1673995950.211536,1235450.000,61595,3,PI,1,100,164776
1673995950.250777,1235488.333,61612,3,PI,1,100,164790
1673995950.290019,1235526.667,61612,3,PI,1,100,164805
1673995950.329260,1235565.000,61612,3,PI,1,100,164823
1673995950.376349,1235611.000,61628,2,PI,1,100,164837
1673995950.423438,1235657.000,61628,2,PI,1,100,164764
1673995950.462850,1235695.500,61644,2,PI,1,100,164652
1673995950.502261,1235734.000,61644,2,PI,1,100,164569
1673995950.542526,1235773.333,61660,3,PI,1,100,164542
1673995950.582791,1235812.667,61660,3,PI,1,100,164542
1673995950.623056,1235852.000,61660,3,PI,1,100,164550
1673995950.663320,1235891.333,61678,3,PI,1,100,164559
1673995950.703585,1235930.667,61678,3,PI,1,100,164572
1673995950.743850,1235970.000,61678,3,PI,1,100,164566
1673995950.783773,1236009.000,61693,2,PI,1,100,164542
1673995950.823697,1236048.000,61693,2,PI,1,100,164533
1673995950.863621,1236087.000,61709,3,PI,1,100,164552
1673995950.903544,1236126.000,61709,3,PI,1,100,164566
1673995950.943467,1236165.000,61709,3,PI,1,100,164580
1673995950.983391,1236204.000,61724,3,PI,1,100,164605
1673995951.023314,1236243.000,61724,3,PI,1,100,164615
1673995951.063238,1236282.000,61724,3,PI,1,100,164616
1673995951.102138,1236320.000,61740,2,PI,1,100,164628
1673995951.141038,1236358.000,61740,2,PI,1,100,164655
1673995951.180620,1236396.667,61758,3,PI,1,100,164669
1673995951.220202,1236435.333,61758,3,PI,1,100,164687
1673995951.259784,1236474.000,61758,3,PI,1,100,164700
1673995951.299708,1236513.000,61774,3,PI,1,100,164711
1673995951.339632,1236552.000,61774,3,PI,1,100,164722
1673995951.379555,1236591.000,61774,3,PI,1,100,164639
1673995951.419479,1236630.000,61788,3,PI,1,100,164539
1673995951.459402,1236669.000,61788,3,PI,1,100,164469
1673995951.499326,1236708.000,61788,3,PI,1,100,164434
1673995951.539249,1236747.000,61805,3,PI,1,100,164452
1673995951.579173,1236786.000,61805,3,PI,1,100,164459
1673995951.619096,1236825.000,61805,3,PI,1,100,164486
1673995951.659020,1236864.000,61822,2,PI,1,100,164482
1673995951.698943,1236903.000,61822,2,PI,1,100,164471
1673995951.742620,1236945.667,61838,3,PI,1,100,164465
1673995951.786297,1236988.333,61838,3,PI,1,100,164462
1673995951.829974,1237031.000,61838,3,PI,1,100,164469
1673995951.869898,1237070.000,61853,2,PI,1,100,164478
1673995951.909821,1237109.000,61853,2,PI,1,100,164494
1673995951.949062,1237147.333,61870,3,PI,1,100,164509
1673995951.988303,1237185.667,61870,3,PI,1,100,164519
1673995952.027544,1237224.000,61870,3,PI,1,100,164525
1673995952.067468,1237263.000,61884,2,PI,1,100,164535
1673995952.107392,1237302.000,61884,2,PI,1,100,164553
1673995952.147997,1237341.667,61902,3,PI,1,100,164555
1673995952.188603,1237381.333,61902,3,PI,1,100,164569
1673995952.229209,1237421.000,61902,3,PI,1,100,164562
1673995952.270157,1237461.000,61918,2,PI,1,100,164498
1673995952.311104,1237501.000,61918,2,PI,1,100,164466
1673995952.351027,1237540.000,61934,3,PI,1,100,164457
1673995952.390951,1237579.000,61934,3,PI,1,100,164429
1673995952.430874,1237618.000,61934,3,PI,1,100,164418
1673995952.470457,1237656.667,61948,3,PI,1,100,164440
1673995952.510039,1237695.333,61948,3,PI,1,100,164446
1673995952.549621,1237734.000,61948,3,PI,1,100,164426
1673995952.589033,1237772.500,61965,2,PI,1,100,164412
1673995952.628444,1237811.000,61965,2,PI,1,100,164396
1673995952.669392,1237851.000,61982,3,PI,1,100,164406
1673995952.710339,1237891.000,61982,3,PI,1,100,164424
1673995952.751286,1237931.000,61982,3,PI,1,100,164440
1673995952.791210,1237970.000,61998,2,PI,1,100,164457
1673995952.831133,1238009.000,61998,2,PI,1,100,164456
1673995952.871057,1238048.000,62014,3,PI,1,100,164483
1673995952.910980,1238087.000,62014,3,PI,1,100,164496
1673995952.950904,1238126.000,62014,3,PI,1,100,164496
1673995952.990827,1238165.000,62031,3,PI,1,100,164529
1673995953.030751,1238204.000,62031,3,PI,1,100,164462
1673995953.070674,1238243.000,62031,3,PI,1,100,164341
1673995953.110598,1238282.000,62046,2,PI,1,100,164271
1673995953.150521,1238321.000,62046,2,PI,1,100,164246
1673995953.197099,1238366.500,62063,2,PI,1,100,164243
1673995953.243676,1238412.000,62063,2,PI,1,100,164261
1673995953.283600,1238451.000,62078,3,PI,1,100,164288
1673995953.323523,1238490.000,62078,3,PI,1,100,164279
1673995953.363447,1238529.000,62078,3,PI,1,100,164268
1673995953.402688,1238567.333,62093,3,PI,1,100,164259
1673995953.441929,1238605.667,62093,3,PI,1,100,164256
1673995953.481170,1238644.000,62093,3,PI,1,100,164286
1673995953.521093,1238683.000,62108,2,PI,1,100,164317
1673995953.561017,1238722.000,62108,2,PI,1,100,164323
1673995953.600940,1238761.000,62127,3,PI,1,100,164342
1673995953.640864,1238800.000,62127,3,PI,1,100,164373
1673995953.680788,1238839.000,62127,3,PI,1,100,164392
1673995953.720711,1238878.000,62144,4,PI,1,100,164390
1673995953.760634,1238917.000,62144,4,PI,1,100,164421
1673995953.800558,1238956.000,62144,4,PI,1,100,164453
1673995953.840482,1238995.000,62144,4,PI,1,100,164459
1673995953.880405,1239034.000,62161,2,PI,1,100,164429
1673995953.920329,1239073.000,62161,2,PI,1,100,164306
1673995953.959843,1239111.600,62182,5,PI,1,100,164204
1673995953.999357,1239150.200,62182,5,PI,1,100,164161
1673995954.038871,1239188.800,62182,5,PI,1,100,164162
1673995954.078385,1239227.400,62182,5,PI,1,100,164156
1673995954.117899,1239266.000,62182,5,PI,1,100,164151
1673995954.157822,1239305.000,62197,2,PI,1,100,164163
1673995954.197746,1239344.000,62197,2,PI,1,100,164158
1673995954.237669,1239383.000,62214,3,PI,1,100,164144
1673995954.277593,1239422.000,62214,3,PI,1,100,164137
1673995954.317516,1239461.000,62214,3,PI,1,100,164162
1673995954.357781,1239500.333,62229,3,PI,1,100,164171
1673995954.398046,1239539.667,62229,3,PI,1,100,164192
1673995954.438311,1239579.000,62229,3,PI,1,100,164222
1673995954.478234,1239618.000,62244,2,PI,1,100,164235
1673995954.518157,1239657.000,62244,2,PI,1,100,164271
1673995954.562517,1239700.333,62260,3,PI,1,100,164291
1673995954.606877,1239743.667,62260,3,PI,1,100,164300
1673995954.651236,1239787.000,62260,3,PI,1,100,164323
1673995954.691159,1239826.000,62280,2,PI,1,100,164332
1673995954.731083,1239865.000,62280,2,PI,1,100,164371
1673995954.770665,1239903.667,62295,3,PI,1,100,164393
1673995954.810248,1239942.333,62295,3,PI,1,100,164410
1673995954.849830,1239981.000,62295,3,PI,1,100,164435
1673995954.889753,1240020.000,62312,3,PI,1,100,164470
1673995954.929677,1240059.000,62312,3,PI,1,100,164494
1673995954.969600,1240098.000,62312,3,PI,1,100,164520
1673995955.010548,1240138.000,62326,2,PI,1,100,164548
1673995955.051495,1240178.000,62326,2,PI,1,100,164564
1673995955.091418,1240217.000,62342,3,PI,1,100,164478
1673995955.131342,1240256.000,62342,3,PI,1,100,164334
1673995955.171265,1240295.000,62342,3,PI,1,100,164250
1673995955.211189,1240334.000,62358,2,PI,1,100,164207
1673995955.251112,1240373.000,62358,2,PI,1,100,164223
1673995955.291036,1240412.000,62374,3,PI,1,100,164231
1673995955.330959,1240451.000,62374,3,PI,1,100,164228
1673995955.370883,1240490.000,62374,3,PI,1,100,164228
1673995955.410806,1240529.000,62388,2,PI,1,100,164222
1673995955.450730,1240568.000,62388,2,PI,1,100,164224
1673995955.490312,1240606.667,62404,3,PI,1,100,164227
1673995955.529895,1240645.333,62404,3,PI,1,100,164255
1673995955.569477,1240684.000,62404,3,PI,1,100,164273
1673995955.610083,1240723.667,62422,3,PI,1,100,164289
1673995955.650689,1240763.333,62422,3,PI,1,100,164341
1673995955.691295,1240803.000,62422,3,PI,1,100,164357
1673995955.731218,1240842.000,62438,2,PI,1,100,164358
1673995955.771142,1240881.000,62438,2,PI,1,100,164381
1673995955.811065,1240920.000,62453,3,PI,1,100,164408
1673995955.850989,1240959.000,62453,3,PI,1,100,164418
1673995955.890912,1240998.000,62453,3,PI,1,100,164423
1673995955.937490,1241043.500,62471,2,PI,1,100,164466
1673995955.984067,1241089.000,62471,2,PI,1,100,164495
1673995956.023991,1241128.000,62486,3,PI,1,100,164523
1673995956.063914,1241167.000,62486,3,PI,1,100,164548
1673995956.103838,1241206.000,62486,3,PI,1,100,164582
1673995956.143505,1241244.750,62503,4,PI,1,100,164606
1673995956.183173,1241283.500,62503,4,PI,1,100,164633
1673995956.222841,1241322.250,62503,4,PI,1,100,164645
1673995956.262508,1241361.000,62503,4,PI,1,100,164681
1673995956.301408,1241399.000,62518,2,PI,1,100,164651
1673995956.340308,1241437.000,62518,2,PI,1,100,164496
1673995956.379890,1241475.667,62534,3,PI,1,100,164384
1673995956.419472,1241514.333,62534,3,PI,1,100,164347
1673995956.459055,1241553.000,62534,3,PI,1,100,164356
1673995956.499319,1241592.333,62549,3,PI,1,100,164375
1673995956.539584,1241631.667,62549,3,PI,1,100,164383
1673995956.579849,1241671.000,62549,3,PI,1,100,164401
1673995956.620796,1241711.000,62568,2,PI,1,100,164403
1673995956.661743,1241751.000,62568,2,PI,1,100,164395
1673995956.702008,1241790.333,62582,3,PI,1,100,164398
1673995956.742273,1241829.667,62582,3,PI,1,100,164399
1673995956.782537,1241869.000,62582,3,PI,1,100,164445
1673995956.822461,1241908.000,62598,2,PI,1,100,164464
1673995956.862385,1241947.000,62598,2,PI,1,100,164486
1673995956.901626,1241985.333,62614,3,PI,1,100,164515
1673995956.940867,1242023.667,62614,3,PI,1,100,164533
1673995956.980108,1242062.000,62614,3,PI,1,100,164552
1673995957.020031,1242101.000,62630,3,PI,1,100,164569
1673995957.059955,1242140.000,62630,3,PI,1,100,164593
1673995957.099878,1242179.000,62630,3,PI,1,100,164618
1673995957.140314,1242218.500,62646,2,PI,1,100,164636
1673995957.180749,1242258.000,62646,2,PI,1,100,164669
1673995957.221696,1242298.000,62663,3,PI,1,100,164699
1673995957.262643,1242338.000,62663,3,PI,1,100,164725
1673995957.303591,1242378.000,62663,3,PI,1,100,164772
1673995957.350168,1242423.500,62678,2,PI,1,100,164776
1673995957.396745,1242469.000,62678,2,PI,1,100,164795
1673995957.436669,1242508.000,62694,3,PI,1,100,164835
1673995957.476592,1242547.000,62694,3,PI,1,100,164842
1673995957.516516,1242586.000,62694,3,PI,1,100,164821
1673995957.556439,1242625.000,62709,2,PI,1,100,164702
1673995957.596363,1242664.000,62709,2,PI,1,100,164585
1673995957.636286,1242703.000,62727,3,PI,1,100,164540
1673995957.676210,1242742.000,62727,3,PI,1,100,164555
1673995957.716134,1242781.000,62727,3,PI,1,100,164583
1673995957.755033,1242819.000,62742,2,PI,1,100,164599
1673995957.793933,1242857.000,62742,2,PI,1,100,164628
1673995957.834198,1242896.333,62759,3,PI,1,100,164630
1673995957.874463,1242935.667,62759,3,PI,1,100,164597
1673995957.914727,1242975.000,62759,3,PI,1,100,164619
1673995957.954651,1243014.000,62774,3,PI,1,100,164622
1673995957.994574,1243053.000,62774,3,PI,1,100,164627
1673995958.034498,1243092.000,62774,3,PI,1,100,164671
1673995958.074421,1243131.000,62789,2,PI,1,100,164697
1673995958.114345,1243170.000,62789,2,PI,1,100,164715
1673995958.154269,1243209.000,62804,3,PI,1,100,164726
1673995958.194192,1243248.000,62804,3,PI,1,100,164764
1673995958.234116,1243287.000,62804,3,PI,1,100,164780
1673995958.274039,1243326.000,62821,2,PI,1,100,164784
1673995958.313962,1243365.000,62821,2,PI,1,100,164817
1673995958.353477,1243403.600,62838,5,PI,1,100,164849
1673995958.392991,1243442.200,62838,5,PI,1,100,164860
1673995958.432505,1243480.800,62838,5,PI,1,100,164904
1673995958.472019,1243519.400,62838,5,PI,1,100,164921
1673995958.511533,1243558.000,62838,5,PI,1,100,164941
1673995958.551456,1243597.000,62855,5,PI,1,100,164962
1673995958.591380,1243636.000,62855,5,PI,1,100,164987
1673995958.631303,1243675.000,62855,5,PI,1,100,165006
1673995958.671227,1243714.000,62855,5,PI,1,100,164997
1673995958.711150,1243753.000,62855,5,PI,1,100,164917
1673995958.754657,1243795.500,62872,4,PI,1,100,164800
1673995958.798163,1243838.000,62872,4,PI,1,100,164735
1673995958.841670,1243880.500,62872,4,PI,1,100,164729
1673995958.885176,1243923.000,62872,4,PI,1,100,164744
1673995958.925782,1243962.667,62889,3,PI,1,100,164767
1673995958.966388,1244002.333,62889,3,PI,1,100,164794
1673995959.006994,1244042.000,62889,3,PI,1,100,164799
1673995959.046917,1244081.000,62904,3,PI,1,100,164803
1673995959.086841,1244120.000,62904,3,PI,1,100,164776
1673995959.126764,1244159.000,62904,3,PI,1,100,164782
1673995959.166074,1244197.400,62926,5,PI,1,100,164811
1673995959.205383,1244235.800,62926,5,PI,1,100,164814
1673995959.244692,1244274.200,62926,5,PI,1,100,164848
1673995959.284002,1244312.600,62926,5,PI,1,100,164863
1673995959.323311,1244351.000,62926,5,PI,1,100,164893
1673995959.363235,1244390.000,62941,3,PI,1,100,164919
1673995959.403158,1244429.000,62941,3,PI,1,100,164927
1673995959.443081,1244468.000,62941,3,PI,1,100,164943
1673995959.484029,1244508.000,62957,3,PI,1,100,164964
1673995959.524976,1244548.000,62957,3,PI,1,100,164981
1673995959.565923,1244588.000,62957,3,PI,1,100,165005
1673995959.606358,1244627.500,62977,2,PI,1,100,165020
1673995959.646794,1244667.000,62977,2,PI,1,100,165045
1673995959.686717,1244706.000,62993,3,PI,1,100,165070
1673995959.726641,1244745.000,62993,3,PI,1,100,165082
1673995959.766564,1244784.000,62993,3,PI,1,100,165111
1673995959.805805,1244822.333,63007,3,PI,1,100,165128
1673995959.845046,1244860.667,63007,3,PI,1,100,165148
1673995959.884287,1244899.000,63007,3,PI,1,100,165060
