LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1673995940.953376,1226406.000,60208,1,SF,1,100,0.0007
1673995941.289143,1226734.000,60255,1,SF,1,100,0.0006
1673995941.619791,1227057.000,60302,1,SF,1,100,0.0006
1673995942.022097,1227450.000,60369,1,SF,1,100,0.0006
1673995942.290302,1227712.000,60400,1,SF,1,100,0.0006
1673995942.620950,1228035.000,60447,1,SF,1,100,0.0006
1673995943.022233,1228427.000,60513,1,SF,1,100,0.0006
1673995943.287366,1228686.000,60560,1,SF,1,100,0.0006
1673995943.622109,1229013.000,60597,1,SF,1,100,0.0006
1673995944.019297,1229401.000,60663,1,SF,1,100,0.0006
1673995944.286477,1229662.000,60710,1,SF,1,100,0.0006
1673995944.616102,1229984.000,60757,1,SF,1,100,0.0006
1673995944.948798,1230309.000,60805,1,SF,1,100,0.0006
1673995945.350081,1230701.000,60868,1,SF,1,100,0.0006
1673995945.683800,1231027.000,60917,1,SF,1,100,0.0006
1673995945.948933,1231286.000,60963,1,SF,1,100,0.0006
1673995946.284700,1231614.000,61011,1,SF,1,100,0.0005
1673995946.616373,1231938.000,61059,1,SF,1,100,0.0005
1673995946.948045,1232262.000,61108,1,SF,1,100,0.0005
1673995947.279717,1232586.000,61155,1,SF,1,100,0.0005
1673995947.677929,1232975.000,61221,1,SF,1,100,0.0005
1673995947.946133,1233237.000,61268,1,SF,1,100,0.0005
1673995948.276781,1233560.000,61315,1,SF,1,100,0.0005
1673995948.612548,1233888.000,61364,1,SF,1,100,0.0005
1673995948.944221,1234212.000,61403,1,SF,1,100,0.0005
1673995949.275893,1234536.000,61451,1,SF,1,100,0.0005
1673995949.677176,1234928.000,61517,1,SF,1,100,0.0005
1673995950.010895,1235254.000,61563,1,SF,1,100,0.0005
1673995950.278075,1235515.000,61611,1,SF,1,100,0.0005
1673995950.609748,1235839.000,61659,1,SF,1,100,0.0005
1673995950.943467,1236165.000,61708,1,SF,1,100,0.0005
1673995951.273093,1236487.000,61757,1,SF,1,100,0.0005
1673995951.604765,1236811.000,61804,1,SF,1,100,0.0005
1673995952.001952,1237199.000,61869,1,SF,1,100,0.0004
1673995952.337719,1237527.000,61917,1,SF,1,100,0.0004
1673995952.601829,1237785.000,61964,1,SF,1,100,0.0004
1673995952.937596,1238113.000,62013,1,SF,1,100,0.0004
1673995953.269268,1238437.000,62062,1,SF,1,100,0.0004
1673995953.667480,1238826.000,62126,1,SF,1,100,0.0004
1673995953.932613,1239085.000,62160,1,SF,1,100,0.0004
1673995954.329801,1239473.000,62213,1,SF,1,100,0.0004
1673995954.598005,1239735.000,62259,1,SF,1,100,0.0004
1673995954.928653,1240058.000,62311,1,SF,1,100,0.0004
1673995955.264420,1240386.000,62357,1,SF,1,100,0.0004
1673995955.664679,1240777.000,62421,1,SF,1,100,0.0004
1673995955.996351,1241101.000,62470,1,SF,1,100,0.0004
1673995956.262508,1241361.000,62502,1,SF,1,100,0.0004
1673995956.661743,1241751.000,62567,1,SF,1,100,0.0004
1673995956.994439,1242076.000,62613,1,SF,1,100,0.0004
1673995957.262643,1242338.000,62662,1,SF,1,100,0.0004
1673995957.596363,1242664.000,62708,1,SF,1,100,0.0004
1673995957.928035,1242988.000,62758,1,SF,1,100,0.0004
1673995958.326247,1243377.000,62820,1,SF,1,100,0.0004
1673995958.657919,1243701.000,62854,1,SF,1,100,0.0004
1673995958.993686,1244029.000,62888,1,SF,1,100,0.0004
1673995959.323311,1244351.000,62925,1,SF,1,100,0.0003
1673995959.660102,1244680.000,62976,1,SF,1,100,0.0003
1673995959.924211,1244938.000,63023,1,SF,1,100,0.0003
1673995960.259978,1245266.000,63070,1,SF,1,100,0.0003
1673995960.591650,1245590.000,63117,1,SF,1,100,0.0003
1673995960.988838,1245978.000,63183,1,SF,1,100,0.0003
1673995961.320510,1246302.000,63229,1,SF,1,100,0.0003
1673995961.586667,1246562.000,63277,1,SF,1,100,0.0003
1673995961.922434,1246890.000,63325,1,SF,1,100,0.0003
1673995962.255130,1247215.000,63374,1,SF,1,100,0.0003
1673995962.654365,1247605.000,63438,1,SF,1,100,0.0003
1673995962.988085,1247931.000,63485,1,SF,1,100,0.0003
1673995963.253218,1248190.000,63534,1,SF,1,100,0.0003
1673995963.587961,1248517.000,63580,1,SF,1,100,0.0003
1673995963.989244,1248909.000,63645,1,SF,1,100,0.0003
