LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1673995943.509504,1228903.000,60591,1,TL,1,100,2023-01-17_23-52-18-459230
1673995943.599588,1228991.000,60594,1,TL,1,100,2023-01-17_23-52-23-580556
1673995948.736414,1234009.000,61382,1,TL,1,100,2023-01-17_23-52-23-680477
1673995948.760982,1234033.000,61385,1,TL,1,100,2023-01-17_23-52-28-746739
1673995954.009389,1239160.000,62176,1,TL,1,100,2023-01-17_23-52-28-906815
1673995954.033957,1239184.000,62179,1,TL,1,100,2023-01-17_23-52-34-024457
1673995959.236298,1244266.000,62919,1,TL,1,100,2023-01-17_23-52-34-228366
1673995959.259843,1244289.000,62922,1,TL,1,100,2023-01-17_23-52-39-246916
1673995964.486752,1249395.000,63724,1,TL,1,100,2023-01-17_23-52-39-450369
1673995964.524628,1249432.000,63727,1,TL,1,100,2023-01-17_23-52-44-510277
1673995969.740277,1254527.000,64529,1,TL,1,100,2023-01-17_23-52-44-673660
1673995969.832408,1254617.000,64531,1,TL,1,100,2023-01-17_23-52-49-821005
1673995975.012228,1259677.000,65334,1,TL,1,100,2023-01-17_23-52-49-891378
1673995975.036797,1259701.000,65337,1,TL,1,100,2023-01-17_23-52-55-024131
1673995980.265754,1264809.000,602,1,TL,1,100,2023-01-17_23-52-55-222002
1673995980.290322,1264833.000,605,1,TL,1,100,2023-01-17_23-53-00-271274
1673995985.495734,1269918.000,1408,1,TL,1,100,2023-01-17_23-53-00-333319
1673995985.519279,1269941.000,1411,1,TL,1,100,2023-01-17_23-53-05-507286
1673995990.774851,1275075.000,2230,1,TL,1,100,2023-01-17_23-53-05-563012
1673995990.807609,1275107.000,2233,1,TL,1,100,2023-01-17_23-53-10-785868
1673995995.998690,1280178.000,3031,1,TL,1,100,2023-01-17_23-53-10-879615
1673995996.127673,1280304.000,3034,1,TL,1,100,2023-01-17_23-53-16-105910
1673996001.269617,1285327.000,3836,1,TL,1,100,2023-01-17_23-53-16-177340
1673996001.295209,1285352.000,3839,1,TL,1,100,2023-01-17_23-53-21-282312
1673996006.539521,1290475.000,4655,1,TL,1,100,2023-01-17_23-53-21-332825
1673996006.588658,1290523.000,4658,1,TL,1,100,2023-01-17_23-53-26-565052
1673996011.766431,1295581.000,5460,1,TL,1,100,2023-01-17_23-53-26-641142
1673996011.793046,1295607.000,5463,1,TL,1,100,2023-01-17_23-53-31-778006
1673996017.023027,1300716.000,6280,1,TL,1,100,2023-01-17_23-53-31-879062
1673996017.101850,1300793.000,6283,1,TL,1,100,2023-01-17_23-53-37-085426
1673996022.245842,1305818.000,7083,1,TL,1,100,2023-01-17_23-53-37-144198
1673996022.331831,1305902.000,7086,1,TL,1,100,2023-01-17_23-53-42-320793
1673996027.473774,1310925.000,7886,1,TL,1,100,2023-01-17_23-53-42-378371
1673996027.499367,1310950.000,7889,1,TL,1,100,2023-01-17_23-53-47-486806
1673996032.703755,1316034.000,8691,1,TL,1,100,2023-01-17_23-53-47-559486
1673996032.782578,1316111.000,8694,1,TL,1,100,2023-01-17_23-53-52-768675
1673996037.938854,1321148.000,9492,1,TL,1,100,2023-01-17_23-53-52-871315
1673996038.004369,1321212.000,9495,1,TL,1,100,2023-01-17_23-53-57-990543
1673996043.161669,1326250.000,10296,1,TL,1,100,2023-01-17_23-53-58-090356
1673996043.209781,1326297.000,10299,1,TL,1,100,2023-01-17_23-54-03-196976
1673996048.391649,1331359.000,11102,1,TL,1,100,2023-01-17_23-54-03-312563
1673996048.415194,1331382.000,11105,1,TL,1,100,2023-01-17_23-54-08-402966
1673996053.644150,1336490.000,11901,1,TL,1,100,2023-01-17_23-54-08-538970
1673996053.674861,1336520.000,11904,1,TL,1,100,2023-01-17_23-54-13-665963
1673996058.879249,1341604.000,12699,1,TL,1,100,2023-01-17_23-54-13-725372
1673996058.929410,1341653.000,12702,1,TL,1,100,2023-01-17_23-54-18-914012
1673996064.137893,1346741.000,13489,1,TL,1,100,2023-01-17_23-54-18-984025
1673996064.165532,1346768.000,13492,1,TL,1,100,2023-01-17_23-54-24-159129
1673996069.366849,1351849.000,14296,1,TL,1,100,2023-01-17_23-54-24-252838
1673996069.400631,1351882.000,14299,1,TL,1,100,2023-01-17_23-54-29-390394
1673996074.602972,1356964.000,15103,1,TL,1,100,2023-01-17_23-54-29-531958
1673996074.660298,1357020.000,15106,1,TL,1,100,2023-01-17_23-54-34-651226
1673996079.824763,1362065.000,15906,1,TL,1,100,2023-01-17_23-54-34-753789
1673996079.855474,1362095.000,15909,1,TL,1,100,2023-01-17_23-54-39-841857
1673996085.083406,1367202.000,16708,1,TL,1,100,2023-01-17_23-54-39-976927
1673996090.360476,1372357.000,17511,1,TL,1,100,2023-01-17_23-54-45-200010
1673996090.392210,1372388.000,17513,1,TL,1,100,2023-01-17_23-54-45-251286
1673996095.586362,1377462.000,18303,1,TL,1,100,2023-01-17_23-54-50-558881
1673996095.653925,1377528.000,18306,1,TL,1,100,2023-01-17_23-54-55-639902
1673996100.822484,1382577.000,19109,1,TL,1,100,2023-01-17_23-54-55-701378
1673996100.879811,1382633.000,19112,1,TL,1,100,2023-01-17_23-55-00-867425
1673996106.050418,1387684.000,19912,1,TL,1,100,2023-01-17_23-55-00-964893
1673996106.100578,1387733.000,19915,1,TL,1,100,2023-01-17_23-55-06-089578
1673996111.279374,1392792.000,20718,1,TL,1,100,2023-01-17_23-55-06-154294
1673996111.327487,1392839.000,20721,1,TL,1,100,2023-01-17_23-55-11-314998
1673996116.510378,1397902.000,21525,1,TL,1,100,2023-01-17_23-55-11-413671
1673996116.545184,1397936.000,21528,1,TL,1,100,2023-01-17_23-55-16-535033
1673996121.738312,1403009.000,22329,1,TL,1,100,2023-01-17_23-55-16-635835
1673996121.771069,1403041.000,22332,1,TL,1,100,2023-01-17_23-55-21-764299
1673996127.006168,1408155.000,23141,1,TL,1,100,2023-01-17_23-55-21-858552
1673996127.033808,1408182.000,23144,1,TL,1,100,2023-01-17_23-55-27-021927
1673996132.240243,1413268.000,23946,1,TL,1,100,2023-01-17_23-55-27-087312
1673996132.304735,1413331.000,23949,1,TL,1,100,2023-01-17_23-55-32-298060
1673996137.465105,1418372.000,24750,1,TL,1,100,2023-01-17_23-55-32-404766
1673996137.487626,1418394.000,24753,1,TL,1,100,2023-01-17_23-55-37-484939
1673996142.738081,1423523.000,25570,1,TL,1,100,2023-01-17_23-55-37-628175
1673996142.772886,1423557.000,25573,1,TL,1,100,2023-01-17_23-55-42-762892
1673996148.019245,1428682.000,26389,1,TL,1,100,2023-01-17_23-55-42-850692
1673996148.086808,1428748.000,26392,1,TL,1,100,2023-01-17_23-55-48-074783
1673996153.247178,1433789.000,27191,1,TL,1,100,2023-01-17_23-55-48-127321
1673996153.309623,1433850.000,27194,1,TL,1,100,2023-01-17_23-55-53-295150
1673996158.483300,1438904.000,27984,1,TL,1,100,2023-01-17_23-55-53-353916
1673996158.543698,1438963.000,27987,1,TL,1,100,2023-01-17_23-55-58-530947
1673996163.745015,1444044.000,28789,1,TL,1,100,2023-01-17_23-55-58-585150
1673996163.778796,1444077.000,28792,1,TL,1,100,2023-01-17_23-56-03-759422
1673996169.021061,1449198.000,29592,1,TL,1,100,2023-01-17_23-56-03-832849
1673996169.093742,1449269.000,29595,1,TL,1,100,2023-01-17_23-56-09-085694
1673996174.296083,1454351.000,30366,1,TL,1,100,2023-01-17_23-56-09-168900
1673996174.340102,1454394.000,30369,1,TL,1,100,2023-01-17_23-56-14-336780
