LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1669792098.364850,280792.000,41563,1,SF,1,100,91.5722
1669792098.633046,281054.000,41612,1,SF,1,100,92.5952
1669792098.964710,281378.000,41665,1,SF,1,100,93.6063
1669792099.296373,281702.000,41711,1,SF,1,100,92.5234
1669792099.694573,282091.000,41778,1,SF,1,100,93.5354
1669792100.026237,282415.000,41829,1,SF,1,100,94.5356
1669792100.295457,282678.000,41875,1,SF,1,100,93.4420
1669792100.694681,283068.000,41928,1,SF,1,100,92.3611
1669792100.961854,283329.000,41976,1,SF,1,100,93.3749
1669792101.294541,283654.000,42028,1,SF,1,100,94.3770
1669792101.628251,283980.000,42076,1,SF,1,100,95.3675
1669792102.027476,284370.000,42140,1,SF,1,100,94.2642
1669792102.358115,284693.000,42191,1,SF,1,100,95.2560
1669792102.627336,284956.000,42240,1,SF,1,100,96.2364
1669792102.957975,285279.000,42293,1,SF,1,100,97.2054
1669792103.360270,285672.000,42357,1,SF,1,100,98.1631
1669792103.691933,285996.000,42405,1,SF,1,100,97.0276
1669792103.957059,286255.000,42457,1,SF,1,100,97.9874
1669792104.288722,286579.000,42505,1,SF,1,100,98.9361
1669792104.621409,286904.000,42556,1,SF,1,100,99.8739
1669792105.023704,287297.000,42622,1,SF,1,100,100.8008
1669792105.354344,287620.000,42671,1,SF,1,100,99.6347
1669792105.753568,288010.000,42727,1,SF,1,100,100.5644
1669792105.956251,288208.000,42760,1,SF,1,100,99.4010
1669792106.354451,288597.000,42824,1,SF,1,100,100.3334
1669792106.686115,288921.000,42871,1,SF,1,100,99.1728
1669792106.952264,289181.000,42922,1,SF,1,100,100.1078
1669792107.281880,289503.000,42970,1,SF,1,100,101.0320
1669792107.685199,289897.000,43037,1,SF,1,100,101.9455
1669792108.016862,290221.000,43086,1,SF,1,100,100.7662
1669792108.351596,290548.000,43134,1,SF,1,100,101.6827
1669792108.617745,290808.000,43186,1,SF,1,100,104.6710
1669792108.951456,291134.000,43238,1,SF,1,100,105.5424
1669792109.288237,291463.000,43287,1,SF,1,100,106.4037
1669792109.684390,291850.000,43354,1,SF,1,100,107.2551
1669792110.021172,292179.000,43404,1,SF,1,100,108.0966
1669792110.285274,292437.000,43453,1,SF,1,100,108.9284
1669792110.621032,292765.000,43500,1,SF,1,100,107.6683
1669792110.951671,293088.000,43541,1,SF,1,100,108.5050
1669792111.284358,293413.000,43589,1,SF,1,100,109.3321
1669792111.681535,293801.000,43655,1,SF,1,100,110.1496
1669792112.014222,294126.000,43705,1,SF,1,100,108.8754
1669792112.283442,294389.000,43751,1,SF,1,100,107.6159
1669792112.615105,294713.000,43798,1,SF,1,100,106.3710
1669792112.947792,295038.000,43849,1,SF,1,100,107.2227
1669792113.348040,295429.000,43915,1,SF,1,100,108.0646
1669792113.679703,295753.000,43964,1,SF,1,100,108.8968
1669792113.944829,296012.000,44015,1,SF,1,100,109.7193
1669792114.276492,296336.000,44062,1,SF,1,100,108.4501
1669792114.607131,296659.000,44114,1,SF,1,100,111.3600
1669792115.009426,297052.000,44180,1,SF,1,100,112.1540
1669792115.275576,297312.000,44228,1,SF,1,100,110.8566
1669792115.610310,297639.000,44274,1,SF,1,100,109.5742
1669792115.940949,297962.000,44327,1,SF,1,100,110.3889
1669792116.339150,298351.000,44383,1,SF,1,100,111.1942
1669792116.609394,298615.000,44431,1,SF,1,100,109.9079
1669792116.940034,298938.000,44483,1,SF,1,100,110.7187
1669792117.275791,299266.000,44534,1,SF,1,100,113.6024
1669792117.673992,299655.000,44598,1,SF,1,100,112.2883
1669792118.007702,299981.000,44645,1,SF,1,100,110.9893
1669792118.272828,300240.000,44696,1,SF,1,100,111.7876
1669792118.605515,300565.000,44742,1,SF,1,100,110.4944
1669792118.936154,300888.000,44794,1,SF,1,100,111.2985
1669792119.267817,301212.000,44844,1,SF,1,100,112.0932
1669792119.670113,301605.000,44912,1,SF,1,100,114.9610
1669792119.938309,301867.000,44962,1,SF,1,100,113.6312
1669792120.270996,302192.000,45010,1,SF,1,100,114.3989
1669792120.605730,302519.000,45061,1,SF,1,100,117.2401
1669792121.004955,302909.000,45125,1,SF,1,100,115.8838
1669792121.402131,303297.000,45178,1,SF,1,100,114.5433
1669792121.604814,303495.000,45214,1,SF,1,100,117.3827
1669792121.935454,303818.000,45265,1,SF,1,100,116.0248
1669792122.271212,304146.000,45314,1,SF,1,100,116.7649
1669792122.669412,304535.000,45380,1,SF,1,100,117.4964
1669792123.003123,304861.000,45426,1,SF,1,100,116.1372
1669792123.268248,305120.000,45476,1,SF,1,100,116.8760
1669792123.667473,305510.000,45526,1,SF,1,100,117.6062
1669792123.936693,305773.000,45578,1,SF,1,100,118.3280
1669792124.266309,306095.000,45624,1,SF,1,100,116.9591
1669792124.603090,306424.000,45673,1,SF,1,100,117.6884
1669792125.001291,306813.000,45737,1,SF,1,100,116.3270
1669792125.267440,307073.000,45786,1,SF,1,100,117.0636
1669792125.598080,307396.000,45835,1,SF,1,100,117.7916
1669792125.929743,307720.000,45887,1,SF,1,100,118.5112
1669792126.261406,308044.000,45937,1,SF,1,100,119.2225
1669792126.659606,308433.000,45991,1,SF,1,100,119.9256
1669792126.991270,308757.000,46039,1,SF,1,100,118.5383
1669792127.260490,309020.000,46089,1,SF,1,100,119.2493
1669792127.591130,309343.000,46139,1,SF,1,100,122.0343
1669792127.926887,309671.000,46188,1,SF,1,100,120.6226
1669792128.325088,310060.000,46254,1,SF,1,100,121.3095
1669792128.655727,310383.000,46303,1,SF,1,100,119.9062
1669792128.924948,310646.000,46350,1,SF,1,100,118.5191
1669792129.254564,310968.000,46398,1,SF,1,100,119.2303
1669792129.656859,311361.000,46467,1,SF,1,100,119.9333
1669792129.991593,311688.000,46514,1,SF,1,100,118.5459
1669792130.258766,311949.000,46565,1,SF,1,100,119.2568
1669792130.589406,312272.000,46615,1,SF,1,100,119.9595
1669792130.921069,312596.000,46663,1,SF,1,100,118.5718
1669792131.322340,312988.000,46731,1,SF,1,100,121.3646
1669792131.656050,313314.000,46782,1,SF,1,100,122.0429
1669792131.924247,313576.000,46823,1,SF,1,100,120.6311
1669792132.258981,313903.000,46874,1,SF,1,100,123.4002
1669792132.658206,314293.000,46940,1,SF,1,100,121.9727
1669792132.987821,314615.000,46989,1,SF,1,100,122.6439
1669792133.254994,314876.000,47038,1,SF,1,100,123.3074
1669792133.585634,315199.000,47089,1,SF,1,100,123.9632
1669792133.921392,315527.000,47139,1,SF,1,100,124.6115
1669792134.319592,315916.000,47205,1,SF,1,100,125.2522
1669792134.587789,316178.000,47255,1,SF,1,100,125.8856
1669792134.920476,316503.000,47307,1,SF,1,100,126.5116
1669792135.256233,316831.000,47356,1,SF,1,100,127.1303
1669792135.656481,317222.000,47422,1,SF,1,100,125.6597
1669792135.988145,317546.000,47471,1,SF,1,100,126.2883
1669792136.256341,317808.000,47520,1,SF,1,100,126.9096
1669792136.588004,318132.000,47569,1,SF,1,100,125.4415
1669792136.923762,318460.000,47622,1,SF,1,100,128.1549
1669792137.254402,318783.000,47661,1,SF,1,100,126.6724
1669792137.653626,319173.000,47727,1,SF,1,100,127.2893
1669792137.917728,319431.000,47777,1,SF,1,100,125.8168
1669792138.250415,319756.000,47823,1,SF,1,100,124.3614
1669792138.586173,320084.000,47872,1,SF,1,100,125.0050
1669792138.985397,320474.000,47943,1,SF,1,100,127.7234
1669792139.317060,320798.000,47991,1,SF,1,100,128.3282
