LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1669792105.624588,287884.000,42719,1,TL,1,100,2022-11-30_09-08-20-766225
1669792105.643013,287902.000,42721,1,TL,1,100,2022-11-30_09-08-20-766334
1669792105.690101,287948.000,42724,1,TL,1,100,2022-11-30_09-08-25-793446
1669792110.860566,292999.000,43535,1,TL,1,100,2022-11-30_09-08-25-998714
1669792116.115994,298133.000,44358,1,TL,1,100,2022-11-30_09-08-31-066468
1669792116.133396,298150.000,44360,1,TL,1,100,2022-11-30_09-08-31-147772
1669792116.242927,298257.000,44363,1,TL,1,100,2022-11-30_09-08-36-345160
1669792121.337641,303234.000,45172,1,TL,1,100,2022-11-30_09-08-36-406040
1669792126.568501,308344.000,45985,1,TL,1,100,2022-11-30_09-08-41-565641
1669792131.812669,313467.000,46813,1,TL,1,100,2022-11-30_09-08-46-789107
1669792131.842355,313496.000,46815,1,TL,1,100,2022-11-30_09-08-46-993870
1669792131.918105,313570.000,46818,1,TL,1,100,2022-11-30_09-08-52-012831
1669792137.040458,318574.000,47638,1,TL,1,100,2022-11-30_09-08-52-308975
1669792137.066050,318599.000,47641,1,TL,1,100,2022-11-30_09-08-57-151458
1669792142.277461,323690.000,48464,1,TL,1,100,2022-11-30_09-08-57-545833
1669792147.530841,328822.000,49295,1,TL,1,100,2022-11-30_09-09-02-459774
1669792147.562574,328853.000,49297,1,TL,1,100,2022-11-30_09-09-02-663186
1669792147.615804,328905.000,49300,1,TL,1,100,2022-11-30_09-09-07-691526
1669792152.758631,333929.000,50114,1,TL,1,100,2022-11-30_09-09-07-886329
1669792157.994609,339044.000,50926,1,TL,1,100,2022-11-30_09-09-12-959402
1669792158.025318,339074.000,50928,1,TL,1,100,2022-11-30_09-09-13-071585
1669792158.052957,339101.000,50931,1,TL,1,100,2022-11-30_09-09-18-127283
1669792163.223422,344152.000,51740,1,TL,1,100,2022-11-30_09-09-18-332806
1669792163.274604,344202.000,51743,1,TL,1,100,2022-11-30_09-09-23-351299
1669792168.474755,349282.000,52563,1,TL,1,100,2022-11-30_09-09-23-476213
1669792168.499323,349306.000,52566,1,TL,1,100,2022-11-30_09-09-28-576045
1669792173.720970,354407.000,53395,1,TL,1,100,2022-11-30_09-09-28-881896
1669792178.966161,359531.000,54228,1,TL,1,100,2022-11-30_09-09-33-899178
1669792178.989705,359554.000,54230,1,TL,1,100,2022-11-30_09-09-34-003192
1669792179.047030,359610.000,54233,1,TL,1,100,2022-11-30_09-09-39-122805
1669792184.242062,364685.000,55062,1,TL,1,100,2022-11-30_09-09-39-328686
1669792189.487254,369809.000,55894,1,TL,1,100,2022-11-30_09-09-44-488472
1669792189.511821,369833.000,55897,1,TL,1,100,2022-11-30_09-09-49-575125
1669792194.755989,374956.000,56717,1,TL,1,100,2022-11-30_09-09-49-876941
1669792199.998109,380077.000,57528,1,TL,1,100,2022-11-30_09-09-54-997917
1669792200.019606,380098.000,57530,1,TL,1,100,2022-11-30_09-09-54-998529
1669792200.051339,380129.000,57533,1,TL,1,100,2022-11-30_09-10-00-112296
1669792205.233064,385191.000,58338,1,TL,1,100,2022-11-30_09-10-00-424344
1669792205.280152,385237.000,58341,1,TL,1,100,2022-11-30_09-10-05-335915
1669792210.487468,390324.000,59159,1,TL,1,100,2022-11-30_09-10-05-462642
