LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1669792097.568449,280014,41564,1,SA,1,100,0.000240
1669792098.431387,280857,41633,1,SA,1,100,0.000204
1669792099.097784,281508,41728,1,SA,1,100,0.000116
1669792099.694573,282091,41811,1,SA,1,100,0.000158
1669792100.495069,282873,41944,1,SA,1,100,0.000112
1669792101.027368,283393,42026,1,SA,1,100,0.000105
1669792101.494153,283849,42074,1,SA,1,100,0.000028
1669792101.826840,284174,42173,1,SA,1,100,0.000171
1669792102.290554,284627,42223,1,SA,1,100,0.000089
1669792102.627336,284956,42258,1,SA,1,100,0.000042
1669792102.825924,285150,42309,1,SA,1,100,0.000078
1669792103.360270,285672,42424,1,SA,1,100,0.000158
1669792104.090134,286385,42503,1,SA,1,100,0.000071
1669792104.488334,286774,42554,1,SA,1,100,0.000069
1669792104.823068,287101,42620,1,SA,1,100,0.000040
1669792105.023704,287297,42688,1,SA,1,100,0.000252
1669792105.753568,288010,42807,1,SA,1,100,0.000193
1669792106.554063,288792,42904,1,SA,1,100,0.000127
1669792106.885726,289116,42938,1,SA,1,100,0.000082
1669792107.150852,289375,43002,1,SA,1,100,0.000185
1669792107.818273,290027,43102,1,SA,1,100,0.000137
1669792108.150960,290352,43135,1,SA,1,100,0.000157
1669792108.418133,290613,43184,1,SA,1,100,0.000104
1669792108.818381,291004,43236,1,SA,1,100,0.000015
1669792109.016969,291198,43285,1,SA,1,100,0.000085
1669792109.419265,291591,43352,1,SA,1,100,0.000051
1669792109.684390,291850,43369,1,SA,1,100,0.000036
1669792109.888097,292049,43435,1,SA,1,100,0.000088
1669792110.553471,292699,43518,1,SA,1,100,0.000046
1669792110.951671,293088,43587,1,SA,1,100,0.000191
1669792111.349872,293477,43653,1,SA,1,100,0.000132
1669792112.346908,294451,43832,1,SA,1,100,0.000219
1669792113.013306,295102,43882,1,SA,1,100,0.000032
1669792113.214965,295299,43932,1,SA,1,100,0.000079
1669792113.612142,295687,43998,1,SA,1,100,0.000062
1669792114.208931,296270,44094,1,SA,1,100,0.000040
1669792114.475080,296530,44112,1,SA,1,100,0.000030
1669792114.672645,296723,44178,1,SA,1,100,0.000077
1669792115.542749,297573,44325,1,SA,1,100,0.000090
1669792115.940949,297962,44366,1,SA,1,100,0.000030
1669792116.406711,298417,44450,1,SA,1,100,0.000065
1669792116.872473,298872,44500,1,SA,1,100,0.000073
1669792117.142717,299136,44532,1,SA,1,100,0.000033
1669792117.741553,299721,44678,1,SA,1,100,0.000211
1669792118.272828,300240,44761,1,SA,1,100,0.000206
1669792118.936154,300888,44827,1,SA,1,100,0.000106
1669792119.135767,301083,44876,1,SA,1,100,0.000114
1669792119.471524,301411,44910,1,SA,1,100,0.000020
1669792119.804211,301736,44977,1,SA,1,100,0.000081
1669792120.071384,301997,45027,1,SA,1,100,0.000162
1669792120.472656,302389,45059,1,SA,1,100,0.000058
1669792121.202519,303102,45179,1,SA,1,100,0.000033
1669792121.402131,303297,45196,1,SA,1,100,0.000005
1669792121.737889,303625,45281,1,SA,1,100,0.000107
1669792122.138137,304016,45345,1,SA,1,100,0.000143
1669792122.537361,304406,45427,1,SA,1,100,0.000337
