LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1669792097.568449,280014,41565,1,SR,1,100,0.266667
1669792098.431387,280857,41634,1,SR,1,100,0.266667
1669792099.097784,281508,41729,1,SR,1,100,0.200000
1669792099.694573,282091,41812,1,SR,1,100,0.133333
1669792100.495069,282873,41945,1,SR,1,100,0.200000
1669792101.027368,283393,42027,1,SR,1,100,0.200000
1669792101.494153,283849,42075,1,SR,1,100,0.066667
1669792101.826840,284174,42174,1,SR,1,100,0.333333
1669792102.290554,284627,42224,1,SR,1,100,0.200000
1669792102.627336,284956,42259,1,SR,1,100,0.066667
1669792102.825924,285150,42310,1,SR,1,100,0.133333
1669792103.360270,285672,42425,1,SR,1,100,0.333333
1669792104.090134,286385,42504,1,SR,1,100,0.133333
1669792104.488334,286774,42555,1,SR,1,100,0.066667
1669792104.823068,287101,42621,1,SR,1,100,0.066667
1669792105.023704,287297,42689,1,SR,1,100,0.333333
1669792105.753568,288010,42808,1,SR,1,100,0.400000
1669792106.554063,288792,42905,1,SR,1,100,0.200000
1669792106.885726,289116,42939,1,SR,1,100,0.133333
1669792107.150852,289375,43003,1,SR,1,100,0.266667
1669792107.818273,290027,43103,1,SR,1,100,0.200000
1669792108.150960,290352,43136,1,SR,1,100,0.133333
1669792108.418133,290613,43185,1,SR,1,100,0.133333
1669792108.818381,291004,43237,1,SR,1,100,0.066667
1669792109.016969,291198,43286,1,SR,1,100,0.133333
1669792109.419265,291591,43353,1,SR,1,100,0.133333
1669792109.684390,291850,43370,1,SR,1,100,0.066667
1669792109.888097,292049,43436,1,SR,1,100,0.266667
1669792110.553471,292699,43519,1,SR,1,100,0.133333
1669792110.951671,293088,43588,1,SR,1,100,0.266667
1669792111.349872,293477,43654,1,SR,1,100,0.200000
1669792112.346908,294451,43833,1,SR,1,100,0.400000
1669792113.013306,295102,43883,1,SR,1,100,0.066667
1669792113.214965,295299,43933,1,SR,1,100,0.133333
1669792113.612142,295687,43999,1,SR,1,100,0.200000
1669792114.208931,296270,44095,1,SR,1,100,0.133333
1669792114.475080,296530,44113,1,SR,1,100,0.066667
1669792114.672645,296723,44179,1,SR,1,100,0.200000
1669792115.542749,297573,44326,1,SR,1,100,0.266667
1669792115.940949,297962,44367,1,SR,1,100,0.066667
1669792116.406711,298417,44451,1,SR,1,100,0.200000
1669792116.872473,298872,44501,1,SR,1,100,0.133333
1669792117.142717,299136,44533,1,SR,1,100,0.066667
1669792117.741553,299721,44679,1,SR,1,100,0.400000
