LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1669792098.598242,281020.000,41628,1,BV,1,100,3.74
1669792099.595279,281994.000,41776,1,BV,1,100,3.74
1669792100.594363,282970.000,41925,1,BV,1,100,3.74
1669792101.594471,283947.000,42092,1,BV,1,100,3.74
1669792102.594579,284924.000,42255,1,BV,1,100,3.74
1669792103.592639,285899.000,42403,1,BV,1,100,3.74
1669792104.587628,286871.000,42572,1,BV,1,100,3.74
1669792105.588760,287849.000,42743,1,BV,1,100,3.74
1669792106.585797,288823.000,42887,1,BV,1,100,3.74
1669792107.585904,289800.000,43035,1,BV,1,100,3.74
1669792108.583965,290775.000,43201,1,BV,1,100,3.74
1669792109.585096,291753.000,43349,1,BV,1,100,3.74
1669792110.587251,292732.000,43515,1,BV,1,100,3.74
1669792111.581217,293703.000,43651,1,BV,1,100,3.73
1669792112.582348,294681.000,43814,1,BV,1,100,3.74
1669792113.580409,295656.000,43980,1,BV,1,100,3.73
1669792114.573351,296626.000,44130,1,BV,1,100,3.74
1669792115.576530,297606.000,44290,1,BV,1,100,3.74
1669792116.575613,298582.000,44446,1,BV,1,100,3.73
1669792117.572650,299556.000,44595,1,BV,1,100,3.73
1669792118.571734,300532.000,44758,1,BV,1,100,3.73
1669792119.570818,301508.000,44908,1,BV,1,100,3.74
1669792120.571950,302486.000,45077,1,BV,1,100,3.74
1669792121.571034,303462.000,45230,1,BV,1,100,3.74
1669792122.570118,304438.000,45377,1,BV,1,100,3.74
1669792123.567155,305412.000,45542,1,BV,1,100,3.73
1669792124.570333,306392.000,45689,1,BV,1,100,3.73
1669792125.564299,307363.000,45851,1,BV,1,100,3.74
1669792126.559289,308335.000,46007,1,BV,1,100,3.73
1669792127.559396,309312.000,46155,1,BV,1,100,3.74
1669792128.555409,310285.000,46301,1,BV,1,100,3.73
1669792129.558588,311265.000,46465,1,BV,1,100,3.73
1669792130.555625,312239.000,46630,1,BV,1,100,3.73
1669792131.553685,313214.000,46779,1,BV,1,100,3.73
1669792132.557888,314195.000,46938,1,BV,1,100,3.74
1669792133.551853,315166.000,47105,1,BV,1,100,3.73
1669792134.555032,316146.000,47271,1,BV,1,100,3.73
1669792135.556164,317124.000,47417,1,BV,1,100,3.73
1669792136.553200,318098.000,47584,1,BV,1,100,3.73
1669792137.553308,319075.000,47723,1,BV,1,100,3.73
1669792138.552392,320051.000,47888,1,BV,1,100,3.73
1669792139.552500,321028.000,48056,1,BV,1,100,3.73
1669792140.547489,322000.000,48201,1,BV,1,100,3.73
1669792141.544526,322974.000,48366,1,BV,1,100,3.73
1669792142.547705,323954.000,48517,1,BV,1,100,3.73
1669792143.549860,324933.000,48683,1,BV,1,100,3.73
1669792144.548944,325909.000,48834,1,BV,1,100,3.73
1669792145.543933,326881.000,48999,1,BV,1,100,3.73
1669792146.544041,327858.000,49163,1,BV,1,100,3.73
1669792147.543125,328834.000,49323,1,BV,1,100,3.74
1669792148.543233,329811.000,49471,1,BV,1,100,3.73
1669792149.541293,330786.000,49619,1,BV,1,100,3.73
1669792150.541401,331763.000,49788,1,BV,1,100,3.73
1669792151.539461,332738.000,49950,1,BV,1,100,3.73
1669792152.533427,333709.000,50095,1,BV,1,100,3.73
1669792153.536606,334689.000,50247,1,BV,1,100,3.73
1669792154.535690,335665.000,50397,1,BV,1,100,3.73
1669792155.535798,336642.000,50564,1,BV,1,100,3.73
1669792156.535905,337619.000,50727,1,BV,1,100,3.73
1669792157.534989,338595.000,50874,1,BV,1,100,3.73
1669792158.535097,339572.000,51018,1,BV,1,100,3.73
1669792159.530087,340544.000,51183,1,BV,1,100,3.73
1669792160.524052,341515.000,51326,1,BV,1,100,3.73
1669792161.525184,342493.000,51491,1,BV,1,100,3.73
1669792162.524268,343469.000,51656,1,BV,1,100,3.73
