LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1669792098.710844,281130,41632,1,HR,1,100,49
1669792099.828672,282222,41795,1,HR,1,100,49
1669792100.520660,282898,41909,1,HR,1,100,54
1669792101.280210,283640,42025,1,HR,1,100,57
1669792102.052043,284394,42158,1,HR,1,100,60
1669792102.888367,285211,42292,1,HR,1,100,61
1669792103.703193,286007,42423,1,HR,1,100,63
1669792104.581486,286865,42553,1,HR,1,100,63
1669792105.313397,287580,42670,1,HR,1,100,66
1669792107.975916,290181,43085,1,HR,1,100,61
1669792108.696566,290885,43204,1,HR,1,100,63
1669792109.994557,292153,43403,1,HR,1,100,61
1669792110.801194,292941,43540,1,HR,1,100,63
1669792111.801302,293918,43673,1,HR,1,100,63
1669792113.011258,295100,43867,1,HR,1,100,61
1669792114.538547,296592,44111,1,HR,1,100,59
1669792115.954257,297975,44324,1,HR,1,100,57
1669792116.686168,298690,44449,1,HR,1,100,60
1669792118.181723,300151,44677,1,HR,1,100,58
1669792119.055922,301005,44811,1,HR,1,100,59
1669792119.830826,301762,44945,1,HR,1,100,61
1669792121.279293,303177,45177,1,HR,1,100,59
1669792121.961045,303843,45264,1,HR,1,100,62
1669792123.667473,305510,45523,1,HR,1,100,59
1669792125.717847,307513,45854,1,HR,1,100,56
1669792126.433379,308212,45969,1,HR,1,100,59
1669792128.139807,309879,46221,1,HR,1,100,56
1669792129.510477,311218,46449,1,HR,1,100,55
1669792130.230104,311921,46564,1,HR,1,100,58
1669792131.082806,312754,46695,1,HR,1,100,60
1669792131.801409,313456,46822,1,HR,1,100,63
1669792132.537415,314175,46922,1,HR,1,100,65
1669792133.333816,314953,47055,1,HR,1,100,66
1669792134.107696,315709,47172,1,HR,1,100,68
1669792134.865199,316449,47306,1,HR,1,100,69
1669792135.600181,317167,47421,1,HR,1,100,71
1669792136.399652,317948,47537,1,HR,1,100,71
1669792137.213456,318743,47660,1,HR,1,100,72
1669792137.970958,319483,47776,1,HR,1,100,73
1669792138.823660,320316,47924,1,HR,1,100,72
1669792140.393941,321850,48170,1,HR,1,100,68
1669792141.245620,322682,48303,1,HR,1,100,69
1669792142.008240,323427,48418,1,HR,1,100,70
1669792142.821020,324221,48551,1,HR,1,100,71
1669792143.540647,324924,48666,1,HR,1,100,72
1669792144.395396,325759,48801,1,HR,1,100,72
1669792145.191797,326537,48916,1,HR,1,100,72
1669792146.086469,327411,49065,1,HR,1,100,72
1669792146.807119,328115,49183,1,HR,1,100,73
1669792147.533912,328825,49304,1,HR,1,100,74
1669792148.377401,329649,49422,1,HR,1,100,74
1669792149.110336,330365,49539,1,HR,1,100,75
1669792149.960990,331196,49672,1,HR,1,100,75
1669792150.601796,331822,49791,1,HR,1,100,77
1669792152.209953,333393,50031,1,HR,1,100,72
1669792154.475294,335606,50381,1,HR,1,100,67
1669792155.354611,336465,50514,1,HR,1,100,67
1669792156.089593,337183,50631,1,HR,1,100,69
1669792156.887018,337962,50761,1,HR,1,100,70
1669792157.618929,338677,50878,1,HR,1,100,71
1669792158.341627,339383,50970,1,HR,1,100,73
1669792159.151335,340174,51100,1,HR,1,100,73
1669792160.678624,341666,51348,1,HR,1,100,69
1669792161.611170,342577,51495,1,HR,1,100,69
1669792162.929634,343865,51707,1,HR,1,100,66
1669792163.823282,344738,51827,1,HR,1,100,66
1669792166.207366,347067,52204,1,HR,1,100,61
1669792167.577013,348405,52414,1,HR,1,100,59
1669792168.334515,349145,52545,1,HR,1,100,62
1669792169.346906,350134,52704,1,HR,1,100,61
1669792171.397281,352137,53029,1,HR,1,100,58
1669792172.327780,353046,53177,1,HR,1,100,59
1669792173.541831,354232,53361,1,HR,1,100,58
1669792174.254292,354928,53468,1,HR,1,100,61
1669792174.909430,355568,53586,1,HR,1,100,64
1669792175.708902,356349,53716,1,HR,1,100,66
1669792176.482782,357105,53831,1,HR,1,100,67
1669792177.365170,357967,53979,1,HR,1,100,67
1669792178.137003,358721,54095,1,HR,1,100,69
1669792178.895530,359462,54211,1,HR,1,100,70
1669792179.710356,360258,54337,1,HR,1,100,71
1669792180.483213,361013,54463,1,HR,1,100,72
1669792181.200793,361714,54582,1,HR,1,100,73
1669792181.976721,362472,54702,1,HR,1,100,74
1669792182.736271,363214,54817,1,HR,1,100,74
1669792183.549050,364008,54947,1,HR,1,100,74
1669792184.266630,364709,55067,1,HR,1,100,75
1669792185.118308,365541,55200,1,HR,1,100,75
1669792185.912662,366317,55333,1,HR,1,100,75
1669792186.768435,367153,55464,1,HR,1,100,75
1669792187.568930,367935,55597,1,HR,1,100,75
1669792188.339740,368688,55711,1,HR,1,100,75
1669792189.184253,369513,55843,1,HR,1,100,75
1669792189.756474,370072,55935,1,HR,1,100,79
1669792192.181505,372441,56311,1,HR,1,100,72
1669792194.306606,374517,56651,1,HR,1,100,67
1669792195.475616,375659,56816,1,HR,1,100,65
1669792197.488115,377625,57139,1,HR,1,100,61
1669792199.555892,379645,57464,1,HR,1,100,57
1669792201.046329,381101,57683,1,HR,1,100,55
1669792201.725010,381764,57799,1,HR,1,100,59
1669792202.421093,382444,57911,1,HR,1,100,63
1669792205.601579,385551,58395,1,HR,1,100,57
1669792207.448246,387355,58687,1,HR,1,100,55
1669792208.662297,388541,58870,1,HR,1,100,54
1669792209.798551,389651,59048,1,HR,1,100,54
1669792210.712672,390544,59202,1,HR,1,100,55
1669792212.578789,392367,59474,1,HR,1,100,53
1669792213.018959,392797,59559,1,HR,1,100,63
1669792214.470497,394215,59787,1,HR,1,100,60
1669792216.245509,395949,60053,1,HR,1,100,57
1669792218.904956,398547,60470,1,HR,1,100,53
1669792220.719891,400320,60740,1,HR,1,100,51
1669792221.688265,401266,60890,1,HR,1,100,52
1669792223.626038,403159,61197,1,HR,1,100,50
1669792224.999779,404501,61406,1,HR,1,100,49
1669792226.088944,405565,61585,1,HR,1,100,50
