LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1669792098.164214,280596.000,41547,1,T1,1,100,30.751
1669792098.291147,280720.000,41571,1,T1,1,100,30.608
1669792098.424222,280850.000,41586,1,T1,1,100,30.653
1669792098.557296,280980.000,41602,1,T1,1,100,30.708
1669792098.692418,281112.000,41618,1,T1,1,100,30.767
1669792098.826517,281243.000,41654,1,T1,1,100,30.793
1669792098.958568,281372.000,41671,1,T1,1,100,30.769
1669792099.091642,281502.000,41686,1,T1,1,100,30.723
1669792099.224717,281632.000,41717,1,T1,1,100,30.845
1669792099.355745,281760.000,41735,1,T1,1,100,30.720
1669792099.488819,281890.000,41750,1,T1,1,100,30.808
1669792099.621894,282020.000,41766,1,T1,1,100,30.775
1669792099.753945,282149.000,41801,1,T1,1,100,30.761
1669792099.887020,282279.000,41818,1,T1,1,100,30.684
1669792100.020095,282409.000,41835,1,T1,1,100,30.686
1669792100.152146,282538.000,41865,1,T1,1,100,30.722
1669792100.288291,282671.000,41881,1,T1,1,100,30.773
1669792100.421366,282801.000,41898,1,T1,1,100,30.796
1669792100.554441,282931.000,41915,1,T1,1,100,30.805
1669792100.687515,283061.000,41934,1,T1,1,100,30.809
1669792100.819566,283190.000,41966,1,T1,1,100,30.740
1669792100.954689,283322.000,41982,1,T1,1,100,30.675
1669792101.088787,283453.000,41998,1,T1,1,100,30.753
1669792101.220838,283582.000,42013,1,T1,1,100,30.858
1669792101.353913,283712.000,42048,1,T1,1,100,30.761
1669792101.486987,283842.000,42064,1,T1,1,100,30.790
1669792101.621086,283973.000,42082,1,T1,1,100,30.732
1669792101.754161,284103.000,42114,1,T1,1,100,30.707
1669792101.887235,284233.000,42130,1,T1,1,100,30.696
1669792102.020310,284363.000,42146,1,T1,1,100,30.691
1669792102.154408,284494.000,42180,1,T1,1,100,30.689
1669792102.284412,284621.000,42197,1,T1,1,100,30.688
1669792102.417487,284751.000,42212,1,T1,1,100,30.688
