LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1689086672.087861,212795.000,31769,2,EL,1,100,-18638.400391
1689086672.087861,212795.000,31769,2,EL,1,100,-18637.400391
1689086672.155402,212861.000,31785,1,EL,1,100,-18636.800781
1689086672.220896,212925.000,31801,2,EL,1,100,-18637.800781
1689086672.286390,212989.000,31801,2,EL,1,100,-18638.000000
1689086672.354953,213056.000,31816,1,EL,1,100,-18637.800781
1689086672.421982,213121.500,31831,2,EL,1,100,-18636.400391
1689086672.489011,213187.000,31831,2,EL,1,100,-18636.199219
1689086672.555528,213252.000,31850,2,EL,1,100,-18636.599609
1689086672.622045,213317.000,31850,2,EL,1,100,-18636.400391
1689086672.687539,213381.000,31865,1,EL,1,100,-18637.000000
1689086672.754568,213446.500,31880,2,EL,1,100,-18636.599609
1689086672.821597,213512.000,31880,2,EL,1,100,-18636.599609
1689086672.887432,213576.333,31900,3,EL,1,100,-18636.599609
1689086672.953267,213640.667,31900,3,EL,1,100,-18635.800781
1689086673.019102,213705.000,31900,3,EL,1,100,-18636.599609
1689086673.085107,213769.500,31915,2,EL,1,100,-18636.199219
1689086673.151113,213834.000,31915,2,EL,1,100,-18636.800781
1689086673.218653,213900.000,31932,1,EL,1,100,-18637.000000
1689086673.285682,213965.500,31946,2,EL,1,100,-18637.000000
1689086673.352711,214031.000,31946,2,EL,1,100,-18637.400391
1689086673.421274,214098.000,31962,1,EL,1,100,-18638.000000
1689086673.488303,214163.500,31978,2,EL,1,100,-18638.400391
1689086673.555332,214229.000,31978,2,EL,1,100,-18638.199219
1689086673.621849,214294.000,31996,1,EL,1,100,-18638.800781
1689086673.686831,214357.500,32010,2,EL,1,100,-18639.000000
1689086673.751814,214421.000,32010,2,EL,1,100,-18639.000000
1689086673.818331,214486.000,32027,2,EL,1,100,-18639.000000
1689086673.884848,214551.000,32027,2,EL,1,100,-18639.599609
1689086673.952388,214617.000,32042,1,EL,1,100,-18639.599609
1689086674.020441,214683.500,32060,2,EL,1,100,-18640.199219
1689086674.088493,214750.000,32060,2,EL,1,100,-18641.599609
1689086674.155010,214815.000,32075,1,EL,1,100,-18642.000000
1689086674.221527,214880.000,32091,2,EL,1,100,-18642.000000
1689086674.288044,214945.000,32091,2,EL,1,100,-18642.199219
1689086674.352515,215008.000,32106,1,EL,1,100,-18642.400391
1689086674.420567,215074.500,32122,2,EL,1,100,-18642.000000
1689086674.488619,215141.000,32122,2,EL,1,100,-18642.400391
1689086674.555136,215206.000,32138,1,EL,1,100,-18644.199219
1689086674.621653,215271.000,32155,2,EL,1,100,-18643.199219
1689086674.688170,215336.000,32155,2,EL,1,100,-18643.599609
1689086674.754688,215401.000,32170,1,EL,1,100,-18644.000000
1689086674.821205,215466.000,32187,2,EL,1,100,-18644.599609
1689086674.887722,215531.000,32187,2,EL,1,100,-18645.400391
1689086674.953727,215595.500,32202,2,EL,1,100,-18646.000000
1689086675.019733,215660.000,32202,2,EL,1,100,-18646.800781
