LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1689086672.945421,213633.000,31893,2,RD,1,100,TL
1689086672.945421,213633.000,31893,2,RD,1,100,TU
1689086675.626574,216253.000,32694,2,RD,1,100,TL
1689086678.307727,218873.000,32694,2,RD,1,100,TU
1689086680.926968,221432.500,33481,2,RD,1,100,TL
1689086683.546208,223992.000,33481,2,RD,1,100,TU
1689086686.178241,226564.000,34275,2,RD,1,100,TL
1689086688.810274,229136.000,34275,2,RD,1,100,TU
1689086691.416723,231683.000,35066,2,RD,1,100,TL
1689086694.023172,234230.000,35066,2,RD,1,100,TU
1689086696.627574,236775.000,35825,2,RD,1,100,TL
1689086699.231977,239320.000,35825,2,RD,1,100,TU
1689086701.850194,241878.500,36624,2,RD,1,100,TL
1689086704.468411,244437.000,36624,2,RD,1,100,TU
1689086707.095327,247004.000,37431,2,RD,1,100,TL
1689086709.722243,249571.000,37431,2,RD,1,100,TU
1689086712.345577,252134.500,38231,2,RD,1,100,TL
1689086714.968911,254698.000,38231,2,RD,1,100,TU
1689086717.582524,257252.000,39010,2,RD,1,100,TL
1689086720.196136,259806.000,39010,2,RD,1,100,TU
1689086722.810260,262360.500,39793,2,RD,1,100,TL
1689086725.424384,264915.000,39793,2,RD,1,100,TU
1689086728.038509,267469.500,40582,2,RD,1,100,TL
1689086730.652633,270024.000,40582,2,RD,1,100,TU
1689086733.263175,272575.000,41364,2,RD,1,100,TL
1689086735.873718,275126.000,41364,2,RD,1,100,TU
1689086738.518030,277710.000,42165,2,RD,1,100,TL
1689086741.162343,280294.000,42165,2,RD,1,100,TU
1689086743.784654,282856.500,42964,2,RD,1,100,TL
1689086746.406965,285419.000,42964,2,RD,1,100,TU
1689086749.012902,287965.500,43747,2,RD,1,100,TL
1689086751.618839,290512.000,43747,2,RD,1,100,TU
1689086754.248313,293081.500,44546,2,RD,1,100,TL
1689086756.877788,295651.000,44546,2,RD,1,100,TU
1689086759.505727,298219.000,45350,2,RD,1,100,TL
1689086762.133666,300787.000,45350,2,RD,1,100,TU
1689086764.753930,303347.500,46150,2,RD,1,100,TL
1689086767.374194,305908.000,46150,2,RD,1,100,TU
1689086769.998552,308472.500,46955,2,RD,1,100,TL
1689086772.622909,311037.000,46955,2,RD,1,100,TU
1689086775.248290,313602.500,47752,2,RD,1,100,TL
1689086777.873671,316168.000,47752,2,RD,1,100,TU
1689086780.498029,318732.500,48551,2,RD,1,100,TL
1689086783.122386,321297.000,48551,2,RD,1,100,TU
1689086785.755954,323870.500,49354,2,RD,1,100,TL
1689086788.389521,326444.000,49354,2,RD,1,100,TU
1689086791.004157,328999.000,50142,2,RD,1,100,TL
1689086793.618793,331554.000,50142,2,RD,1,100,TU
1689086796.232405,334108.000,50926,2,RD,1,100,TL
1689086798.846018,336662.000,50926,2,RD,1,100,TU
1689086801.464235,339220.500,51689,2,RD,1,100,TL
1689086804.082453,341779.000,51689,2,RD,1,100,TU
1689086806.691460,344328.500,52475,2,RD,1,100,TL
1689086809.300467,346878.000,52475,2,RD,1,100,TU
1689086811.918685,349436.500,53279,2,RD,1,100,TL
1689086814.536902,351995.000,53279,2,RD,1,100,TU
1689086817.163818,354562.000,54078,2,RD,1,100,TL
1689086819.790734,357129.000,54078,2,RD,1,100,TU
1689086822.391043,359670.000,54866,2,RD,1,100,TL
1689086824.991352,362211.000,54866,2,RD,1,100,TU
1689086827.642828,364802.000,55673,2,RD,1,100,TL
1689086830.294304,367393.000,55673,2,RD,1,100,TU
1689086832.919685,369958.500,56480,2,RD,1,100,TL
1689086835.545066,372524.000,56480,2,RD,1,100,TU
1689086838.165330,375084.500,57283,2,RD,1,100,TL
1689086840.785594,377645.000,57283,2,RD,1,100,TU
1689086843.417115,380216.500,58088,2,RD,1,100,TL
1689086846.048636,382788.000,58088,2,RD,1,100,TU
1689086848.675040,385354.500,58892,2,RD,1,100,TL
1689086851.301444,387921.000,58892,2,RD,1,100,TU
1689086853.923755,390483.500,59692,2,RD,1,100,TL
1689086856.546066,393046.000,59692,2,RD,1,100,TU
1689086859.161213,395601.500,60493,2,RD,1,100,TL
1689086861.776361,398157.000,60493,2,RD,1,100,TU
1689086864.392532,400713.500,61296,2,RD,1,100,TL
1689086867.008702,403270.000,61296,2,RD,1,100,TU
1689086869.634083,405835.500,62098,2,RD,1,100,TL
1689086872.259464,408401.000,62098,2,RD,1,100,TU
1689086874.888938,410970.500,62895,2,RD,1,100,TL
1689086877.518413,413540.000,62895,2,RD,1,100,TU
1689086880.146352,416108.000,63696,2,RD,1,100,TL
1689086882.774291,418676.000,63696,2,RD,1,100,TU
1689086885.401718,421243.500,64499,2,RD,1,100,TL
1689086888.029146,423811.000,64499,2,RD,1,100,TU
1689086890.654015,426376.000,65308,2,RD,1,100,TL
1689086893.278884,428941.000,65308,2,RD,1,100,TU
1689086895.917569,431519.500,555,2,RD,1,100,TL
1689086898.556253,434098.000,555,2,RD,1,100,TU
1689086901.185215,436667.000,1358,2,RD,1,100,TL
1689086903.814178,439236.000,1358,2,RD,1,100,TU
1689086906.428814,441791.000,2161,2,RD,1,100,TL
1689086909.043449,444346.000,2161,2,RD,1,100,TU
1689086911.653992,446897.000,2923,2,RD,1,100,TL
1689086914.264534,449448.000,2923,2,RD,1,100,TU
1689086916.901172,452024.500,3745,2,RD,1,100,TL
1689086919.537810,454601.000,3745,2,RD,1,100,TU
1689086922.148864,457152.500,4541,2,RD,1,100,TL
1689086924.759918,459704.000,4541,2,RD,1,100,TU
1689086927.375577,462260.000,5343,2,RD,1,100,TL
1689086929.991236,464816.000,5343,2,RD,1,100,TU
1689086932.625315,467390.000,6152,2,RD,1,100,TL
1689086935.259394,469964.000,6152,2,RD,1,100,TU
1689086937.872495,472517.500,6953,2,RD,1,100,TL
1689086940.485596,475071.000,6953,2,RD,1,100,TU
1689086943.101255,477627.000,7754,2,RD,1,100,TL
1689086945.716914,480183.000,7754,2,RD,1,100,TU
1689086948.349970,482756.000,8579,2,RD,1,100,TL
1689086950.983026,485329.000,8579,2,RD,1,100,TU
1689086953.596638,487883.000,9390,2,RD,1,100,TL
1689086956.210251,490437.000,9390,2,RD,1,100,TU
1689086958.841772,493008.500,10194,2,RD,1,100,TL
1689086961.473293,495580.000,10194,2,RD,1,100,TU
1689086964.082300,498129.500,10997,2,RD,1,100,TL
1689086966.691307,500679.000,10997,2,RD,1,100,TU
1689086969.303385,503231.500,11800,2,RD,1,100,TL
1689086971.915462,505784.000,11800,2,RD,1,100,TU
1689086974.528563,508337.500,12609,2,RD,1,100,TL
1689086977.141664,510891.000,12609,2,RD,1,100,TU
1689086979.774720,513464.000,13430,2,RD,1,100,TL
1689086982.407776,516037.000,13430,2,RD,1,100,TU
1689086985.022411,518592.000,14237,2,RD,1,100,TL
1689086987.637047,521147.000,14237,2,RD,1,100,TU
1689086990.250148,523700.500,15044,2,RD,1,100,TL
1689086992.863249,526254.000,15044,2,RD,1,100,TU
1689086995.481466,528812.500,15843,2,RD,1,100,TL
1689086998.099684,531371.000,15843,2,RD,1,100,TU
1689087000.713296,533925.000,16649,2,RD,1,100,TL
1689087003.326908,536479.000,16649,2,RD,1,100,TU
1689087005.952289,539044.500,17452,2,RD,1,100,TL
1689087008.577670,541610.000,17452,2,RD,1,100,TU
1689087011.195888,544168.500,18251,2,RD,1,100,TL
1689087013.814105,546727.000,18251,2,RD,1,100,TU
1689087016.437439,549290.500,19053,2,RD,1,100,TL
1689087019.060773,551854.000,19053,2,RD,1,100,TU
1689087021.674897,554408.500,19820,2,RD,1,100,TL
1689087024.289021,556963.000,19820,2,RD,1,100,TU
1689087026.905192,559519.500,20627,2,RD,1,100,TL
1689087029.521363,562076.000,20627,2,RD,1,100,TU
1689087032.137022,564632.000,21435,2,RD,1,100,TL
1689087034.752681,567188.000,21435,2,RD,1,100,TU
1689087037.366294,569742.000,22239,2,RD,1,100,TL
1689087039.979906,572296.000,22239,2,RD,1,100,TU
1689087042.605799,574862.000,23044,2,RD,1,100,TL
1689087045.231691,577428.000,23044,2,RD,1,100,TU
1689087047.849397,579986.000,23849,2,RD,1,100,TL
1689087050.467103,582544.000,23849,2,RD,1,100,TU
1689087053.094530,585111.500,24649,2,RD,1,100,TL
1689087055.721958,587679.000,24649,2,RD,1,100,TU
1689087058.335570,590233.000,25455,2,RD,1,100,TL
1689087060.949183,592787.000,25455,2,RD,1,100,TU
1689087063.577122,595355.000,26279,2,RD,1,100,TL
1689087066.205061,597923.000,26279,2,RD,1,100,TU
1689087068.813045,600471.500,27086,2,RD,1,100,TL
1689087071.421029,603020.000,27086,2,RD,1,100,TU
1689087074.039758,605579.000,27895,2,RD,1,100,TL
1689087076.658488,608138.000,27895,2,RD,1,100,TU
1689087079.271588,610691.500,28698,2,RD,1,100,TL
1689087081.884689,613245.000,28698,2,RD,1,100,TU
1689087084.497790,615798.500,29505,2,RD,1,100,TL
1689087087.110891,618352.000,29505,2,RD,1,100,TU
1689087089.748552,620929.500,30319,2,RD,1,100,TL
1689087092.386213,623507.000,30319,2,RD,1,100,TU
1689087094.999313,626060.500,31120,2,RD,1,100,TL
1689087097.612414,628614.000,31120,2,RD,1,100,TU
1689087100.226538,631168.500,31922,2,RD,1,100,TL
1689087102.840662,633723.000,31922,2,RD,1,100,TU
1689087105.449670,636272.500,32729,2,RD,1,100,TL
1689087108.058677,638822.000,32729,2,RD,1,100,TU
1689087110.674848,641378.500,33523,2,RD,1,100,TL
1689087113.291018,643935.000,33523,2,RD,1,100,TU
1689087115.901561,646486.000,34315,2,RD,1,100,TL
1689087118.512103,649037.000,34315,2,RD,1,100,TU
1689087121.141066,651606.000,35102,2,RD,1,100,TL
1689087123.770029,654175.000,35102,2,RD,1,100,TU
1689087126.407178,656752.000,35873,2,RD,1,100,TL
1689087129.044327,659329.000,35873,2,RD,1,100,TU
1689087131.664591,661889.500,36627,2,RD,1,100,TL
1689087134.284855,664450.000,36627,2,RD,1,100,TU
1689087136.908701,667014.000,37428,2,RD,1,100,TL
1689087139.532547,669578.000,37428,2,RD,1,100,TU
1689087142.157416,672143.000,38228,2,RD,1,100,TL
1689087144.782285,674708.000,38228,2,RD,1,100,TU
1689087147.413295,677279.000,39027,2,RD,1,100,TL
1689087150.044304,679850.000,39027,2,RD,1,100,TU
1689087152.679918,682425.500,39828,2,RD,1,100,TL
1689087155.315532,685001.000,39828,2,RD,1,100,TU
1689087157.945518,687571.000,40631,2,RD,1,100,TL
1689087160.575504,690141.000,40631,2,RD,1,100,TU
1689087163.190140,692696.000,41440,2,RD,1,100,TL
1689087165.804776,695251.000,41440,2,RD,1,100,TU
1689087168.425551,697812.000,42247,2,RD,1,100,TL
1689087171.046327,700373.000,42247,2,RD,1,100,TU
1689087173.677336,702944.000,43051,2,RD,1,100,TL
1689087176.308346,705515.000,43051,2,RD,1,100,TU
1689087178.934750,708081.500,43857,2,RD,1,100,TL
1689087181.561154,710648.000,43857,2,RD,1,100,TU
1689087184.179372,713206.500,44648,2,RD,1,100,TL
1689087186.797589,715765.000,44648,2,RD,1,100,TU
1689087189.422970,718330.500,45452,2,RD,1,100,TL
1689087192.048351,720896.000,45452,2,RD,1,100,TU
1689087194.678848,723466.500,46251,2,RD,1,100,TL
1689087197.309346,726037.000,46251,2,RD,1,100,TU
1689087199.925517,728593.500,47058,2,RD,1,100,TL
1689087202.541687,731150.000,47058,2,RD,1,100,TU
1689087205.165022,733713.500,47867,2,RD,1,100,TL
1689087207.788356,736277.000,47867,2,RD,1,100,TU
1689087210.409643,738838.500,48676,2,RD,1,100,TL
1689087213.030931,741400.000,48676,2,RD,1,100,TU
1689087215.652218,743961.500,49478,2,RD,1,100,TL
1689087218.273506,746523.000,49478,2,RD,1,100,TU
1689087220.899398,749089.000,50265,2,RD,1,100,TL
1689087223.525291,751655.000,50265,2,RD,1,100,TU
1689087226.136857,754207.000,51054,2,RD,1,100,TL
1689087228.748422,756759.000,51054,2,RD,1,100,TU
1689087231.354871,759306.000,51834,2,RD,1,100,TL
1689087233.961320,761853.000,51834,2,RD,1,100,TU
1689087236.582096,764414.000,52587,2,RD,1,100,TL
1689087239.202872,766975.000,52587,2,RD,1,100,TU
1689087241.832858,769545.000,53386,2,RD,1,100,TL
1689087244.462844,772115.000,53386,2,RD,1,100,TU
1689087247.084131,774676.500,54194,2,RD,1,100,TL
1689087249.705419,777238.000,54194,2,RD,1,100,TU
1689087252.329776,779802.500,55000,2,RD,1,100,TL
1689087254.954134,782367.000,55000,2,RD,1,100,TU
1689087257.567746,784921.000,55787,2,RD,1,100,TL
1689087260.181359,787475.000,55787,2,RD,1,100,TU
1689087262.820554,790054.000,56588,2,RD,1,100,TL
1689087265.459750,792633.000,56588,2,RD,1,100,TU
1689087268.088201,795201.500,57389,2,RD,1,100,TL
1689087270.716652,797770.000,57389,2,RD,1,100,TU
1689087273.330776,800324.500,58176,2,RD,1,100,TL
1689087275.944901,802879.000,58176,2,RD,1,100,TU
1689087278.558513,805433.000,58965,2,RD,1,100,TL
1689087281.172125,807987.000,58965,2,RD,1,100,TU
1689087283.800065,810555.000,59770,2,RD,1,100,TL
1689087286.428004,813123.000,59770,2,RD,1,100,TU
1689087289.048779,815684.000,60577,2,RD,1,100,TL
1689087291.669555,818245.000,60577,2,RD,1,100,TU
1689087294.306705,820822.000,61384,2,RD,1,100,TL
1689087296.943854,823399.000,61384,2,RD,1,100,TU
1689087299.566676,825962.000,62184,2,RD,1,100,TL
1689087302.189499,828525.000,62184,2,RD,1,100,TU
1689087304.809763,831085.500,62985,2,RD,1,100,TL
1689087307.430027,833646.000,62985,2,RD,1,100,TU
1689087310.049268,836205.500,63784,2,RD,1,100,TL
1689087312.668509,838765.000,63784,2,RD,1,100,TU
1689087315.304123,841340.500,64583,2,RD,1,100,TL
1689087317.939737,843916.000,64583,2,RD,1,100,TU
1689087320.551303,846468.000,65366,2,RD,1,100,TL
1689087323.162869,849020.000,65366,2,RD,1,100,TU
1689087325.770341,851568.000,612,2,RD,1,100,TL
1689087328.377814,854116.000,612,2,RD,1,100,TU
1689087331.021615,856699.500,1406,2,RD,1,100,TL
1689087333.665416,859283.000,1406,2,RD,1,100,TU
1689087336.259584,861818.000,2194,2,RD,1,100,TL
1689087338.853754,864353.000,2194,2,RD,1,100,TU
1689087341.480669,866920.000,3000,2,RD,1,100,TL
1689087344.107585,869487.000,3000,2,RD,1,100,TU
1689087346.734501,872054.000,3764,2,RD,1,100,TL
1689087349.361417,874621.000,3764,2,RD,1,100,TU
1689087351.970424,877170.500,4569,2,RD,1,100,TL
1689087354.579432,879720.000,4569,2,RD,1,100,TU
1689087357.192533,882273.500,5372,2,RD,1,100,TL
1689087359.805633,884827.000,5372,2,RD,1,100,TU
