LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1689086673.993322,214657,32055,1,HR,1,100,38
1689086675.405532,216037,32261,1,HR,1,100,38
1689086676.212948,216826,32389,1,HR,1,100,43
1689086678.343544,218908,32699,1,HR,1,100,41
1689086681.941610,222424,33240,1,HR,1,100,38
1689086682.993604,223452,33401,1,HR,1,100,40
1689086683.910518,224348,33533,1,HR,1,100,43
1689086684.484612,224909,33629,1,HR,1,100,51
1689086685.240861,225648,33743,1,HR,1,100,54
1689086686.493430,226872,33934,1,HR,1,100,53
1689086687.740882,228091,34128,1,HR,1,100,53
1689086689.196073,229513,34325,1,HR,1,100,52
1689086690.567350,230853,34532,1,HR,1,100,51
1689086691.975467,232229,34761,1,HR,1,100,50
1689086694.476512,234673,35133,1,HR,1,100,47
1689086695.892815,236057,35313,1,HR,1,100,46
1689086696.543660,236693,35411,1,HR,1,100,52
1689086701.567240,241602,36180,1,HR,1,100,47
1689086703.102251,243102,36417,1,HR,1,100,46
1689086704.726293,244689,36661,1,HR,1,100,45
1689086705.805918,245744,36821,1,HR,1,100,46
1689086707.056440,246966,37013,1,HR,1,100,47
1689086709.512458,249366,37394,1,HR,1,100,44
1689086714.836900,254569,38212,1,HR,1,100,40
1689086720.916568,260510,39112,1,HR,1,100,37
1689086725.756970,265240,39832,1,HR,1,100,34
1689086729.152415,268558,40354,1,HR,1,100,32
1689086732.812905,272135,40903,1,HR,1,100,30
1689086736.571636,275808,41466,1,HR,1,100,28
1689086738.915086,278098,41830,1,HR,1,100,28
1689086742.789455,281884,42408,1,HR,1,100,27
1689086745.452188,284486,42821,1,HR,1,100,26
1689086754.887390,293706,44243,1,HR,1,100,24
1689086757.375131,296137,44614,1,HR,1,100,24
1689086760.491204,299182,45092,1,HR,1,100,23
1689086761.901368,300560,45316,1,HR,1,100,26
1689086763.231711,301860,45513,1,HR,1,100,28
1689086765.197548,303781,45815,1,HR,1,100,28
1689086767.539976,306070,46173,1,HR,1,100,28
1689086771.156462,309604,46730,1,HR,1,100,27
1689086772.367074,310787,46922,1,HR,1,100,29
1689086778.821285,317094,47899,1,HR,1,100,27
1689086781.279349,319496,48264,1,HR,1,100,27
1689086783.947199,322103,48666,1,HR,1,100,26
1689086786.117705,324224,49001,1,HR,1,100,26
1689086786.846323,324936,49113,1,HR,1,100,33
1689086789.582736,327610,49522,1,HR,1,100,32
1689086790.395269,328404,49650,1,HR,1,100,37
1689086794.339225,332258,50240,1,HR,1,100,34
1689086796.716445,334581,50608,1,HR,1,100,33
1689086799.140740,336950,50961,1,HR,1,100,32
1689086799.998299,337788,51089,1,HR,1,100,37
1689086801.689882,339441,51361,1,HR,1,100,37
1689086802.448177,340182,51474,1,HR,1,100,42
1689086803.136886,340855,51585,1,HR,1,100,47
1689086804.703620,342386,51773,1,HR,1,100,46
1689086806.888453,344521,52107,1,HR,1,100,44
1689086808.903411,346490,52424,1,HR,1,100,42
1689086809.714920,347283,52545,1,HR,1,100,46
1689086810.434329,347986,52642,1,HR,1,100,51
1689086812.003110,349519,52880,1,HR,1,100,49
1689086814.915538,352365,53328,1,HR,1,100,46
1689086815.674857,353107,53441,1,HR,1,100,50
1689086820.996229,358307,54256,1,HR,1,100,45
1689086822.939554,360206,54561,1,HR,1,100,44
1689086824.220776,361458,54752,1,HR,1,100,44
1689086825.846865,363047,55003,1,HR,1,100,43
1689086827.013474,364187,55178,1,HR,1,100,44
1689086828.590442,365728,55418,1,HR,1,100,44
1689086829.626063,366740,55578,1,HR,1,100,45
1689086830.835651,367922,55758,1,HR,1,100,46
1689086832.005330,369065,55935,1,HR,1,100,46
1689086833.063464,370099,56096,1,HR,1,100,48
1689086835.247274,372233,56429,1,HR,1,100,45
1689086836.610363,373565,56643,1,HR,1,100,45
1689086837.811766,374739,56818,1,HR,1,100,46
1689086839.102198,376000,57025,1,HR,1,100,46
1689086840.435611,377303,57233,1,HR,1,100,46
1689086841.889779,378724,57446,1,HR,1,100,45
1689086843.630481,380425,57717,1,HR,1,100,44
1689086844.270070,381050,57812,1,HR,1,100,50
1689086845.798941,382544,58055,1,HR,1,100,49
1689086846.891869,383612,58204,1,HR,1,100,50
1689086848.674528,385354,58491,1,HR,1,100,48
1689086850.643436,387278,58794,1,HR,1,100,46
