LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1689086672.944398,213632.000,31892,2,AK,1,100,31139
1689086672.944398,213632.000,31892,2,AK,1,100,RD
1689086675.652669,216278.500,32696,2,AK,1,100,32694
1689086678.360940,218925.000,32696,2,AK,1,100,RD
1689086680.953574,221458.500,33480,2,AK,1,100,32694
1689086683.546208,223992.000,33480,2,AK,1,100,RD
1689086686.167496,226553.500,34272,2,AK,1,100,33481
1689086688.788784,229115.000,34272,2,AK,1,100,RD
1689086688.799529,229125.500,34274,2,AK,1,100,33481
1689086688.810274,229136.000,34274,2,AK,1,100,RD
1689086691.410583,231677.000,35063,2,AK,1,100,34275
1689086694.010892,234218.000,35063,2,AK,1,100,RD
1689086694.017032,234224.000,35065,2,AK,1,100,34275
1689086694.023172,234230.000,35065,2,AK,1,100,RD
1689086694.037498,234244.000,35068,2,AK,1,100,35066
1689086694.051825,234258.000,35068,2,AK,1,100,RD
1689086696.641901,236789.000,35824,2,AK,1,100,35066
1689086699.231977,239320.000,35824,2,AK,1,100,RD
1689086699.245791,239333.500,35827,2,AK,1,100,35825
1689086699.259607,239347.000,35827,2,AK,1,100,RD
1689086701.864009,241892.000,36623,2,AK,1,100,35825
1689086704.468411,244437.000,36623,2,AK,1,100,RD
1689086704.481203,244449.500,36626,2,AK,1,100,36624
1689086704.493995,244462.000,36626,2,AK,1,100,RD
1689086707.108119,247016.500,37430,2,AK,1,100,36624
1689086709.722243,249571.000,37430,2,AK,1,100,RD
1689086709.736570,249585.000,37433,2,AK,1,100,37431
1689086709.750897,249599.000,37433,2,AK,1,100,RD
1689086712.359392,252148.000,38230,2,AK,1,100,37431
1689086714.967888,254697.000,38230,2,AK,1,100,RD
1689086714.994495,254723.000,38233,2,AK,1,100,38231
1689086715.021102,254749.000,38233,2,AK,1,100,RD
1689086717.608619,257277.500,39009,2,AK,1,100,38231
1689086720.196136,259806.000,39009,2,AK,1,100,RD
1689086720.223255,259832.500,39012,2,AK,1,100,39010
1689086720.250373,259859.000,39012,2,AK,1,100,RD
1689086722.836867,262386.500,39792,2,AK,1,100,39010
1689086725.423361,264914.000,39792,2,AK,1,100,RD
1689086725.439223,264929.500,39795,2,AK,1,100,39793
1689086725.455085,264945.000,39795,2,AK,1,100,RD
1689086728.053347,267484.000,40581,2,AK,1,100,39793
1689086730.651609,270023.000,40581,2,AK,1,100,RD
1689086730.666448,270037.500,40584,2,AK,1,100,40582
1689086730.681286,270052.000,40584,2,AK,1,100,RD
1689086733.276990,272588.500,41363,2,AK,1,100,40582
1689086735.872694,275125.000,41363,2,AK,1,100,RD
1689086738.510867,277703.000,42162,2,AK,1,100,41364
1689086741.149039,280281.000,42162,2,AK,1,100,RD
1689086741.155180,280287.000,42164,2,AK,1,100,41364
1689086741.161319,280293.000,42164,2,AK,1,100,RD
1689086741.174623,280306.000,42167,2,AK,1,100,42165
1689086741.187926,280319.000,42167,2,AK,1,100,RD
1689086743.797445,282869.000,42963,2,AK,1,100,42165
1689086746.406965,285419.000,42963,2,AK,1,100,RD
1689086746.432036,285443.500,42966,2,AK,1,100,42964
1689086746.457108,285468.000,42966,2,AK,1,100,RD
1689086749.037974,287990.000,43746,2,AK,1,100,42964
1689086751.618839,290512.000,43746,2,AK,1,100,RD
1689086751.651586,290544.000,43749,2,AK,1,100,43747
1689086751.684333,290576.000,43749,2,AK,1,100,RD
1689086754.281060,293113.500,44545,2,AK,1,100,43747
1689086756.877788,295651.000,44545,2,AK,1,100,RD
1689086756.891603,295664.500,44548,2,AK,1,100,44546
1689086756.905418,295678.000,44548,2,AK,1,100,RD
