LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1700429080.078426,749344.000,2274,2,EA,1,100,1000.000000
1700428351.930109,37466.000,2274,2,EA,1,100,1000.000000
1700428351.996083,37530.500,2291,2,EA,1,100,1000.000000
1700428352.062057,37595.000,2291,2,EA,1,100,1000.000000
1700428352.129566,37661.000,2308,1,EA,1,100,1000.000000
1700428352.196563,37726.500,2324,2,EA,1,100,1000.000000
1700428352.263560,37792.000,2324,2,EA,1,100,1000.000000
1700428352.330045,37857.000,2340,2,EA,1,100,1000.000000
1700428352.396531,37922.000,2340,2,EA,1,100,1000.000000
1700428352.463017,37987.000,2356,1,EA,1,100,1000.000000
1700428352.529502,38052.000,2370,2,EA,1,100,1000.000000
1700428352.595988,38117.000,2370,2,EA,1,100,1000.000000
1700428352.661451,38181.000,2387,1,EA,1,100,1000.000000
1700428352.728959,38247.000,2402,2,EA,1,100,1000.000000
1700428352.796468,38313.000,2402,2,EA,1,100,1000.000000
1700428352.862953,38378.000,2418,1,EA,1,100,1000.000000
1700428352.929439,38443.000,2434,2,EA,1,100,1000.000000
1700428352.995924,38508.000,2434,2,EA,1,100,1000.000000
1700428353.061899,38572.500,2451,2,EA,1,100,1000.000000
1700428353.127873,38637.000,2451,2,EA,1,100,1000.000000
1700428353.195381,38703.000,2466,1,EA,1,100,1000.000000
1700428353.261355,38767.500,2483,2,EA,1,100,1000.000000
1700428353.327330,38832.000,2483,2,EA,1,100,1000.000000
1700428353.395861,38899.000,2498,1,EA,1,100,1000.000000
1700428353.462347,38964.000,2513,2,EA,1,100,1000.000000
1700428353.528832,39029.000,2513,2,EA,1,100,1000.000000
1700428353.595318,39094.000,2528,1,EA,1,100,1000.000000
1700428353.661292,39158.500,2545,2,EA,1,100,1000.000000
1700428353.727266,39223.000,2545,2,EA,1,100,1000.000000
1700428353.793752,39288.000,2562,2,EA,1,100,1000.000000
1700428353.860237,39353.000,2562,2,EA,1,100,1000.000000
1700428353.926723,39418.000,2578,1,EA,1,100,1000.000000
1700428353.993208,39483.000,2593,2,EA,1,100,1000.000000
1700428354.059694,39548.000,2593,2,EA,1,100,1000.000000
1700428354.125157,39612.000,2611,1,EA,1,100,1000.000000
1700428354.191643,39677.000,2626,2,EA,1,100,1000.000000
1700428354.258128,39742.000,2626,2,EA,1,100,1000.000000
1700428354.325637,39808.000,2643,2,EA,1,100,1000.000000
1700428354.393145,39874.000,2643,2,EA,1,100,1000.000000
1700428354.460654,39940.000,2658,1,EA,1,100,1000.000000
1700428354.527139,40005.000,2673,2,EA,1,100,1000.000000
1700428354.593625,40070.000,2673,2,EA,1,100,1000.000000
1700428354.660110,40135.000,2689,1,EA,1,100,1000.000000
1700428354.725062,40198.500,2705,2,EA,1,100,1000.000000
1700428354.790013,40262.000,2705,2,EA,1,100,1000.000000
1700428354.857521,40328.000,2720,1,EA,1,100,1000.000000
1700428354.924007,40393.000,2739,2,EA,1,100,1000.000000
1700428354.990493,40458.000,2739,2,EA,1,100,1000.000000
1700428355.058001,40524.000,2753,2,EA,1,100,1000.000000
1700428355.125510,40590.000,2753,2,EA,1,100,1000.000000
1700428355.191995,40655.000,2771,1,EA,1,100,1000.000000
1700428355.258481,40720.000,2787,2,EA,1,100,1000.000000
1700428355.324966,40785.000,2787,2,EA,1,100,1000.000000
1700428355.390429,40849.000,2803,1,EA,1,100,1000.000000
1700428355.456915,40914.000,2817,2,EA,1,100,1000.000000
1700428355.523400,40979.000,2817,2,EA,1,100,1000.000000
1700428355.589886,41044.000,2833,1,EA,1,100,1000.000000
1700428355.656372,41109.000,2849,2,EA,1,100,1000.000000
1700428355.722857,41174.000,2849,2,EA,1,100,1000.000000
1700428355.789343,41239.000,2867,1,EA,1,100,1000.000000
1700428355.855828,41304.000,2882,2,EA,1,100,1000.000000
1700428355.922314,41369.000,2882,2,EA,1,100,1000.000000
1700428355.988288,41433.500,2898,2,EA,1,100,1000.000000
1700428356.054262,41498.000,2898,2,EA,1,100,1000.000000
1700428356.120748,41563.000,2915,1,EA,1,100,1000.000000
1700428356.186722,41627.500,2931,2,EA,1,100,1000.000000
1700428356.252696,41692.000,2931,2,EA,1,100,1000.000000
1700428356.318671,41756.500,2947,2,EA,1,100,1000.000000
1700428356.384645,41821.000,2947,2,EA,1,100,1000.000000
1700428356.450107,41885.000,2963,1,EA,1,100,1000.000000
1700428356.516593,41950.000,2979,2,EA,1,100,1000.000000
1700428356.583079,42015.000,2979,2,EA,1,100,1000.000000
1700428356.651610,42082.000,2996,1,EA,1,100,1000.000000
1700428356.719118,42148.000,3011,2,EA,1,100,1000.000000
1700428356.786627,42214.000,3011,2,EA,1,100,1000.000000
