LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1700428352.029326,37563.000,2303,1,BV,1,100,3.78
1700428353.028656,38540.000,2445,1,BV,1,100,3.78
1700428354.025940,39515.000,2605,1,BV,1,100,3.77
1700428355.024247,40491.000,2765,1,BV,1,100,3.76
1700428356.021531,41466.000,2910,1,BV,1,100,3.76
1700428357.016769,42439.000,3075,1,BV,1,100,3.76
1700428358.018145,43418.000,3204,1,BV,1,100,3.76
1700428359.013383,44391.000,3364,1,BV,1,100,3.76
1700428360.009645,45365.000,3509,1,BV,1,100,3.76
1700428361.009997,46343.000,3669,1,BV,1,100,3.77
1700428362.007281,47318.000,3814,1,BV,1,100,3.77
1700428363.004565,48293.000,3967,1,BV,1,100,3.76
1700428364.001849,49268.000,4124,1,BV,1,100,3.77
1700428364.995042,50239.000,4269,1,BV,1,100,3.77
1700428365.989258,51211.000,4429,1,BV,1,100,3.77
1700428366.984496,52184.000,4572,1,BV,1,100,3.77
1700428367.981780,53159.000,4723,1,BV,1,100,3.77
1700428368.984179,54139.000,4835,1,BV,1,100,3.76
1700428369.979417,55112.000,4978,1,BV,1,100,3.76
1700428370.971587,56082.000,5139,1,BV,1,100,3.76
1700428371.972962,57061.000,5297,1,BV,1,100,3.76
1700428372.966155,58032.000,5428,1,BV,1,100,3.77
1700428373.965485,59009.000,5588,1,BV,1,100,3.77
1700428374.963792,59985.000,5748,1,BV,1,100,3.77
1700428375.959030,60958.000,5891,1,BV,1,100,3.76
1700428376.957337,61934.000,6051,1,BV,1,100,3.76
1700428377.951553,62906.000,6193,1,BV,1,100,3.76
1700428378.950882,63883.000,6356,1,BV,1,100,3.76
1700428379.946121,64856.000,6501,1,BV,1,100,3.76
1700428380.944428,65832.000,6659,1,BV,1,100,3.76
1700428381.943758,66809.000,6819,1,BV,1,100,3.76
1700428382.942065,67785.000,6961,1,BV,1,100,3.76
1700428383.940372,68761.000,7106,1,BV,1,100,3.76
1700428384.933564,69732.000,7250,1,BV,1,100,3.76
1700428385.929825,70706.000,7408,1,BV,1,100,3.76
1700428386.926087,71680.000,7566,1,BV,1,100,3.76
1700428387.923371,72655.000,7709,1,BV,1,100,3.76
1700428388.921678,73631.000,7870,1,BV,1,100,3.76
1700428389.922030,74609.000,8014,1,BV,1,100,3.76
1700428390.925452,75590.000,8172,1,BV,1,100,3.75
1700428391.917621,76560.000,8332,1,BV,1,100,3.75
1700428392.918997,77539.000,8476,1,BV,1,100,3.76
1700428393.917304,78515.000,8622,1,BV,1,100,3.76
1700428394.910496,79486.000,8782,1,BV,1,100,3.76
1700428395.914941,80468.000,8942,1,BV,1,100,3.75
1700428396.912225,81443.000,9085,1,BV,1,100,3.75
1700428397.908486,82417.000,9242,1,BV,1,100,3.75
1700428398.907816,83394.000,9384,1,BV,1,100,3.75
1700428399.906123,84370.000,9545,1,BV,1,100,3.76
1700428400.908521,85350.000,9688,1,BV,1,100,3.75
1700428401.904782,86324.000,9846,1,BV,1,100,3.75
1700428402.902066,87299.000,10006,1,BV,1,100,3.75
1700428403.900373,88275.000,10148,1,BV,1,100,3.75
1700428404.902772,89255.000,10291,1,BV,1,100,3.75
1700428405.896987,90227.000,10449,1,BV,1,100,3.75
1700428406.889157,91197.000,10609,1,BV,1,100,3.75
1700428407.887464,92173.000,10751,1,BV,1,100,3.75
1700428408.883725,93147.000,10911,1,BV,1,100,3.75
1700428409.885101,94126.000,11055,1,BV,1,100,3.75
1700428410.882385,95101.000,11213,1,BV,1,100,3.75
1700428411.877623,96074.000,11355,1,BV,1,100,3.75
1700428412.877976,97052.000,11515,1,BV,1,100,3.75
1700428413.871169,98023.000,11660,1,BV,1,100,3.76
1700428414.870498,99000.000,11804,1,BV,1,100,3.76
1700428415.865737,99973.000,11964,1,BV,1,100,3.76
1700428416.858929,100944.000,12122,1,BV,1,100,3.76
1700428417.857236,101920.000,12265,1,BV,1,100,3.76
1700428418.853498,102894.000,12409,1,BV,1,100,3.76
1700428419.849759,103868.000,12568,1,BV,1,100,3.75
1700428420.844997,104841.000,12711,1,BV,1,100,3.75
1700428421.839213,105813.000,12853,1,BV,1,100,3.75
1700428422.836497,106788.000,13011,1,BV,1,100,3.75
1700428423.838895,107768.000,13170,1,BV,1,100,3.76
1700428424.834134,108741.000,13313,1,BV,1,100,3.76
1700428425.832441,109717.000,13478,1,BV,1,100,3.75
1700428426.827679,110690.000,13636,1,BV,1,100,3.75
1700428427.820872,111661.000,13778,1,BV,1,100,3.75
1700428428.818156,112636.000,13936,1,BV,1,100,3.75
1700428429.815440,113611.000,14093,1,BV,1,100,3.75
1700428430.814770,114588.000,14240,1,BV,1,100,3.75
1700428431.814100,115565.000,14382,1,BV,1,100,3.75
1700428432.811384,116540.000,14540,1,BV,1,100,3.75
1700428433.811736,117518.000,14697,1,BV,1,100,3.75
1700428434.805952,118490.000,14840,1,BV,1,100,3.75
1700428435.803236,119465.000,15004,1,BV,1,100,3.75
1700428436.802566,120442.000,15164,1,BV,1,100,3.76
1700428437.799850,121417.000,15306,1,BV,1,100,3.76
1700428438.799180,122394.000,15464,1,BV,1,100,3.75
1700428439.796464,123369.000,15607,1,BV,1,100,3.75
1700428440.796816,124347.000,15768,1,BV,1,100,3.75
1700428441.793078,125321.000,15911,1,BV,1,100,3.75
1700428442.791385,126297.000,16054,1,BV,1,100,3.74
1700428443.791737,127275.000,16211,1,BV,1,100,3.74
1700428444.791067,128252.000,16354,1,BV,1,100,3.74
1700428445.790397,129229.000,16514,1,BV,1,100,3.74
1700428446.781544,130198.000,16644,1,BV,1,100,3.74
1700428447.780874,131175.000,16802,1,BV,1,100,3.74
1700428448.778158,132150.000,16960,1,BV,1,100,3.75
1700428449.770328,133120.000,17103,1,BV,1,100,3.75
1700428450.770680,134098.000,17261,1,BV,1,100,3.75
1700428451.767964,135073.000,17404,1,BV,1,100,3.75
1700428452.768317,136051.000,17562,1,BV,1,100,3.74
1700428453.763555,137024.000,17720,1,BV,1,100,3.74
1700428454.758794,137997.000,17863,1,BV,1,100,3.74
1700428455.755055,138971.000,18020,1,BV,1,100,3.74
1700428456.749271,139943.000,18150,1,BV,1,100,3.75
1700428457.749623,140921.000,18307,1,BV,1,100,3.75
