LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1700428351.856463,37394.000,2276,1,T1,1,100,31.658
1700428351.989435,37524.000,2293,1,T1,1,100,31.675
1700428352.122406,37654.000,2310,1,T1,1,100,31.646
1700428352.256400,37785.000,2326,1,T1,1,100,31.670
1700428352.389371,37915.000,2342,1,T1,1,100,31.751
1700428352.522342,38045.000,2372,1,T1,1,100,31.715
1700428352.655313,38175.000,2389,1,T1,1,100,31.664
1700428352.790330,38307.000,2404,1,T1,1,100,31.606
1700428352.922279,38436.000,2420,1,T1,1,100,31.546
1700428353.055250,38566.000,2453,1,T1,1,100,31.662
1700428353.188221,38696.000,2468,1,T1,1,100,31.747
1700428353.320170,38825.000,2485,1,T1,1,100,31.820
1700428353.455187,38957.000,2515,1,T1,1,100,31.851
1700428353.589181,39088.000,2530,1,T1,1,100,31.794
1700428353.721129,39217.000,2547,1,T1,1,100,31.733
1700428353.854100,39347.000,2564,1,T1,1,100,31.672
1700428353.986048,39476.000,2595,1,T1,1,100,31.787
1700428354.117997,39605.000,2613,1,T1,1,100,31.802
1700428354.250968,39735.000,2628,1,T1,1,100,31.808
1700428354.385985,39867.000,2645,1,T1,1,100,31.775
1700428354.519979,39998.000,2675,1,T1,1,100,31.725
1700428354.653973,40129.000,2691,1,T1,1,100,31.775
1700428354.783876,40256.000,2707,1,T1,1,100,31.725
1700428354.916847,40386.000,2722,1,T1,1,100,31.775
1700428355.051864,40518.000,2755,1,T1,1,100,31.832
1700428355.184835,40648.000,2773,1,T1,1,100,31.750
1700428355.317806,40778.000,2789,1,T1,1,100,31.785
1700428355.450778,40908.000,2819,1,T1,1,100,31.801
1700428355.582726,41037.000,2835,1,T1,1,100,31.772
1700428355.715697,41167.000,2851,1,T1,1,100,31.724
1700428355.848668,41297.000,2869,1,T1,1,100,31.739
1700428355.981640,41427.000,2900,1,T1,1,100,31.639
1700428356.114611,41557.000,2917,1,T1,1,100,31.666
1700428356.245536,41685.000,2933,1,T1,1,100,31.714
1700428356.377485,41814.000,2949,1,T1,1,100,31.770
1700428356.510456,41944.000,2981,1,T1,1,100,31.794
1700428356.644450,42075.000,2998,1,T1,1,100,31.769
1700428356.779467,42207.000,3013,1,T1,1,100,31.723
