LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1700428353.102301,38612.000,2450,2,PG,1,100,12741
1700428353.141852,38650.667,2465,3,PG,1,100,12749
1700428353.181402,38689.333,2465,3,PG,1,100,12753
1700428353.220953,38728.000,2465,3,PG,1,100,12757
1700428353.260333,38766.500,2482,2,PG,1,100,12755
1700428353.299712,38805.000,2482,2,PG,1,100,12752
1700428353.340627,38845.000,2497,3,PG,1,100,12754
1700428353.381541,38885.000,2497,3,PG,1,100,12751
1700428353.422455,38925.000,2497,3,PG,1,100,12743
1700428353.468995,38970.500,2512,2,PG,1,100,12751
1700428353.515535,39016.000,2512,2,PG,1,100,12737
1700428353.555426,39055.000,2527,3,PG,1,100,12743
1700428353.595318,39094.000,2527,3,PG,1,100,12743
1700428353.635209,39133.000,2527,3,PG,1,100,12740
1700428353.675101,39172.000,2544,2,PG,1,100,12739
1700428353.714992,39211.000,2544,2,PG,1,100,12743
1700428353.754627,39249.750,2561,4,PG,1,100,12742
1700428353.794263,39288.500,2561,4,PG,1,100,12744
1700428353.833899,39327.250,2561,4,PG,1,100,12747
1700428353.873534,39366.000,2561,4,PG,1,100,12739
1700428353.913426,39405.000,2577,2,PG,1,100,12724
1700428353.953317,39444.000,2577,2,PG,1,100,12725
1700428353.992867,39482.667,2592,3,PG,1,100,12713
1700428354.032418,39521.333,2592,3,PG,1,100,12714
1700428354.071968,39560.000,2592,3,PG,1,100,12717
1700428354.111348,39598.500,2610,2,PG,1,100,12712
1700428354.150728,39637.000,2610,2,PG,1,100,12719
1700428354.190620,39676.000,2625,3,PG,1,100,12708
1700428354.230511,39715.000,2625,3,PG,1,100,12719
1700428354.270402,39754.000,2625,3,PG,1,100,12713
1700428354.311316,39794.000,2642,3,PG,1,100,12707
1700428354.352231,39834.000,2642,3,PG,1,100,12717
1700428354.393145,39874.000,2642,3,PG,1,100,12716
1700428354.433548,39913.500,2657,2,PG,1,100,12714
1700428354.473951,39953.000,2657,2,PG,1,100,12717
1700428354.513842,39992.000,2672,3,PG,1,100,12703
1700428354.553733,40031.000,2672,3,PG,1,100,12705
1700428354.593625,40070.000,2672,3,PG,1,100,12695
1700428354.632834,40108.333,2688,3,PG,1,100,12699
1700428354.672044,40146.667,2688,3,PG,1,100,12693
1700428354.711253,40185.000,2688,3,PG,1,100,12696
1700428354.750633,40223.500,2704,2,PG,1,100,12695
1700428354.790013,40262.000,2704,2,PG,1,100,12688
1700428354.829904,40301.000,2719,2,PG,1,100,12693
1700428354.869796,40340.000,2719,2,PG,1,100,12690
1700428354.914460,40383.667,2738,3,PG,1,100,12692
1700428354.959125,40427.333,2738,3,PG,1,100,12688
1700428355.003790,40471.000,2738,3,PG,1,100,12690
1700428355.044363,40510.667,2752,3,PG,1,100,12686
1700428355.084936,40550.333,2752,3,PG,1,100,12676
1700428355.125510,40590.000,2752,3,PG,1,100,12681
1700428355.165401,40629.000,2770,2,PG,1,100,12666
1700428355.205292,40668.000,2770,2,PG,1,100,12658
1700428355.245184,40707.000,2786,3,PG,1,100,12665
1700428355.285075,40746.000,2786,3,PG,1,100,12657
1700428355.324966,40785.000,2786,3,PG,1,100,12653
1700428355.364858,40824.000,2802,2,PG,1,100,12653
1700428355.404749,40863.000,2802,2,PG,1,100,12659
1700428355.444299,40901.667,2816,3,PG,1,100,12654
1700428355.483850,40940.333,2816,3,PG,1,100,12653
1700428355.523400,40979.000,2816,3,PG,1,100,12660
1700428355.563292,41018.000,2832,2,PG,1,100,12660
1700428355.603183,41057.000,2832,2,PG,1,100,12652
1700428355.643075,41096.000,2848,3,PG,1,100,12645
1700428355.682966,41135.000,2848,3,PG,1,100,12634
1700428355.722857,41174.000,2848,3,PG,1,100,12632
1700428355.762748,41213.000,2866,3,PG,1,100,12614
1700428355.802640,41252.000,2866,3,PG,1,100,12621
1700428355.842531,41291.000,2866,3,PG,1,100,12620
1700428355.882423,41330.000,2881,2,PG,1,100,12616
1700428355.922314,41369.000,2881,2,PG,1,100,12616
1700428355.962205,41408.000,2897,3,PG,1,100,12615
1700428356.002097,41447.000,2897,3,PG,1,100,12614
1700428356.041988,41486.000,2897,3,PG,1,100,12615
1700428356.081368,41524.500,2914,2,PG,1,100,12619
1700428356.120748,41563.000,2914,2,PG,1,100,12614
1700428356.160384,41601.750,2930,4,PG,1,100,12612
1700428356.200019,41640.500,2930,4,PG,1,100,12627
1700428356.239655,41679.250,2930,4,PG,1,100,12615
1700428356.279290,41718.000,2930,4,PG,1,100,12602
1700428356.325319,41763.000,2946,2,PG,1,100,12589
1700428356.371347,41808.000,2946,2,PG,1,100,12585
1700428356.410728,41846.500,2962,2,PG,1,100,12583
1700428356.450107,41885.000,2962,2,PG,1,100,12583
1700428356.489999,41924.000,2978,3,PG,1,100,12584
1700428356.529890,41963.000,2978,3,PG,1,100,12577
1700428356.569782,42002.000,2978,3,PG,1,100,12581
1700428356.610696,42042.000,2995,3,PG,1,100,12586
1700428356.651610,42082.000,2995,3,PG,1,100,12579
1700428356.692524,42122.000,2995,3,PG,1,100,12584
1700428356.732927,42161.500,3010,2,PG,1,100,12585
1700428356.773330,42201.000,3010,2,PG,1,100,12584
1700428356.813221,42240.000,3026,3,PG,1,100,12592
1700428356.853112,42279.000,3026,3,PG,1,100,12576
1700428356.893004,42318.000,3026,3,PG,1,100,12573
1700428356.932384,42356.500,3041,2,PG,1,100,12561
1700428356.971764,42395.000,3041,2,PG,1,100,12547
1700428357.011485,42433.833,3062,6,PG,1,100,12557
1700428357.051205,42472.667,3062,6,PG,1,100,12543
1700428357.090926,42511.500,3062,6,PG,1,100,12563
1700428357.130647,42550.333,3062,6,PG,1,100,12556
1700428357.170368,42589.167,3062,6,PG,1,100,12556
1700428357.210089,42628.000,3062,6,PG,1,100,12552
1700428357.251003,42668.000,3079,2,PG,1,100,12556
1700428357.291918,42708.000,3079,2,PG,1,100,12553
1700428357.332491,42747.667,3098,3,PG,1,100,12555
1700428357.373064,42787.333,3098,3,PG,1,100,12565
1700428357.413637,42827.000,3098,3,PG,1,100,12558
1700428357.453529,42866.000,3112,2,PG,1,100,12543
1700428357.493420,42905.000,3112,2,PG,1,100,12533
1700428357.532970,42943.667,3128,3,PG,1,100,12529
1700428357.572521,42982.333,3128,3,PG,1,100,12526
1700428357.612071,43021.000,3128,3,PG,1,100,12517
1700428357.651963,43060.000,3144,2,PG,1,100,12522
1700428357.691854,43099.000,3144,2,PG,1,100,12531
1700428357.736519,43142.667,3160,3,PG,1,100,12519
1700428357.781183,43186.333,3160,3,PG,1,100,12527
1700428357.825848,43230.000,3160,3,PG,1,100,12523
1700428357.865739,43269.000,3174,2,PG,1,100,12530
1700428357.905631,43308.000,3174,2,PG,1,100,12534
1700428357.945522,43347.000,3191,3,PG,1,100,12533
1700428357.985414,43386.000,3191,3,PG,1,100,12544
1700428358.025305,43425.000,3191,3,PG,1,100,12531
1700428358.065196,43464.000,3210,2,PG,1,100,12532
1700428358.105088,43503.000,3210,2,PG,1,100,12521
1700428358.144979,43542.000,3226,3,PG,1,100,12522
1700428358.184870,43581.000,3226,3,PG,1,100,12525
1700428358.224762,43620.000,3226,3,PG,1,100,12520
1700428358.264653,43659.000,3242,3,PG,1,100,12536
1700428358.304544,43698.000,3242,3,PG,1,100,12534
1700428358.344436,43737.000,3242,3,PG,1,100,12532
1700428358.383816,43775.500,3257,2,PG,1,100,12539
1700428358.423196,43814.000,3257,2,PG,1,100,12539
1700428358.462746,43852.667,3272,3,PG,1,100,12539
1700428358.502296,43891.333,3272,3,PG,1,100,12541
1700428358.541847,43930.000,3272,3,PG,1,100,12562
1700428358.581738,43969.000,3289,3,PG,1,100,12556
1700428358.621629,44008.000,3289,3,PG,1,100,12549
1700428358.661521,44047.000,3289,3,PG,1,100,12553
1700428358.701412,44086.000,3304,3,PG,1,100,12542
1700428358.741304,44125.000,3304,3,PG,1,100,12539
1700428358.781195,44164.000,3304,3,PG,1,100,12535
1700428358.821086,44203.000,3320,2,PG,1,100,12529
1700428358.860978,44242.000,3320,2,PG,1,100,12544
1700428358.900869,44281.000,3335,3,PG,1,100,12539
1700428358.940761,44320.000,3335,3,PG,1,100,12550
1700428358.980652,44359.000,3335,3,PG,1,100,12546
1700428359.020032,44397.500,3351,2,PG,1,100,12543
1700428359.059412,44436.000,3351,2,PG,1,100,12549
1700428359.098621,44474.333,3368,3,PG,1,100,12549
1700428359.137831,44512.667,3368,3,PG,1,100,12557
1700428359.177040,44551.000,3368,3,PG,1,100,12557
1700428359.223580,44596.500,3384,2,PG,1,100,12566
1700428359.270120,44642.000,3384,2,PG,1,100,12556
1700428359.310352,44681.333,3400,3,PG,1,100,12551
1700428359.350585,44720.667,3400,3,PG,1,100,12547
1700428359.390817,44760.000,3400,3,PG,1,100,12538
1700428359.431049,44799.333,3418,3,PG,1,100,12557
1700428359.471282,44838.667,3418,3,PG,1,100,12554
1700428359.511514,44878.000,3418,3,PG,1,100,12550
1700428359.551405,44917.000,3433,2,PG,1,100,12558
1700428359.591297,44956.000,3433,2,PG,1,100,12556
1700428359.631188,44995.000,3450,3,PG,1,100,12563
1700428359.671079,45034.000,3450,3,PG,1,100,12559
1700428359.710971,45073.000,3450,3,PG,1,100,12573
1700428359.750862,45112.000,3465,3,PG,1,100,12576
1700428359.790753,45151.000,3465,3,PG,1,100,12576
1700428359.830645,45190.000,3465,3,PG,1,100,12574
1700428359.869513,45228.000,3480,2,PG,1,100,12567
1700428359.908382,45266.000,3480,2,PG,1,100,12561
1700428359.948955,45305.667,3496,3,PG,1,100,12555
1700428359.989528,45345.333,3496,3,PG,1,100,12558
1700428360.030102,45385.000,3496,3,PG,1,100,12564
1700428360.070504,45424.500,3514,2,PG,1,100,12563
1700428360.110907,45464.000,3514,2,PG,1,100,12568
1700428360.150799,45503.000,3529,3,PG,1,100,12570
1700428360.190690,45542.000,3529,3,PG,1,100,12573
1700428360.230581,45581.000,3529,3,PG,1,100,12569
1700428360.270473,45620.000,3546,3,PG,1,100,12569
1700428360.310364,45659.000,3546,3,PG,1,100,12589
1700428360.350255,45698.000,3546,3,PG,1,100,12594
1700428360.390147,45737.000,3560,2,PG,1,100,12599
1700428360.430038,45776.000,3560,2,PG,1,100,12600
1700428360.469589,45814.667,3576,3,PG,1,100,12594
1700428360.509139,45853.333,3576,3,PG,1,100,12597
1700428360.548689,45892.000,3576,3,PG,1,100,12595
1700428360.589092,45931.500,3592,2,PG,1,100,12585
1700428360.629495,45971.000,3592,2,PG,1,100,12588
1700428360.673819,46014.333,3610,3,PG,1,100,12591
1700428360.718142,46057.667,3610,3,PG,1,100,12601
1700428360.762466,46101.000,3610,3,PG,1,100,12597
1700428360.802357,46140.000,3624,2,PG,1,100,12601
1700428360.842249,46179.000,3624,2,PG,1,100,12600
1700428360.882140,46218.000,3641,3,PG,1,100,12617
1700428360.922032,46257.000,3641,3,PG,1,100,12616
1700428360.961923,46296.000,3641,3,PG,1,100,12622
1700428361.002837,46336.000,3656,3,PG,1,100,12622
1700428361.043751,46376.000,3656,3,PG,1,100,12620
1700428361.084666,46416.000,3656,3,PG,1,100,12624
1700428361.124557,46455.000,3674,3,PG,1,100,12610
1700428361.164448,46494.000,3674,3,PG,1,100,12615
1700428361.204340,46533.000,3674,3,PG,1,100,12615
1700428361.244231,46572.000,3689,2,PG,1,100,12610
1700428361.284122,46611.000,3689,2,PG,1,100,12614
1700428361.322991,46649.000,3708,3,PG,1,100,12618
1700428361.361859,46687.000,3708,3,PG,1,100,12620
1700428361.400728,46725.000,3708,3,PG,1,100,12626
1700428361.440619,46764.000,3722,2,PG,1,100,12627
1700428361.480511,46803.000,3722,2,PG,1,100,12629
1700428361.520743,46842.333,3738,3,PG,1,100,12634
1700428361.560975,46881.667,3738,3,PG,1,100,12639
1700428361.601208,46921.000,3738,3,PG,1,100,12639
1700428361.642122,46961.000,3754,2,PG,1,100,12638
1700428361.683036,47001.000,3754,2,PG,1,100,12651
1700428361.723268,47040.333,3770,3,PG,1,100,12631
1700428361.763501,47079.667,3770,3,PG,1,100,12637
1700428361.803733,47119.000,3770,3,PG,1,100,12632
1700428361.843624,47158.000,3784,3,PG,1,100,12633
1700428361.883516,47197.000,3784,3,PG,1,100,12643
1700428361.923407,47236.000,3784,3,PG,1,100,12640
1700428361.962276,47274.000,3801,2,PG,1,100,12655
1700428362.001144,47312.000,3801,2,PG,1,100,12651
1700428362.045468,47355.333,3818,3,PG,1,100,12654
1700428362.089792,47398.667,3818,3,PG,1,100,12654
1700428362.134115,47442.000,3818,3,PG,1,100,12653
1700428362.173495,47480.500,3836,2,PG,1,100,12666
1700428362.212875,47519.000,3836,2,PG,1,100,12670
1700428362.253380,47558.600,3858,5,PG,1,100,12663
1700428362.293885,47598.200,3858,5,PG,1,100,12655
1700428362.334390,47637.800,3858,5,PG,1,100,12670
1700428362.374896,47677.400,3858,5,PG,1,100,12665
1700428362.415401,47717.000,3858,5,PG,1,100,12652
1700428362.455292,47756.000,3873,3,PG,1,100,12666
1700428362.495183,47795.000,3873,3,PG,1,100,12663
1700428362.535075,47834.000,3873,3,PG,1,100,12665
1700428362.574966,47873.000,3890,2,PG,1,100,12662
1700428362.614857,47912.000,3890,2,PG,1,100,12669
1700428362.654749,47951.000,3905,3,PG,1,100,12670
1700428362.694640,47990.000,3905,3,PG,1,100,12671
1700428362.734531,48029.000,3905,3,PG,1,100,12673
1700428362.773400,48067.000,3920,2,PG,1,100,12679
1700428362.812268,48105.000,3920,2,PG,1,100,12679
1700428362.852160,48144.000,3935,3,PG,1,100,12678
1700428362.892051,48183.000,3935,3,PG,1,100,12677
1700428362.931943,48222.000,3935,3,PG,1,100,12673
1700428362.971834,48261.000,3954,3,PG,1,100,12678
1700428363.011725,48300.000,3954,3,PG,1,100,12666
1700428363.051617,48339.000,3954,3,PG,1,100,12673
1700428363.091508,48378.000,3971,2,PG,1,100,12662
1700428363.131399,48417.000,3971,2,PG,1,100,12686
1700428363.171291,48456.000,3986,3,PG,1,100,12677
1700428363.211182,48495.000,3986,3,PG,1,100,12681
1700428363.251074,48534.000,3986,3,PG,1,100,12679
1700428363.290965,48573.000,4002,2,PG,1,100,12680
1700428363.330856,48612.000,4002,2,PG,1,100,12676
1700428363.370066,48650.333,4018,3,PG,1,100,12678
1700428363.409275,48688.667,4018,3,PG,1,100,12695
1700428363.448485,48727.000,4018,3,PG,1,100,12689
1700428363.488376,48766.000,4033,2,PG,1,100,12690
1700428363.528267,48805.000,4033,2,PG,1,100,12681
1700428363.571909,48847.667,4050,3,PG,1,100,12670
1700428363.615551,48890.333,4050,3,PG,1,100,12673
1700428363.659193,48933.000,4050,3,PG,1,100,12674
1700428363.698743,48971.667,4064,3,PG,1,100,12668
1700428363.738294,49010.333,4064,3,PG,1,100,12677
1700428363.777844,49049.000,4064,3,PG,1,100,12684
1700428363.818247,49088.500,4080,2,PG,1,100,12684
1700428363.858650,49128.000,4080,2,PG,1,100,12686
1700428363.899564,49168.000,4096,3,PG,1,100,12686
1700428363.940478,49208.000,4096,3,PG,1,100,12691
1700428363.981392,49248.000,4096,3,PG,1,100,12685
1700428364.021795,49287.500,4112,2,PG,1,100,12705
1700428364.062198,49327.000,4112,2,PG,1,100,12701
1700428364.102089,49366.000,4128,3,PG,1,100,12700
1700428364.141981,49405.000,4128,3,PG,1,100,12688
1700428364.181872,49444.000,4128,3,PG,1,100,12688
1700428364.221081,49482.333,4145,3,PG,1,100,12687
1700428364.260291,49520.667,4145,3,PG,1,100,12686
1700428364.299500,49559.000,4145,3,PG,1,100,12693
1700428364.338880,49597.500,4160,2,PG,1,100,12695
1700428364.378260,49636.000,4160,2,PG,1,100,12693
1700428364.418152,49675.000,4178,3,PG,1,100,12694
1700428364.458043,49714.000,4178,3,PG,1,100,12691
1700428364.497934,49753.000,4178,3,PG,1,100,12695
1700428364.537826,49792.000,4193,2,PG,1,100,12688
1700428364.577717,49831.000,4193,2,PG,1,100,12707
1700428364.617609,49870.000,4209,3,PG,1,100,12705
1700428364.657500,49909.000,4209,3,PG,1,100,12703
1700428364.697391,49948.000,4209,3,PG,1,100,12704
1700428364.737283,49987.000,4224,2,PG,1,100,12692
1700428364.777174,50026.000,4224,2,PG,1,100,12687
1700428364.816383,50064.333,4240,3,PG,1,100,12678
1700428364.855593,50102.667,4240,3,PG,1,100,12682
1700428364.894802,50141.000,4240,3,PG,1,100,12687
1700428364.939808,50185.000,4256,3,PG,1,100,12677
1700428364.984813,50229.000,4256,3,PG,1,100,12689
1700428365.029819,50273.000,4256,3,PG,1,100,12681
1700428365.068688,50311.000,4274,2,PG,1,100,12687
1700428365.107556,50349.000,4274,2,PG,1,100,12692
1700428365.147448,50388.000,4288,3,PG,1,100,12686
1700428365.187339,50427.000,4288,3,PG,1,100,12697
1700428365.227230,50466.000,4288,3,PG,1,100,12696
1700428365.267122,50505.000,4305,2,PG,1,100,12696
1700428365.307013,50544.000,4305,2,PG,1,100,12686
1700428365.346905,50583.000,4320,3,PG,1,100,12677
1700428365.386796,50622.000,4320,3,PG,1,100,12674
1700428365.426687,50661.000,4320,3,PG,1,100,12676
1700428365.466578,50700.000,4336,3,PG,1,100,12683
1700428365.506470,50739.000,4336,3,PG,1,100,12679
1700428365.546361,50778.000,4336,3,PG,1,100,12678
1700428365.586253,50817.000,4353,3,PG,1,100,12683
1700428365.626144,50856.000,4353,3,PG,1,100,12680
1700428365.666035,50895.000,4353,3,PG,1,100,12679
1700428365.704904,50933.000,4369,2,PG,1,100,12675
1700428365.743772,50971.000,4369,2,PG,1,100,12686
1700428365.783664,51010.000,4384,3,PG,1,100,12686
1700428365.823555,51049.000,4384,3,PG,1,100,12692
1700428365.863446,51088.000,4384,3,PG,1,100,12688
1700428365.903338,51127.000,4401,3,PG,1,100,12676
1700428365.943229,51166.000,4401,3,PG,1,100,12669
1700428365.983120,51205.000,4401,3,PG,1,100,12659
1700428366.023012,51244.000,4416,2,PG,1,100,12666
1700428366.062903,51283.000,4416,2,PG,1,100,12666
1700428366.102795,51322.000,4434,3,PG,1,100,12668
1700428366.142686,51361.000,4434,3,PG,1,100,12672
1700428366.182577,51400.000,4434,3,PG,1,100,12663
1700428366.221957,51438.500,4449,2,PG,1,100,12668
1700428366.261337,51477.000,4449,2,PG,1,100,12654
1700428366.300206,51515.000,4465,3,PG,1,100,12661
1700428366.339074,51553.000,4465,3,PG,1,100,12667
1700428366.377943,51591.000,4465,3,PG,1,100,12656
1700428366.424994,51637.000,4480,2,PG,1,100,12662
1700428366.472045,51683.000,4480,2,PG,1,100,12643
1700428366.511255,51721.333,4496,3,PG,1,100,12645
1700428366.550464,51759.667,4496,3,PG,1,100,12633
1700428366.589674,51798.000,4496,3,PG,1,100,12634
1700428366.630588,51838.000,4511,2,PG,1,100,12630
1700428366.671502,51878.000,4511,2,PG,1,100,12631
1700428366.711735,51917.333,4527,3,PG,1,100,12634
1700428366.751967,51956.667,4527,3,PG,1,100,12636
1700428366.792199,51996.000,4527,3,PG,1,100,12637
1700428366.832091,52035.000,4542,3,PG,1,100,12628
1700428366.871982,52074.000,4542,3,PG,1,100,12630
1700428366.911873,52113.000,4542,3,PG,1,100,12646
1700428366.951765,52152.000,4559,2,PG,1,100,12638
1700428366.991656,52191.000,4559,2,PG,1,100,12643
1700428367.031547,52230.000,4576,3,PG,1,100,12634
1700428367.071439,52269.000,4576,3,PG,1,100,12619
1700428367.111330,52308.000,4576,3,PG,1,100,12624
1700428367.150710,52346.500,4591,2,PG,1,100,12609
1700428367.190090,52385.000,4591,2,PG,1,100,12624
1700428367.230663,52424.667,4609,3,PG,1,100,12612
1700428367.271236,52464.333,4609,3,PG,1,100,12610
1700428367.311810,52504.000,4609,3,PG,1,100,12613
1700428367.352042,52543.333,4625,3,PG,1,100,12610
1700428367.392274,52582.667,4625,3,PG,1,100,12610
1700428367.432507,52622.000,4625,3,PG,1,100,12607
1700428367.472398,52661.000,4647,5,PG,1,100,12617
1700428367.512290,52700.000,4647,5,PG,1,100,12620
1700428367.552181,52739.000,4647,5,PG,1,100,12613
1700428367.592072,52778.000,4647,5,PG,1,100,12625
1700428367.631963,52817.000,4647,5,PG,1,100,12605
1700428367.671514,52855.667,4662,3,PG,1,100,12604
1700428367.711064,52894.333,4662,3,PG,1,100,12594
1700428367.750615,52933.000,4662,3,PG,1,100,12590
1700428367.789995,52971.500,4678,2,PG,1,100,12592
1700428367.829375,53010.000,4678,2,PG,1,100,12585
1700428367.874039,53053.667,4694,3,PG,1,100,12597
1700428367.918704,53097.333,4694,3,PG,1,100,12590
1700428367.963369,53141.000,4694,3,PG,1,100,12592
1700428368.002851,53179.600,4710,5,PG,1,100,12593
1700428368.042333,53218.200,4710,5,PG,1,100,12589
1700428368.081815,53256.800,4710,5,PG,1,100,12595
1700428368.121298,53295.400,4710,5,PG,1,100,12595
1700428368.160780,53334.000,4710,5,PG,1,100,12592
1700428368.201489,53373.800,4728,5,PG,1,100,12588
1700428368.242199,53413.600,4728,5,PG,1,100,12591
1700428368.282909,53453.400,4728,5,PG,1,100,12572
1700428368.323618,53493.200,4728,5,PG,1,100,12570
1700428368.364328,53533.000,4728,5,PG,1,100,12575
1700428368.404219,53572.000,4744,4,PG,1,100,12568
1700428368.444111,53611.000,4744,4,PG,1,100,12567
1700428368.484002,53650.000,4744,4,PG,1,100,12571
1700428368.523894,53689.000,4744,4,PG,1,100,12562
1700428368.563103,53727.333,4760,3,PG,1,100,12562
1700428368.602313,53765.667,4760,3,PG,1,100,12562
1700428368.641522,53804.000,4760,3,PG,1,100,12572
1700428368.680902,53842.500,4776,2,PG,1,100,12564
1700428368.720282,53881.000,4776,2,PG,1,100,12568
1700428368.760514,53920.333,4791,3,PG,1,100,12574
1700428368.800746,53959.667,4791,3,PG,1,100,12563
1700428368.840979,53999.000,4791,3,PG,1,100,12557
1700428368.881893,54039.000,4807,2,PG,1,100,12547
1700428368.922807,54079.000,4807,2,PG,1,100,12540
1700428368.963380,54118.667,4822,3,PG,1,100,12549
1700428369.003954,54158.333,4822,3,PG,1,100,12543
1700428369.044527,54198.000,4822,3,PG,1,100,12545
1700428369.084418,54237.000,4840,3,PG,1,100,12541
1700428369.124310,54276.000,4840,3,PG,1,100,12540
1700428369.164201,54315.000,4840,3,PG,1,100,12543
1700428369.203581,54353.500,4855,2,PG,1,100,12543
1700428369.242961,54392.000,4855,2,PG,1,100,12548
1700428369.288990,54437.000,4871,2,PG,1,100,12547
1700428369.335018,54482.000,4871,2,PG,1,100,12553
1700428369.374228,54520.333,4886,3,PG,1,100,12555
1700428369.413437,54558.667,4886,3,PG,1,100,12543
1700428369.452646,54597.000,4886,3,PG,1,100,12535
1700428369.493220,54636.667,4902,3,PG,1,100,12532
1700428369.533793,54676.333,4902,3,PG,1,100,12538
1700428369.574366,54716.000,4902,3,PG,1,100,12529
1700428369.614769,54755.500,4918,2,PG,1,100,12531
1700428369.655172,54795.000,4918,2,PG,1,100,12532
1700428369.695063,54834.000,4934,3,PG,1,100,12539
1700428369.734954,54873.000,4934,3,PG,1,100,12539
1700428369.774846,54912.000,4934,3,PG,1,100,12533
1700428369.814737,54951.000,4948,2,PG,1,100,12553
1700428369.854629,54990.000,4948,2,PG,1,100,12546
1700428369.894520,55029.000,4965,3,PG,1,100,12550
1700428369.934411,55068.000,4965,3,PG,1,100,12556
1700428369.974303,55107.000,4965,3,PG,1,100,12549
1700428370.013512,55145.333,4982,3,PG,1,100,12534
1700428370.052722,55183.667,4982,3,PG,1,100,12531
1700428370.091931,55222.000,4982,3,PG,1,100,12537
1700428370.131822,55261.000,5000,2,PG,1,100,12534
1700428370.171714,55300.000,5000,2,PG,1,100,12525
1700428370.211605,55339.000,5015,3,PG,1,100,12540
1700428370.251497,55378.000,5015,3,PG,1,100,12533
1700428370.291388,55417.000,5015,3,PG,1,100,12531
1700428370.331279,55456.000,5031,2,PG,1,100,12533
1700428370.371171,55495.000,5031,2,PG,1,100,12535
1700428370.411062,55534.000,5046,3,PG,1,100,12539
1700428370.450953,55573.000,5046,3,PG,1,100,12543
1700428370.490845,55612.000,5046,3,PG,1,100,12550
1700428370.530736,55651.000,5063,3,PG,1,100,12553
1700428370.570627,55690.000,5063,3,PG,1,100,12538
1700428370.610519,55729.000,5063,3,PG,1,100,12531
1700428370.649899,55767.500,5078,2,PG,1,100,12525
1700428370.689279,55806.000,5078,2,PG,1,100,12524
1700428370.733261,55849.000,5093,3,PG,1,100,12518
1700428370.777244,55892.000,5093,3,PG,1,100,12528
1700428370.821227,55935.000,5093,3,PG,1,100,12522
1700428370.860607,55973.500,5108,2,PG,1,100,12526
1700428370.899987,56012.000,5108,2,PG,1,100,12530
1700428370.939196,56050.333,5126,3,PG,1,100,12533
1700428370.978406,56088.667,5126,3,PG,1,100,12540
1700428371.017615,56127.000,5126,3,PG,1,100,12541
1700428371.057507,56166.000,5143,2,PG,1,100,12540
1700428371.097398,56205.000,5143,2,PG,1,100,12547
1700428371.138312,56245.000,5159,3,PG,1,100,12547
1700428371.179226,56285.000,5159,3,PG,1,100,12532
1700428371.220141,56325.000,5159,3,PG,1,100,12518
1700428371.260373,56364.333,5174,3,PG,1,100,12527
1700428371.300605,56403.667,5174,3,PG,1,100,12521
1700428371.340837,56443.000,5174,3,PG,1,100,12522
1700428371.380729,56482.000,5190,2,PG,1,100,12525
1700428371.420620,56521.000,5190,2,PG,1,100,12523
1700428371.459830,56559.333,5205,3,PG,1,100,12515
1700428371.499039,56597.667,5205,3,PG,1,100,12523
1700428371.538249,56636.000,5205,3,PG,1,100,12535
1700428371.578651,56675.500,5222,2,PG,1,100,12533
1700428371.619054,56715.000,5222,2,PG,1,100,12529
