LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1700428359.869513,45228.000,3478,2,PI,1,100,167259
1700428359.908382,45266.000,3478,2,PI,1,100,167277
1700428359.948955,45305.667,3494,3,PI,1,100,167275
1700428359.989528,45345.333,3494,3,PI,1,100,167258
1700428360.030102,45385.000,3494,3,PI,1,100,167217
1700428360.070504,45424.500,3512,2,PI,1,100,167200
1700428360.110907,45464.000,3512,2,PI,1,100,167238
1700428360.150799,45503.000,3527,3,PI,1,100,167255
1700428360.190690,45542.000,3527,3,PI,1,100,167228
1700428360.230581,45581.000,3527,3,PI,1,100,167213
1700428360.270473,45620.000,3544,3,PI,1,100,167238
1700428360.310364,45659.000,3544,3,PI,1,100,167276
1700428360.350255,45698.000,3544,3,PI,1,100,167313
1700428360.390147,45737.000,3558,2,PI,1,100,167349
1700428360.430038,45776.000,3558,2,PI,1,100,167315
1700428360.469589,45814.667,3574,3,PI,1,100,167312
1700428360.509139,45853.333,3574,3,PI,1,100,167319
1700428360.548689,45892.000,3574,3,PI,1,100,167306
1700428360.589092,45931.500,3590,2,PI,1,100,167280
1700428360.629495,45971.000,3590,2,PI,1,100,167270
1700428360.673819,46014.333,3608,3,PI,1,100,167241
1700428360.718142,46057.667,3608,3,PI,1,100,167232
1700428360.762466,46101.000,3608,3,PI,1,100,167225
1700428360.802357,46140.000,3622,2,PI,1,100,167229
1700428360.842249,46179.000,3622,2,PI,1,100,167219
1700428360.882140,46218.000,3639,3,PI,1,100,167224
1700428360.922032,46257.000,3639,3,PI,1,100,167233
1700428360.961923,46296.000,3639,3,PI,1,100,167249
1700428361.002837,46336.000,3654,3,PI,1,100,167256
1700428361.043751,46376.000,3654,3,PI,1,100,167303
1700428361.084666,46416.000,3654,3,PI,1,100,167361
1700428361.124557,46455.000,3672,3,PI,1,100,167366
1700428361.164448,46494.000,3672,3,PI,1,100,167348
1700428361.204340,46533.000,3672,3,PI,1,100,167343
1700428361.244231,46572.000,3687,2,PI,1,100,167323
1700428361.284122,46611.000,3687,2,PI,1,100,167316
1700428361.322991,46649.000,3706,3,PI,1,100,167269
1700428361.361859,46687.000,3706,3,PI,1,100,167287
1700428361.400728,46725.000,3706,3,PI,1,100,167302
1700428361.440619,46764.000,3720,2,PI,1,100,167300
1700428361.480511,46803.000,3720,2,PI,1,100,167250
1700428361.520743,46842.333,3736,3,PI,1,100,167269
1700428361.560975,46881.667,3736,3,PI,1,100,167273
1700428361.601208,46921.000,3736,3,PI,1,100,167291
1700428361.642122,46961.000,3752,2,PI,1,100,167281
1700428361.683036,47001.000,3752,2,PI,1,100,167277
1700428361.723268,47040.333,3768,3,PI,1,100,167264
1700428361.763501,47079.667,3768,3,PI,1,100,167284
1700428361.803733,47119.000,3768,3,PI,1,100,167306
1700428361.843624,47158.000,3782,3,PI,1,100,167346
1700428361.883516,47197.000,3782,3,PI,1,100,167317
1700428361.923407,47236.000,3782,3,PI,1,100,167306
1700428361.962276,47274.000,3799,2,PI,1,100,167331
1700428362.001144,47312.000,3799,2,PI,1,100,167334
1700428362.045468,47355.333,3816,3,PI,1,100,167375
1700428362.089792,47398.667,3816,3,PI,1,100,167398
1700428362.134115,47442.000,3816,3,PI,1,100,167407
1700428362.173495,47480.500,3834,2,PI,1,100,167447
1700428362.212875,47519.000,3834,2,PI,1,100,167391
1700428362.253380,47558.600,3856,5,PI,1,100,167381
1700428362.293885,47598.200,3856,5,PI,1,100,167353
1700428362.334390,47637.800,3856,5,PI,1,100,167349
1700428362.374896,47677.400,3856,5,PI,1,100,167334
1700428362.415401,47717.000,3856,5,PI,1,100,167363
1700428362.455292,47756.000,3871,3,PI,1,100,167341
1700428362.495183,47795.000,3871,3,PI,1,100,167353
1700428362.535075,47834.000,3871,3,PI,1,100,167373
1700428362.574966,47873.000,3888,2,PI,1,100,167388
1700428362.614857,47912.000,3888,2,PI,1,100,167414
1700428362.654749,47951.000,3903,3,PI,1,100,167420
1700428362.694640,47990.000,3903,3,PI,1,100,167417
1700428362.734531,48029.000,3903,3,PI,1,100,167427
1700428362.773400,48067.000,3918,2,PI,1,100,167438
1700428362.812268,48105.000,3918,2,PI,1,100,167454
1700428362.852160,48144.000,3933,3,PI,1,100,167396
1700428362.892051,48183.000,3933,3,PI,1,100,167362
1700428362.931943,48222.000,3933,3,PI,1,100,167395
1700428362.971834,48261.000,3952,3,PI,1,100,167425
1700428363.011725,48300.000,3952,3,PI,1,100,167478
1700428363.051617,48339.000,3952,3,PI,1,100,167497
1700428363.091508,48378.000,3969,2,PI,1,100,167509
1700428363.131399,48417.000,3969,2,PI,1,100,167530
1700428363.171291,48456.000,3984,3,PI,1,100,167454
1700428363.211182,48495.000,3984,3,PI,1,100,167479
1700428363.251074,48534.000,3984,3,PI,1,100,167421
1700428363.290965,48573.000,4000,2,PI,1,100,167384
1700428363.330856,48612.000,4000,2,PI,1,100,167348
1700428363.370066,48650.333,4016,3,PI,1,100,167350
1700428363.409275,48688.667,4016,3,PI,1,100,167367
1700428363.448485,48727.000,4016,3,PI,1,100,167365
1700428363.488376,48766.000,4031,2,PI,1,100,167423
1700428363.528267,48805.000,4031,2,PI,1,100,167476
1700428363.571909,48847.667,4048,3,PI,1,100,167488
1700428363.615551,48890.333,4048,3,PI,1,100,167388
1700428363.659193,48933.000,4048,3,PI,1,100,167359
1700428363.698743,48971.667,4062,3,PI,1,100,167355
1700428363.738294,49010.333,4062,3,PI,1,100,167336
1700428363.777844,49049.000,4062,3,PI,1,100,167310
1700428363.818247,49088.500,4078,2,PI,1,100,167324
1700428363.858650,49128.000,4078,2,PI,1,100,167351
1700428363.899564,49168.000,4094,3,PI,1,100,167350
1700428363.940478,49208.000,4094,3,PI,1,100,167368
1700428363.981392,49248.000,4094,3,PI,1,100,167370
1700428364.021795,49287.500,4110,2,PI,1,100,167375
1700428364.062198,49327.000,4110,2,PI,1,100,167374
1700428364.102089,49366.000,4126,3,PI,1,100,167363
1700428364.141981,49405.000,4126,3,PI,1,100,167343
1700428364.181872,49444.000,4126,3,PI,1,100,167333
1700428364.221081,49482.333,4143,3,PI,1,100,167338
1700428364.260291,49520.667,4143,3,PI,1,100,167352
1700428364.299500,49559.000,4143,3,PI,1,100,167346
1700428364.338880,49597.500,4158,2,PI,1,100,167353
1700428364.378260,49636.000,4158,2,PI,1,100,167375
1700428364.418152,49675.000,4176,3,PI,1,100,167354
1700428364.458043,49714.000,4176,3,PI,1,100,167354
1700428364.497934,49753.000,4176,3,PI,1,100,167361
1700428364.537826,49792.000,4191,2,PI,1,100,167340
1700428364.577717,49831.000,4191,2,PI,1,100,167344
1700428364.617609,49870.000,4207,3,PI,1,100,167367
1700428364.657500,49909.000,4207,3,PI,1,100,167413
1700428364.697391,49948.000,4207,3,PI,1,100,167417
1700428364.737283,49987.000,4222,2,PI,1,100,167425
1700428364.777174,50026.000,4222,2,PI,1,100,167421
1700428364.816383,50064.333,4238,3,PI,1,100,167431
1700428364.855593,50102.667,4238,3,PI,1,100,167451
1700428364.894802,50141.000,4238,3,PI,1,100,167450
1700428364.939808,50185.000,4254,3,PI,1,100,167453
1700428364.984813,50229.000,4254,3,PI,1,100,167408
1700428365.029819,50273.000,4254,3,PI,1,100,167360
1700428365.068688,50311.000,4272,2,PI,1,100,167370
1700428365.107556,50349.000,4272,2,PI,1,100,167331
1700428365.147448,50388.000,4286,3,PI,1,100,167325
1700428365.187339,50427.000,4286,3,PI,1,100,167325
1700428365.227230,50466.000,4286,3,PI,1,100,167363
1700428365.267122,50505.000,4303,2,PI,1,100,167411
1700428365.307013,50544.000,4303,2,PI,1,100,167418
1700428365.346905,50583.000,4318,3,PI,1,100,167429
1700428365.386796,50622.000,4318,3,PI,1,100,167444
1700428365.426687,50661.000,4318,3,PI,1,100,167472
1700428365.466578,50700.000,4334,3,PI,1,100,167485
1700428365.506470,50739.000,4334,3,PI,1,100,167485
1700428365.546361,50778.000,4334,3,PI,1,100,167499
1700428365.586253,50817.000,4351,3,PI,1,100,167529
1700428365.626144,50856.000,4351,3,PI,1,100,167495
1700428365.666035,50895.000,4351,3,PI,1,100,167471
1700428365.704904,50933.000,4367,2,PI,1,100,167445
1700428365.743772,50971.000,4367,2,PI,1,100,167525
1700428365.783664,51010.000,4382,3,PI,1,100,167519
1700428365.823555,51049.000,4382,3,PI,1,100,167557
1700428365.863446,51088.000,4382,3,PI,1,100,167494
1700428365.903338,51127.000,4399,3,PI,1,100,167444
1700428365.943229,51166.000,4399,3,PI,1,100,167411
1700428365.983120,51205.000,4399,3,PI,1,100,167361
1700428366.023012,51244.000,4414,2,PI,1,100,167326
1700428366.062903,51283.000,4414,2,PI,1,100,167341
1700428366.102795,51322.000,4432,3,PI,1,100,167436
1700428366.142686,51361.000,4432,3,PI,1,100,167457
1700428366.182577,51400.000,4432,3,PI,1,100,167395
1700428366.221957,51438.500,4447,2,PI,1,100,167402
1700428366.261337,51477.000,4447,2,PI,1,100,167470
1700428366.300206,51515.000,4463,3,PI,1,100,167403
1700428366.339074,51553.000,4463,3,PI,1,100,167484
1700428366.377943,51591.000,4463,3,PI,1,100,167475
1700428366.424994,51637.000,4478,2,PI,1,100,167367
1700428366.472045,51683.000,4478,2,PI,1,100,167296
1700428366.511255,51721.333,4494,3,PI,1,100,167314
1700428366.550464,51759.667,4494,3,PI,1,100,167253
1700428366.589674,51798.000,4494,3,PI,1,100,167221
1700428366.630588,51838.000,4509,2,PI,1,100,167216
1700428366.671502,51878.000,4509,2,PI,1,100,167221
1700428366.711735,51917.333,4525,3,PI,1,100,167224
1700428366.751967,51956.667,4525,3,PI,1,100,167246
1700428366.792199,51996.000,4525,3,PI,1,100,167276
1700428366.832091,52035.000,4540,3,PI,1,100,167285
1700428366.871982,52074.000,4540,3,PI,1,100,167297
1700428366.911873,52113.000,4540,3,PI,1,100,167334
1700428366.951765,52152.000,4557,2,PI,1,100,167344
1700428366.991656,52191.000,4557,2,PI,1,100,167360
1700428367.031547,52230.000,4574,3,PI,1,100,167333
1700428367.071439,52269.000,4574,3,PI,1,100,167318
1700428367.111330,52308.000,4574,3,PI,1,100,167325
1700428367.150710,52346.500,4589,2,PI,1,100,167310
1700428367.190090,52385.000,4589,2,PI,1,100,167294
1700428367.230663,52424.667,4607,3,PI,1,100,167257
1700428367.271236,52464.333,4607,3,PI,1,100,167283
1700428367.311810,52504.000,4607,3,PI,1,100,167279
1700428367.352042,52543.333,4623,3,PI,1,100,167271
1700428367.392274,52582.667,4623,3,PI,1,100,167300
1700428367.432507,52622.000,4623,3,PI,1,100,167312
1700428367.472398,52661.000,4645,5,PI,1,100,167322
1700428367.512290,52700.000,4645,5,PI,1,100,167320
1700428367.552181,52739.000,4645,5,PI,1,100,167338
1700428367.592072,52778.000,4645,5,PI,1,100,167339
1700428367.631963,52817.000,4645,5,PI,1,100,167315
1700428367.671514,52855.667,4660,3,PI,1,100,167323
1700428367.711064,52894.333,4660,3,PI,1,100,167316
1700428367.750615,52933.000,4660,3,PI,1,100,167312
1700428367.789995,52971.500,4676,2,PI,1,100,167316
1700428367.829375,53010.000,4676,2,PI,1,100,167328
1700428367.874039,53053.667,4692,3,PI,1,100,167335
1700428367.918704,53097.333,4692,3,PI,1,100,167338
1700428367.963369,53141.000,4692,3,PI,1,100,167349
1700428368.002851,53179.600,4708,5,PI,1,100,167344
1700428368.042333,53218.200,4708,5,PI,1,100,167356
1700428368.081815,53256.800,4708,5,PI,1,100,167374
1700428368.121298,53295.400,4708,5,PI,1,100,167398
1700428368.160780,53334.000,4708,5,PI,1,100,167398
1700428368.201489,53373.800,4726,5,PI,1,100,167395
1700428368.242199,53413.600,4726,5,PI,1,100,167401
1700428368.282909,53453.400,4726,5,PI,1,100,167397
1700428368.323618,53493.200,4726,5,PI,1,100,167396
1700428368.364328,53533.000,4726,5,PI,1,100,167387
1700428368.404219,53572.000,4742,4,PI,1,100,167390
1700428368.444111,53611.000,4742,4,PI,1,100,167439
1700428368.484002,53650.000,4742,4,PI,1,100,167460
1700428368.523894,53689.000,4742,4,PI,1,100,167450
1700428368.563103,53727.333,4758,3,PI,1,100,167417
1700428368.602313,53765.667,4758,3,PI,1,100,167418
1700428368.641522,53804.000,4758,3,PI,1,100,167411
1700428368.680902,53842.500,4774,2,PI,1,100,167398
1700428368.720282,53881.000,4774,2,PI,1,100,167427
1700428368.760514,53920.333,4789,3,PI,1,100,167432
1700428368.800746,53959.667,4789,3,PI,1,100,167406
1700428368.840979,53999.000,4789,3,PI,1,100,167410
1700428368.881893,54039.000,4805,2,PI,1,100,167412
1700428368.922807,54079.000,4805,2,PI,1,100,167395
1700428368.963380,54118.667,4820,3,PI,1,100,167399
1700428369.003954,54158.333,4820,3,PI,1,100,167404
1700428369.044527,54198.000,4820,3,PI,1,100,167410
1700428369.084418,54237.000,4838,3,PI,1,100,167416
1700428369.124310,54276.000,4838,3,PI,1,100,167423
1700428369.164201,54315.000,4838,3,PI,1,100,167423
1700428369.203581,54353.500,4853,2,PI,1,100,167410
1700428369.242961,54392.000,4853,2,PI,1,100,167413
1700428369.288990,54437.000,4869,2,PI,1,100,167417
1700428369.335018,54482.000,4869,2,PI,1,100,167432
1700428369.374228,54520.333,4884,3,PI,1,100,167407
1700428369.413437,54558.667,4884,3,PI,1,100,167392
1700428369.452646,54597.000,4884,3,PI,1,100,167388
1700428369.493220,54636.667,4900,3,PI,1,100,167372
1700428369.533793,54676.333,4900,3,PI,1,100,167388
1700428369.574366,54716.000,4900,3,PI,1,100,167375
1700428369.614769,54755.500,4916,2,PI,1,100,167378
1700428369.655172,54795.000,4916,2,PI,1,100,167400
1700428369.695063,54834.000,4932,3,PI,1,100,167392
1700428369.734954,54873.000,4932,3,PI,1,100,167390
1700428369.774846,54912.000,4932,3,PI,1,100,167388
1700428369.814737,54951.000,4946,2,PI,1,100,167403
1700428369.854629,54990.000,4946,2,PI,1,100,167395
1700428369.894520,55029.000,4963,3,PI,1,100,167416
1700428369.934411,55068.000,4963,3,PI,1,100,167428
1700428369.974303,55107.000,4963,3,PI,1,100,167415
1700428370.013512,55145.333,4980,3,PI,1,100,167417
1700428370.052722,55183.667,4980,3,PI,1,100,167409
1700428370.091931,55222.000,4980,3,PI,1,100,167397
1700428370.131822,55261.000,4998,2,PI,1,100,167359
1700428370.171714,55300.000,4998,2,PI,1,100,167339
1700428370.211605,55339.000,5013,3,PI,1,100,167348
1700428370.251497,55378.000,5013,3,PI,1,100,167338
1700428370.291388,55417.000,5013,3,PI,1,100,167338
1700428370.331279,55456.000,5029,2,PI,1,100,167331
1700428370.371171,55495.000,5029,2,PI,1,100,167329
1700428370.411062,55534.000,5044,3,PI,1,100,167326
1700428370.450953,55573.000,5044,3,PI,1,100,167348
1700428370.490845,55612.000,5044,3,PI,1,100,167355
1700428370.530736,55651.000,5061,3,PI,1,100,167334
1700428370.570627,55690.000,5061,3,PI,1,100,167326
1700428370.610519,55729.000,5061,3,PI,1,100,167322
1700428370.649899,55767.500,5076,2,PI,1,100,167306
1700428370.689279,55806.000,5076,2,PI,1,100,167305
1700428370.733261,55849.000,5091,3,PI,1,100,167306
1700428370.777244,55892.000,5091,3,PI,1,100,167321
1700428370.821227,55935.000,5091,3,PI,1,100,167318
1700428370.860607,55973.500,5106,2,PI,1,100,167320
1700428370.899987,56012.000,5106,2,PI,1,100,167319
1700428370.939196,56050.333,5124,3,PI,1,100,167328
1700428370.978406,56088.667,5124,3,PI,1,100,167379
1700428371.017615,56127.000,5124,3,PI,1,100,167405
1700428371.057507,56166.000,5141,2,PI,1,100,167415
1700428371.097398,56205.000,5141,2,PI,1,100,167414
1700428371.138312,56245.000,5157,3,PI,1,100,167388
1700428371.179226,56285.000,5157,3,PI,1,100,167390
1700428371.220141,56325.000,5157,3,PI,1,100,167393
1700428371.260373,56364.333,5172,3,PI,1,100,167385
1700428371.300605,56403.667,5172,3,PI,1,100,167365
1700428371.340837,56443.000,5172,3,PI,1,100,167388
1700428371.380729,56482.000,5188,2,PI,1,100,167416
1700428371.420620,56521.000,5188,2,PI,1,100,167391
1700428371.459830,56559.333,5203,3,PI,1,100,167379
1700428371.499039,56597.667,5203,3,PI,1,100,167381
1700428371.538249,56636.000,5203,3,PI,1,100,167415
