RD,TS_received,TS_sent,AK,RoundTrip,
37388,42504,2023-11-19_22-12-32-018008,42514,5116,
42526,47611,2023-11-19_22-12-38-163104,47621,5085,
47633,52720,2023-11-19_22-12-42-557018,52729,5087,
52742,57829,2023-11-19_22-12-47-898908,57838,5087,
57850,62961,2023-11-19_22-12-53-115014,62964,5111,
62964,
68107,
73215,78332,2023-11-19_22-13-11-183371,78334,5117,
78335,
83440,
88548,
93667,0,,98795,-93667,
98799,
103895,109011,2023-11-19_22-13-40-307505,109014,5116,
109014,109037,2023-11-19_22-13-45-111991,109040,23,
114144,119271,2023-11-19_22-13-51-498152,119281,5127,
119284,119305,2023-11-19_22-13-55-629079,119308,21,
124383,129488,2023-11-19_22-14-01-707361,129490,5105,
129491,
134592,0,,139779,-134592,
139780,0,,144887,-139780,
144887,0,,149995,-144887,
149995,155109,2023-11-19_22-14-27-937667,155112,5114,
155113,0,,160220,-155113,
160221,0,,165329,-160221,
165329,0,,170450,-165329,
170453,0,,170476,-170453,
175555,0,,175593,-175555,
180660,0,,185776,-180660,
185779,0,,190878,-185779,
190878,0,,190935,-190878,
195986,0,,196007,-195986,
201107,0,,206218,-201107,
206218,
211323,216439,2023-11-19_22-15-31-046923,216449,5116,
216466,0,,221583,-216466,
221584,
226688,0,,231815,-226688,
231815,236919,2023-11-19_22-15-52-964139,236928,5104,
236940,0,,242042,-236940,
242060,0,,247181,-242060,
247184,
252281,
257389,
262509,
267640,
272737,
277845,
282953,288069,2023-11-19_22-16-45-885506,288072,5116,
288072,293195,2023-11-19_22-16-51-242680,293198,5123,
293198,298302,2023-11-19_22-16-56-743521,298306,5104,
298307,303411,2023-11-19_22-17-00-616380,303420,5104,
303442,308554,2023-11-19_22-17-06-558176,308557,5112,
308557,313726,2023-11-19_22-17-11-803198,313729,5169,
313730,
318830,323945,2023-11-19_22-17-22-391069,323949,5115,
323949,329055,2023-11-19_22-17-28-091895,329058,5106,
329058,334168,2023-11-19_22-17-32-422659,334177,5110,
334189,339300,2023-11-19_22-17-37-493665,339309,5111,
339322,
344412,349553,2023-11-19_22-17-48-492372,349561,5141,
349573,354661,2023-11-19_22-17-53-730227,354669,5088,
354681,359797,2023-11-19_22-17-58-637263,359807,5116,
359819,364905,2023-11-19_22-18-03-675624,364914,5086,
364926,370038,2023-11-19_22-18-08-731928,370040,5112,
370041,375148,2023-11-19_22-18-14-492068,375157,5107,
375178,
380247,385363,2023-11-19_22-18-25-102050,385373,5116,
385385,390471,2023-11-19_22-18-30-157586,390474,5086,
390474,395600,2023-11-19_22-18-36-208468,395604,5126,
395604,
400706,405822,2023-11-19_22-18-46-012779,405825,5116,
405825,410930,2023-11-19_22-18-51-195590,410933,5105,
410933,
416031,421182,2023-11-19_22-19-02-311397,421185,5151,
421185,
426296,
431410,
436517,441634,2023-11-19_22-19-22-390992,441637,5117,
441637,446774,2023-11-19_22-19-27-894041,446776,5137,
446777,451897,2023-11-19_22-19-33-324241,451901,5120,
451901,
457003,462119,2023-11-19_22-19-43-675072,462128,5116,
462140,
467219,472506,2023-11-19_22-19-54-353245,472514,5287,
472527,477615,2023-11-19_22-19-59-594928,477618,5088,
477618,
482722,0,,487832,-482722,
487832,
492967,498083,2023-11-19_22-20-20-582764,498086,5116,
498086,503191,2023-11-19_22-20-25-918045,503193,5105,
503194,
508304,513443,2023-11-19_22-20-36-304173,513452,5139,
513465,518564,2023-11-19_22-20-41-801114,518567,5099,
518567,
523663,
528790,533905,2023-11-19_22-20-57-419132,533915,5115,
533927,
539031,
544174,
549304,554422,2023-11-19_22-21-18-144559,554430,5118,
554442,
559555,564679,2023-11-19_22-21-28-848164,564682,5124,
564683,569786,2023-11-19_22-21-33-929076,569790,5103,
569790,574895,2023-11-19_22-21-38-817930,574910,5105,
574922,
579995,
585103,
590211,
595321,
600427,0,,605538,-600427,
605538,
610643,
615751,
620859,
625967,
631075,
636204,
641306,
646417,
651522,
656632,
661765,
666863,
671975,
677118,
682234,
687333,
