LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1700428451.319442,134634.500,18116,2,AK,1,100,17325
1700428456.581522,139779.000,18116,2,AK,1,100,RD
1700428459.193895,142333.000,18894,2,AK,1,100,18117
1700428461.806268,144887.000,18894,2,AK,1,100,RD
1700428464.418641,147441.000,19673,2,AK,1,100,18895
1700428467.031014,149995.000,19673,2,AK,1,100,RD
1700428469.647990,152553.500,20422,2,AK,1,100,19674
1700428472.264965,155112.000,20422,2,AK,1,100,RD
1700428474.877338,157666.000,21214,2,AK,1,100,20423
1700428477.489711,160220.000,21214,2,AK,1,100,RD
1700428480.102596,162774.500,22006,2,AK,1,100,21215
1700428482.715480,165329.000,22006,2,AK,1,100,RD
1700428485.334501,167889.500,22803,2,AK,1,100,22007
1700428487.953523,170450.000,22803,2,AK,1,100,RD
1700428487.955057,170451.500,22804,2,AK,1,100,22007
1700428487.956591,170453.000,22804,2,AK,1,100,RD
1700428487.968354,170464.500,22806,2,AK,1,100,22805
1700428487.980117,170476.000,22806,2,AK,1,100,RD
1700428490.577147,173015.000,23599,2,AK,1,100,22805
1700428493.174177,175554.000,23599,2,AK,1,100,RD
1700428493.194123,175573.500,23601,2,AK,1,100,23600
1700428493.214069,175593.000,23601,2,AK,1,100,RD
1700428498.421937,180684.500,25182,2,AK,1,100,24392
1700428503.629806,185776.000,25182,2,AK,1,100,RD
1700428503.631340,185777.500,25183,2,AK,1,100,24392
1700428503.632874,185779.000,25183,2,AK,1,100,RD
1700428506.240645,188328.500,25978,2,AK,1,100,25184
1700428508.848415,190878.000,25978,2,AK,1,100,RD
1700428508.877566,190906.500,25980,2,AK,1,100,25979
1700428508.906718,190935.000,25980,2,AK,1,100,RD
1700428511.489939,193460.500,26775,2,AK,1,100,25979
1700428514.073160,195986.000,26775,2,AK,1,100,RD
1700428514.083900,195996.500,26777,2,AK,1,100,26776
1700428514.094640,196007.000,26777,2,AK,1,100,RD
1700428519.316829,201112.500,28372,2,AK,1,100,27582
1700428524.539018,206218.000,28372,2,AK,1,100,RD
1700428529.771435,211333.500,29943,2,AK,1,100,29151
1700428535.003852,216449.000,29943,2,AK,1,100,RD
1700428535.012547,216457.500,29945,2,AK,1,100,29151
1700428535.021241,216466.000,29945,2,AK,1,100,RD
1700428537.638216,219024.500,30739,2,AK,1,100,29946
1700428540.255192,221583.000,30739,2,AK,1,100,RD
1700428545.486587,226697.500,32326,2,AK,1,100,30740
1700428550.717981,231812.000,32326,2,AK,1,100,RD
1700428550.719515,231813.500,32327,2,AK,1,100,31532
1700428550.721050,231815.000,32327,2,AK,1,100,RD
1700428553.335980,234371.500,33120,2,AK,1,100,32328
1700428555.950910,236928.000,33120,2,AK,1,100,RD
1700428555.956536,236933.500,33122,2,AK,1,100,32328
1700428555.962161,236939.000,33122,2,AK,1,100,RD
1700428558.571977,239490.500,33913,2,AK,1,100,33123
1700428561.181793,242042.000,33913,2,AK,1,100,RD
1700428561.187930,242048.000,33915,2,AK,1,100,33123
1700428561.194067,242054.000,33915,2,AK,1,100,RD
1700428563.816157,244617.500,34698,2,AK,1,100,33916
1700428566.438247,247181.000,34698,2,AK,1,100,RD
1700428566.439781,247182.500,34699,2,AK,1,100,33916
1700428566.441316,247184.000,34699,2,AK,1,100,RD
1700428574.278946,254846.500,37014,2,AK,1,100,35486
1700428582.116576,262509.000,37014,2,AK,1,100,RD
1700428584.740712,265074.500,37814,2,AK,1,100,36265
1700428587.364847,267640.000,37814,2,AK,1,100,RD
1700428597.814339,277856.000,40994,2,AK,1,100,40196
1700428608.263831,288072.000,40994,2,AK,1,100,RD
1700428610.885409,290635.000,41799,2,AK,1,100,40995
1700428613.506988,293198.000,41799,2,AK,1,100,RD
1700428616.119361,295752.000,42600,2,AK,1,100,41800
1700428618.731734,298306.000,42600,2,AK,1,100,RD
1700428621.347175,300863.000,43396,2,AK,1,100,42601
1700428623.962617,303420.000,43396,2,AK,1,100,RD
1700428623.967731,303425.000,43397,2,AK,1,100,42601
1700428623.972845,303430.000,43397,2,AK,1,100,RD
1700428623.978471,303435.500,43399,2,AK,1,100,42601
1700428623.984097,303441.000,43399,2,AK,1,100,RD
1700428626.600561,305999.000,44201,2,AK,1,100,43400
1700428629.217025,308557.000,44201,2,AK,1,100,RD
1700428631.862130,311143.000,45002,2,AK,1,100,44202
1700428634.507234,313729.000,45002,2,AK,1,100,RD
1700428639.734025,318839.000,46601,2,AK,1,100,45802
1700428644.960817,323949.000,46601,2,AK,1,100,RD
1700428647.573701,326503.500,47402,2,AK,1,100,46602
1700428650.186586,329058.000,47402,2,AK,1,100,RD
1700428652.804584,331617.500,48204,2,AK,1,100,47403
1700428655.422583,334177.000,48204,2,AK,1,100,RD
1700428655.428209,334182.500,48206,2,AK,1,100,47403
1700428655.433834,334188.000,48206,2,AK,1,100,RD
1700428658.052856,336748.500,49003,2,AK,1,100,48207
1700428660.671877,339309.000,49003,2,AK,1,100,RD
1700428660.678014,339315.000,49005,2,AK,1,100,48207
1700428660.684151,339321.000,49005,2,AK,1,100,RD
1700428665.921172,344441.000,50585,2,AK,1,100,49804
1700428671.158192,349561.000,50585,2,AK,1,100,RD
1700428671.164329,349567.000,50587,2,AK,1,100,49804
1700428671.170466,349573.000,50587,2,AK,1,100,RD
1700428673.776702,352121.000,51374,2,AK,1,100,50588
1700428676.382937,354669.000,51374,2,AK,1,100,RD
1700428676.389075,354675.000,51376,2,AK,1,100,50588
1700428676.395212,354681.000,51376,2,AK,1,100,RD
1700428679.016790,357244.000,52159,2,AK,1,100,51377
1700428681.638369,359807.000,52159,2,AK,1,100,RD
1700428681.643995,359812.500,52161,2,AK,1,100,51377
1700428681.649620,359818.000,52161,2,AK,1,100,RD
1700428684.255856,362366.000,52944,2,AK,1,100,52162
1700428686.862092,364914.000,52944,2,AK,1,100,RD
1700428686.868229,364920.000,52946,2,AK,1,100,52162
1700428686.874366,364926.000,52946,2,AK,1,100,RD
1700428689.489808,367483.000,53715,2,AK,1,100,52947
1700428692.105249,370040.000,53715,2,AK,1,100,RD
1700428694.722225,372598.500,54514,2,AK,1,100,53716
1700428697.339201,375157.000,54514,2,AK,1,100,RD
1700428697.349941,375167.500,54517,2,AK,1,100,53716
1700428697.360681,375178.000,54517,2,AK,1,100,RD
1700428702.574687,380275.500,56096,2,AK,1,100,55299
1700428707.788692,385373.000,56096,2,AK,1,100,RD
1700428707.794318,385378.500,56098,2,AK,1,100,55299
1700428707.799944,385384.000,56098,2,AK,1,100,RD
1700428710.403111,387929.000,56884,2,AK,1,100,56099
1700428713.006278,390474.000,56884,2,AK,1,100,RD
1700428715.629902,393039.000,57685,2,AK,1,100,56885
1700428718.253527,395604.000,57685,2,AK,1,100,RD
1700428723.480830,400714.500,59281,2,AK,1,100,58481
1700428728.708133,405825.000,59281,2,AK,1,100,RD
1700428731.320506,408379.000,60080,2,AK,1,100,59282
1700428733.932878,410933.000,60080,2,AK,1,100,RD
1700428739.176036,416059.000,61671,2,AK,1,100,60878
1700428744.419193,421185.000,61671,2,AK,1,100,RD
1700428754.878913,431411.000,64839,2,AK,1,100,64047
1700428765.338633,441637.000,64839,2,AK,1,100,RD
1700428767.966861,444206.500,96,2,AK,1,100,64840
1700428770.595088,446776.000,96,2,AK,1,100,RD
1700428773.216155,449338.500,889,2,AK,1,100,97
1700428775.837222,451901.000,889,2,AK,1,100,RD
1700428778.474655,454479.500,1685,2,AK,1,100,890
1700428781.112088,457058.000,1685,2,AK,1,100,RD
1700428781.129988,457075.500,1687,2,AK,1,100,890
1700428781.147888,457093.000,1687,2,AK,1,100,RD
1700428783.722926,459610.500,2464,2,AK,1,100,1683
1700428786.297965,462128.000,2464,2,AK,1,100,RD
1700428786.303591,462133.500,2466,2,AK,1,100,1683
1700428786.309216,462139.000,2466,2,AK,1,100,RD
1700428791.597379,467309.000,4012,2,AK,1,100,2467
1700428796.885542,472479.000,4012,2,AK,1,100,RD
1700428796.894236,472487.500,4014,2,AK,1,100,2467
1700428796.902931,472496.000,4014,2,AK,1,100,RD
1700428796.912136,472505.000,4016,2,AK,1,100,3246
1700428796.921342,472514.000,4016,2,AK,1,100,RD
1700428796.927479,472520.000,4018,2,AK,1,100,3246
1700428796.933616,472526.000,4018,2,AK,1,100,RD
1700428799.537807,475072.000,4784,2,AK,1,100,4019
1700428802.141997,477618.000,4784,2,AK,1,100,RD
1700428807.365720,482725.000,6369,2,AK,1,100,5576
1700428812.589442,487832.000,6369,2,AK,1,100,RD
1700428815.252958,490436.000,7162,2,AK,1,100,6370
1700428817.916474,493040.000,7162,2,AK,1,100,RD
1700428817.922611,493046.000,7164,2,AK,1,100,6370
1700428817.928748,493052.000,7164,2,AK,1,100,RD
1700428820.503275,495569.000,7962,2,AK,1,100,7160
1700428823.077803,498086.000,7962,2,AK,1,100,RD
1700428825.689664,500639.500,8759,2,AK,1,100,7963
1700428828.301526,503193.000,8759,2,AK,1,100,RD
1700428833.548263,508322.500,10344,2,AK,1,100,9553
1700428838.795000,513452.000,10344,2,AK,1,100,RD
1700428838.801137,513458.000,10346,2,AK,1,100,9553
1700428838.807274,513464.000,10346,2,AK,1,100,RD
1700428841.417090,516015.500,11141,2,AK,1,100,10347
1700428844.026906,518567.000,11141,2,AK,1,100,RD
1700428851.876299,526241.000,13515,2,AK,1,100,12724
1700428859.725692,533915.000,13515,2,AK,1,100,RD
1700428859.731829,533921.000,13517,2,AK,1,100,12724
1700428859.737966,533927.000,13517,2,AK,1,100,RD
1700428864.971918,539044.000,15115,2,AK,1,100,13518
1700428870.205869,544161.000,15115,2,AK,1,100,RD
1700428870.212517,544167.500,15117,2,AK,1,100,13518
1700428870.219166,544174.000,15117,2,AK,1,100,RD
1700428872.836142,546732.500,15912,2,AK,1,100,14317
1700428875.453118,549291.000,15912,2,AK,1,100,RD
1700428875.459255,549297.000,15914,2,AK,1,100,14317
1700428875.465392,549303.000,15914,2,AK,1,100,RD
1700428875.495055,549332.000,15917,2,AK,1,100,15118
1700428875.524718,549361.000,15917,2,AK,1,100,RD
1700428878.117145,551895.500,16715,2,AK,1,100,15915
1700428880.709572,554430.000,16715,2,AK,1,100,RD
1700428880.715709,554436.000,16717,2,AK,1,100,15915
1700428880.721846,554442.000,16717,2,AK,1,100,RD
1700428885.958866,559562.000,18313,2,AK,1,100,17515
1700428891.195886,564682.000,18313,2,AK,1,100,RD
1700428893.808259,567236.000,19096,2,AK,1,100,18314
1700428896.420632,569790.000,19096,2,AK,1,100,RD
1700428899.039142,572350.000,19876,2,AK,1,100,19097
1700428901.657652,574910.000,19876,2,AK,1,100,RD
1700428901.663790,574916.000,19878,2,AK,1,100,19097
1700428901.669927,574922.000,19878,2,AK,1,100,RD
1700428912.102541,585121.500,23018,2,AK,1,100,21427
1700428922.535156,595321.000,23018,2,AK,1,100,RD
1700428927.760413,600429.500,24598,2,AK,1,100,23800
1700428932.985670,605538.000,24598,2,AK,1,100,RD
1700428943.455107,615773.500,27773,2,AK,1,100,26979
1700428953.924545,626009.000,27773,2,AK,1,100,RD
1700428959.132413,631100.500,29342,2,AK,1,100,27772
1700428964.340282,636192.000,29342,2,AK,1,100,RD
1700428964.345908,636197.500,29344,2,AK,1,100,27772
1700428964.351534,636203.000,29344,2,AK,1,100,RD
1700428969.575257,641310.000,30932,2,AK,1,100,29345
1700428974.798980,646417.000,30932,2,AK,1,100,RD
1700428982.646327,654089.000,33320,2,AK,1,100,31728
1700428990.493674,661761.000,33320,2,AK,1,100,RD
1700428993.102978,664312.000,34112,2,AK,1,100,32524
1700428995.712283,666863.000,34112,2,AK,1,100,RD
1700428998.326701,669419.000,34890,2,AK,1,100,33322
1700429000.941120,671975.000,34890,2,AK,1,100,RD
1700429003.571393,674546.500,35682,2,AK,1,100,34113
1700429006.201666,677118.000,35682,2,AK,1,100,RD
1700429008.817619,679675.500,36460,2,AK,1,100,34891
1700429011.433572,682233.000,36460,2,AK,1,100,RD
1700429014.041853,684783.000,37208,2,AK,1,100,35683
1700429016.650135,687333.000,37208,2,AK,1,100,RD
