LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1700429444.150795,1105281.250,2269,4,EM,1,100,RS
1700429080.044160,749310.500,2269,4,EM,1,100,RB
1700428715.937526,393339.750,2269,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428351.830892,37369.000,2269,4,EM,1,100,PS
1700428351.894820,37431.500,2286,4,EM,1,100,RS
1700428351.958749,37494.000,2286,4,EM,1,100,RB
1700428352.022677,37556.500,2286,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428352.086606,37619.000,2286,4,EM,1,100,PS
1700428352.138004,37669.250,2320,4,EM,1,100,RS
1700428352.189403,37719.500,2320,4,EM,1,100,RB
1700428352.240801,37769.750,2320,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428352.292200,37820.000,2320,4,EM,1,100,PS
1700428352.343598,37870.250,2352,4,EM,1,100,RS
1700428352.394997,37920.500,2352,4,EM,1,100,RB
1700428352.446395,37970.750,2352,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428352.497794,38021.000,2352,4,EM,1,100,PS
1700428352.549192,38071.250,2382,4,EM,1,100,RS
1700428352.600591,38121.500,2382,4,EM,1,100,RB
1700428352.651989,38171.750,2382,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428352.703388,38222.000,2382,4,EM,1,100,PS
1700428352.758622,38276.000,2414,4,EM,1,100,RS
1700428352.813856,38330.000,2414,4,EM,1,100,RB
1700428352.869090,38384.000,2414,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428352.924325,38438.000,2414,4,EM,1,100,PS
1700428352.975723,38488.250,2447,4,EM,1,100,RS
1700428353.027122,38538.500,2447,4,EM,1,100,RB
1700428353.078520,38588.750,2447,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428353.129919,38639.000,2447,4,EM,1,100,PS
1700428353.181317,38689.250,2478,4,EM,1,100,RS
1700428353.232715,38739.500,2478,4,EM,1,100,RB
1700428353.284114,38789.750,2478,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428353.335512,38840.000,2478,4,EM,1,100,PS
1700428353.386911,38890.250,2509,4,EM,1,100,RS
1700428353.438309,38940.500,2509,4,EM,1,100,RB
1700428353.489708,38990.750,2509,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428353.541106,39041.000,2509,4,EM,1,100,PS
1700428353.592505,39091.250,2540,4,EM,1,100,RS
1700428353.643903,39141.500,2540,4,EM,1,100,RB
1700428353.695302,39191.750,2540,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428353.746700,39242.000,2540,4,EM,1,100,PS
1700428353.799633,39293.750,2574,4,EM,1,100,RS
1700428353.852566,39345.500,2574,4,EM,1,100,RB
1700428353.905499,39397.250,2574,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428353.958431,39449.000,2574,4,EM,1,100,PS
1700428354.009830,39499.250,2607,4,EM,1,100,RS
1700428354.061229,39549.500,2607,4,EM,1,100,RB
1700428354.112627,39599.750,2607,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428354.164025,39650.000,2607,4,EM,1,100,PS
1700428354.215424,39700.250,2638,4,EM,1,100,RS
1700428354.266822,39750.500,2638,4,EM,1,100,RB
1700428354.318221,39800.750,2638,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428354.369619,39851.000,2638,4,EM,1,100,PS
1700428354.421018,39901.250,2669,4,EM,1,100,RS
1700428354.472416,39951.500,2669,4,EM,1,100,RB
1700428354.523815,40001.750,2669,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428354.575213,40052.000,2669,4,EM,1,100,PS
1700428354.626612,40102.250,2701,4,EM,1,100,RS
1700428354.678010,40152.500,2701,4,EM,1,100,RB
1700428354.729409,40202.750,2701,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428354.780807,40253.000,2701,4,EM,1,100,PS
1700428354.832206,40303.250,2732,4,EM,1,100,RS
1700428354.883604,40353.500,2732,4,EM,1,100,RB
1700428354.935003,40403.750,2732,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428354.986401,40454.000,2732,4,EM,1,100,PS
1700428355.037800,40504.250,2767,4,EM,1,100,RS
1700428355.089198,40554.500,2767,4,EM,1,100,RB
1700428355.140597,40604.750,2767,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428355.191995,40655.000,2767,4,EM,1,100,PS
1700428355.243394,40705.250,2799,4,EM,1,100,RS
1700428355.294792,40755.500,2799,4,EM,1,100,RB
1700428355.346191,40805.750,2799,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428355.397589,40856.000,2799,4,EM,1,100,PS
1700428355.448987,40906.250,2829,4,EM,1,100,RS
1700428355.500386,40956.500,2829,4,EM,1,100,RB
1700428355.551785,41006.750,2829,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428355.603183,41057.000,2829,4,EM,1,100,PS
1700428355.654582,41107.250,2861,4,EM,1,100,RS
1700428355.705980,41157.500,2861,4,EM,1,100,RB
1700428355.757379,41207.750,2861,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428355.808777,41258.000,2861,4,EM,1,100,PS
1700428355.860176,41308.250,2893,4,EM,1,100,RS
1700428355.911574,41358.500,2893,4,EM,1,100,RB
1700428355.962972,41408.750,2893,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428356.014371,41459.000,2893,4,EM,1,100,PS
1700428356.080345,41523.500,2927,4,EM,1,100,RS
1700428356.146319,41588.000,2927,4,EM,1,100,RB
1700428356.212293,41652.500,2927,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428356.278268,41717.000,2927,4,EM,1,100,PS
1700428356.329666,41767.250,2959,4,EM,1,100,RS
1700428356.381065,41817.500,2959,4,EM,1,100,RB
1700428356.432463,41867.750,2959,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428356.483862,41918.000,2959,4,EM,1,100,PS
1700428356.535260,41968.250,2991,4,EM,1,100,RS
1700428356.586659,42018.500,2991,4,EM,1,100,RB
1700428356.638057,42068.750,2991,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428356.689456,42119.000,2991,4,EM,1,100,PS
1700428356.740854,42169.250,3023,4,EM,1,100,RS
1700428356.792253,42219.500,3023,4,EM,1,100,RB
1700428356.843651,42269.750,3023,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428356.895050,42320.000,3023,4,EM,1,100,PS
1700428356.974065,42397.250,3059,4,EM,1,100,RS
1700428357.053081,42474.500,3059,4,EM,1,100,RB
1700428357.132096,42551.750,3059,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428357.211112,42629.000,3059,4,EM,1,100,PS
1700428357.262510,42679.250,3092,4,EM,1,100,RS
1700428357.313909,42729.500,3092,4,EM,1,100,RB
1700428357.365307,42779.750,3092,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428357.416706,42830.000,3092,4,EM,1,100,PS
1700428357.468104,42880.250,3125,4,EM,1,100,RS
1700428357.519503,42930.500,3125,4,EM,1,100,RB
1700428357.570901,42980.750,3125,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428357.622300,43031.000,3125,4,EM,1,100,PS
1700428357.673698,43081.250,3157,4,EM,1,100,RS
1700428357.725097,43131.500,3157,4,EM,1,100,RB
1700428357.776495,43181.750,3157,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428357.827894,43232.000,3157,4,EM,1,100,PS
1700428357.879292,43282.250,3187,4,EM,1,100,RS
1700428357.930691,43332.500,3187,4,EM,1,100,RB
1700428357.982089,43382.750,3187,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428358.033488,43433.000,3187,4,EM,1,100,PS
1700428358.084886,43483.250,3223,4,EM,1,100,RS
1700428358.136285,43533.500,3223,4,EM,1,100,RB
1700428358.187683,43583.750,3223,4,EM,1,100,2023-11-19_22-12-31-131630.csv
1700428358.239082,43634.000,3223,4,EM,1,100,PS
1700428358.290480,43684.250,3254,4,EM,1,100,RS
1700428358.341879,43734.500,3254,4,EM,1,100,RB
