LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1700429080.078426,749344.000,2275,2,EL,1,100,-24930.400391
1700428351.930109,37466.000,2275,2,EL,1,100,-24831.800781
1700428351.996083,37530.500,2292,2,EL,1,100,-24911.800781
1700428352.062057,37595.000,2292,2,EL,1,100,-24930.599609
1700428352.129566,37661.000,2309,1,EL,1,100,-24931.800781
1700428352.196563,37726.500,2325,2,EL,1,100,-24935.199219
1700428352.263560,37792.000,2325,2,EL,1,100,-24929.400391
1700428352.330045,37857.000,2341,2,EL,1,100,-24919.000000
1700428352.396531,37922.000,2341,2,EL,1,100,-24946.199219
1700428352.463017,37987.000,2357,1,EL,1,100,-24952.199219
1700428352.529502,38052.000,2371,2,EL,1,100,-24905.199219
1700428352.595988,38117.000,2371,2,EL,1,100,-24855.199219
1700428352.661451,38181.000,2388,1,EL,1,100,-24847.199219
1700428352.728959,38247.000,2403,2,EL,1,100,-24836.800781
1700428352.796468,38313.000,2403,2,EL,1,100,-24834.199219
1700428352.862953,38378.000,2419,1,EL,1,100,-24822.599609
1700428352.929439,38443.000,2435,2,EL,1,100,-24825.800781
1700428352.995924,38508.000,2435,2,EL,1,100,-24821.800781
1700428353.061899,38572.500,2452,2,EL,1,100,-24828.199219
1700428353.127873,38637.000,2452,2,EL,1,100,-24837.400391
1700428353.195381,38703.000,2467,1,EL,1,100,-24838.000000
1700428353.261355,38767.500,2484,2,EL,1,100,-24838.000000
1700428353.327330,38832.000,2484,2,EL,1,100,-24866.400391
1700428353.395861,38899.000,2499,1,EL,1,100,-24840.000000
1700428353.462347,38964.000,2514,2,EL,1,100,-24834.599609
1700428353.528832,39029.000,2514,2,EL,1,100,-24844.599609
1700428353.595318,39094.000,2529,1,EL,1,100,-24859.000000
1700428353.661292,39158.500,2546,2,EL,1,100,-24861.400391
1700428353.727266,39223.000,2546,2,EL,1,100,-24864.800781
1700428353.793752,39288.000,2563,2,EL,1,100,-24872.199219
1700428353.860237,39353.000,2563,2,EL,1,100,-24901.000000
1700428353.926723,39418.000,2579,1,EL,1,100,-24901.000000
1700428353.993208,39483.000,2594,2,EL,1,100,-24928.000000
1700428354.059694,39548.000,2594,2,EL,1,100,-24944.599609
1700428354.125157,39612.000,2612,1,EL,1,100,-24944.800781
1700428354.191643,39677.000,2627,2,EL,1,100,-24920.599609
1700428354.258128,39742.000,2627,2,EL,1,100,-24912.199219
1700428354.325637,39808.000,2644,2,EL,1,100,-24920.400391
1700428354.393145,39874.000,2644,2,EL,1,100,-24928.400391
1700428354.460654,39940.000,2659,1,EL,1,100,-24934.599609
