LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1700428352.062057,37595.000,2287,1,SF,1,100,0.0000
1700428352.396531,37922.000,2336,1,SF,1,100,0.0000
1700428352.661451,38181.000,2383,1,SF,1,100,0.0000
1700428352.995924,38508.000,2430,1,SF,1,100,0.0000
1700428353.327330,38832.000,2479,1,SF,1,100,0.0000
1700428353.727266,39223.000,2541,1,SF,1,100,0.0000
1700428354.059694,39548.000,2589,1,SF,1,100,0.0000
1700428354.393145,39874.000,2639,1,SF,1,100,0.0000
1700428354.660110,40135.000,2685,1,SF,1,100,0.0000
1700428354.990493,40458.000,2735,1,SF,1,100,0.0000
1700428355.324966,40785.000,2783,1,SF,1,100,0.0000
1700428355.722857,41174.000,2845,1,SF,1,100,0.0000
1700428356.054262,41498.000,2894,1,SF,1,100,0.0000
1700428356.384645,41821.000,2943,1,SF,1,100,0.0000
1700428356.651610,42082.000,2992,1,SF,1,100,0.0000
1700428356.985061,42408.000,3038,1,SF,1,100,0.0000
1700428357.387043,42801.000,3095,1,SF,1,100,0.0000
1700428357.719471,43126.000,3141,1,SF,1,100,0.0000
1700428357.985414,43386.000,3188,1,SF,1,100,0.0000
1700428358.316819,43710.000,3239,1,SF,1,100,0.0000
1700428358.648224,44034.000,3286,1,SF,1,100,0.0000
1700428358.980652,44359.000,3332,1,SF,1,100,0.0000
1700428359.377520,44747.000,3397,1,SF,1,100,0.0000
1700428359.710971,45073.000,3447,1,SF,1,100,0.0000
1700428359.975890,45332.000,3493,1,SF,1,100,0.0000
1700428360.310364,45659.000,3543,1,SF,1,100,0.0000
1700428360.643815,45985.000,3589,1,SF,1,100,0.0000
1700428360.975220,46309.000,3638,1,SF,1,100,0.0000
1700428361.375157,46700.000,3705,1,SF,1,100,0.0000
1700428361.710653,47028.000,3751,1,SF,1,100,0.0000
1700428361.975573,47287.000,3798,1,SF,1,100,0.0000
1700428362.375509,47678.000,3855,1,SF,1,100,0.0000
1700428362.640429,47937.000,3887,1,SF,1,100,0.0000
1700428363.038320,48326.000,3951,1,SF,1,100,0.0000
1700428363.303239,48585.000,3999,1,SF,1,100,0.0000
1700428363.633621,48908.000,4047,1,SF,1,100,0.0000
1700428363.968095,49235.000,4093,1,SF,1,100,0.0000
1700428364.299500,49559.000,4142,1,SF,1,100,0.0000
1700428364.697391,49948.000,4206,1,SF,1,100,0.0000
1700428365.029819,50273.000,4253,1,SF,1,100,0.0000
1700428365.293716,50531.000,4302,1,SF,1,100,0.0000
1700428365.626144,50856.000,4350,1,SF,1,100,0.0000
1700428365.955503,51178.000,4398,1,SF,1,100,0.0000
1700428366.287931,51503.000,4446,1,SF,1,100,0.0000
1700428366.685822,51892.000,4508,1,SF,1,100,0.0000
1700428367.017227,52216.000,4556,1,SF,1,100,0.0000
1700428367.285216,52478.000,4606,1,SF,1,100,0.0000
