LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1700428363.968095,49235.000,4104,3,GY,1,100,4.456
1700428364.008327,49274.333,4119,3,GY,1,100,4.272
1700428364.048560,49313.667,4119,3,GY,1,100,1.068
1700428364.088792,49353.000,4119,3,GY,1,100,0.916
1700428364.128684,49392.000,4136,2,GY,1,100,1.129
1700428364.168575,49431.000,4136,2,GY,1,100,1.587
1700428364.208125,49469.667,4153,3,GY,1,100,3.906
1700428364.247676,49508.333,4153,3,GY,1,100,6.134
1700428364.287226,49547.000,4153,3,GY,1,100,4.333
1700428364.326606,49585.500,4168,2,GY,1,100,1.251
1700428364.365986,49624.000,4168,2,GY,1,100,1.038
1700428364.401104,49658.333,4186,3,GY,1,100,0.305
1700428364.436222,49692.667,4186,3,GY,1,100,-1.648
1700428364.471340,49727.000,4186,3,GY,1,100,-1.770
1700428364.511231,49766.000,4200,3,GY,1,100,2.319
1700428364.551123,49805.000,4200,3,GY,1,100,5.585
1700428364.591014,49844.000,4200,3,GY,1,100,6.897
1700428364.630906,49883.000,4217,3,GY,1,100,6.348
1700428364.670797,49922.000,4217,3,GY,1,100,5.188
1700428364.710688,49961.000,4217,3,GY,1,100,4.364
1700428364.750580,50000.000,4232,2,GY,1,100,3.204
1700428364.790471,50039.000,4232,2,GY,1,100,0.610
1700428364.829680,50077.333,4248,3,GY,1,100,-1.495
1700428364.868890,50115.667,4248,3,GY,1,100,-0.885
1700428364.908099,50154.000,4248,3,GY,1,100,-0.854
1700428364.948673,50193.667,4264,3,GY,1,100,-7.202
1700428364.989246,50233.333,4264,3,GY,1,100,-7.843
1700428365.029819,50273.000,4264,3,GY,1,100,-4.242
1700428365.068688,50311.000,4281,2,GY,1,100,-5.371
1700428365.107556,50349.000,4281,2,GY,1,100,-10.345
1700428365.147448,50388.000,4296,3,GY,1,100,-10.437
1700428365.187339,50427.000,4296,3,GY,1,100,-5.981
1700428365.227230,50466.000,4296,3,GY,1,100,-2.380
1700428365.267122,50505.000,4313,2,GY,1,100,2.869
1700428365.307013,50544.000,4313,2,GY,1,100,7.385
1700428365.346905,50583.000,4328,3,GY,1,100,12.268
1700428365.386796,50622.000,4328,3,GY,1,100,12.665
1700428365.426687,50661.000,4328,3,GY,1,100,9.094
1700428365.466578,50700.000,4343,3,GY,1,100,7.202
1700428365.506470,50739.000,4343,3,GY,1,100,4.913
1700428365.546361,50778.000,4343,3,GY,1,100,-3.693
1700428365.586253,50817.000,4361,3,GY,1,100,-6.409
1700428365.626144,50856.000,4361,3,GY,1,100,0.793
1700428365.666035,50895.000,4361,3,GY,1,100,2.838
1700428365.704904,50933.000,4377,2,GY,1,100,1.923
1700428365.743772,50971.000,4377,2,GY,1,100,3.571
1700428365.783664,51010.000,4392,3,GY,1,100,4.028
1700428365.823555,51049.000,4392,3,GY,1,100,-4.089
1700428365.863446,51088.000,4392,3,GY,1,100,-15.289
1700428365.903338,51127.000,4409,3,GY,1,100,-10.803
1700428365.943229,51166.000,4409,3,GY,1,100,-11.780
1700428365.983120,51205.000,4409,3,GY,1,100,-16.174
1700428366.023012,51244.000,4424,2,GY,1,100,-16.632
1700428366.062903,51283.000,4424,2,GY,1,100,-7.660
1700428366.102795,51322.000,4441,3,GY,1,100,3.754
1700428366.142686,51361.000,4441,3,GY,1,100,6.500
1700428366.182577,51400.000,4441,3,GY,1,100,7.660
1700428366.217695,51434.333,4457,3,GY,1,100,12.360
1700428366.252813,51468.667,4457,3,GY,1,100,22.858
1700428366.287931,51503.000,4457,3,GY,1,100,20.538
1700428366.326800,51541.000,4473,2,GY,1,100,8.057
1700428366.365669,51579.000,4473,2,GY,1,100,-1.404
1700428366.405560,51618.000,4488,3,GY,1,100,1.617
1700428366.445451,51657.000,4488,3,GY,1,100,9.979
1700428366.485343,51696.000,4488,3,GY,1,100,5.737
1700428366.524893,51734.667,4503,3,GY,1,100,-2.502
1700428366.564443,51773.333,4503,3,GY,1,100,-3.174
1700428366.603994,51812.000,4503,3,GY,1,100,-5.615
1700428366.644908,51852.000,4519,2,GY,1,100,-2.319
1700428366.685822,51892.000,4519,2,GY,1,100,8.636
1700428366.725713,51931.000,4535,3,GY,1,100,10.254
1700428366.765605,51970.000,4535,3,GY,1,100,1.984
1700428366.805496,52009.000,4535,3,GY,1,100,-1.434
1700428366.845388,52048.000,4550,2,GY,1,100,-1.587
1700428366.885279,52087.000,4550,2,GY,1,100,-0.031
1700428366.925170,52126.000,4567,3,GY,1,100,2.533
1700428366.965062,52165.000,4567,3,GY,1,100,3.479
1700428367.004953,52204.000,4567,3,GY,1,100,0.458
1700428367.044845,52243.000,4583,3,GY,1,100,-0.122
1700428367.084736,52282.000,4583,3,GY,1,100,2.075
1700428367.124627,52321.000,4583,3,GY,1,100,0.427
1700428367.164007,52359.500,4599,2,GY,1,100,-1.648
1700428367.203387,52398.000,4599,2,GY,1,100,-2.991
1700428367.244301,52438.000,4617,3,GY,1,100,-1.709
1700428367.285216,52478.000,4617,3,GY,1,100,-2.777
1700428367.326130,52518.000,4617,3,GY,1,100,-0.488
1700428367.366021,52557.000,4633,2,GY,1,100,2.655
1700428367.405912,52596.000,4633,2,GY,1,100,3.418
1700428367.445804,52635.000,4655,6,GY,1,100,1.038
1700428367.485695,52674.000,4655,6,GY,1,100,-0.885
1700428367.525587,52713.000,4655,6,GY,1,100,1.068
1700428367.565478,52752.000,4655,6,GY,1,100,1.984
1700428367.605369,52791.000,4655,6,GY,1,100,2.136
1700428367.645261,52830.000,4655,6,GY,1,100,-0.641
1700428367.684811,52868.667,4670,3,GY,1,100,-1.129
1700428367.724361,52907.333,4670,3,GY,1,100,1.465
1700428367.763912,52946.000,4670,3,GY,1,100,-0.610
1700428367.803803,52985.000,4686,2,GY,1,100,-0.977
1700428367.843695,53024.000,4686,2,GY,1,100,1.068
1700428367.883586,53063.000,4702,3,GY,1,100,0.885
1700428367.923477,53102.000,4702,3,GY,1,100,0.366
1700428367.963369,53141.000,4702,3,GY,1,100,1.190
1700428368.000873,53177.667,4718,6,GY,1,100,2.441
1700428368.038378,53214.333,4718,6,GY,1,100,4.181
1700428368.075883,53251.000,4718,6,GY,1,100,6.805
1700428368.113388,53287.667,4718,6,GY,1,100,9.460
1700428368.150892,53324.333,4718,6,GY,1,100,5.920
1700428368.188397,53361.000,4718,6,GY,1,100,-0.946
1700428368.228902,53400.600,4736,5,GY,1,100,-1.617
1700428368.269407,53440.200,4736,5,GY,1,100,1.984
1700428368.309912,53479.800,4736,5,GY,1,100,1.587
1700428368.350417,53519.400,4736,5,GY,1,100,-0.397
1700428368.390922,53559.000,4736,5,GY,1,100,0.092
1700428368.430814,53598.000,4752,3,GY,1,100,1.129
1700428368.470705,53637.000,4752,3,GY,1,100,4.456
1700428368.510597,53676.000,4752,3,GY,1,100,5.035
1700428368.550147,53714.667,4768,3,GY,1,100,0.519
1700428368.589697,53753.333,4768,3,GY,1,100,0.946
1700428368.629248,53792.000,4768,3,GY,1,100,1.984
1700428368.668798,53830.667,4784,3,GY,1,100,0.000
1700428368.708349,53869.333,4784,3,GY,1,100,-1.007
1700428368.747899,53908.000,4784,3,GY,1,100,-0.580
1700428368.787790,53947.000,4798,2,GY,1,100,1.434
1700428368.827682,53986.000,4798,2,GY,1,100,1.007
1700428368.868596,54026.000,4815,3,GY,1,100,0.031
1700428368.909510,54066.000,4815,3,GY,1,100,0.702
1700428368.950424,54106.000,4815,3,GY,1,100,1.923
1700428368.990827,54145.500,4830,2,GY,1,100,1.434
1700428369.031230,54185.000,4830,2,GY,1,100,-0.580
1700428369.071121,54224.000,4848,3,GY,1,100,-0.366
1700428369.111013,54263.000,4848,3,GY,1,100,0.488
1700428369.150904,54302.000,4848,3,GY,1,100,0.549
1700428369.190795,54341.000,4862,2,GY,1,100,1.221
1700428369.230687,54380.000,4862,2,GY,1,100,-0.641
1700428369.269896,54418.333,4879,3,GY,1,100,-0.244
1700428369.309106,54456.667,4879,3,GY,1,100,1.282
1700428369.348315,54495.000,4879,3,GY,1,100,0.427
1700428369.387525,54533.333,4894,3,GY,1,100,-0.061
1700428369.426734,54571.667,4894,3,GY,1,100,-0.305
1700428369.465943,54610.000,4894,3,GY,1,100,-1.221
1700428369.506858,54650.000,4910,2,GY,1,100,-1.282
1700428369.547772,54690.000,4910,2,GY,1,100,0.092
1700428369.588004,54729.333,4926,3,GY,1,100,-1.923
1700428369.628237,54768.667,4926,3,GY,1,100,-1.892
1700428369.668469,54808.000,4926,3,GY,1,100,0.610
1700428369.703928,54842.667,4941,3,GY,1,100,0.610
1700428369.739387,54877.333,4941,3,GY,1,100,0.641
1700428369.774846,54912.000,4941,3,GY,1,100,0.610
1700428369.814737,54951.000,4956,2,GY,1,100,-1.160
1700428369.854629,54990.000,4956,2,GY,1,100,-1.251
